time,open,high,low,close,volume
570,18.06,18.73,18.0,18.7,123052
585,18.7,19.0394,18.66,18.76,99595
600,18.77,18.81,18.4501,18.67,76935
616,18.65,18.72,18.61,18.72,24338
630,18.71,18.84,18.63,18.67,27288
645,18.661,18.67,18.605,18.65,29635
660,18.66,18.66,18.42,18.42,45487
675,18.42,18.47,18.3807,18.44,22342
690,18.45,18.51,18.44,18.5,32243
705,18.5,18.5,18.36,18.39,30500
720,18.39,18.49,18.36,18.48,27379
735,18.48,18.5,18.41,18.42,25113
750,18.43,18.5,18.43,18.49,13600
765,18.5,18.59,18.48,18.53,64523
780,18.53,18.55,18.48,18.48,29560
795,18.4799,18.505,18.43,18.5,17375
810,18.49,18.49,18.45,18.48,12048
825,18.481,18.5,18.47,18.4975,9300
840,18.5,18.5,18.47,18.5,18638
855,18.49,18.5,18.37,18.47,29870
870,18.47,18.49,18.41,18.49,23413
886,18.49,18.53,18.48,18.52,25557
900,18.53,18.6,18.53,18.59,21271
915,18.6,18.69,18.59,18.64,60116
930,18.63,18.68,18.62,18.68,54131
945,18.67,18.75,18.67,18.73,118347
