time,open,high,low,close,volume
570,31.28,31.929,31.01,31.76,593123
585,31.79,31.79,31.31,31.35,400720
600,31.38,31.84,31.33,31.77,272791
615,31.77,32.87,31.73,32.7652,1023891
630,32.77,33.36,32.63,33.3354,800117
645,33.34,33.5,33.2,33.41,594977
660,33.42,33.55,32.84,32.8574,696381
675,32.8315,32.93,32.5287,32.55,286696
690,32.53,32.67,32.47,32.54,204729
705,32.52,32.67,32.3202,32.3339,158283
720,32.3486,32.5,32.26,32.5,155999
735,32.49,32.58,32.43,32.53,109724
750,32.53,32.57,32.34,32.55,146237
765,32.545,32.72,32.49,32.6849,175956
780,32.68,32.7,32.52,32.54,146604
795,32.54,32.59,32.31,32.36,186957
810,32.345,32.435,32.285,32.38,97624
825,32.39,32.475,32.34,32.36,127119
840,32.36,32.5,32.3301,32.4975,101006
855,32.495,32.6,32.41,32.5,131324
870,32.49,32.51,32.345,32.39,136193
885,32.39,32.45,32.315,32.405,122011
900,32.405,32.41,32.24,32.325,135543
915,32.33,32.34,32.235,32.29,135365
930,32.28,32.39,32.23,32.295,184257
945,32.29,32.375,32.2,32.24,636170
