time,open,high,low,close,volume
570,32.82,33.86,32.81,33.07,1251637
585,33.0611,33.09,32.6615,32.79,851134
600,32.77,33.0406,32.321,32.79,919979
615,32.79,32.85,32.18,32.25,637436
630,32.24,32.24,31.92,32.1229,518535
645,32.12,32.2762,31.81,31.83,349733
660,31.82,31.82,31.5628,31.715,446039
675,31.72,31.7501,31.44,31.595,370371
690,31.6,31.68,31.5816,31.64,268549
705,31.6453,31.88,31.63,31.75,229898
720,31.74,31.81,31.64,31.8,176781
735,31.8,31.86,31.52,31.6,258724
750,31.6,31.84,31.57,31.81,156659
765,31.8,31.84,31.6943,31.83,185086
780,31.825,32.1,31.79,32.025,255884
795,32.03,32.11,32.005,32.04,196773
810,32.0499,32.075,31.985,32.05,211704
825,32.055,32.085,31.89,31.96,169327
840,31.96,32.1695,31.96,32.1695,196077
855,32.17,32.2,31.85,31.87,233650
870,31.87,32.0105,31.855,31.96,214810
885,31.97,32.0,31.91,31.97,139101
900,31.97,32.08,31.9,31.902,242009
915,31.9,32.13,31.9,32.1,258604
930,32.1075,32.14,32.01,32.035,339479
945,32.04,32.25,32.035,32.08,864159
