,time,close,volume
0,570,0.6007082033555398,27498
1,585,0.4093284913621169,28953
2,600,0.30866458100091504,33561
3,615,-0.3538577848712676,42805
4,630,-0.0830206921193358,37362
5,645,-0.34694394060826733,30413
6,660,-0.24949255751015031,22578
7,676,0.42108809162876876,34802
8,690,-0.1771703366236343,17684
9,705,-0.22936991977337398,25257
10,720,0.108753035582301,14315
11,735,-0.15227460186536965,9911
12,752,0.025372660957818916,12230
13,765,-0.11324788586305856,13027
14,780,0.06029193991960401,11804
15,795,-0.09952777248374108,27771
16,810,0.033870319016060496,15669
17,825,-0.14521787981895512,13681
18,840,-0.015902296291582095,18758
19,855,0.16933725631310698,13710
20,870,-0.004233610634826064,12237
21,885,0.0126992189980321,13899
22,900,0.11627415331274672,16650
23,915,0.0,14614
24,930,0.1899054692775224,30784
