time,open,high,low,close,volume
570,8.69,8.95,8.68,8.82,632434
585,8.83,8.84,8.75,8.8,644292
600,8.8,8.85,8.75,8.83,305744
615,8.83,8.9,8.81,8.85,321462
630,8.86,8.98,8.81,8.96,443852
645,8.96,9.12,8.96,9.08,691729
660,9.09,9.15,8.95,8.965,550908
675,8.96,9.03,8.94,8.99,560065
690,9.0,9.04,8.96,8.99,266030
705,9.0,9.01,8.96,9.0,343055
720,9.0,9.01,8.97,8.99,260997
735,8.9999,9.0,8.9,8.95,197890
750,8.95,9.04,8.92,9.02,189277
765,9.02,9.03,8.925,8.98,240247
780,8.99,9.05,8.9,8.94,352238
795,8.94,9.04,8.81,8.83,588690
810,8.84,8.9,8.64,8.65,894556
825,8.65,8.83,8.64,8.78,633962
840,8.79,8.86,8.72,8.82,541792
855,8.81,8.82,8.63,8.63,326797
870,8.63,8.67,8.54,8.64,542834
885,8.64,8.75,8.54,8.74,455282
900,8.73,8.75,8.57,8.57,466118
915,8.58,8.62,8.49,8.57,816027
930,8.56,8.65,8.49,8.495,801898
945,8.49,8.53,8.42,8.51,1350654
