time,open,high,low,close,volume
570,22.5,22.97,22.49,22.665,613104
585,22.65,22.77,22.12,22.23,401903
600,22.24,22.47,22.23,22.4,193632
615,22.4,22.48,22.25,22.38,269109
630,22.4,22.47,22.24,22.35,330348
645,22.35,22.45,22.28,22.31,72755
660,22.32,22.39,22.27,22.285,82376
675,22.27,22.3,22.15,22.17,109208
690,22.17,22.53,22.1,22.5,244827
705,22.4895,22.5,22.38,22.43,84040
720,22.45,22.5,22.39,22.39,47226
735,22.39,22.59,22.39,22.59,95661
750,22.5852,22.5852,22.31,22.42,89215
765,22.4082,22.43,22.3,22.3854,48690
780,22.36,22.39,22.2801,22.32,52107
797,22.36,22.39,22.29,22.332,50679
810,22.2905,22.42,22.27,22.42,45260
825,22.4,22.47,22.39,22.42,25365
840,22.42,22.44,22.29,22.29,38634
855,22.3,22.4,22.26,22.4,48488
870,22.4,22.4,22.29,22.3,36747
885,22.31,22.49,22.28,22.4,75554
900,22.41,22.49,22.35,22.46,81154
915,22.43,22.51,22.38,22.4407,140414
930,22.46,22.55,22.41,22.51,143124
945,22.51,22.57,22.415,22.51,301611
