time,open,high,low,close,volume
570,134.35,134.52,132.82,133.3639,52798
585,133.38,133.65,132.23,132.295,53108
600,132.36,132.57,131.7,131.87,79401
615,131.84,132.34,131.6,132.155,47541
630,132.23,132.7,131.56,131.915,39188
645,131.825,131.99,131.31,131.565,60281
660,131.565,131.7639,131.34,131.48,42512
675,131.6,131.6,131.01,131.105,22269
690,131.0,131.39,130.8803,131.28,66036
705,131.25,131.33,130.81,130.965,32556
720,130.925,130.93,130.27,130.36,65845
735,130.385,130.48,129.66,129.72,51966
750,129.73,129.91,129.08,129.245,91535
765,129.245,129.35,128.68,128.68,58599
780,128.5742,129.18,128.25,129.095,142849
795,129.11,129.27,128.62,128.71,111600
810,128.735,129.88,128.65,129.85,84174
825,129.88,130.79,129.63,130.73,70989
840,130.68,130.68,130.19,130.22,26308
855,130.16,130.37,129.9,130.34,77133
870,130.275,130.345,129.85,129.94,75833
885,129.94,130.2689,129.88,130.07,57824
900,130.22,130.39,129.99,130.07,105123
915,130.06,130.31,129.98,130.23,47951
930,130.21,130.48,130.16,130.4,79209
945,130.35,131.05,130.35,130.51,178468
