,time,close,volume
0,570,0.035505959928984615,38948
1,585,0.16710552967388298,29408
2,600,-0.15214524799674556,83168
3,615,0.18224157132731864,30119
4,630,0.08093070308548134,40713
5,645,-0.21492730996166698,37847
6,660,-0.08929477422628927,39569
7,675,0.050709939148070135,31345
8,690,-0.11168646563102795,28457
9,705,-0.18309429356117649,39216
10,720,0.31433786250253726,37070
11,735,-0.04057618178130072,83368
12,750,0.2832288084159429,33008
13,765,0.07075710098049871,47018
14,780,0.030315278900552675,41458
15,795,0.08077544426495609,47610
16,810,0.19147435251435826,38422
17,825,0.015114111542143753,28927
18,840,0.10568696527427256,42136
19,855,0.17081993569132004,52552
20,870,-0.007134753383726242,57861
21,885,0.13758153537381212,46235
22,900,0.028090451253026335,52603
23,915,-0.2998591265848278,65401
24,930,-0.01006339941631368,83513
