time,open,high,low,close,volume
570,82.88,83.17,82.65,82.74,93443
585,82.73,83.15,82.59,83.11,180540
600,83.16,83.2,82.74,82.82,64279
615,82.8,82.88,82.22,82.32,91750
630,82.31,82.52,82.13,82.17,56812
645,82.14,82.62,82.1,82.4,133612
660,82.42,82.61,82.16,82.61,65068
675,82.61,83.06,82.6,82.81,60553
690,82.81,83.11,82.81,83.11,23619
705,83.12,83.31,82.678,83.3,566259
720,83.24,83.53,83.24,83.4,45851
735,83.4,83.72,83.38,83.66,8724
750,83.77,83.98,83.72,83.72,22788
765,83.7,83.72,83.37,83.4,16160
780,83.35,83.65,83.24,83.6,13410
795,83.58,83.58,83.16,83.3,9266
810,83.34,83.48,83.26,83.48,8183
825,83.49,83.86,83.46,83.82,35072
840,83.84,84.09,83.76,83.98,62706
855,83.97,84.31,83.97,84.23,34918
871,84.2,84.26,84.0,84.18,33890
885,84.2,84.93,84.19,84.55,47744
900,84.49,84.71,84.0,84.3,358619
915,84.29,84.5,84.15,84.37,35462
930,84.34,84.44,84.04,84.2,44026
945,84.21,84.276,84.08,84.1999,102890
