time,open,high,low,close,volume
570,92.86,92.96,92.71,92.93,48634
585,92.918,93.31,92.9,93.23,37026
600,93.27,93.4,93.15,93.21,39253
615,93.19,93.22,93.04,93.16,10826
630,93.17,93.352,93.14,93.2,12280
645,93.26,93.26,92.91,93.23,16269
660,93.22,93.24,93.01,93.08,14721
675,93.04,93.14,92.95,93.01,13112
690,93.02,93.46,93.0075,93.43,27307
705,93.43,93.44,93.32,93.4,16749
720,93.4,93.4325,93.36,93.36,9846
735,93.38,93.42,93.31,93.341,5260
750,93.41,93.41,93.34,93.367,3340
765,93.37,93.37,93.285,93.31,6416
780,93.3036,93.34,93.19,93.3295,7364
795,93.31,93.4095,93.31,93.39,10510
810,93.36,93.43,93.27,93.33,8400
825,93.33,93.406,93.26,93.348,6099
840,93.3375,93.5,93.31,93.39,13883
855,93.3899,93.39,93.15,93.15,12813
870,93.17,93.39,93.15,93.2508,44599
887,93.25,93.29,93.16,93.24,10023
900,93.26,93.26,93.09,93.24,40305
915,93.24,93.24,92.99,93.12,62536
930,93.11,93.12,92.93,92.95,41903
945,92.95,93.04,92.87,92.97,61409
