time,open,high,low,close,volume
570,17.25,17.36,16.6,16.6,3007859
585,16.605,16.7773,16.48,16.54,2201235
600,16.545,17.05,16.54,16.975,1600811
615,16.98,17.17,16.91,16.98,1358054
630,16.985,17.1,16.93,16.98,1321972
645,16.9874,17.14,16.98,17.0101,1281694
660,17.02,17.315,17.0,17.3122,1293875
675,17.32,17.35,17.16,17.2521,848063
690,17.255,17.255,17.08,17.1999,699439
705,17.2,17.2,17.04,17.06,794495
720,17.06,17.21,17.04,17.1427,987961
735,17.15,17.29,17.13,17.285,729351
750,17.29,17.32,17.16,17.18,652971
765,17.18,17.33,17.18,17.265,652067
780,17.26,17.42,17.245,17.355,782758
795,17.35,17.4,17.2002,17.21,648339
810,17.21,17.295,17.14,17.26,635126
825,17.26,17.43,17.25,17.395,680388
840,17.395,17.63,17.39,17.55,1331837
855,17.555,17.61,17.4501,17.59,1060432
870,17.595,17.7,17.57,17.676,747373
885,17.675,17.78,17.6101,17.635,1154133
900,17.635,17.6364,17.49,17.555,919566
915,17.555,17.69,17.535,17.665,752866
930,17.665,17.75,17.62,17.625,829092
945,17.625,17.63,17.505,17.55,2296507
