time,open,high,low,close,volume
570,5.99,6.0,5.95,5.95,1213073
585,5.96,5.99,5.89,5.93,3285300
600,5.93,5.96,5.92,5.96,1071410
615,5.96,5.9603,5.93,5.94,633048
630,5.936,5.94,5.92,5.94,640854
645,5.94,5.94,5.92,5.93,526865
660,5.935,5.9402,5.9299,5.93,283452
675,5.93,5.94,5.93,5.93,246434
690,5.93,5.94,5.93,5.94,328974
705,5.94,5.94,5.92,5.93,310822
720,5.924,5.93,5.92,5.92,357103
735,5.92,5.93,5.9198,5.92,377419
750,5.926,5.94,5.92,5.94,291990
765,5.94,5.94,5.92,5.93,490026
780,5.926,5.93,5.92,5.926,230732
795,5.922,5.93,5.92,5.923,229682
810,5.923,5.93,5.92,5.924,391847
825,5.92,5.93,5.92,5.93,303608
840,5.924,5.93,5.9096,5.913,729257
855,5.914,5.92,5.9,5.905,585750
870,5.9,5.92,5.9,5.92,961446
885,5.9182,5.99,5.9,5.9,662359
900,5.91,5.92,5.85,5.869,2075378
915,5.8699,5.93,5.86,5.872,998218
930,5.875,5.9,5.87,5.89,773531
945,5.897,5.9102,5.8792,5.9,1652218
