time,open,high,low,close,volume
570,170.0,170.75,168.82,169.245,143970
585,169.38,169.9,169.2401,169.62,94786
600,169.7,170.05,169.6001,169.905,112253
615,169.9,170.29,169.7203,170.1434,53526
630,170.2,170.81,170.08,170.5,80534
645,170.44,170.85,169.67,170.72,95125
660,170.78,171.08,170.41,171.0,167718
675,171.0,171.09,170.75,171.0,35725
690,171.05,171.5402,170.94,171.195,33369
705,171.2,171.3369,171.0101,171.06,23466
720,171.11,171.18,170.25,170.29,35222
735,170.27,170.2927,169.821,170.05,84704
750,170.02,170.05,169.6202,169.7,37876
765,169.7574,169.9421,168.89,169.0601,54547
780,169.1059,169.1059,168.75,169.0,40908
795,168.93,169.09,168.6983,168.73,24821
810,168.8144,169.27,168.64,169.1,32521
825,169.1314,169.225,168.71,169.035,35432
840,168.97,169.25,168.92,169.1,33761
855,169.12,169.1902,168.69,168.78,25999
870,168.82,168.839,168.3101,168.42,47960
885,168.39,168.81,168.25,168.64,24610
900,168.64,168.87,168.54,168.57,26897
915,168.38,168.53,168.275,168.35,32912
930,168.39,168.39,167.45,167.68,125906
945,167.75,167.81,166.63,166.67,312331
