time,open,high,low,close,volume
570,31.96,32.28,31.63,32.23,282967
585,32.228,32.24,32.07,32.2,170934
600,32.2,32.3575,32.14,32.32,132109
615,32.32,32.71,32.29,32.48,463273
630,32.47,32.6,32.44,32.48,222796
645,32.48,32.67,32.4402,32.58,213902
660,32.58,32.65,32.53,32.58,115217
675,32.58,32.6301,32.53,32.59,43534
690,32.59,32.6,32.53,32.58,41460
705,32.58,32.59,32.46,32.5,152416
720,32.505,32.53,32.355,32.38,75398
735,32.3901,32.44,32.37,32.4,38011
750,32.4,32.501,32.4,32.501,59000
765,32.5,32.51,32.41,32.43,45720
780,32.43,32.46,32.33,32.38,39685
795,32.38,32.43,32.35,32.4,35262
810,32.39,32.42,32.35,32.4,30210
825,32.4001,32.41,32.3,32.3,27776
840,32.3071,32.32,32.2729,32.28,33435
856,32.29,32.29,32.24,32.255,65947
870,32.25,32.35,32.245,32.345,86814
885,32.34,32.38,32.25,32.25,55625
900,32.25,32.32,32.186,32.19,62858
915,32.19,32.31,32.18,32.3,118826
930,32.29,32.38,32.29,32.38,194747
945,32.38,32.46,32.25,32.265,456728
