,time,close,volume
0,570,0.03445711902213251,528927
1,585,-0.07259396381190492,98185
2,600,-0.038126361655780025,53688
3,615,-0.027240533914460595,50049
4,630,0.2174503941288476,49329
5,645,0.40606388738494853,57566
6,660,-0.12242003171175893,66344
7,675,0.28603088232644047,48348
8,690,-0.030639463629146973,89201
9,705,-0.08839181022819682,61716
10,720,0.08291126692019299,37582
11,735,-0.019469913575207453,36293
12,750,0.049173395049046296,63508
13,765,0.23999209074075564,68570
14,780,-0.09536147396451343,57701
15,795,0.2011133057999649,32694
16,810,0.005386673370077517,29231
17,825,0.012567324955125678,46954
18,840,-0.06467375682667678,49886
19,855,-0.008983273145395088,40493
20,870,0.1650194615343149,42854
21,885,0.15044327035014451,41425
22,900,0.23228803716607785,44817
23,915,0.5013600725372108,62204
24,930,-0.235231221598512,169869
