,time,close,volume
0,570,-0.8570638650815656,170332
1,585,-0.7436704453666869,98866
2,600,0.08955012887094288,125224
3,615,-0.31441089481346657,33350
4,630,-0.1889246259264437,66499
5,645,-1.1142218828653028,84806
6,660,-0.8268940149981564,106035
7,675,-0.9251931682470179,137903
8,690,-0.41431977927604113,109331
9,705,-0.7896315712829364,124800
10,720,0.3077727127551471,199928
11,735,0.7578377132319027,102071
12,750,-0.26290700026002517,71222
13,765,-0.6089496708183674,46253
14,780,0.25368936824099036,57198
15,795,0.33951196960283014,18674
16,810,-0.244757270304707,18165
17,825,0.24848309737070604,85905
18,840,-0.2766953019745443,21957
19,855,0.4054249026114643,54187
20,870,0.12968299711815234,34920
21,885,0.5702169116593625,45074
22,900,-0.41143975140983047,82863
23,915,-0.28420976700570255,96462
24,930,-0.7895655208515021,62578
