,time,close,volume
0,570,-0.24517923266445119,2485199
1,585,-0.3611992839197771,1236419
2,600,-0.07477292116224263,967360
3,615,0.6283349124819183,850910
4,630,0.37509004645154653,1163941
5,645,0.08438609118662525,1370028
6,660,-0.22636815920398634,1435910
7,675,-0.3920785155957329,889982
8,690,0.2565635430677957,635478
9,705,0.29306576594476624,491586
10,720,0.3678550236485324,461291
11,735,-0.2521892287464917,617794
12,750,0.20562429228455967,447954
13,765,0.14323148422821225,384474
14,780,0.08891523414345329,454913
15,795,-0.15832178903621275,654380
16,810,-0.029694150252401404,765588
17,825,0.25176482203682227,522229
18,840,-0.05433171984588818,570627
19,855,0.034562780822590816,416170
20,870,-0.1780679626057346,529014
21,885,-0.08415841584157796,476903
22,900,0.13348494586444368,485722
23,915,0.21459756789423165,473731
24,930,0.017263490184471042,733735
