,ODFL.US
3098,-0.1617785199874764
3099,0.6764286639886001
3100,-0.7335522485629434
3101,0.3744798168955449
3102,0.5200652022044531
3103,0.1756334426737626
3104,-0.1992753623188506
3105,0.4688063469167096
3106,-0.2634297520661257
3107,-0.4149377593360907
3108,-0.3226142158393196
3109,0.0416103193591928
3110,-0.2346071633387147
3111,-0.2875666631810161
3112,0.0783658116085918
3113,-0.3723125327739947
3114,-0.0746354346078743
3115,-0.3052116325942831
3116,0.1820272082774347
3117,0.3931597831895677
3118,0.5843958712811034
3119,0.5472317620862911
3120,0.0961447827316412
3121,0.3606514266393597
3122,-0.2542277127038572
3123,-0.1055687516495014
3124,-0.1170164577985815
3125,0.0565888255932309
3126,-0.033964827534144
3127,-0.1265846700296761
3128,0.0641957593036708
3129,-0.0623464953712527
3130,0.0943752359380898
3131,-0.1512287334593486
3132,0.1189509657685545
3133,0.0924319022108219
3134,-0.1038578469324082
3135,0.0169920326246871
3136,-0.0339956183425152
3137,-0.1588983050847517
3138,-0.0833017796289172
3139,0.2697589686098591
3140,0.6301131418624899
3141,0.5022514721163799
3142,0.2591121091725686
3143,0.2584424534803584
3144,0.1925987068372548
3145,-0.1066620026427923
3146,-0.3386188551490544
3147,-0.1591640427666988
3148,0.5026336626846271
3149,-0.2035324962053373
3150,-0.2559313827211762
3151,0.093293251788134
3152,0.0828586224753848
3153,0.1034661148473914
3154,0.1446430416365381
3155,0.0068872895072081
3156,-0.0654720882150233
3157,0.1196017862828023
3158,0.0833935142198861
3159,-0.0894916187657205
3160,0.013766046047431
3161,-0.079217469174078
3162,-0.1897926084405792
3163,-0.0932578060237768
3164,-0.4409274565359524
3165,0.4090696587190162
3166,0.2016229816873071
3167,0.1480815946224728
3168,0.1760563380281788
3169,0.4036260173360585
3170,0.0628203008761771
3171,-0.1257986559406745
3172,0.0595533498759327
3173,0.0248077400148808
3174,-0.0711661315414832
3175,-0.0231757383128039
3176,0.0926170944694273
3177,0.263921879123783
3178,0.1613912585224495
3179,-0.0263565380687381
3180,-0.0032946758038979
3181,0.013176966662281
3182,-0.0197693574958821
3183,0.0428152685834718
3184,-0.0560205628418954
3185,-0.3601535861574022
3186,-0.272259990051391
3187,-0.2576676917962045
3188,0.1411022576361259
3189,-0.1938827998259047
3190,0.5352434176866518
3191,0.3842082565570195
3192,-0.0529546747210037
3193,-0.0333529527172878
3194,0.1117055676406594
3195,0.1428571428571464
3196,-0.2530850875988347
3197,-0.0647846401507684
3198,0.1078579412860611
3199,0.0411651703453913
3200,0.1135651629072761
3201,-0.1627802074957424
3202,-0.129607446536922
3203,-0.2421259842519721
3204,0.4136362745290258
3205,-0.0411845459894168
3206,0.0196078431372593
3207,-0.1964636542239685
3208,-0.0117892089440802
3209,-0.0078600903910435
3210,0.0176820762686952
3211,-0.0255473018118923
3212,-0.0589900896649385
3213,-0.2404699018409799
3214,0.206461692985885
3215,0.1907520084654912
3216,0.1182098851277931
3217,0.231709516739982
3218,-0.3997994037834682
3219,-0.189811584089325
3220,-0.4627033090297188
3221,-0.0589242122394108
3222,0.0168326553513823
3223,-0.0743995395651098
3224,-0.1983233937211612
3225,-0.1352112676056389
3226,0.8462977962740478
3227,0.0558300533177136
3228,0.0808880955037274
3229,0.0836073797447219
3230,0.2113576950887121
3231,0.0680886542069074
3232,-0.0097278968286967
3233,0.1969486823855699
3234,0.1080661697470105
3235,-0.230517136032879
3236,-0.0722623679822098
3237,0.1304577122713438
3238,0.2436660667312738
3239,0.0560925094925765
3240,-0.8134325112010112
3241,-0.3689231373747512
3242,0.4195469762184268
3243,-0.5903962214641801
3244,0.2094789211835514
3245,0.354417168576472
3246,-0.2747192848577451
3247,0.3151488806781233
3248,-0.3445869318677573
3249,0.7704293628808869
3250,-0.3431053203040139
3251,0.4018531094952405
3252,-0.1859154929577473
3253,-0.043355733795792
3254,0.151515151515149
3255,-0.0823187903470377
3256,-0.0520178594650849
3257,-0.0780877185371597
3258,0.2553007356122905
3259,0.1296456352636177
3260,0.0237627184549941
3261,0.2349137931034428
3262,-0.1165149095930653
3263,0.0172584890192951
3264,-0.7579391729828188
3265,-0.0383914003263329
3266,-0.9421851914646224
3267,0.188565212135857
3268,0.4404544141715704
3269,0.1249999999999956
3270,-0.0072120585619089
3271,0.0408516364684863
3272,-0.1781415503129536
3273,-0.4643513591951144
3274,-0.266744264998308
3275,0.0508979858939818
3276,0.1959361393323662
3277,-0.3105891487916075
3278,0.2999806464099112
3279,-0.019357336430517
3280,-0.1356852103120627
3281,-0.247753218362895
3282,-0.2264040704043642
3283,0.0705493115360337
3284,0.6141199226305658
3285,0.1014443746678805
3286,-0.094287164857478
3287,0.086958622188945
3288,0.5023072486060314
3289,0.2139661544446594
3290,-0.9870844178166236
3291,0.0932195074084965
3292,0.6700943005433856
3293,0.2236755731686601
3294,-0.613992172211348
3295,0.0586739683160593
3296,-0.1321909424724652
3297,0.0782740570422174
3298,0.3534257927706117
3299,0.274671852211958
3300,0.0388764700165285
3301,0.1455745341614961
3302,0.0630425294602567
3303,0.4297440849830933
3304,0.3224719641911805
3305,-0.381679389312987
3306,0.2025072324011648
3307,0.0963391136801486
3308,0.3216977961300312
3309,-0.1483447657378934
3310,-0.0199595998461011
3311,-0.0529329676146408
3312,-0.3428295509415779
3313,0.0096562379297075
3314,0.4037388665948992
3315,-0.8588351431391951
3316,0.1576976148235724
3317,-0.1078927466177987
3318,0.85046957542555
3319,0.0488901926273561
3320,0.5300782959684888
3321,-0.236418143264513
3322,-0.2565731600039124
3323,-0.1394768395037544
3324,0.4712073507177693
3325,0.0912939802423491
3326,-0.11205300594369
3327,-0.0780107264748886
3328,-0.2639812280015604
3329,-0.0831743235970526
3330,-0.1028504260946123
3331,-0.4476804250504238
3332,-0.2119897456123086
3333,0.1673393050497112
3334,0.358001078907356
3335,-0.4482758620689638
3336,-0.0197083169097319
3337,-0.4205630597199516
3338,0.0642800632911369
3339,-0.3551759916992522
3340,0.1673306772908316
3341,0.2186444046909208
3342,0.0298062593144515
3343,-0.0974620097064223
3344,-0.2512462612163491
3345,0.0438491588934121
3346,-0.0418735419034588
3347,0.3358505564387913
3348,0.4333287164368107
3349,0.2073295948187369
3350,-0.1106981892939041
3351,0.1933472753817658
3352,0.0157809602714293
3353,-0.1184974523047799
3354,0.0276417627547076
3355,0.3462930898787956
3356,-0.3316487681617196
3357,0.0631313131313117
3358,0.0394415082432729
3359,0.2439408246773703
3360,-0.2188442656887706
3361,0.0847056969505962
3362,-0.2250740375123368
3363,0.0631387869460544
3364,-0.2814814814814781
3365,-0.2878633113566635
3366,-0.0315820762428611
3367,0.3738663705348847
3368,-0.1891410769915409
3369,0.0704147055553488
3370,-0.0482017055988118
3371,0.016682422287722
3372,-0.0834817453250307
3373,0.2775002775002775
3374,-0.1667778519012633
3375,-0.0704669361717901
3376,-0.0185473699829406
3377,0.007418397626127
3378,0.0185425551640847
3379,-0.2341833320942664
3380,-0.1116403691574704
3381,-0.0335033317202218
3382,-0.516370439663235
3383,-0.1911974207093015
3384,0.0430945644638508
3385,-0.0731268281707017
3386,-0.0225056264066025
3387,-0.0638066283826956
3388,-0.5927659895793979
3389,-0.1949773826236156
3390,0.5043842632109923
3391,-0.2684302664851187
3392,-0.0233472119537734
3393,0.4878993223620487
3394,-0.0348621010226119
3395,0.1392542163081992
3396,0.0888888888888959
3397,-0.0154613273549613
3398,-0.1374078303109912
3399,0.0502930537555353
3400,-0.1065024592386174
3401,-0.0620034876961705
3402,-0.0155032750668658
3403,-0.3500056979480784
3404,0.2056745846918171
3405,0.1975595583962777
3406,-0.1202295997517849
3407,-0.0077573500892024
3408,-0.2410575427682754
3409,0.2540187314576135
3410,-0.0989906832298118
3411,0.1318136000620202
3412,0.0852184691664189
3413,-0.232955427861478
3414,0.2254960914010695
3415,-0.5973534971644552
3416,-0.6124234470691217
3417,0.0380242594775553
3418,0.0532056397978133
3419,-0.3298190761252966
3420,0.4195618331624779
3421,-0.1673449207013264
3422,0.0532177747367569
3423,-0.0114051094890407
3424,-0.0875156957497881
3425,0.0380358297516346
3426,-0.028535012460306
3427,0.2107141501195971
3428,0.1819077576079198
3429,0.2683498374782597
3430,0.113258834189071
3431,-0.4703383401608288
3432,0.1231223836493431
3433,-0.1142363873994057
3434,0.1311313965380138
3435,-0.0985781990521292
3436,0.2307459524890352
3437,-0.3035361966914597
3438,0.2195805254789067
3439,-0.3904769125786753
3440,-0.0910677695985247
3441,-0.121571309171033
3442,0.155520995334358
3443,-0.0569303172916264
3444,-0.0360688725629885
3445,0.1194539249146749
3446,-0.3119293974436979
3447,-0.1028140588705615
3448,-0.0304727078810196
3449,-0.0743324375321604
3450,0.3665020888720212
3451,-0.2074175562786686
3452,0.1311288483466466
3453,0.106310274128625
3454,-0.0075941676792154
3455,-0.0493864681077367
3456,0.3539454507599425
3457,0.0397320921784392
3458,0.0529480730683571
3459,0.1284230406043342
3460,0.0151063106612864
3461,-0.1209967104019333
3462,0.0755657989194047
3463,0.0113335851907717
3464,0.2322476820950012
3465,-0.1887138145841126
3466,-0.7085393755996601
3467,0.5942773294203978
3468,0.2579535683576898
3469,-0.0878911614450805
3470,0.1663498098859257
3471,0.0292397660818863
3472,-0.1904203896294267
3473,0.1024290313140289
3474,-0.0219538968166857
3475,-0.1135572731601898
3476,-0.1982015048632852
3477,-0.0991990594459482
3478,0.0532452033415888
3479,-0.1894705860711476
3480,0.1799485861182552
3481,0.0238650340535669
3482,-0.082678033365188
3483,-0.014700477765514
3484,-0.1472211998527913
3485,-0.0847239105610053
3486,-0.084795752838821
3487,0.4148768219701125
3488,-0.0661302766449931
3489,1.165132904143129
3490,0.0315868440794458
3491,0.4715683577631896
3492,-0.0865290068829887
3493,-0.0472199268091152
3494,-0.2603858444786352
3495,-0.1184974523047799
3496,-0.1384384146823805
3497,0.2249496823079021
3498,0.143839530255565
3499,-0.0887468938587127
3500,0.1299929094776697
3501,-0.0689831878116606
3502,-0.1796785530940301
3503,-0.2335338822039278
3504,0.2782766583117932
3505,-0.0770294291921758
3506,-0.1146879696274586
3507,-0.071236346366949
3508,0.0158277936055682
3509,-0.1545595054095772
3510,0.1246808763284441
3511,0.0632898874626675
3512,-0.0930435126895568
3513,0.1857413847613021
3514,-0.2978554408260524
3515,0.1625629435787623
3516,0.3240722443978948
3517,-0.3848290089661187
3518,0.1267929312940776
3519,0.029708264839285
3520,0.0336580343707846
3521,-0.3337306317044114
3522,0.1487652484379649
3523,0.0753176223415843
3524,-0.0178415668860469
3525,-0.039663652229095
3526,-0.003966522549677
3527,-0.1390212901175813
3528,-0.0139040619723891
3529,-0.0457056555780695
3530,0.2260290268855552
3531,0.051523918988544
3532,-0.1707162140701948
3533,0.1268834258524953
3534,0.0713210238529229
3535,0.0950043543662453
3536,0.0
3537,-0.142709902481572
3538,-0.3540597525559877
3539,0.0794375819200131
3540,1.1348464619492604
3541,-0.2951827514025545
3542,-0.2449761143353552
3543,-0.0197441162533497
3544,-0.0276494055377894
3545,-0.0237051084508608
3546,0.0907870845504025
3547,0.3128258602711108
3548,0.1080932353288022
3549,0.0039305086078102
3550,-0.0963902822858173
3551,0.2492052902162359
3552,-0.0785515101527782
3553,0.1118107456011285
3554,0.0215728574230156
3555,-0.1728812227417381
3556,-0.1298292548587552
3557,-0.0393576826196451
3558,-0.0827195021073809
3559,0.2122558075547313
3560,-0.0904870564167085
3561,0.106111220279026
3562,-0.2640081960753359
3563,-0.2409448196863821
3564,-0.3687570085396315
3565,-0.3071598529093696
3566,0.3406053289643839
3567,-0.2160387141375734
3568,-0.3686196279110084
3569,0.0866588673685985
3570,-0.2040639110802357
3571,-0.039091343439171
3572,0.2469670710572017
3573,-0.0151236040458551
3574,0.0237847673511842
3575,0.1168375957419231
3576,-0.0952917226144578
3577,-0.1779050594463232
3578,-0.1412214569709158
3579,-0.2242835989896291
3580,-0.1439225435038651
3581,0.0784416263563894
3582,-0.4860746190225894
3583,0.1311991603253664
3584,0.2573609596510374
3585,0.1024032071813031
3586,0.010892771556785
3587,-0.1134133042529949
3588,-0.117914228316888
3589,-0.6573670944088038
3590,0.6516604536012123
3591,-0.1596123699586724
3592,0.1508338550856544
3593,0.4871141319739527
3594,-0.2754664470508128
3595,-0.396304955237494
3596,-0.2945297532241084
3597,-0.1474820658944103
3598,0.0872675250357673
3599,0.015734290741087
3600,0.5108865803330057
3601,-0.2539519488672154
3602,0.2930382087683944
3603,0.2072568281187945
3604,-0.2947164599854848
3605,-0.1183111440545145
3606,-0.1041651802913797
3607,0.2618657937806919
3608,0.1265031128294036
3609,-0.0568876752851462
3610,0.1547789784587467
3611,0.0397439355012665
3612,-0.3375395220326437
3613,0.2330273665065768
3614,-0.3366905639567019
3615,-0.5134638387256735
3616,0.3908577074524584
3617,0.2276022035372479
3618,0.2833352607840922
3619,-0.5932992089343941
3620,0.1510047624579041
3621,0.5027448714244465
3622,-0.2142691684039868
3623,-0.130468817952506
3624,-0.1001262461364408
3625,0.3456154558074945
3626,-0.2726059973319407
3627,0.1476848232125766
3628,0.0607744400069561
3629,0.026039406301529
3630,0.0390438592685757
3631,0.355907780979831
3632,-0.0432463600980185
3633,0.1726867175133014
3634,0.1393938523000024
3635,-0.0963751438434923
3636,0.2897220389547032
3637,0.0430095194402962
3638,-0.1378201447111572
3639,0.8075079527298394
3640,-0.5136143985647832
3641,-0.1519711034655315
3642,0.6862570153978906
3643,0.2927081240852981
3644,-0.5105278338621397
3645,-0.0793822616727941
3646,0.3236944324557617
3647,-0.1152239665850595
3648,0.0460683539201361
3649,-0.1600553705065555
3650,0.191410972310178
3651,-0.1816661380085917
3652,0.0677184640875893
3653,-0.1558509026364672
3654,0.0562478366216664
3655,-0.0418428153000365
3656,0.0331746718592102
3657,0.0028846708590687
3658,-0.1039561074213149
3659,-0.1185347942987727
3660,0.1587576492321935
3661,-0.0881159085327998
3662,0.1197518395613967
3663,0.1670843776106888
3664,0.0703824111003048
3665,0.4703449196077017
3666,-0.2374026147724544
3667,-0.1724975297683798
3668,0.1287883856292202
3669,0.1736458959460301
3670,0.2680965147453106
3671,-0.0516477291659633
3672,0.023319341728294
3673,0.1629693684105528
3674,-0.093212157528556
3675,0.0698602794411298
3676,-0.1332445036642352
3677,-0.1267427122940415
3678,-0.0541951881080242
3679,-0.0392601989717505
3680,-0.1136363636363742
3681,0.0
3682,-0.2516342825742342
3683,0.0806856607184657
3684,0.230476317723294
3685,0.2498917135907773
3686,0.1829187175735038
3687,0.063150197759829
3688,-0.3903903903903957
3689,-0.0709166915497154
3690,0.1265193316618213
3691,0.0188587827512856
3692,-0.0615338715993288
3693,0.016779149110711
3694,0.2120851317160266
3695,0.0687872985182852
3696,-0.0818680807516868
3697,-0.0912544696066763
3698,-0.1604178324939402
3699,0.0027979071654377
3700,0.081073525300521
3701,-0.1025745885915723
3702,-0.0261635501810055
3703,-0.0933950986252241
3704,-0.2584366455672488
3705,0.2018465218853824
3706,-0.1703641299260448
3707,0.0542624055085841
3708,0.1233414315081233
3709,0.11386757760729
3710,-0.0952914798206261
3711,0.0448229493500689
3712,0.0559973121290093
3713,-0.0074668657830807
3714,0.923135609383925
3715,0.0305075696907451
3716,-0.0152561119798697
3717,0.0266910699306006
3718,0.175091352009758
3719,0.1216545012165424
3720,-0.3165401777201636
3721,-0.0343354188921009
3722,0.1751847056135195
3723,0.2412476492601071
3724,0.304901143852741
3725,-0.0416808760562149
3726,-0.3498231871934354
3727,0.2843709714112383
3728,-0.3462314043298045
3729,-0.0114155251141448
3730,0.0475420747361414
3731,0.0930957175969922
3732,0.1176559890693799
3733,0.04931527635522
3734,0.0132754271842698
3735,-0.119621767364143
3736,0.1478841195207201
3737,0.242094114086846
3738,-0.2274795268425928
3739,-0.0586920067076521
3740,-0.0727191363204091
3741,0.1340707223060056
3742,0.3701127034924282
3743,0.0292108887065032
3744,-0.2803738317756996
3745,0.2920723226703787
3746,-0.0918784976473491
3747,0.0389635690629223
3748,-0.2734909161945743
3749,-0.1257404716664772
3750,0.0837567703389389
3751,0.1588850174216008
3752,0.3416856492027385
3753,-0.2953304357517001
3754,0.1474474892196335
3755,-0.1448750452734465
3756,-0.0250808159625548
3757,-0.0836726725051471
3758,0.0529646252055857
3759,0.1669774302173395
3760,0.0723045690925751
3761,0.2482766273215358
3762,0.1481912359425982
3763,-0.0083104795146604
3764,-0.100256588897013
3765,0.3589509151555179
3766,-0.3278521437793136
3767,0.0652560229407901
3768,-0.0703983691497495
3769,-0.2421546656494624
3770,-0.1275405810939731
3771,0.1022007222184408
3772,0.020435967302453
3773,-0.0579354530893282
3774,0.0885287207599819
3775,0.3325754233549455
3776,0.2741302287802905
3777,0.0507390995501056
3778,0.0388848501242655
3779,-0.4125216446542057
3780,0.0092681457903182
3781,-0.0194567062818329
3782,-0.0815605247060453
3783,-0.0373958864524948
3784,-0.1668596335898495
3785,0.1733691402930247
3786,-0.2214499863723201
3787,-0.1672183735453739
3788,0.231520887950702
3789,-0.5198219460460697
3790,-0.9804513092795946
3791,-0.3815638059475473
3792,0.1602418745275805
3793,-0.3854558698555244
3794,-0.1367656444701229
3795,0.6266894187644539
3796,-0.3074918961495481
3797,0.5573296378863718
3798,-0.0753715818987608
3799,0.1895763119884435
3800,-0.5628517823639817
3801,-0.0757093970503619
3802,0.5391566265060302
3803,-0.0150625094140718
3804,0.2014310624736985
3805,0.2399376162197862
3806,0.2990251779199808
3807,-0.1767366623730736
3808,-0.3064811754454439
3809,-0.1564898131150446
3810,0.365806122754931
3811,0.1197927585277572
3812,0.1435449624689618
3813,-0.1227618420264591
3814,0.2216871153919596
3815,-0.5689025562175739
3816,-0.0288378352398302
3817,-0.4305684275563829
3818,0.5510858503427495
3819,0.0671604559235565
3820,0.237375090929976
3821,-0.2764233884900258
3822,0.470003821169263
3823,0.2401555292951608
3824,0.0990136715031002
3825,-0.1831292205562402
3826,0.1770922593544606
3827,0.5209319946959652
3828,-0.2925754236644053
3829,-0.2170519020600864
3830,0.1672685801178474
3831,-0.2668191347436587
3832,0.364589267403433
3833,-0.4463263904783764
3834,0.0076289288983974
3835,0.0381300999008487
3836,0.0266839476994599
3837,0.2471670849494387
3838,0.3939095523066297
3839,0.6501063445563645
3840,-0.4069626883713397
3841,-0.0443423227314925
3842,0.3574871465295689
3843,0.2204320468117442
3844,0.3056637698531674
3845,-0.1120422856626292
3846,0.1378525205720229
3847,-0.5383141177736899
3848,0.1245036300188582
3849,0.3238445546137862
3850,-0.1080648389033461
3851,0.0120057627661281
3852,-0.1884447295617653
3853,-0.1123911211014334
3854,0.0240780127613476
3855,0.0280831260531144
3856,-0.0541896638233781
3857,0.0220723974636836
3858,-0.0722891566265087
3859,0.0200762899016307
3860,-0.0180719262665472
3861,0.0220830322010787
3862,-0.0160629668299703
3863,0.0040155804521507
3864,0.0404772460052664
3865,-0.2841458228630907
3866,0.0289860673636161
3867,-0.1025224388734085
3868,-0.0774353414898735
3869,-0.4785061272125895
3870,-0.126594605122208
3871,-0.2010069864564393
3872,0.1208482769374716
3873,0.1175522803935513
3874,0.1664139941690854
3875,-0.2103540960617118
3876,0.1290840633702548
3877,-0.0279410047865494
3878,0.0641686273747112
3879,0.0174974725872991
3880,-0.1479750778816181
3881,-0.1560062402496233
3882,0.3652755109971236
3883,-0.093348891481895
3884,-0.1031790838476232
3885,-0.0058406666147443
3886,0.1448331502668244
3887,-0.0087490764863629
3888,0.1708008229494187
3889,-0.7046568627451002
3890,-0.4878510870080051
3891,0.0662659156529629
3892,-0.4684119171600512
3893,-0.6196468730561211
3894,0.1385703363914335
3895,-0.1819052178075612
3896,-0.004787208578687
3897,0.5167281819264237
3898,0.5941390900913674
3899,0.2832459991502727
3900,0.1484833486530428
3901,-0.4617133115499468
3902,0.20670354628431
3903,0.072062712504712
3904,0.1838321942022223
3905,-0.1739054885289923
3906,-0.0433180594265213
3907,0.1226704411417744
3908,0.2869777945050873
3909,-0.0611966294779435
3910,-0.1839275608375848
3911,-0.177166749344483
3912,0.0070861678004604
3913,0.2168379372112659
3914,-0.1726221301570861
3915,-0.3221113881961588
3916,0.5887821506042693
3917,-0.3524411734217828
3918,0.1397443196521825
3919,-0.1953327571305091
3920,0.2861279646993878
3921,0.0551267916207363
3922,-0.1069223605697935
3923,-0.098396312727658
3924,0.160284030195454
3925,-0.4936176108907672
3926,-0.1404884140419139
3927,-0.0520598341026541
3928,0.2250848396703294
3929,0.0916812261066765
3930,-0.0536536397937033
3931,-0.0103856539500009
3932,-0.0623527781626738
3933,-0.0832062127305537
3934,0.1211953322483544
3935,0.0622902031352759
3936,0.0553384290803334
3937,-0.1836451836451741
3938,0.0207856994387869
3939,-0.1853341259572586
3940,-0.1365641851670436
3941,0.0087533481556814
3942,-0.0858564620128975
3943,0.1574472551695142
3944,0.0611920205605228
3945,-0.0804885303844265
3946,0.1903597624869074
3947,0.0548424179397243
3948,0.1874248680290524
3949,0.0209019177509544
3950,-0.0505384963925906
3951,-0.0557977332170967
3952,-0.0279066522482241
3953,0.1462955867497854
3954,0.0435214038264018
3955,-0.0505103284913024
3956,-0.1849654498499241
3957,0.1915775540771028
3958,-0.1150788115497224
3959,-0.048845160840132
3960,-0.0768156424581101
3961,-0.0873667656823344
3962,0.0279495510603503
3963,-0.0209665583394493
3964,-0.1118685544485205
3965,-0.1786089514603876
3966,-0.2105706464518926
3967,-0.3097937055551628
3968,0.0492610837438375
3969,0.2071701955827212
3970,0.0386100386100234
3971,0.0350877192982535
3972,-0.0263227165043392
3973,0.2607904225154915
3974,-0.0981113563895124
3975,-0.0315457413249123
3976,-0.0526038926880708
3977,0.0420654117152187
3978,0.0473012035528427
3979,-0.0508308210053922
3980,0.0455517011808386
3981,-0.3463370897136175
3982,0.1001088903719923
3983,0.3151370846318069
3984,-0.0946305902144896
3985,-0.1298473416388856
3986,0.1331791259243666
3987,0.136497270054614
3988,0.1398014818957001
3989,0.3941782898726609
3990,-0.1127493495229919
3991,0.2336246430734585
3992,-0.2950620498134073
3993,-0.1477490005214685
3994,0.0130349771887904
3995,-0.0347720259051647
3996,0.1042073726716204
3997,-0.4623773173391504
3998,0.2697176665071581
3999,-0.0087013269523646
4000,-0.1503235223633467
4001,0.1891797860311395
4002,-0.1306392614527135
4003,-0.039207144412971
4004,0.1478968202183544
4005,0.3381454025230854
4006,0.199022195301349
4007,0.0799775198322643
4008,0.4111594265294753
4009,0.2469453928579049
4010,-0.4204942424634468
4011,-0.166317471974422
4012,-0.1297662045547987
4013,0.0453975528557178
4014,-0.041654170415542
4015,0.3188839063278646
4016,-0.0498504486540492
4017,0.44997669225943
4018,0.4085337726523813
4019,0.039523088070616
4020,-0.3868408001322586
4021,0.1815181518151852
4022,0.0
4023,0.0527774112679855
4024,0.2402185001151605
4025,-0.1516000395478296
4026,-0.150177407376841
4027,0.1203270257796374
4028,0.0329554442393958
4029,0.07244945004282
4030,-0.0527182866556919
4031,0.1414799460402088
4032,0.2232362693279954
4033,-0.0032829940906076
4034,-0.022986241092848
4035,-0.1249383527864525
4036,-0.2574753048186484
4037,0.09421876800974
4038,-0.3751818061615731
4039,-0.5920632454732104
4040,-0.3690228690228682
4041,0.2695417789757318
4042,0.1414817626557248
4043,0.0051758941357072
4044,0.0827457808271161
4045,-0.0569201048709881
4046,-0.0414135836554405
4047,0.2718981242471245
4048,-0.2934069727304186
4049,0.0669210125080259
4050,0.0710099965529187
4051,0.0344589937973693
4052,-0.0620646851941269
4053,-0.0793678180751445
4054,0.0172508970466307
4055,-0.1624218129038844
4056,0.0897697061768431
4057,-0.1036878305049636
4058,0.1380595727056342
4059,0.0241545893719783
4060,-0.0379716248403512
4061,-0.0397133730467095
4062,-0.1400560224089541
4063,0.138135856614973
4064,0.1630078391558436
4065,-0.3423628043688948
4066,-0.1270860506337565
4067,-0.2850818352562268
4068,0.2876061801886017
4069,-0.0434942621031133
4070,0.2036727879799711
4071,0.0
4072,-0.0400828378649223
4073,0.0100197054206705
4074,0.3328783995206551
4075,0.201782355438584
4076,0.0606241699867129
4077,0.1293146324480209
4078,0.1192250372578286
4079,-0.262319033072109
4080,0.0497826159105165
4081,0.1888167483768362
4082,-0.0231933998210772
4083,0.1554849808124819
4084,0.1601902465608685
4085,-0.2699122371253511
4086,0.0463438048263717
4087,0.1124227093873067
4088,0.1881188118811858
4089,0.0033792917004565
4090,0.11813548452424
4091,0.0573471866144973
4092,-0.2790792077533239
4093,-0.3445349626612309
4094,0.0305405680545573
4095,-0.3370786516853964
4096,-0.5649717514124216
4097,-0.530102234002279
4098,-0.4147799937782961
4099,0.0138240884741733
4100,0.1914420241113295
4101,-0.0707628581290935
4102,-0.0984745089231616
4103,0.1259576230243468
4104,-0.0034510128722748
4105,0.1137538779731268
4106,0.1033057851239512
4107,-0.0103316458311715
4108,-0.0882411741591335
4109,-0.1187148428063616
4110,0.0396709039791672
4111,-0.2917572101188165
4112,-0.5047811119997276
4113,-0.6263121063680768
4114,0.4165046926195369
4115,0.2989867670671726
4116,-0.7483750621972415
4117,0.1874112636062335
4118,0.2720786251700542
4119,-0.544327824921837
4120,0.4723009390453933
4121,-0.0250104210087466
4122,-0.196299544752131
4123,0.0973587949762925
4124,-0.0598419060342996
4125,-0.0348039147443304
4126,-0.0362091776338682
4127,-0.054343282334251
4128,0.1391478585144574
4129,-0.2678795658118647
4130,0.0334737370637966
4131,0.0557584543756415
4132,-0.2879830006151017
4133,-0.2017145738779703
4134,0.1063472517631242
4135,-0.3736060001685396
4136,0.0252752190518914
4137,-0.036521983424637
4138,-0.3382663847780095
4139,-0.10431712405713
4140,-0.386660222329631
4141,0.0865208555504148
4142,-0.2885624344176299
4143,-0.0242208945583732
4144,-0.2651124198085529
4145,0.1999515269025709
4146,-0.0090895318891109
4147,0.091820878655174
4148,0.1591715022566127
4149,0.2973081558859016
4150,-0.1811229623666802
4151,-0.0281826233996268
4152,0.0482897384305853
4153,0.0040239829383086
4154,-0.0966689491279577
4155,0.0483111236362076
4156,-0.1168883514711777
4157,0.074511146464749
4158,-0.1149193548387083
4159,-0.0524468471376106
4160,-0.0363225441924301
4161,-0.042394266680121
4162,0.2075023167734342
4163,-0.1129442136259131
4164,-0.0292316258351943
4165,-0.5570952660899776
4166,-0.1837023741077737
4167,0.370235833240189
4168,0.5045941700607454
4169,-0.0792966250243366
4170,0.1597288775921187
4171,0.4851550837618166
4172,0.0373056994818627
4173,-0.0497656865591193
4174,0.0013823610727109
4175,0.4349262277031447
4176,0.2936736654316042
4177,-0.1663253103135488
4178,0.2837326607818324
4179,-0.4488503373261725
4180,0.2937784855307369
4181,-0.5216239339828452
4182,-0.3128460686600209
4183,0.0802235193228085
4184,0.0815401412441134
4185,0.0400629956068802
4186,-0.0055262358044767
4187,-0.6395817691387924
4188,-0.7310924369747938
4189,-0.085581957309714
4190,1.1027855915959293
4191,0.0621952433077918
4192,0.3223726627981975
4193,0.952989143783464
4194,-0.0589825509953327
4195,-0.3353553286975284
4196,0.4907493742945477
4197,-0.2311854402361037
4198,-0.1971414489896528
4199,0.2629832624671254
4200,-0.0811728243223259
4201,-0.2144600290876832
4202,0.3512650454433816
4203,-0.1081984950572954
4204,0.0
4205,0.2453024579306284
4206,0.9213252228455966
4207,-0.1925680611698217
4208,-0.2171950118359185
4209,-0.6904855514055441
4210,0.3135410542818023
4211,-0.1447320004906247
4212,0.4517704517704574
4213,-0.1614323451717114
4214,0.2483883200606647
4215,-0.5279911556716127
4216,0.2225180677063444
4217,0.0
4218,0.3902549918539118
4219,0.1626569829021057
4220,-0.0151331719128406
4221,0.0982689545695029
4222,0.1373121394046685
4223,0.1079063454360396
4224,-0.0452642299422898
4225,0.0263971641903586
4226,-0.0339507337130905
4227,-0.0301875400928206
4228,0.0791795490536295
