,ZS.US
3737,0.0347947112038851
3738,0.0034793500574258
3739,1.263869819476226
3740,-1.1821304073783532
3741,1.5463134165801318
3742,1.0451651711865295
3743,1.6854763195505336
3744,1.705178510875362
3745,-1.1366420067610568
3746,-0.5418452292990605
3747,-0.5946685469840637
3748,-0.8847730453909254
3749,0.4132025688256148
3750,-0.0348605577689209
3751,-0.2997002997003111
3752,0.3633106056835804
3753,0.3817550818046514
3754,-0.4232013940751776
3755,0.6381715642623885
3756,-0.1486325802615848
3757,0.4154290958249793
3758,-0.947305508516778
3759,0.1880608456126323
3760,1.1409966581482174
3761,0.7051360253751477
3762,0.1632076390918735
3763,0.6052975642826013
3764,-0.0980778349199305
3765,-0.518080385867431
3766,-0.1163191895463131
3767,-0.0514138817480669
3768,0.296583794075648
3769,-0.4043968971729064
3770,-0.2173752855353234
3771,-0.3104442309113873
3772,0.1328707462906967
3773,0.2613657279587629
3774,0.0698940553266619
3775,0.0036784991723552
3776,0.128581925055094
3777,-0.1434825797431979
3778,-0.0644246875402696
3779,-0.230618796354378
3780,-0.0812437682336757
3781,-0.1127604118527854
3782,-0.2416680842106424
3783,0.2071429363925757
3784,0.0931109017347483
3785,0.3002283946069394
3786,0.189355639305099
3787,-0.4116517758251528
3788,1.9014161022780776
3789,-0.402245088868094
3790,0.9084167593622448
3791,0.5118273620141162
3792,-0.4725503822098727
3793,-0.2694290890509518
3794,-0.6650995077337782
3795,0.2715106428720996
3796,-0.2946211412535042
3797,0.0607675407843665
3798,-0.0491055769905381
3799,0.1797301713272112
3800,0.0886194029850735
3801,0.3578565785193018
3802,0.0975020893304893
3803,-0.1767907799026877
3804,0.0697652800371875
3805,0.2873430041247645
3806,-0.0695668305352034
3807,0.6176253687315649
3808,-0.4119035497755425
3809,0.0994058765055382
3810,-0.1249913200472237
3811,-0.4347219639203895
3812,0.2481274493889556
3813,-0.4027939464493639
3814,-0.2407270940800691
3815,-0.0245700245700301
3816,0.440313111545991
3817,-0.5079981058864638
3818,0.3835904971834527
3819,0.2248179463369375
3820,0.2923834121144166
3821,0.3084845393378468
3822,-0.1325566406012516
3823,-1.26225309098074
3824,0.5559773690269266
3825,-0.110337387210682
3826,0.5559348483370793
3827,0.1363592091165876
3828,0.0438105437375278
3829,0.058379956215035
3830,0.1141968559418739
3831,0.1450864695949256
3832,-0.2646686776296639
3833,0.2717127607957313
3834,0.0896817509755931
3835,-0.0557792113304598
3836,-0.1663041466236053
3837,0.064235773936694
3838,-0.0777453838678312
3839,0.8496054002413557
3840,0.997064989517815
3841,-0.1193080135215668
3842,-0.5867057803853559
3843,-0.5879197031340931
3844,0.3519558050432239
3845,0.2843180808529482
3846,-0.1512724684107507
3847,0.4958384983176928
3848,-0.1818423737082523
3849,0.1019051838723924
3850,0.1283242621355017
3851,-0.4154540001333018
3852,0.0750364081980529
3853,0.2948337686484558
3854,0.2472952086553333
3855,-0.2212878955521133
3856,0.1767174729401394
3857,-0.0840113194198787
3858,0.2205947233742169
3859,-0.0441384180790935
3860,-0.0684613855701071
3861,-0.1216114624331162
3862,0.3569225345906417
3863,0.110040054579867
3864,1.1198036508666962
3865,0.826572008113588
3866,-0.1243938970830779
3867,-0.1296390442298037
3868,0.3697513042597468
3869,-0.5602811592726502
3870,0.0264280974977781
3871,0.2985733868101727
3872,-0.0253910217347203
3873,-0.0635178739297238
3874,0.0035060637117841
3875,0.1968152543232459
3876,-0.2898992981385379
3877,-0.0101729399796593
3878,0.055919882059892
3879,-0.0152532031726668
3880,-0.0050846595820508
3881,0.0101682851187199
3882,-0.0305141636576322
3883,0.3951167620687914
3884,-0.1928640308582426
3885,-0.218718209562567
3886,-0.0203500203500163
3887,-0.2575807809033156
3888,-0.3249411523897346
3889,0.5011195223371501
3890,0.239323512205493
3891,-0.3870692186540638
3892,-0.0849604052451135
3893,0.9127971620691576
3894,-0.9325317301269228
3895,-0.3028516295025716
3896,-0.5660072233302849
3897,0.2419875241987615
3898,-0.2966398791866735
3899,0.1722931136596097
3900,-0.118591989650153
3901,0.1976571654219412
3902,-0.3766065449832528
3903,0.2101632807026924
3904,-0.3417361494122382
3905,0.0335135135135199
3906,-0.2221138739910052
3907,-0.1193252698378254
3908,0.0758766462522282
3909,0.1353106733059103
3910,0.075716603569505
3911,-0.3473352870943312
3912,0.157138986724476
3913,-0.0542152344809014
3914,-1.0446158352045232
3915,-0.3133875232592375
3916,-0.4377120936408726
3917,0.2697665293309707
3918,0.2080223195712348
3919,0.1393029962363735
3920,0.5106010503792954
3921,0.886832465779836
3922,0.2356109054190552
3923,-0.052920234773398
3924,0.0985269026506063
3925,0.2994872777804399
3926,-0.0191708602923518
3927,-0.0059912527709625
3928,0.2855640786675389
3929,-0.0262931446601046
3930,-0.2780441035474652
3931,0.2939559782998394
3932,0.2360402460540768
3933,-0.0152614961989387
3934,0.1533333333333346
3935,0.0666222518321054
3936,-0.0761977331174381
3937,-0.6470785601303717
3938,0.7280167491435102
3939,0.4177221173657225
3940,0.2235219138905678
3941,-1.0451309174391794
3942,0.0145281264528159
3943,-0.9207671104334184
3944,0.0293151969981304
3945,0.8372093023255801
3946,-0.3354236546594654
3947,0.7181536501317469
3948,0.2051785920702914
3949,0.9531442310444468
3950,-0.4860791532443619
3951,-0.1844167819271514
3952,0.0518403317781253
3953,-0.9125784701232398
3954,-0.3353454057679343
3955,-0.6604438182458612
3956,-0.152869238005639
3957,-0.0617737902632847
3958,0.986609673166982
3959,0.2564057869966953
3960,0.3848936478078379
3961,-0.0347393104246893
3962,0.0144726178071122
3963,0.0376146523538078
3964,0.5040428436417137
3965,2.084672133254494
3966,1.2012393336042306
3967,0.0964631367214006
3968,0.7203526448362738
3969,0.4692236800012838
3970,-0.1938206480783667
3971,-0.5759685837155413
3972,0.1109877353252892
3973,0.1159507965315679
3974,0.7207207207207195
3975,0.3913552857890652
3976,-0.0274273176083413
3977,0.0448609311135497
3978,1.0114965214387837
3979,-0.149480524293664
3980,0.0160573122529638
3981,0.0345730231639221
3982,-0.2972209838014535
3983,-0.0396451756776909
3984,-1.1808358613081904
3985,-0.324463001157005
3986,-0.8548743055731729
3987,0.7927320314072968
3988,0.2910769848439145
3989,-0.4516563873977888
3990,0.4212500977045965
3991,0.8857556037599438
3992,-0.0568446075138306
3993,0.278278794125236
3994,-0.0412434912615417
3995,-0.4089450253649405
3996,0.6607872882009598
3997,0.1668463473484206
3998,-0.1233616037008381
3999,0.0344779569729392
4000,-0.0036483222855865
4001,-0.2059626177848749
4002,-0.082452976037102
4003,-0.3360910031023814
4004,0.0800805972462613
4005,-0.090495397662639
4006,-0.1164867593383522
4007,-0.2101167315175103
4008,-0.2705092857514489
4009,-0.2817048359330127
4010,0.1796547504361178
4011,-0.1956589794427632
4012,0.1874804707843003
4013,0.2286189338044257
4014,-0.2922310647135433
4015,0.0110263714049334
4016,0.2328480803784206
4017,0.2893586650744786
4018,-0.1359792040420291
4019,-0.6300198953651092
4020,-0.2770901836184283
4021,0.0553873421460664
4022,0.0332213650289881
4023,-0.1145602365114568
4024,0.4378380367195252
4025,0.0312643678160844
4026,0.3080869713165902
4027,-0.2555694434232776
4028,-0.0404545621712907
4029,0.0036775522212381
4030,0.0183843806302207
4031,0.227447815400399
4032,-0.0073375646622819
4033,0.0550014667057913
4034,0.17204143636296
4035,0.0877738360823644
4036,0.0511752019592741
4037,0.0292344235337051
4038,-0.0328995467173472
4039,-0.4883581713349543
4040,-0.4557683177717986
4041,-1.0684239147819887
4042,0.1293867706020391
4043,-0.1551851022301902
4044,-0.0736471341658537
4045,-0.7305626784072722
4046,-0.686866718628218
4047,-0.3323558162267966
4048,-0.0097761266985931
4049,0.3102412084788383
4050,0.0211114359024319
4051,-0.4207436399217102
4052,0.5514109633473852
4053,-0.3025995713959105
4054,0.1818919884389419
4055,0.2655547418800842
4056,0.064767761773738
4057,0.2920720982395086
4058,-0.2442575218375915
4059,0.2903225806451539
4060,-0.1001001001001008
4061,-0.184394409937886
4062,-0.0129416332341207
4063,-0.2074957852418578
4064,-0.2907637090545574
4065,-0.525210084033616
4066,0.5631244323342328
4067,-0.3097667638483866
4068,0.530155421632148
4069,0.5945678122607059
4070,-0.0045045045045004
4071,0.5866284537190463
4072,-0.5447996398018946
4073,0.2156527989936284
4074,-0.1169485426412465
4075,-0.688405797101441
4076,-0.5006827492034696
4077,0.5837368206706278
4078,-0.0951173113506694
4079,0.3790271636133938
4080,0.0279679901841301
4081,0.2196516181302604
4082,0.3230292969626268
4083,-0.2293371706088636
4084,0.0404548927945356
4085,0.0808443745789386
4086,-0.1439301938559767
4087,0.0606837030544089
4088,0.2399103139013437
4089,0.7693267277328308
4090,-0.0927544504298779
4091,0.3094103421295983
4092,0.1562389034869674
4093,-0.286665598347669
4094,0.2964672465826308
4095,0.3185276942134256
4096,0.2506531102167547
4097,-0.2761257434154534
4098,0.4124801692226191
4099,-0.1907385821765263
4100,-0.3366884037425534
4101,-0.1526284030809664
4102,0.127618845049437
4103,0.2616412686065866
4104,0.3207161485867431
4105,-0.3838601829085056
4106,0.0724740154140001
4107,-0.2445334372895763
4108,-0.010633019068558
4109,-0.124205968983983
4110,-0.1920000000000072
4111,-0.1245995016020016
4112,0.120893187313338
4113,-0.3210387386744789
4114,0.36022642804048
4115,-0.2507845975265473
4116,0.3242486572963226
4117,-0.5688674366488589
4118,0.2693409742120337
4119,0.2857142857142857
4120,-0.0457351932311985
4121,0.1883024251069971
4122,0.2106821546520923
4123,-0.4001829407729345
4124,-0.0514785791912
4125,-0.5116706910428969
4126,0.2837733253074237
4127,-0.2730512761554347
4128,0.4235832856325018
4129,0.1714285714285779
4130,0.0342739632126141
4131,0.1625367133365631
4132,-0.0028516026006589
4133,0.1025524156791287
4134,-0.048450993245366
4135,0.0484275296262579
4136,-0.1312111358320601
4137,-0.4987960096319256
4138,0.0630264137970627
4139,-0.9789195628528587
4140,-1.4076369557224682
4141,0.5224933382099378
4142,-0.109844125954587
4143,1.1560574099350571
4144,0.2804702000412513
4145,0.7603123113289553
4146,-1.246373808537094
4147,-0.1868382810878063
4148,0.0311300197156803
4149,-0.6317548164778406
4150,0.0678284462068222
4151,-0.5825242718446524
4152,-0.3528544343796165
4153,0.2626326294778863
4154,-0.4325807132306358
4155,-0.2909898947145714
4156,0.1109819258006595
4157,-0.6489361702127654
4158,0.7496568472178162
4159,0.247511717310021
4160,-0.3965316696626838
4161,-0.4781130471738086
4162,0.005312084993355
4163,-0.2289426046214497
4164,-0.1977370097769884
4165,0.2574919191365796
4166,-0.9122069880583844
4167,1.153068473687094
4168,0.3105251688821057
4169,-0.2183882943874239
4170,-0.5655301158513156
4171,0.1535003563401135
4172,0.010963109137757
4173,0.6967503129933053
4174,0.2253903598099074
4175,-0.367947669664765
4176,-0.1091405184174562
4177,0.2503946437319732
4178,0.0108855385620104
4179,0.0870085377127612
4180,-0.2125340599454966
4181,0.2012291292761215
4182,-0.1797973193854269
4183,0.1903311762466661
4184,0.2468198215302896
4185,-0.0841522341060867
4186,-0.1195847148991677
4187,0.0380352097370099
4188,0.1248168448472449
4189,-1.1560855447318317
4190,-0.6308158352408387
4191,0.4596792283535124
4192,0.7458532784147853
4193,0.1722509307106752
4194,0.1996340043254109
4195,-0.127706829539155
4196,-0.998205473306416
4197,-0.7343802960117404
4198,0.5505617977528032
4199,0.369416769282434
4200,-0.1906684611933621
4201,-0.5582811706986864
4202,-0.8645697059325466
4203,0.6554783296603925
4204,-0.0904926191957449
4205,0.0565259171330022
4206,-0.8781433540514295
4207,0.0171037628278227
4208,0.1991465149359854
4209,0.1874148114493483
4210,0.0964539007092127
4211,0.2094892990601316
4212,-0.5007397291453257
4213,-0.3655054254711678
4214,-0.7123886117109749
4215,0.5234697153016136
4216,0.386166863439589
4217,-0.3851851851851857
4218,-0.153321133587221
4219,0.1456898041830337
4220,0.0222189305288043
4221,0.5938941788554079
4222,-0.0196367206676585
4223,0.9048453006421548
4224,0.0826325766781643
4225,0.3894268409654048
4226,0.0898316563467478
4227,-0.4018599988537769
4228,0.0521359223301032
4229,-0.2921129503407956
4230,0.2113343211795867
4231,-0.0218669517469342
4232,-0.0826767824141559
4233,0.1359883438562414
4234,-0.260511771723515
4235,0.0024346301796734
4236,0.4845183333422155
4237,-0.4893238867382427
4238,-0.462283533900803
4239,-0.2133646680478672
4240,0.332850494652831
4241,-0.3401676098586828
4242,-0.4285847386564786
4243,0.3373777392596183
4244,0.1298299845440543
4245,0.1173274052118054
4246,-0.0308851689418811
4247,0.3217116909104952
4248,-0.3537444389520457
4249,-0.4157101197493429
4250,0.2321334612646631
4251,0.0092844763555426
4252,0.0680398342302129
4253,-0.1424677898909748
4254,-0.0883460685999374
4255,-0.1350260740004973
4256,0.1764635708851989
4257,0.2474268228603219
4258,0.6265933593390117
4259,0.4129450630123646
4260,0.0886280981632479
4261,-0.0795228628230588
4262,-0.1316917799828515
4263,0.3479216260758234
4264,0.4371011452050004
4265,-2.197802197802196
4266,-0.4968126178433618
4267,0.3608278165443966
4268,-1.1553195982021611
4269,0.5460054600545985
4270,0.3073058029205361
4271,-0.2601277399622198
4272,0.0749086114939773
4273,-0.0900312440206652
4274,0.4594914905113437
4275,-0.2315943806944842
4276,-0.3799483390400632
4277,-0.1278137828368679
4278,0.2415096603864175
4279,-0.1923770590357058
4280,0.3146255955413092
4281,-0.5998673660095283
4282,-0.0754170563214576
4283,0.4937938073153472
4284,1.0588060588060582
4285,0.2133839132238834
4286,0.12431920435708
4287,-0.192769655090595
4288,-0.3691025450215833
4289,0.7307476110174153
4290,0.2801359707131851
4291,-0.477256879257626
4292,0.3314621758888022
4293,0.0961384393526563
4294,-0.1765650080256736
4295,0.0160487883164827
4296,-0.0075434995096796
4297,-0.0566886140998828
4298,-0.0401638685838159
4299,-0.2388748725106133
4300,0.366359138922317
4301,0.257391675446443
4302,-0.0894334988520573
4303,-0.385914134105161
4304,-0.4630876097140624
4305,-0.4190661583799744
4306,-0.0893002110732218
4307,0.0838177639583621
4308,0.2185291102357962
4309,-0.1107359891964956
4310,-0.3305964284746571
4311,0.00270973336225
4312,-0.0650759219088961
4313,0.0216872695727564
4314,0.0821917808219209
4315,0.3603406857392425
4316,-0.1339419949156737
4317,0.1392149369438202
4318,0.1218690956876887
4319,-0.0892321126453086
4320,-0.2530537431435989
4321,0.1706904085645619
4322,0.2614948790586128
4323,0.0190636999918279
4324,0.2743074416078194
4325,-0.4474028808380582
4326,-0.0272881078426084
4327,-0.3120551844957808
4328,0.2185075931388646
4329,0.0109241861481375
4330,0.0136533682859437
4331,0.1336242159803679
4332,0.0871887090621745
4333,0.3691839947879943
4334,-0.1359138849624877
4335,-0.0598378937061335
4336,0.2171199044672297
4337,0.3623580313683158
4338,0.0432479186939042
4339,-0.5604124635731899
4340,0.2548966997585158
4341,-0.2780269058295984
4342,0.8957160728927575
4343,0.0375388716126127
4344,0.4070436244580195
4345,0.4251382249928424
4346,0.2395288533380158
4347,-0.0483686571101985
4348,0.1794767915747374
4349,-0.2018296169239564
4350,0.17999824391957
4351,-0.026348146847006
4352,0.1184262467652134
4353,0.2842897130860642
4354,-0.0087481410200252
4355,0.2155260835445063
4356,-0.0147546708573359
4357,0.1525519766377519
4358,-0.2709233552190228
4359,0.1396150656832321
4360,0.1220522209145203
4361,0.1870866689871244
4362,0.0043506634761761
4363,-0.3711790393013076
4364,1.0813808401497182
4365,-1.0035474234503254
4366,0.0979249242247514
4367,0.8678970542348974
4368,0.1995294334748129
4369,0.3356476159823524
4370,-0.2186479767574233
4371,0.0665407994105699
4372,-0.3465643916639712
4373,0.1798892988929957
4374,0.0967697341136258
4375,0.2573884267132427
4376,-0.1565161349721509
4377,0.0892725323457795
4378,0.158837305413969
4379,-0.6330868761552702
4380,0.0277187471126315
4381,-0.2129629629629666
4382,0.0878856561358054
4383,0.0970425138632199
4384,0.0138612946449203
4385,-0.0138632162661742
4386,-0.2223045572434319
4387,-0.019084782757721
4388,0.2823225091228217
4389,-1.1613590229942463
4390,0.7267681939810342
4391,-0.3480739905854121
4392,0.1357301287780872
4393,0.7947715852737416
4394,0.3338679584956243
4395,0.1927474681476745
4396,1.112923807523944
4397,0.5637648570510747
4398,0.0802439415824105
4399,0.0
4400,0.3103801356713076
4401,0.1374021409170815
4402,0.1085256471639796
4403,0.4575350300257356
4404,0.7348766794928354
4405,0.2108708652000176
4406,-0.2081559277131311
4407,0.1794484321873798
4408,0.2073515551366713
4409,0.235072872590503
4410,-0.256100051848476
4411,0.0471127722725559
4412,-0.0392760635958021
4413,0.3600388215772938
4414,-1.2871038068086504
4415,-0.1721893242618943
4416,0.4806486667223846
4417,0.6601619265102775
4418,-0.3541666666666643
4419,-0.053987464069157
4420,-0.2467820127047775
4421,0.3228426818854036
4422,-0.4204141393013994
4423,0.4290236587804069
4424,0.1870868498731919
4425,0.0872310376339652
4426,-0.2206402730943762
4427,0.2160096373530436
4428,0.0415230660632075
4429,-0.0872745407696816
4430,-0.0332585017045034
4431,0.128710815860495
4432,0.1906261655132435
4433,-0.1826711504130849
4434,0.3145304804866908
4435,-0.0248375212153836
4436,0.0537856847331383
4437,-0.124275062137524
4438,-0.0746206782190559
4439,-0.1940570042449928
4440,0.0606060606060571
4441,-0.1821493624772382
4442,-0.5371749481137807
4443,0.2860794935784277
4444,-0.5877670972876872
4445,-0.504584333271812
4446,-0.5257948781393013
4447,-0.2169735292294305
4448,0.4627915586819696
4449,-0.0768824624619134
4450,-0.9258335930196334
4451,-0.3376899505972059
4452,0.1373883719477917
4453,-0.5589047977894915
4454,-0.1068711887848217
4455,0.0125715004085801
4456,1.382345648400688
4457,-0.5547590849591637
4458,0.8314016380775762
4459,-0.719088531938738
4460,-0.1621351958094231
4461,-0.0311895702077296
4462,0.5706134094151135
4463,-0.1839885816474935
4464,-0.7824009862844813
4465,0.3531941031941166
4466,-0.3364063583369719
4467,-0.4773454432862067
4468,0.3701799485861177
4469,-0.1493228978940281
4470,-0.4084375969393136
4471,0.0542565560005261
4472,-0.1215789745977617
4473,0.2348447701876242
4474,0.8566209017546945
4475,0.1894887379334904
4476,-0.1432151808091663
4477,-0.2512562814070253
4478,0.2506265664160302
4479,0.5038167938931344
4480,0.2335499593826198
4481,-0.2187961125527943
4482,-0.1273690646015895
4483,-0.2451481103166443
4484,0.1682557487380737
4485,-0.2197240674501823
4486,0.1224864754516735
4487,-0.2712246046773456
4488,0.1889876391868447
4489,-0.4746723343960237
4490,-0.5807531977054888
4491,0.2523278129220199
4492,0.6461636241658077
4493,-0.0671330648010733
4494,-0.2585993127634565
4495,0.8621749284447432
4496,0.2245731131075459
4497,0.1274190726159256
4498,-0.1401787278780365
4499,-0.1614658289164366
4500,-0.2963228436853883
4501,-0.1545078965805501
4502,-0.1094599364631052
4503,0.1139540065833774
4504,0.0552540700542588
4505,-0.0669981311047631
4506,0.2637687275796582
4507,0.066776789793694
4508,-0.2360318466849711
4509,-0.1799894123875034
4510,0.253458654556965
4511,-0.1533661219525101
4512,-0.1801324503311226
4513,-0.0618483831065599
4514,0.6060076842472978
4515,0.4866180048661722
4516,-0.8341511285574076
4517,0.4414048188146576
4518,-0.3461176870164682
4519,-0.0548276345291459
4520,-0.2212000983111532
4521,-0.1864359082594729
4522,0.1405086412814508
4523,0.1122807017543835
4524,0.0350754121361005
4525,0.1715746349661936
4526,-0.2773876404494254
4527,0.0561482313307019
4528,-0.0035093876118585
4529,0.0911608989867083
4530,-0.4119138149556255
4531,0.1300938785556079
4532,-0.038691523039048
4533,0.0070343275182828
4534,0.3958661762129954
4535,0.1696189693461848
4536,0.2006910753551319
4537,-0.27298498582577
4538,0.3174713926876808
4539,-0.4060646782156484
4540,1.0550352641923857
4541,-0.5160030681263374
4542,0.3058741744873082
4543,0.0636832050020177
4544,0.1849176538572791
4545,-0.2026635784597699
4546,-0.5355687507276676
4547,0.1656350797663653
4548,-0.4759124087591228
4549,-0.3486566464504402
4550,-0.1790431464631681
4551,0.2108839552457463
4552,-0.1760460066897549
4553,-0.2706678434833822
4554,0.2113792496036719
4555,-0.6084593572778835
4556,-0.2962436307619386
4557,0.0947081804190816
4558,-0.2373323840038007
4559,0.4900513668300245
4560,-0.1182242714429373
4561,0.2682387619749521
4562,-0.0383345128568045
4563,-0.1535735380980454
4564,1.17847488173012
4565,-0.2319797932870732
4566,-0.7702437498222366
4567,0.2454214013136454
4568,0.021274785124667
4569,0.5234420192728299
4570,-0.5746963332954867
4571,0.2900519263692509
4572,0.2244621378959895
4573,-0.3172265337336443
4574,0.1640085963126298
4575,-0.032529524078922
4576,-0.0268794386441361
4577,-0.0099039318609558
4578,-0.3307497941685727
4579,0.0652556318447373
4580,0.1869053013140079
4581,0.0339712376854276
4582,0.135700554110601
4583,0.293155936407702
4584,0.2536115750347203
4585,0.2350631136044943
4586,-0.5556652469466695
4587,0.0563809094240818
4588,0.32874402922168
4589,0.5824090217754176
4590,1.3684094983718154
4591,-0.3561724315194343
4592,-0.3518985942480181
4593,0.0018423670732139
4594,0.3920235808735418
4595,0.1326515651345178
4596,0.157365050320222
4597,-0.0091499679751037
4598,0.1202687586363025
4599,0.1080883695453894
4600,0.1640539555231457
4601,-0.029173656188456
4602,0.1020036429872396
4603,0.0036428545408148
4604,-0.1422734568801934
4605,-0.018243514430624
4606,-0.0584133474498806
4607,-0.0365216756144855
4608,0.0328587075574936
4609,0.1603849238171603
4610,-0.0620053251632049
4611,-0.0072952763086042
4612,-0.2706557916681731
4613,0.127849210987714
4614,-0.8169802140772034
4615,0.6485397784491495
4616,-0.922839255224006
4617,-0.1302613368069662
4618,-0.1876019575856476
4619,0.0611371510087653
4620,0.0529981860036714
4621,-0.2327793883467382
4622,-0.3523868059823745
4623,0.2534025421996878
4624,0.3218446997474213
4625,-0.1468788249694058
4626,0.3658536585365877
4627,0.1299123091912931
4628,0.0649139889646205
4629,-0.2766476810414883
4630,-0.2120026092628874
4631,0.1506208019540014
4632,-0.0122139890888368
4633,-0.0978074822723975
4634,0.1058459534277767
4635,0.0650935720097742
4636,0.0366017324819939
4637,0.2231780555104737
4638,-0.0121748305669417
4639,1.53132049279889
4640,-1.087528503771276
4641,-0.84634155617526
4642,-1.2066861179402422
4643,1.4771584795837336
4644,0.4390201071209061
4645,0.0351092776266183
4646,0.1883569144509082
4647,0.5461705113231202
4648,0.371657986111113
4649,-0.2174858634188778
4650,-0.0435161009573517
4651,-0.6438050190513724
4652,0.0569027400857898
4653,0.1965838102310902
4654,-0.2540183068365891
4655,0.2054195804195799
4656,0.0960178569635195
4657,-0.0305306835553694
4658,-0.1049363823182111
4659,-0.1708128941836084
4660,-0.1294596026397103
4661,0.4054542174794782
4662,-0.5282546652030763
4663,0.1052677749024119
4664,0.2051620493249666
4665,0.2433055201728965
4666,-0.8952939307735694
4667,-0.0245544096830977
4668,0.5258620689655127
4669,0.2293577981651408
4670,-0.1349295208566667
4671,-0.7462039045553099
4672,0.443433441792168
4673,-0.0230408110365602
4674,-0.1673253901854958
4675,-0.0895125895125901
4676,0.224719101123604
4677,-1.0333284820259092
4678,-0.2275578376170696
4679,-0.0992903659141941
4680,-0.6924943027273449
4681,-0.8526097271648874
4682,-0.7877103554888965
4683,-0.163044129094067
4684,0.5360014293371483
4685,0.5508173418621221
4686,-0.0014807137040039
4687,-0.0518518518518552
4688,-0.1127195064072127
4689,0.1533889368229374
4690,0.3566311096959097
4691,-0.1882217826836061
4692,-0.2622824974411442
4693,0.2488673345670441
4694,-0.1821959405465856
4695,0.5970215645841224
4696,-0.3344172404998655
4697,-0.0861491337225939
4698,-0.1437883435582967
4699,-0.1795780396223991
4700,-0.9138482411086372
4701,0.4405994725670561
4702,0.1637502006742626
4703,0.0112364961394689
4704,0.378993827357918
4705,0.1819690971778806
4706,-0.1086609140300517
4707,-0.001597980153085
4708,-0.0031960624510573
4709,0.2709292874559812
4710,0.1322932377019122
4711,0.0507142629887706
4712,0.238049895258046
4713,0.2280068402051968
4714,-0.349531116794541
4715,-1.525918104157102
4716,0.570567986230634
4717,-1.0632515057293788
4718,0.4329847805849624
4719,-0.1192127622680794
4720,-0.3196416534388717
4721,-0.3119137983684524
4722,0.7426010521985769
4723,0.0562587904360036
4724,0.0778361548939511
4725,-0.0692355957506638
4726,-0.2494360576088793
4727,-0.4225658897843601
4728,0.0783528489966388
4729,0.2734849800312658
4730,0.4365302329601896
4731,0.498860362103813
4732,0.1888655191655568
4733,0.0600574835914438
4734,0.1798484134800614
4735,-0.2834199338686806
4736,0.023612750885481
4737,-0.1396817972133347
4738,0.1801991245386716
4739,-1.1046511627906976
4740,0.3522432332220944
4741,-0.1996934937073229
4742,-0.3214685054044102
4743,0.2277692557988235
4744,0.231878681074062
4745,-0.0115025055054326
4746,0.1619781899006812
4747,-0.2716255745925653
4748,-0.0743459876399779
4749,-0.253883958726395
4750,0.0093159745673941
4751,-0.0080123800588642
4752,-0.026932575369268
4753,-0.0641107834337815
4754,-0.0104919561669423
4755,0.0186488880600589
4756,-0.0046624393882969
4757,0.0791986955509042
4758,-0.1306152913187485
4759,-0.0093305341730861
4760,0.0
4761,0.1490660082917935
4762,-0.1960326721120128
4763,0.2026224468407212
4764,0.0204338793719995
4765,0.0748681299983077
4766,-0.2661480192445592
4767,0.2348856209150319
4768,-0.2217597488997227
4769,0.1634933069927318
4770,-0.2389975758817264
4771,-0.1898506850017982
4772,0.0495760393873217
4773,0.1263445449889037
4774,0.068247739293632
4775,-0.0170648464163861
4776,-0.0648884942454143
4777,-0.0273289379291442
4778,-0.051268029256967
4779,0.0921973706675904
4780,-0.0136607356306206
4781,0.0853067631201801
4782,0.0988580194307211
4783,0.1327704772928393
4784,0.2130333179217325
4785,-0.0704038618438837
4786,-0.064632445487634
4787,-0.0808899528959158
4788,-0.352716091561324
4789,0.1170764341863192
4790,-0.1507537688442149
4791,0.0870263756861688
4792,1.0154891079267778
4793,-0.0227832894927639
4794,-0.2137905267964693
4795,0.1921246701417948
4796,-0.0803201194227927
4797,0.1201076827500484
4798,0.0124233891005471
4799,0.0041409582177395
4800,0.3651366683857621
4801,0.0103135313531376
4802,0.2263840296357205
4803,0.1438553226469472
4804,0.2623595966221146
4805,0.0163947864579031
4806,-0.3207236842105267
4807,0.3115264797507867
4808,0.020490963485096
4809,0.1105289012608524
4810,-0.2277156631449407
4811,0.0462602598940742
4812,-0.3200032913683802
4813,-0.2350612396387451
4814,-0.90002432498175
4815,-0.1919268849961905
4816,-0.079270709472847
4817,0.3736103517404829
4818,-0.243590524328607
4819,-0.412755679212408
4820,-0.0244655799871507
4821,-0.3529339553155027
4822,-0.6175889328063242
4823,-0.3346139546412146
4824,0.2472493509704572
4825,0.2896764252696449
4826,-0.3029179030662766
4827,-0.4283851741478846
4828,0.0
4829,-0.161681487469679
4830,0.365551425030981
4831,0.0
4832,-0.0744047619047647
4833,-0.2523714211121784
4834,0.5753839498161438
4835,0.4460714944933208
4836,-0.0492459218221068
4837,0.3313086692435243
4838,0.1041922039715539
4839,-2.885464437291707
4840,-0.8995803874231175
4841,-1.130649614881554
4842,-0.4525547445255507
4843,0.0525271390218299
4844,-1.679425553379629
4845,-0.8196721311475438
4846,1.024456682655308
4847,0.6647058823529385
4848,0.0470366886171287
4849,1.2769909449732928
4850,1.127722459754945
4851,-0.7808207293443965
4852,-0.0376092113637665
4853,1.0732377436249676
4854,-0.0716004124183755
4855,-0.3333333333333405
4856,-0.9427121102248004
4857,0.3900606761051784
4858,0.0664106488031534
4859,0.4970407401022865
4860,-0.4125436344228736
4861,0.3593193055076463
4862,0.1836336508665174
4863,0.6952359243218594
4864,-0.0724309642372098
4865,0.0452488687782779
4866,0.0226193168966348
4867,0.3156708004509531
4868,-0.0135305791087863
4869,-0.2622772904042744
4870,0.0180848177954699
