,JD.US
2035,-0.1029230135858465
2036,-0.3615328994938481
2037,-0.1966466570068285
2038,-0.249014318323313
2039,-1.8884181805126696
2040,0.6491653588243662
2041,0.750495610308696
2042,0.5842190469486761
2043,-0.7017295151686849
2044,1.2183167623581996
2045,-0.3019874991221342
2046,-0.2746478873239341
2047,0.1967950520101216
2048,0.1123279977534376
2049,0.1192062267723272
2050,-0.0070126227209111
2051,-0.0350754121360806
2052,0.3007413624282966
2053,0.1675743611227545
2054,0.083717036416914
2055,0.0977138308979169
2056,-0.1537065475359524
2057,-0.1258037461559815
2058,0.3898635477582664
2059,-0.069666991779291
2060,-0.0139353400222838
2061,-0.1395478649176786
2062,0.3822895669701893
2063,-0.0069512025580362
2064,-0.5973295853829997
2065,0.2511828961972118
2066,0.2156679878759644
2067,0.0931749359422295
2068,-0.3270620155853964
2069,-0.081978715939652
2070,-0.0995024875621983
2071,-0.1406717074028372
2072,0.5189504373177763
2073,-0.3745756759920323
2074,0.023405500292564
2075,0.2567993463289353
2076,-0.0467126007240526
2077,-0.2575810794988863
2078,0.1403016485443757
2079,0.2100105005250176
2080,-0.0466907902416155
2081,0.2561415764349736
2082,0.0698080279232138
2083,0.0
2084,-0.1048218029350144
2085,-0.046609182008863
2086,-0.064128723838387
2087,-0.1108906268238576
2088,-0.1636852566350994
2089,0.7064721969006432
2090,0.2217042805980253
2091,0.8510878142261251
2092,0.1912691269126931
2093,0.1684825339773174
2094,-0.0561924027871399
2095,0.0112372176648959
2096,0.2689678359296303
2097,0.0671967745548239
2098,0.2011847546663603
2099,0.1172202065308445
2100,-0.3191846791353976
2101,0.0
2102,0.2903405918481194
2103,-0.2687269062814857
2104,-0.0392047045645439
2105,0.0615694615470643
2106,-0.3482363513817145
2107,0.0
2108,0.5065203882279941
2109,-0.0754985420392767
2110,0.5498331479421688
2111,-0.3124302611024337
2112,-0.0223214285714399
2113,-0.0781860828772402
2114,0.1252609603340142
2115,0.1251042535446252
2116,0.7997793712079404
2117,0.6711409395973278
2118,0.1642278623986479
2119,0.2181743757675091
2120,0.1362583458236739
2121,-0.0545330606680385
2122,-0.2734107997265737
2123,-0.171174255391989
2124,-0.0205451308040002
2125,0.3412503412503412
2126,-0.2463054187192211
2127,0.4630890765459049
2128,0.2038874541253112
2129,0.5138607167004864
2130,-0.1761040368463962
2131,-0.169618020218468
2132,-0.1562924707800963
2133,-0.0203901311765113
2134,-0.0884353741496567
2135,0.3118137960311904
2136,-0.0066463207867159
2137,-0.1290234958576651
2138,-0.1768707482993135
2139,0.7182858534209927
2140,0.7250431774754443
2141,-0.8777127529870883
2142,0.5284049495668549
2143,0.745470959975937
2144,0.3538443085042601
2145,-0.68123165136785
2146,0.7480522593791354
2147,-0.4333694474539709
2148,0.2401825387294378
2149,0.2575312930466591
2150,0.0419061302681951
2151,-0.2761435946692157
2152,-0.1236970636072243
2153,0.0155048076923099
2154,-0.0601322910402852
2155,-0.2773757838880897
2156,0.1865783930183582
2157,-0.0936175032199929
2158,-0.0208483972041355
2159,0.1083423618634756
2160,0.1082251082251123
2161,-0.0120264582080467
2162,-0.0240587032359078
2163,-0.1324981932064556
2164,0.3364485981308361
2165,0.7911979231054526
2166,0.1234720335843861
2167,-0.5025749208909861
2168,0.3770552602299503
2169,0.2281837804502032
2170,-0.0802370077768148
2171,0.3444458112929033
2172,-0.2590034533793882
2173,0.2706027060270589
2174,0.1044418504638544
2175,-0.4133251079580604
2176,-0.0708706721354805
2177,-0.0897182402372642
2178,0.0
2179,-0.0742023250061863
2180,-0.2728174603174589
2181,0.0
2182,-0.0490071401542222
2183,-0.311636202070687
2184,0.1614065606361907
2185,-0.0808306907915161
2186,0.0186497575531525
2187,0.0621272365805133
2188,0.3467062902426958
2189,-0.4088630968082331
2190,-0.2114723764208255
2191,-0.1257195791702492
2192,-0.0574670028177252
2193,0.1895195929425754
2194,-0.3115471297892078
2195,-0.3191913818327026
2196,-0.1731947775113182
2197,0.1463349740587993
2198,-0.0266134397870871
2199,0.0266063589197765
2200,0.3050397877984137
2201,0.3568124752213506
2202,0.1056105610561033
2203,0.1188025859670632
2204,-0.0133192667809685
2205,-0.2777043110288201
2206,0.6438050190513663
2207,0.1312163758036928
2208,0.0917671735710636
2209,0.130924325739715
2210,0.1567322310225258
2211,0.078500522466047
2212,0.1174168297456013
2213,-0.0260994388620778
2214,-0.3824235152969337
2215,-0.5276647067691973
2216,-0.8361204013377883
2217,0.92627456886813
2218,-0.2642706131078181
2219,-0.0407898116115012
2220,-0.1406959152798843
2221,0.2414729852097959
2222,0.2108433734939767
2223,-0.1508295625942813
2224,-0.1540832049306684
2225,-0.1179673321233949
2226,0.0905108650813902
2227,0.0303625377643494
2228,0.2110340669279478
2229,0.0391766868577227
2230,0.0888219796763229
2231,0.2927048934254088
2232,-0.0600781015320009
2233,0.030030030030024
2234,0.0600240096038509
2235,0.0375009375234466
2236,0.0899213188459918
2237,0.0
2238,-0.037481259370302
2239,0.3813280736357629
2240,-0.1817894404046785
2241,-0.147757255936676
2242,0.0211037248074243
2243,-0.1585288522511007
2244,1.0458063166701526
2245,0.2919708029197091
2246,-0.8094186902134031
2247,0.3352540597171371
2248,0.0418892030579034
2249,-0.1478777963061921
2250,0.0586971332739346
2251,-0.1206842270962271
2252,0.2616705045007326
2253,-0.2202874226371635
2254,0.0419419104540277
2255,-0.4158989207686341
2256,-0.1634676228643758
2257,-0.0105474106106854
2258,0.1947470919522104
2259,0.1733921815888945
2260,-0.3374103753690354
2261,0.063224446786093
2262,0.3183719857861777
2263,0.2482187761944587
2264,-1.273540170708573
2265,-0.183237190363088
2266,-0.4499284204785579
2267,-0.3211590174831867
2268,-0.1919964478601562
2269,-0.1579850387756478
2270,0.1986301369862959
2271,0.027389756231164
2272,-0.1234060057589321
2273,-0.0548772122376269
2274,-0.1924398625429561
2275,0.0686813186813147
2276,0.0549148819330124
2277,-0.0824402308326494
2278,0.1373488785004379
2279,0.0752725029135579
2280,0.1437568455640799
2281,0.0957461359595037
2282,-0.0821355236139661
2283,0.129879007450952
2284,0.0887856850157051
2285,-0.0546672133387891
2286,-0.1163029349387808
2287,0.1843758535919217
2288,0.0955109837631428
2289,0.6134028523232503
2290,-0.4776579352850355
2291,-0.4955094456488191
2292,-0.6546134663341673
2293,-0.2030298297672894
2294,-0.6286342920006264
2295,0.078517587939694
2296,0.0627746390458241
2297,-0.204434659537656
2298,0.2196767613368797
2299,-0.2044025157232633
2300,-0.1101841649614359
2301,0.1728472658705208
2302,-0.3785488958990567
2303,-0.0604466104918263
2304,0.1391646966115111
2305,-0.1420454545454599
2306,-0.0789764650134215
2307,-0.1423600126542287
2308,-0.1267025657269532
2309,0.1581277672359288
2310,-0.0474608448030392
2311,0.0948316737790457
2312,0.4092554698567574
2313,0.1414649481295132
2314,-0.6018638363965689
2315,-0.4420176807072327
2316,0.0129988301052971
2317,0.0259909031838804
2318,-0.3782937646751973
2319,-0.287807430664572
2320,-0.1834862385321108
2321,-0.5667589297482438
2322,0.2117557312149009
2323,0.3068248869074866
2324,0.0982446947864852
2325,-0.1180327868852503
2326,-0.1510474814474221
2327,-0.2029460074124028
2328,-0.0207990521950881
2329,0.1117685733070266
2330,-0.1957803149876048
2331,-0.034794069192745
2332,0.1316222441592554
2333,0.3354291643655436
2334,0.3910884620410327
2335,-0.1177394034536936
2336,0.03923107100824
2337,0.0457486438794805
2338,-0.0850340136054392
2339,-0.4153513872736334
2340,-0.4506008010680921
2341,-0.97741826761037
2342,0.2800806632310105
2343,0.2904378909740738
2344,0.2784894730979169
2345,-0.2009152807232867
2346,-0.4935501962983709
2347,0.5466309683177095
2348,-0.0168479964831245
2349,-0.4707135250266223
2350,0.0560192706290932
2351,0.4739072256913597
2352,-0.1228089762197316
2353,0.0557911180540184
2354,-0.7985603419188032
2355,0.1628207287631353
2356,0.2352545790623354
2357,0.0279986560645152
2358,0.1453813464549266
2359,0.3065945704888694
2360,-0.2851073345259341
2361,-0.1455604075691361
2362,-0.1233183856502235
2363,0.1455278182021666
2364,1.206830145076387
2365,-0.5268333982948171
2366,-0.4821683309557871
2367,-0.1428571428571421
2368,-0.4304160688665687
2369,0.8534850640113754
2370,-0.4806386686088001
2371,-0.0389964396250637
2372,-0.1824456309415154
2373,-0.195720250521928
2374,0.0130463144161841
2375,0.0391236306729279
2376,0.1692487957297167
2377,-0.2219470536887509
2378,0.2993365422141372
2379,-0.3108370154426833
2380,-0.2902761418662502
2381,0.1307018690367383
2382,0.3386739611827418
2383,0.0910983862571673
2384,0.2337055310308914
2385,-0.1430243141334019
2386,-0.0910983862571488
2387,0.071526107029056
2388,-0.0455373406193033
2389,0.1033057851239708
2390,0.570645971239443
2391,-0.2517162471395868
2392,0.3193430656934319
2393,-0.1713698160630705
2394,0.0627961408916967
2395,0.0741585852823866
2396,0.0684072511686102
2397,-1.2233121754183358
2398,0.470939581897538
2399,-0.1956496719990812
2400,0.3212114259492958
2401,-0.7629175817824488
2402,0.0346660503813278
2403,0.2650685720871151
2404,-0.300543289793077
2405,0.0115580212667486
2406,-0.2781641168289231
2407,0.3349890262215456
2408,-0.0577901063337923
2409,-0.1620745542949763
2410,-0.0289502634473874
2411,-0.9055854171535472
2412,0.6328011611030498
2413,-1.084494313447033
2414,-0.8751902587518996
2415,0.1519756838905653
2416,-0.6245706952602186
2417,0.3936278243209007
2418,-0.0508001016002111
2419,-0.1526329178326002
2420,-0.3830439223697796
2421,0.0637999234401063
2422,0.2926208651399361
2423,-0.3959637246136007
2424,0.0893312914752337
2425,0.1529051987767642
2426,0.0445774692733829
2427,-0.0445973496432168
2428,-0.2042900919305551
2429,-0.1579354574693149
2430,-0.2454970835202934
2431,0.3513030148186071
2432,0.4197939193486812
2433,-0.1018718960906638
2434,-0.3770690867258921
2435,-0.1087651951375479
2436,0.0
2437,-0.0512098322878072
2438,0.0639713408393003
2439,-0.0548245614035056
2440,-0.5180205003857586
2441,0.1595598349380974
2442,-0.4254613769477347
2443,-0.0995575221238818
2444,-0.1218296599844937
2445,-0.3445210046677064
2446,-0.4072978853986599
2447,0.1337270853067415
2448,-0.0167186803388325
2449,-0.0780814277746717
2450,-0.4932182490752292
2451,0.5905950523735248
2452,-0.1450730945206957
2453,-0.2909904868494741
2454,0.145283862315612
2455,-0.190348225282725
2456,0.0335795836131644
2457,0.1564595440321866
2458,-0.0223563603845408
2459,-0.3166714511267354
2460,0.2041181736795
2461,-0.1962213376688873
2462,0.3909085832355999
2463,-0.3643089339760149
2464,-0.2800373383117855
2465,0.0266631115851356
2466,-0.5226480836236941
2467,-0.064367322855766
2468,-0.4878048780487926
2469,0.1614422171397881
2470,-0.1617032744913146
2471,-0.3923160173160065
2472,0.1216051884880467
2473,-0.4342515945175836
2474,-0.081488523699582
2475,0.1220835594140035
2476,-0.1607299831389831
2477,-0.3294711014176588
2478,0.3396277679663089
2479,-0.1905539676058263
2480,-0.1909177689895003
2481,0.0272665303340095
2482,-0.3008341309995882
2483,0.2659393112853834
2484,-0.0204610557904795
2485,-0.314723590585665
2486,0.4628179319475084
2487,0.5556007043207413
2488,0.5120603692224707
2489,2.1092482422931345
2490,-1.2263221285448425
2491,-0.8558334713709805
2492,-0.2729532657501916
2493,-0.7120553139288429
2494,0.2280945757997199
2495,-0.3639344225681825
2496,-0.2116159355416252
2497,0.4899777282850754
2498,-0.4305765251915124
2499,0.239875041838658
2500,-0.3470667263770737
2501,-0.5176682421787011
2502,-0.3387533875338721
2503,-0.5506670451319892
2504,0.0510667271901971
2505,0.316742081447965
2506,-0.3405221339387189
2507,0.3055335521104563
2508,0.1412509181309678
2509,0.2142414162485174
2510,0.2979201798763357
2511,0.0561797752808956
2512,0.3917179630665857
2513,0.122959982114911
2514,0.6422372227579565
2515,-0.0413450937155473
2516,0.3296703296703226
2517,-0.0274800769442099
2518,-0.2341275306431644
2519,0.219870825889785
2520,0.0274763016898066
2521,-0.0274838532362377
2522,-0.1376083665886807
2523,0.2333882482152686
2524,0.0
2525,-0.0274649821477756
2526,0.0823271130625717
2527,0.0342912008778625
2528,0.0205704882062542
2529,0.1847922797892069
2530,0.0888949671772397
2531,-0.0684275352401962
2532,0.0820456720908003
2533,-0.0478828921266797
2534,0.0478599753862937
2535,0.2591380250954688
2536,0.0477131756526628
2537,-0.2185941662682025
2538,-0.5011671014691678
2539,-0.0132397722759236
2540,-0.8950040074806327
2541,-0.1071143448974946
2542,-0.4296266451786249
2543,-0.1210165389269721
2544,-0.2966958867161144
2545,-0.1215230893869881
2546,-0.4067245119305818
2547,0.2434406275358298
2548,0.3504043126684705
2549,0.0471475719000425
2550,-0.43972398863483
2551,-0.1761995120628835
2552,-0.0813890396093356
2553,0.2030594287261482
2554,-0.0541785182175352
2555,-0.0135464643728056
2556,0.0135446295543886
2557,0.6191950464396391
2558,0.2551020408163235
2559,0.4211511464670067
2560,-0.2479560380646056
2561,-0.2822580645161206
2562,0.8066128924738215
2563,0.5502519225669666
2564,1.7578125000000069
2565,0.3129128711494254
2566,0.3188466070562195
2567,-0.4246136711680451
2568,0.2776620852422641
2569,0.034695718548339
2570,-0.0347077606552904
2571,-0.5865102639296212
2572,0.2785127419579485
2573,0.0139236981342117
2574,-0.3212739209386642
2575,-0.0489134232408589
2576,0.1325889741800403
2577,0.1811089439955356
2578,0.0
2579,0.0069652434352517
2580,0.1460564751704047
2581,-0.0626348388892779
2582,-0.0696427327808303
2583,0.1043550855711741
2584,-0.3070481507327269
2585,-0.4275001752049994
2586,0.2307369598657617
2587,-0.2664049355019797
2588,-0.59238363892805
2589,-0.6981952311948375
2590,-0.4432682765464688
2591,0.0462901732575011
2592,-0.9344546789480748
2593,0.2662761283450977
2594,-0.1399906672888527
2595,-0.4351901446170174
2596,-0.0401875418620242
2597,0.5859635104541187
2598,-0.0866377874041955
2599,-0.1535175543986238
2600,-0.415549597855231
2601,-0.0536480686695172
2602,0.0937960605654471
2603,-0.1341741580571505
2604,-0.0379857103931877
2605,0.145020969067103
2606,-0.2282375067168167
2607,-0.0604879360172077
2608,0.0470240494424436
2609,-0.1345351809498298
2610,0.1879951658385935
2611,0.0335592992818386
2612,0.006711409395967
2613,0.053662463107065
2614,0.2043596730245309
2615,-0.1227663347428773
2616,0.5021715526601581
2617,-0.1629959720011272
2618,0.2169017905588622
2619,0.2840524820776517
2620,-0.069031795232748
2621,0.6535332481678074
2622,-0.0672811680010726
2623,0.3502457888709834
2624,0.2325083612040133
2625,-0.1339584728734016
2626,-0.1744498121309845
2627,0.1942007634099112
2628,-0.0603055481104284
2629,-0.0134030290845799
2630,0.0401929260450176
2631,0.0836652053144138
2632,0.0769127875869509
2633,-0.0401445202729842
2634,0.080224628961094
2635,0.0378249706288265
2636,-0.3195226602306185
2637,0.3207698476343155
2638,0.1201441730076136
2639,-0.0872158451496742
2640,0.5150022391401632
2641,-0.8923528747317203
2642,-0.0565099457504488
2643,0.4052228725799183
2644,-0.0619474010249555
2645,-0.1974946394312122
2646,0.011284134506889
2647,-0.05645252342781
2648,0.1915708812260556
2649,-0.0563761416168645
2650,0.0112739571589685
2651,0.2361939039478053
2652,0.4032709756917211
2653,0.0692921565532676
2654,-0.3954821308159143
2655,1.8530774321641217
2656,0.2091359383599314
2657,-0.2980790461470479
2658,-0.0662836942112265
2659,-0.0111590002861501
2660,0.2975324961445245
2661,-0.5872576177285331
2662,0.2541998231653448
2663,-0.0331674958540642
2664,-0.5564163966756025
2665,1.2862407008273813
2666,-0.3978779840848957
2667,0.4724190634986847
2668,0.4701977596459734
2669,0.2620689655172382
2670,0.4804392587508501
2671,0.6003547550825651
2672,-0.0272963013511808
2673,0.1226826608506044
2674,-0.4683776603029372
2675,0.1531519212361476
2676,-0.1643610464319823
2677,0.2595628415300515
2678,0.1772807854902433
2679,0.1225824026150959
2680,-0.1773775412743831
2681,0.3128400435255574
2682,-0.0816771031854101
2683,-0.2456331877729156
2684,0.1226659397573986
2685,0.1632875221118388
2686,-0.06808278867102
2687,-0.1363512407962835
2688,0.0545107658762497
2689,0.1047531753306249
2690,0.5598958333333237
2691,0.3826447888968178
2692,0.00648508430609
2693,-0.6330353064021399
2694,0.019574579146549
2695,-0.3207436014924269
2696,0.2741693322018327
2697,-0.3018418244079279
2698,-0.2816808929743939
2699,-0.0131337010769702
2700,-0.3029903833487076
2701,0.2496714848883019
2702,-0.3560596070156878
2703,-0.3439190896928836
2704,0.2638247327438294
2705,-0.158625247851937
2706,0.079249768854825
2707,-0.1720031754432329
2708,0.0
2709,0.263921879123783
2710,0.0395726157499025
2711,-0.2048774040050242
2712,-0.1456085776689382
2713,-0.0596026490066247
2714,-0.1345713901224523
2715,-0.4460665044606627
2716,-0.2914661424795003
2717,0.2501690331304966
2718,0.1215559157212363
2719,-0.0540540540540625
2720,-0.3662010036620046
2721,0.0542225837061028
2722,0.2838605028386157
2723,0.511027434104351
2724,-0.1751313485113774
2725,0.0807645712747372
2726,-0.2023199352576284
2727,-0.1485884101040111
2728,0.0540029701633482
2729,0.1213592233009754
2730,-0.0442482651442312
2731,0.0037771482530601
2732,0.1616161616161677
2733,0.2418379685610732
2734,0.0
2735,0.2412545235223061
2736,0.2740092227494464
2737,-0.4092062686803581
2738,0.2007768550763492
2739,-2.3034467222347392
2740,1.190873678352803
2741,-0.2790178571428571
2742,1.0163499779054372
2743,0.6966156546541661
2744,-1.3405344349921915
2745,-0.2666369412551677
2746,0.1891410769915462
2747,-0.0333889816360613
2748,0.4707837164220563
2749,-0.5009741163373258
2750,-0.0501225217197613
2751,-0.3969807100922605
2752,0.328800713330363
2753,0.355397601066201
2754,0.1330967169476379
2755,-0.4232568500779633
2756,0.0667853962600203
2757,-0.0111321384838084
2758,0.2332296756996978
2759,-0.0111074086415696
2760,-0.111197598131874
2761,0.1665186500888004
2762,-0.1222629765477375
2763,0.0555432126194147
2764,-0.0689845474613647
2765,-0.0059330230684224
2766,-0.1045580110497205
2767,-0.1521648914095994
2768,-0.2913429522752607
2769,0.0970200970201072
2770,0.0761720102485875
2771,-0.2151283830673159
2772,-0.0833449090151441
2773,-0.0208405696422376
2774,0.0624826437100829
2775,0.0971008461645268
2776,-0.1389081816919135
2777,0.0416550958067219
2778,-0.048621240536218
2779,-0.1669797537048696
2780,0.055628954871019
2781,-0.0208652107386292
2782,0.0
2783,-0.1532460295346885
2784,0.2085360767412841
2785,-0.167107645174773
2786,-0.1813616071428507
2787,-0.0628184546660176
2788,0.3131088227108187
2789,0.6598984771573554
2790,0.5050505050505122
2791,-1.0655267019715535
2792,-0.1981843753995667
2793,-0.1023934468194013
2794,-0.1987816607887158
2795,0.0704857106241276
2796,0.012813941568433
2797,0.2811142346026052
2798,0.2676181980374585
2799,0.1844431724225606
2800,-0.0445405955713878
2801,-0.0254582484725
2802,-0.1019367991845034
2803,0.2161474888747637
2804,-0.1910828025477779
2805,-0.0701128178978989
2806,0.1336728198599668
2807,0.0
2808,0.1017423375302025
2809,0.0127161749745741
2810,-0.1911071474073203
2811,-0.1531198162562081
2812,0.1083423618634806
2813,-0.0063734862969986
2814,0.7143707584236152
2815,-0.719510732701756
2816,0.310818888224752
2817,0.1432493732839803
2818,0.3330164580802568
2819,-0.2982100238663445
2820,0.8518693800283944
2821,0.6114769520225896
2822,-0.0470588235294191
2823,0.0940291490361992
2824,-0.0823432537348467
2825,-0.2180960801650483
2826,-0.3884170761496407
2827,0.5451977401129949
2828,0.0617556241729264
2829,-0.0016468437651128
2830,-0.0483700129457457
2831,-0.2004716981132095
2832,-0.1297672337144437
2833,-0.2843102427471855
2834,0.0946409558736523
2835,-0.0591856060606026
2836,-0.0829285629664819
2837,-0.6558549964226057
2838,0.0595876534382042
2839,0.9431667574356382
2840,-0.1662705015450407
2841,-0.2502085070892336
2842,-0.2268927633150369
2843,0.4753981459472376
2844,0.1424163304058919
2845,0.0948541617263437
2846,-0.4525964745116838
2847,-0.1789762558167181
2848,0.2261904761904735
2849,0.261220612681072
2850,-0.2619047619047605
2851,0.0535427449580602
2852,0.6207875133025795
2853,0.0590876861262247
2854,-0.2155427651057606
2855,-0.0213219616204698
2856,0.9677986978708462
2857,-0.7266926621765439
2858,1.104294478527616
2859,0.3319357092941959
2860,0.1535026514094392
2861,-0.3056106380496914
2862,-0.4275757043284825
2863,-0.0175746924428829
2864,0.0426348326582733
2865,0.3258374085142753
2866,-0.2200809199318546
2867,0.159455724460499
2868,0.1539033062675903
2869,-0.35683851725608
2870,-0.0001065190738263
2871,0.0001065189603633
2872,0.2655901412939552
2873,-0.2129245182582653
2874,-0.2026882867505994
2875,0.4392821942018175
2876,-0.2060451255853592
2877,0.2653646109754803
2878,0.2118419658934465
2879,0.1269438273563996
2880,0.0664954769332572
2881,-0.0242148672940753
2882,-0.1376535366370134
2883,0.0529156524499917
2884,0.2112155454641491
2885,0.1686874011597223
2886,0.0368867576540135
2887,0.18934413296165
2888,0.036803364879071
2889,0.6059885931558827
2890,0.213421863884286
2891,0.2424744219054921
2892,0.3535859508515495
2893,0.005892751915139
2894,-0.011786892975001
2895,-0.1546470859058662
2896,-0.1170074459283817
2897,-0.0059098162047106
2898,0.5232216343327375
2899,-0.2238981852462853
2900,0.0058917103635131
2901,-0.2658317580340197
2902,-0.0472813238770759
2903,0.0
2904,-0.213219616204682
2905,-0.2136752136752218
2906,0.1872082276831219
2907,0.0260601753139132
2908,-0.1423487544484039
2909,0.0474270808631802
2910,0.0888467689391729
2911,-0.0889257766184525
2912,0.1420790906938081
2913,-0.1660341555977236
2914,0.0
2915,-0.4941660947151674
2916,0.1370801919122803
2917,-0.0823158183564306
2918,0.2531645569620284
2919,-0.2400548696844953
2920,-0.5794701986754991
2921,0.0827129859387955
2922,0.199490954117075
2923,0.0481298129812934
2924,0.0068752148504578
2925,0.0755702115966018
2926,0.1097996157013427
2927,0.1206338761857677
2928,0.0164473684210532
2929,0.2188183807439972
2930,-0.1918333790079481
2931,-0.1166060772343891
2932,0.0205733095597319
2933,0.1041295590935352
2934,-0.1179698216735233
2935,0.0411353352529838
2936,0.0342676992666595
2937,-0.0342794460441402
2938,-0.1648125257519634
2939,-0.0133511348464498
2940,0.3459286854709831
2941,0.5293806246691446
2942,-0.5188239989357464
2943,0.4502714872202402
2944,-0.545938748335567
2945,-0.0732893597174929
2946,0.0732356857523204
2947,-0.0866262410874894
2948,0.0599360681939287
2949,0.4903909874088861
2950,0.0993048659384347
2951,-0.0331125827814644
2952,0.1322751322751247
2953,0.323027226580532
2954,-0.2975403332451657
2955,-0.1059041567381497
2956,0.0
2957,-0.1524693404043872
2958,0.1720600886771354
2959,-0.3053435114503869
2960,0.1921293229097602
2961,-0.0530292986875143
2962,0.0198820332692509
2963,0.0860813137332961
2964,-0.1055269753330672
2965,-0.065997888067578
2966,0.407519390035478
2967,-0.1975763962065219
2968,-0.264131008980458
2969,-0.4110860628563881
2970,0.8806519453207173
2971,0.5126059211214509
2972,-0.0117703987549538
2973,-0.0300889586603821
2974,0.132346850654495
2975,-0.3622893856946256
2976,-0.2958968963703239
2977,0.0065750542441915
2978,0.0525727804429152
2979,0.3601361969617675
2980,-0.0786369593709073
2981,0.0131044424059823
2982,-0.0852514919011052
2983,-0.4016328680537356
2984,-0.0065845789161723
2985,0.3346895918099428
2986,0.1507109625843772
2987,0.2010235591240584
2988,-0.2079947575360367
2989,-0.3363379523745459
2990,-0.0807863201831187
2991,0.0
2992,-0.2158952907839651
2993,-0.4064489906516693
2994,0.1690674240887265
2995,-0.4961261383716313
2996,0.5407597674733077
2997,0.0945434900054124
2998,-0.0135080372821898
2999,-0.2165967239745452
3000,-0.0812897981303377
3001,-0.0949281258475825
3002,-0.0610624872786508
3003,-0.1562924707800963
3004,0.4060638873849447
3005,-0.013537295248397
3006,0.1486888348202209
3007,-0.1719632242427654
3008,0.0230134019223096
3009,-0.0406283856988097
3010,0.1487491548343467
3011,-0.2100413307134645
3012,-0.1560803474484186
3013,-0.2858309514087491
3014,0.5950840879689441
3015,1.176169777550501
3016,0.4834605597964319
3017,-0.1393797473837551
3018,-0.5323086775536314
3019,-0.443844075646467
3020,-0.3498625079074101
3021,0.3486427376817197
3022,0.0385802469135817
3023,-0.1416613007083057
3024,0.0128766417718141
3025,-0.2452562282173715
3026,0.0129065565307242
3027,0.1031459515214005
3028,-0.4598147788355728
3029,0.1487325400931129
3030,-0.0517598343685197
3031,0.1550387596899283
3032,-0.1941747572815607
3033,-0.2231505747424648
3034,0.0090808847376153
3035,-0.1103896103896022
3036,-0.0911219174859144
3037,-0.1887087321742618
3038,0.3439325113562629
3039,-0.0373029935652261
3040,-0.5249835942626814
3041,0.0187458993345168
3042,-0.2631331641763003
3043,0.0140944326990843
3044,-0.0799322926462231
3045,0.5052395209580763
3046,0.2240477968633393
3047,-0.2526906878802155
3048,-0.1781361335083421
3049,-0.3764351590438466
3050,-0.4158004158004271
3051,0.0985608603872313
3052,-0.2787087001798828
3053,0.1229198184568926
3054,0.1557705924002757
3055,-0.1086853794537329
3056,0.0094500094500008
3057,-0.047272383473572
3058,0.0472500472500445
3059,0.1886436521411081
3060,-0.1038617694268713
3061,-0.0708650257476287
3062,0.1179690449226123
3063,0.1037051004053921
3064,0.5283530234335082
3065,0.395117865262643
3066,-0.1437986818454048
3067,0.56005719733079
3068,0.8272276057669614
3069,-0.7500892963448146
3070,-0.508586130557048
3071,0.1851409460105126
3072,0.0596872388683265
3073,0.0596516344547806
3074,0.1072577761887777
3075,0.2021883920076138
3076,0.2136244956088379
3077,-0.0474946568511116
3078,0.0474721101353029
3079,0.0889310487934886
3080,0.25428740390302
3081,-0.0591715976331327
3082,0.1536098310291805
3083,-0.0354609929078027
3084,0.2593727894364523
3085,0.4343232773799795
3086,-0.164609053497943
3087,-0.3480620612353274
3088,0.4171072729409046
3089,0.0
3090,-1.213702359346651
3091,-0.3985878601525957
3092,0.6786562606039976
3093,-0.4202635165833602
3094,-0.1877667140825106
3095,0.3515337075466375
3096,0.1527402091714345
3097,-0.0905485040797928
3098,0.0113314447592125
3099,-0.4210286754665505
3100,0.3854001360235813
3101,-0.2158355106213765
3102,0.0397433713734134
3103,-0.164922656960869
3104,-0.2394253790901926
3105,0.0113999088007354
3106,0.0
3107,-0.0342114266164912
3108,0.2275571737399054
3109,-0.4227605118830034
3110,0.0513903957060488
3111,-0.2002517450509179
3112,-0.1719394773039955
3113,0.6151742993848328
3114,-0.2504205640764307
3115,-0.0852814149585305
3116,0.5183113960308197
3117,0.4683681781156651
3118,0.040711086986024
3119,0.2841677943166548
3120,-0.3530689842476984
3121,0.1085187194791078
3122,-0.1086366105377489
3123,-0.0135814206166034
3124,0.0271554650373526
3125,-0.1359619306594269
3126,-0.1634209451177861
3127,0.1902949571836161
3128,0.2305397342012499
3129,-0.0135630001356176
3130,0.0135611608353551
3131,0.3041979314540776
3132,0.1724863954392241
3133,-0.1524736415247268
3134,-0.1285781958448925
3135,0.0473484848484802
3136,-0.1354646437279985
3137,0.2296259354317448
3138,0.296590755962792
3139,0.0830663344013209
3140,0.4607837694498399
3141,0.2355644591091203
3142,-0.1416096294548083
3143,-0.6413301662707743
3144,0.1541562907624753
3145,-0.8852733580571778
3146,0.0836720057375008
3147,0.1908852302553049
3148,0.2024050482200282
3149,-0.0953402455011301
3150,0.0119161105815122
3151,0.3325415676959633
3152,0.0237473284255474
3153,0.0850617557837924
3154,-0.1564876425855623
3155,-0.2382086707956203
3156,0.0654645003868438
3157,0.0416418798334284
3158,0.0832144555397139
3159,0.0415899233557086
3160,-0.1011062210063137
3161,-0.0476020468880067
3162,-0.0178539546509558
3163,-0.0535905680600234
3164,0.5500831521043966
3165,-1.007882155317226
3166,-0.4477902524498654
3167,0.0064892926670933
3168,-0.0389509218384849
3169,-0.1430243141334019
3170,-0.4046997389033973
