,RIVN.US
348,-0.0799176795666642
349,0.6192898671096261
350,0.9977417368096928
351,0.3086318684917114
352,-1.7763706048991876
353,-4.040520497334831
354,-5.129773079376653
355,2.1753568910074974
356,-0.3534779691344212
357,-0.3996223842428993
358,-2.8890798861410003
359,2.2988713318284484
360,2.0360578071291213
361,-1.8204907660507663
362,0.6793988728866649
363,-0.5757984705353132
364,0.9683098591549264
365,-0.4805729632945385
366,0.8080987478909482
367,-0.6479867721320949
368,0.5201387036543023
369,0.4073319755600884
370,2.793199913922953
371,-0.8157243892914459
372,0.4315912714013519
373,-0.455255620171863
374,2.972881926899108
375,-2.385991119963484
376,-1.907138024357248
377,-1.9486118296257895
378,-0.1467921595717137
379,-1.6590589887640457
380,1.7931034482758603
381,-0.1121947009579662
382,2.8913845122359945
383,0.7637333528501336
384,1.3510276079911472
385,-0.7897130571404931
386,-0.761061386508208
387,-0.8881977135171513
388,0.318417965476797
389,-0.3785011355034089
390,-2.262170996043347
391,0.4811589587929004
392,0.6023143027312133
393,-0.6939684715558622
394,-0.4832182178347406
395,0.6990298897897371
396,0.7875832237818607
397,-0.7476715372126805
398,0.4465994640806479
399,1.767442326863601
400,-2.19409282700423
401,-1.7623982668774467
402,-1.4393189467432157
403,-0.3298111630471735
404,2.2333475744747098
405,-0.7394944831364014
406,-0.7998359310910662
407,0.9407719956243225
408,-0.3060596679193844
409,-0.7497631080227419
410,-1.5883202310284006
411,-1.1440162271805248
412,-0.704564265853517
413,1.1007685662776303
414,-0.1985349545401891
415,0.8710971988121067
416,-1.383350964276998
417,-0.9696006651882844
418,-0.1397893697548119
419,-0.239257929284898
420,1.3667127633612708
421,-0.1214358259305838
422,1.5152803400978576
423,-1.1849687525363266
424,0.1337386018237132
425,1.0706282679060437
426,-1.7651167524351756
427,0.9245638257813488
428,-0.5849675953202534
429,-2.061678549952758
430,-0.6571552096843847
431,0.181253236664935
432,-0.7478260869565213
433,-0.0222658261317277
434,-0.2042879553773818
435,0.9923203037363066
436,1.0140317670733534
437,-0.3619219064763651
438,-1.997901547608636
439,0.3137801795519911
440,0.8812095032397373
441,0.0331639438838396
442,0.2898600645855795
443,0.6672084170908011
444,1.370960938159116
445,0.3530895334174037
446,-0.1684210526315813
447,-0.0842815002106989
448,-0.3128170443016609
449,1.3346680013346632
450,0.7904428276295656
451,-0.3334534967555917
452,1.043431731026489
453,-1.054434030281184
454,4.804392587508587
455,1.8855218855218807
456,-0.7291843310157703
457,1.8855053595271531
458,2.863434343434339
459,-0.8557457212713914
460,0.7522446008250365
461,0.4388967183410523
462,-1.2432929121134042
463,0.1327219978976273
464,-2.3186703324169
465,-0.995567402740334
466,-2.7819769955893854
467,1.9087207329487617
468,0.1524648483821843
469,-0.4338579327945599
470,3.378267302317935
471,-1.059102047597285
472,-0.8164301009713628
473,3.033716076851868
474,-0.1390526529782529
475,-1.5816511801772994
476,-0.2301557565701324
477,-0.6627155172413891
478,0.7486631016042811
479,1.1732375013212126
480,0.3895556959359912
481,0.4089336269267071
482,0.7802746566791511
483,0.3421461897356125
484,-0.0259268861809755
485,-0.5863582261750907
486,-0.5906610703043013
487,0.0524383848977421
488,0.8681187295316399
489,0.134973783938115
490,1.3974201474201566
491,0.2756508422664584
492,-0.0715161422149646
493,-0.6167763157894678
494,-1.4268361979533188
495,0.969024264326268
496,-0.2587991718426501
497,-0.025886616619199
498,-0.1607550300767487
499,0.4180747081326215
500,3.001646481078289
501,2.531057692307693
502,-0.6678927499757988
503,-1.638054011510656
504,1.1716091395235764
505,-0.068106635532198
506,-0.7449519702019262
507,0.0
508,0.453724935356397
509,0.7024513128572758
510,-0.5553390491036566
511,-0.0097437396472816
512,0.6582131449036945
513,-0.3058400893247223
514,0.7277108433734896
515,1.3291791728960023
516,0.0216791036261188
517,0.0958475861892042
518,1.0096384409234118
519,0.8068277212946506
520,-0.4225408841792082
521,-0.944496974281384
522,0.7786846796134705
523,0.6014827248566196
524,-0.135400130731157
525,0.1951579724669046
526,-0.514261478104124
527,0.6635769959974673
528,0.2062306461683403
529,0.1194750656167954
530,0.4910154617634756
531,0.5816368923971773
532,0.2796478508544754
533,0.051759834368527
534,0.7194244604316575
535,-0.3868970853752902
536,0.559146404021752
537,-0.3810504634397575
538,0.1542416452442218
539,-0.288749097659071
540,-0.1963215540400885
541,-0.6217379551267378
542,0.1743642968344496
543,-0.1837308275789608
544,0.33854922279793
545,0.3202148538374158
546,0.0103284445362434
547,0.2780924915027399
548,-0.2581577860388269
549,-0.1137185981598257
550,0.9842398128263335
551,0.7511065713312939
552,-0.4652976545269675
553,-0.5813693445725087
554,-1.991402754627608
555,-0.6623101377605087
556,-0.2301292264117462
557,1.42221446645144
558,-0.7737624197661087
559,1.33599375379543
560,0.1991341991342025
561,-0.4822276953378837
562,0.845369059664944
563,-0.2817474048443009
564,0.0
565,0.6189821182943595
566,0.398167572890357
567,-0.1071489799417109
568,-0.7687656560421531
569,0.0690548122572277
570,0.0277868387034446
571,-1.3647416945119877
572,1.135469364811694
573,-0.4566091040349541
574,0.7677586206896606
575,3.1943089430894327
576,-1.4056638773238783
577,0.0947203689976071
578,0.4999180462219303
579,1.1423478894920285
580,-0.5457803844900633
581,-0.7964529107480078
582,-0.644574828526569
583,-1.529955154316982
584,-0.8792384447602407
585,-0.125169491525424
586,0.6817607945459155
587,-1.828734713047984
588,-0.3235597592433366
589,0.9158679446219408
590,-0.3719856336582882
591,-0.4509728127818507
592,-0.5138149834354909
593,0.4682687548124504
594,-0.5832829112282866
595,0.2887308769661779
596,-1.9629795951008544
597,0.939061547836683
598,1.0679528033761043
599,-0.5281385281385277
600,-1.724289998236019
601,0.3077464169524387
602,0.9596628117597792
603,-0.5006126378435047
604,-0.0087527352297637
605,-1.5465291974046704
606,-0.4463887152932774
607,-1.146830413581371
608,-0.1809299800976919
609,-0.4726413379385659
610,-0.346588836191167
611,0.356350555883237
612,-1.8344285053216127
613,0.0462534690101731
614,0.9347507331378392
615,0.6147820939022698
616,-0.6185850439882672
617,-0.9062326613649012
618,-0.2317174900361479
619,0.617170228445101
620,-0.5883715543201344
621,0.4014396456256943
622,0.2072109407376657
623,1.8839793982109043
624,-1.5157185628742516
625,1.5627219775536216
626,-0.0521178811712239
627,-0.7061742532684367
628,-0.2108645446329964
629,-0.3353483016695511
630,-1.0079472766039852
631,1.0263788968824874
632,-0.1344731533954476
633,-0.2503610977371258
634,0.2218466596657075
635,-0.2899402582385803
636,-0.0771456123432963
637,-0.1448575567358818
638,-0.0193180720564049
639,-0.1170110918778782
640,-0.0474071207430404
641,0.2220291533931885
642,-0.3487358326067998
643,0.0696985537550122
644,-0.0455183768340625
645,0.0338851776551561
646,0.2028985507246316
647,0.2121095256459688
648,0.0289156626506035
649,-0.0096394833236987
650,-1.82444670230154
651,0.0573951434878567
652,0.5357456525557697
653,-1.1594331660077228
654,0.1286601597160568
655,-0.8140262993112055
656,-0.0837089792428643
657,0.2709821428571425
658,0.1693555575363202
659,0.935982339955852
660,0.0
661,-1.1060510967216652
662,0.0347166443551969
663,0.4354007464012875
664,-0.0355555555555611
665,-0.8340996724908428
666,-0.0622421524663692
667,0.08960573476702
668,-0.2965758964680491
669,-0.0629496402877636
670,-0.0539859636494531
671,0.5013428827215777
672,0.2678571428571403
673,1.477832512315277
674,0.7161572052401687
675,-11.142139067299636
676,-2.3142857142857207
677,-5.50855121686529
678,0.6806387225548924
679,-1.839617847342212
680,-1.2555315426571976
681,1.7392069361987377
682,3.8597122302158295
683,0.1261288728312255
684,-3.000200020002011
685,0.2692998204667965
686,2.3365689000557888
687,-1.544694878871521
688,0.9303915239433368
689,1.033523752254961
690,-1.2985925251933048
691,0.9057984683291246
692,0.7823770157381159
693,2.673879781420774
694,-0.574280976328962
695,1.193715382109126
696,0.4217018180979255
697,-0.0179556517036252
698,-0.1988442179829828
699,-3.6780283167278367
700,-2.2128637059724463
701,0.0
702,1.3147952244219503
703,0.6456456456456346
704,-1.8465420346369936
705,0.6193009118541016
706,0.0455719276925431
707,1.0882843031930312
708,1.1116971880687896
709,-4.413761005313577
710,-0.1904095748814833
711,0.7105388650452936
712,-1.0018302668336303
713,-0.1328223643152464
714,-1.2622582535651607
715,0.2241496930123808
716,0.1446107673712972
717,-0.3648972017385321
718,-0.0479792526376471
719,0.7122344038032387
720,-0.1836100119458186
721,0.913802286239312
722,-1.2480741101901491
723,0.0097503900156056
724,-0.3424322473339287
725,0.2829268292682987
726,0.1637314803721852
727,0.2856388072515936
728,-1.1515865998624517
729,0.2743215440383922
730,0.6521315943157502
731,0.0194628260023454
732,0.3201086429333575
733,0.1685001549426638
734,-0.1105186621425013
735,-0.2721881986973861
736,1.015513383196248
737,-1.4607826086956552
738,-0.2379561916549688
739,-0.5671458625525996
740,0.7136640557006156
741,0.0869565217391254
742,0.3466204506065907
743,2.840689039688817
744,-0.2735331363444475
745,-0.4924938173149124
746,1.4386654402542027
747,0.8498113833271083
748,-0.2993638518148929
749,-0.7667169431875247
750,0.2549208073885182
751,-0.3887341764717146
752,1.0858162503112196
753,-0.5004587538576981
754,0.0500208420175091
755,-0.8958236951675971
756,0.733860537273754
757,0.1967499999999944
758,0.1996007984031893
759,-0.8555611474584769
760,0.4385148118795631
761,0.992234685073344
762,0.2882092312986568
763,0.9290432559130648
764,-1.2731981009926705
765,0.0379657273025446
766,0.3747958394223268
767,0.1716296232729793
768,-0.1116838487972469
769,-0.5871037654488492
770,-0.8546278542792486
771,-0.0087161160986585
772,-0.4026432157549775
773,0.6348695652173852
774,0.5964214711729603
775,-0.0510243792754516
776,0.0449504248679639
777,-0.1495104765549099
778,-0.5402577779015675
779,0.2824285032330876
780,-0.3405211454051464
781,1.7548663101604294
782,-0.0370618590673611
783,0.7125004567855445
784,-0.6759924709103436
785,-1.9139381784888985
786,1.7500229084577934
787,0.9619747708503514
788,0.9350886136036876
789,0.1166487068965574
790,-1.3360414516824692
791,-0.1018400437238134
792,2.685932098218244
793,-0.5391916581257555
794,-1.8841369290838128
795,0.2445652173913136
796,0.3699127966002977
797,0.8769104984157823
798,0.3297075606276728
799,-0.0267546597699109
800,1.789042117033169
801,-1.3472676907579988
802,-1.5168299957392426
803,-0.6816495146089196
804,-0.4182820711639544
805,-0.2677954388389669
806,-1.2286301429758215
807,1.0706567721463145
808,0.9014600824216488
809,0.7030731250532087
810,0.1614822369539331
811,-0.8723235527359225
812,-0.6059168535449375
813,0.6214374491064231
814,0.6006645650506929
815,-0.4063475768852462
816,-0.0941901785332015
817,0.6592378359986438
818,-0.6981027024711959
819,-0.0207332369209323
820,0.7602771755303303
821,0.5396053042161335
822,0.7444183313748507
823,-0.3368704733030198
824,0.0
825,-1.778280141843969
826,-0.7592675301473821
827,-0.0357430077741097
828,-0.1118218007782797
829,0.004472671974246
830,0.4453642841176463
831,-0.2903585942035385
832,-1.014976542764345
833,0.0090211998195678
834,-0.0993317681054717
835,-0.7185084129149542
836,0.6506725845553606
837,0.9140396271857156
838,-0.2432238377311082
839,0.0269179004037695
840,0.845195729537369
841,-0.0445037828215499
842,0.8734780307040841
843,-1.3366712861549506
844,-0.1208486259063692
845,0.6723797905504114
846,2.415444685466377
847,0.4835506432950541
848,-1.1087829579186277
849,0.3393369877316632
850,1.6337644656228745
851,0.4334432474015445
852,0.8137815126050443
853,-0.1683501683501707
854,-1.0032307430709
855,-2.38509749303622
856,0.4160887656033322
857,-0.4178272980501428
858,-0.5602240896358549
859,-0.3161222339304526
860,1.0565093487175994
861,0.6422651933701655
862,0.4981961862222971
863,-0.0515641113784825
864,-0.0650130198031673
865,0.133631054620399
866,-0.2410468319559238
867,0.4395197509616625
868,-0.5106822880771854
869,0.450067235654106
870,-0.3138334480385431
871,-0.5536332179930801
872,-0.7144101759888423
873,-0.932113964122408
874,0.420315236427324
875,-0.2581015199311827
876,-1.7359591539022576
877,0.3755355450788114
878,0.2487677587706552
879,-0.058021467943148
880,0.0
881,-0.1452643811737279
882,0.0
883,-0.3498542274052611
884,0.34863451481698
885,0.2318840579710095
886,-0.4805591961555239
887,0.3627394080092861
888,-0.2618562700029194
889,-0.1019367991844956
890,-0.1020408163265414
891,0.1019367991845163
892,-0.0728650539201357
893,-0.2337131171487157
894,0.320326150262104
895,0.4204726692764854
896,-0.2179598953792585
897,0.172326759386597
898,0.0886956521739122
899,-0.0580046403712387
900,-1.0325770796974894
901,0.7362494586400908
902,-1.006124234470688
903,0.66628041714949
904,0.9469153515064512
905,0.938032973280268
906,0.9572072072072166
907,0.4065610542548605
908,0.7099109131403188
909,0.0834492350486818
910,-1.1394007596005096
911,-0.7083156254426972
912,0.2402487280949713
913,-0.2408273126505194
914,0.7731234186111852
915,-0.0844119302194742
916,0.2525961268593977
917,-0.1264577771532997
918,0.4058214385670193
919,0.2512562814070447
920,-0.209819555182551
921,-0.1400756408460489
922,0.2375628842929034
923,-0.1119194180190239
924,-2.2311212814645343
925,0.5388020064915927
926,0.3528374007644735
927,-1.1600237953599066
928,-0.4781829049611374
929,0.0
930,-0.0298953662182302
931,-0.1946982177624826
932,0.0742297170291323
933,0.1798625634896976
934,0.0528552274417109
935,0.2600148920327808
936,-0.119278365886406
937,0.2540124448251654
938,0.2510013351134899
939,-0.1932223543400645
940,0.6203840472673585
941,0.0295333727111577
942,0.2301248449382822
943,0.1086092715231871
944,-0.1473839351510811
945,-0.1032753024490899
946,0.138197655059834
947,0.0680212014134259
948,0.2789605050653321
949,0.7432235499854344
950,0.9224461906388818
951,-0.5556932884717558
952,1.2416928996152516
953,-0.8825013496871894
954,-1.0335115864527606
955,-0.0892060660124964
956,0.0
957,0.2136371728680871
958,0.4607478291688782
959,-0.1953124999999989
960,-0.2491990032039882
961,0.1599431313310883
962,0.6532485875706169
963,0.1410437235542988
964,0.665499124343262
965,0.0700035001750072
966,-0.7049700387733496
967,-0.3537318712416039
968,0.7373595505618008
969,0.2102312543798133
970,-0.1930840793400025
971,0.0876885303402389
972,0.1575906146033904
973,-0.087627059235887
974,0.2098635886673617
975,-1.029496004582649
976,-0.67106958762887
977,0.4170676932948429
978,-1.4153245485602808
979,-1.0853478046373897
980,0.4400872315762569
981,0.4907135874877834
982,-0.2449779519843307
983,0.3255738238645659
984,0.0975768417628919
985,-0.8816687065030946
986,0.4855510204081685
987,-0.0980552377839553
988,0.1142670584394389
989,-0.3439803439803454
990,0.4166027788742943
991,1.0724544134258511
992,-0.2705379044315162
993,0.4782624098628403
994,0.560768614891915
995,0.3987240829346092
996,0.6653992395437177
997,-0.6740311400472677
998,0.3220985691573876
999,0.0794281175536207
1000,-1.748120300751879
1001,-0.3489578421201589
1002,0.2545611219503951
1003,1.3176754548830265
1004,2.2504537205081707
1005,-0.0272306435508769
1006,-0.4834002188982133
1007,0.3272727272727267
1008,0.3081384810585494
1009,-0.4552075746540422
1010,0.5252671617460589
1011,0.62994960403168
1012,-0.2164502164502246
1013,-0.8917197452229205
1014,-1.533628972653373
1015,-0.6134969325153342
1016,0.1705582022905698
1017,-0.3200521318190296
1018,-0.6217905845281069
1019,-0.2782265639676997
1020,-0.4057349914835256
1021,-1.2312369080830408
1022,-0.6149855907781049
1023,0.0192086054552537
1024,-0.1346412771686868
1025,-3.562510404528051
1026,1.9265306122448973
1027,1.81934759958323
1028,-2.674625863439532
1029,0.9134050880626198
1030,-0.2780049059689317
1031,-1.6878689615032854
1032,0.4222553402881314
1033,-0.851703406813624
1034,-0.3015075376884417
1035,-0.069562593762844
1036,-0.1906121420774117
1037,0.1279743984112997
1038,-0.7286703835107285
1039,0.8426448662322218
1040,0.5118324802792087
1041,0.3486131871782055
1042,0.0829737802854251
1043,-0.6251920328092253
1044,-0.3443358841556793
1045,0.8800863643912934
1046,0.0746825989544464
1047,0.5857119287246277
1048,-1.0250854237853189
1049,0.6705298013245052
1050,-1.6296728773688989
1051,-0.8555289284491621
1052,0.1367521367521338
1053,0.5734447817204743
1054,-0.7489726027397325
1055,0.3072721065209964
1056,1.4468371467025565
1057,0.0
1058,-0.4054054054053967
1059,1.464713715046597
1060,0.2656042496680008
1061,0.0
1062,0.0331895121141653
1063,0.2790069602804052
1064,-0.4464760638297979
1065,0.232172470978442
1066,0.4621987454605499
1067,0.361842105263156
1068,0.327868852459021
1069,0.0327761389708343
1070,-0.7928642220019887
1071,-0.5982053838484537
1072,-0.43391188251001
1073,0.4154894465680571
1074,0.1824817518248165
1075,-1.2858813212511009
1076,-1.8457874367371163
1077,2.6658939437843947
1078,4.576247753352692
1079,-2.3344651952461675
1080,1.2021246854906338
1081,-0.5622715771717819
1082,-2.3123099801243128
1083,-0.4655396618985831
1084,1.8854550609583391
1085,0.0708315625442656
1086,0.1555869872701548
1087,0.2398758289826466
1088,-0.2121040723981981
1089,0.1412030499858717
1090,1.8025513033832656
1091,0.5926946933149451
1092,1.311314851592892
1093,-0.1007625272331128
1094,0.2851323828920677
1095,0.2843216896831759
1096,0.1352082206598084
1097,-0.3527815468113852
1098,0.8075370121130475
1099,-0.4054054054054015
1100,0.7552083333333311
1101,0.3373994290163575
1102,-0.495565988523729
1103,-0.6563402467839328
1104,-0.7405448294102118
1105,0.3126927964649386
1106,-0.82004035076994
1107,-0.0534574468085088
1108,-0.4227906318356381
1109,-0.5821356615177862
1110,-0.2693602693602732
1111,0.469168900804282
1112,0.7178657269022651
1113,-0.5612955032119861
1114,0.479488545551411
1115,-0.2403204272363052
1116,-0.2677376171352113
1117,0.7177033492822861
1118,0.3971405877680849
1119,-0.0794912559618472
1120,0.6188281764318616
1121,0.1446226663160655
1122,0.5491631799163202
1123,-0.2359108781127219
1124,-0.5667589297482438
1125,1.6910651186269423
1126,3.2005863669679995
1127,1.135265700483089
1128,-3.3527223706218545
1129,-0.1174706323419249
1130,-0.8825012607160904
1131,0.0252079657171795
1132,0.4489458931112244
1133,-1.0111533586818695
1134,0.0380083618396061
1135,-0.3943017044009187
1136,1.106918238993705
1137,0.075414781297137
1138,2.305808850435539
1139,-1.6701622971285912
1140,-0.5520950236127842
1141,0.3749374687343553
1142,-0.3262233375156724
1143,-0.377833753148611
1144,0.3013561024610684
1145,0.4002001000500165
1146,0.4992459047401021
1147,-0.3260923845193537
1148,-0.9324596774193484
1149,-0.4556962025316449
1150,-0.6048874909266876
1151,-1.72286487816883
1152,-1.4102084113315982
1153,0.7800891530460743
1154,-1.1969204859858116
1155,0.3685393258426893
1156,-0.2503128911138781
1157,0.2496878901373141
1158,-0.200150112584434
1159,-0.2759658805820357
1160,0.3001500750375124
1161,-0.05005005005004
1162,0.0762681136769893
1163,0.0237500000000068
1164,2.4390243902439024
1165,1.335579352665142
1166,-1.131662204916029
1167,-2.0362552768810533
1168,0.1982651796778148
1169,1.4652014652014684
1170,0.3891997081002106
1171,-0.3907203907203824
1172,-0.9028277432263424
1173,0.6034778349253032
1174,-1.9221168247628453
1175,-2.304095167842125
1176,1.0904588973258422
1177,-0.9330223258913616
1178,-1.6647130961495542
1179,-0.6087252897068829
1180,-0.6690684508492033
1181,0.1883561643835606
1182,0.0342348510784031
1183,0.9158751696065116
1184,0.4117978913515691
1185,-0.209546377792828
1186,0.1858422030748427
1187,-0.288037953236182
1188,0.3040540540540535
1189,0.0
1190,-0.8170953096208876
1191,0.3391038696537734
1192,0.7077856420626925
1193,-1.2282497441146467
1194,0.3908241291418928
1195,-0.5123825789923215
1196,-0.2565059708699611
1197,0.18766022902068
1198,0.4424025863535904
1199,0.4876562023773184
1200,-2.868240215118019
1201,-0.0597907324364604
1202,-0.7226738934056067
1203,0.3301320528211267
1204,-0.2035949392974383
1205,-0.9180632355886678
1206,-0.8255813953488481
1207,-0.2146580803434538
1208,0.3057169061449141
1209,-0.8323057953144364
1210,-0.1389103256675246
1211,-0.3534597858176213
1212,0.0315876510865146
1213,-0.533002904741294
1214,0.1520106438536599
1215,0.0344935813971022
1216,0.1089554555331364
1217,-0.5148205928237325
1218,0.1246494234964358
1219,0.2092837396174303
1220,0.9935344827586132
1221,0.4898912067745317
