,CTSH.US
1958,-0.0435161009573558
1959,0.0652315720808896
1960,0.1808710750976704
1961,0.0650712168317572
1962,0.0072296124927638
1963,-0.014461315979741
1964,-0.1448225923244149
1965,0.1734856151510836
1966,0.0289059112588466
1967,0.0794281175536238
1968,0.0
1969,-0.0650289017341065
1970,0.0288933834151921
1971,0.007222824124226
1972,-0.0578160005781484
1973,-0.0289163594303419
1974,0.1083188908145416
1975,0.4773869346733611
1976,0.1442639402872848
1977,-0.018820577164367
1978,-0.0125486259254675
1979,-0.1508106070126989
1980,-0.0880503144654002
1981,-0.340780007572884
1982,-0.4564473183720037
1983,0.1771927604100753
1984,0.1642658579732062
1985,-0.0505689001264301
1986,0.0379122962214092
1987,-0.1012017710309908
1988,0.050575293968904
1989,0.1136650669360992
1990,0.0631074088097906
1991,-0.2023523460225254
1992,0.1010739102969204
1993,0.1513813548631138
1994,0.0882278800100924
1995,-0.1641206918318516
1996,-0.1200783669342082
1997,0.0189561481107046
1998,0.0
1999,-0.1518795089229089
2000,-0.0249003984063872
2001,-0.024906600249061
2002,0.1367989056087544
2003,-0.324391765439789
2004,-0.0499313444014558
2005,-0.3256105197244898
2006,-0.2888721426777063
2007,0.0401747602068955
2008,-0.1030539147920168
2009,-0.0502954859801232
2010,0.1506591337099868
2011,-0.2265005662514242
2012,0.1382256848454378
2013,0.0502386335091764
2014,-0.0628377529219698
2015,-0.0502954859801232
2016,-0.1322001888574176
2017,0.0503366261876376
2018,0.0
2019,0.0628812173803649
2020,-0.0125778252940131
2021,0.0188631790744473
2022,-0.1637485829449495
2023,0.2512878502324448
2024,0.0251224720512448
2025,0.2325581395348809
2026,-0.0857527869655854
2027,0.0734484024972484
2028,-0.3809289751781792
2029,0.0
2030,-0.098400984009838
2031,-0.1971900419028797
2032,0.0369594677836653
2033,-0.1727755152412693
2034,-0.2474328838302645
2035,0.0741748052911389
2036,0.0741198270537396
2037,0.3385657125269209
2038,-0.073923489188675
2039,0.0307919694543558
2040,0.024627508927467
2041,-0.0326421009195201
2042,0.0203201970443444
2043,-0.0369594677836653
2044,0.0246335755634881
2045,0.1230163611760468
2046,0.2270635164160639
2047,-0.1536570374923171
2048,-0.0615006150061465
2049,0.0737463126843685
2050,0.6154635209642131
2051,0.5102691669855921
2052,-0.3841721091048753
2053,0.1534330648254575
2054,0.0958037938302393
2055,-0.2753938772896163
2056,-0.051262334999349
2057,-0.218340611353714
2058,0.019261637239166
2059,0.2178230508040255
2060,0.0064061499039019
2061,-0.0128139415684147
2062,-0.1540041067761865
2063,0.1473697699750046
2064,0.0960184355396272
2065,0.1278608873545509
2066,-0.0127877237851546
2067,0.0511247443762679
2068,0.0542905502506996
2069,0.1052765903145486
2070,0.0701351695996006
2071,-0.1085083296100184
2072,0.1720402701669493
2073,-0.0892857142857055
2074,0.5580923389142538
2075,-0.5416666666666646
2076,0.1782531194295967
2077,0.4848628192999013
2078,0.0177357375110855
2079,0.3475904324260653
2080,-0.1061571125265433
2081,0.1531032858320521
2082,-0.0589205750648092
2083,-0.2244006141490465
2084,0.2121390689451887
2085,-0.1770956316410761
2086,0.2473206924979316
2087,-0.0648164515938867
2088,-0.1120811703633776
2089,0.1942890785987542
2090,0.205640423031724
2091,-0.1412096963991413
2092,-0.1070808855318349
2093,-0.0578736445073028
2094,-0.2023179758281422
2095,-0.2589698046181152
2096,0.1418942887548662
2097,0.4707543839002067
2098,0.0176501735600406
2099,-0.3127950897072717
2100,0.1021711366538931
2101,0.2928817012606697
2102,0.0
2103,0.2920264093448501
2104,0.012695188523538
2105,0.19006588950837
2106,0.050658561296849
2107,-0.0760456273764107
2108,0.0886412561732217
2109,-0.0760359903687774
2110,-0.060992697360818
2111,0.0482889733840304
2112,-0.1777552056881673
2113,0.0887986807053065
2114,0.0253646163601725
2115,-0.025371051630085
2116,0.0507163687080084
2117,0.0380228136882143
2118,0.0759878419452736
2119,-0.0887311446317571
2120,0.038013177901674
2121,-0.063395460884997
2122,-0.012680699974645
2123,-0.1651213006477777
2124,0.2154626108998754
2125,-0.1272912423625182
2126,0.3298655163663929
2127,-0.2671415850400633
2128,-0.006360918516628
2129,0.1904640975176071
2130,0.0317339426250389
2131,0.2658564375237293
2132,-0.1204132074275922
2133,0.031677648251401
2134,-0.0253485424588035
2135,0.1139384732244451
2136,-0.0253260731923464
2137,-0.0380035469977212
2138,-0.1268391679350511
2139,-0.0190294957183641
2140,0.0570559147965027
2141,-0.050742103260188
2142,0.1077108281062003
2143,0.031669622498089
2144,-0.0380179951843887
2145,-0.1395939086294409
2146,0.0
2147,0.1014198782961438
2148,0.0696775828213173
2149,-0.3368501334689215
2150,0.0125580811251926
2151,0.0878293601003856
2152,0.5738522954091739
2153,-0.0499251123314928
2154,0.1993024414549035
2155,0.2485089463220711
2156,-0.0995024875621869
2157,0.037299515106305
2158,0.309866137828458
2159,0.037170115227341
2160,-0.2359662195727741
2161,-0.1243471773190677
2162,-0.1151535899909758
2163,0.1770846278116047
2164,-0.1368840219014428
2165,0.1118707271597307
2166,0.1551349674216568
2167,0.0062050136510243
2168,0.0620116581917365
2169,0.0495847279038133
2170,0.0185908161368291
2171,-0.1427330271813442
2172,-0.0558832660664234
2173,-0.2302713467762039
2174,-0.3622735790131246
2175,-0.2610267050398332
2176,-0.1810379509186068
2177,0.0134084204880733
2178,-0.0939471211917771
2179,-0.0067109589960535
2180,-0.1815248083904677
2181,0.294945703177368
2182,-0.241902970030919
2183,0.2145634973850028
2184,0.3074866310160481
2185,-0.1003680160588863
2186,0.0601845660024096
2187,-0.3220179793371728
2188,-0.1881973383519297
2189,-0.0537995965030346
2190,0.0537706681005595
2191,0.1342462075446292
2192,-0.2759641919633819
2193,-0.2361354742949631
2194,-0.0607574427867436
2195,-0.1148959178156173
2196,-0.0405679513184599
2197,0.2898941549248343
2198,0.0134816312773723
2199,-0.2229428455613998
2200,-0.3179243559291082
2201,0.1131552051394372
2202,-0.0438212094653829
2203,0.0802743924688124
2204,-0.0365016790772458
2205,0.0437828371278475
2206,-0.0584112149532594
2207,0.1603732322495982
2208,0.3920999128666803
2209,-0.1381516759979624
2210,-0.0363689263893012
2211,0.0581564408258305
2212,0.0944149901953631
2213,0.1088218224027899
2214,0.0362607875842939
2215,0.0362476439031545
2216,0.0144969556393231
2217,0.2746855573225353
2218,-0.079577515734655
2219,0.0939577912691701
2220,-0.1447596988998386
2221,-0.0362030265730091
2222,0.1301612553329802
2223,0.0703821301650451
2224,0.0668688619295032
2225,0.057987822557272
2226,0.3107160922031783
2227,0.0361167292690056
2228,0.1442585112521557
2229,0.0432588320115373
2230,0.0576451938319732
2231,0.1439055979277512
2232,-0.1729854403920863
2233,-0.2167003756139926
2234,0.028885037550543
2235,-0.0722647781471269
2236,0.1443209698369296
2237,0.0288558649545462
2238,0.2087682672233763
2239,-0.1658494375540739
2240,0.100850021610709
2241,-0.0720876585928448
2242,-0.0432713111207286
2243,-0.1589136087835877
2244,-0.0361297781631703
2245,-0.0940257485896104
2246,0.0289226319595231
2247,0.0866926744689901
2248,0.1442793247727723
2249,-0.0144300144300218
2250,0.6583278472679395
2251,-0.1054435218136263
2252,0.3284287966368891
2253,-0.0314076542687438
2254,0.1232445202782396
2255,-0.2763885232955959
2256,0.1708054132177052
2257,-0.0525831471013622
2258,0.1837029261251812
2259,-0.0919359075387354
2260,0.0918514630625812
2261,0.3400026154047406
2262,-0.1047257494436422
2263,0.1698902247778299
2264,-0.006534666405274
2265,0.0065342394145262
2266,-0.091563113145838
2267,-0.0785443120827363
2268,-0.157335780778818
2269,0.0
2270,0.0263467999124386
2271,0.2091563113145944
2272,-0.0392567390735424
2273,0.3390714658320358
2274,-0.27461749705768
2275,0.3485670023237749
2276,0.3729903536977572
2277,-0.5821474773609351
2278,0.1678935812992504
2279,-0.1422659079151754
2280,-0.3504218040233563
2281,0.0389206019719786
2282,-0.2080083203328088
2283,0.0779423226812188
2284,-0.0649941505264489
2285,0.090909090909082
2286,0.0454338936846843
2287,0.0454132606721118
2288,0.1101678439504995
2289,-0.0713359273670646
2290,-0.1688969728465577
2291,-0.1300897619357282
2292,-0.0585746827204708
2293,0.0390345455728334
2294,0.1364345114344981
2295,0.05194805194806
2296,-0.0064939281771484
2297,0.0519244499253482
2298,-0.0064909775412118
2299,0.1943508681005515
2300,0.323080899457224
2301,0.3412969283276458
2302,0.1093528882027633
2303,-0.1417160525637714
2304,-0.3490627020038917
2305,0.0904159132007328
2306,0.0709906421426171
2307,-0.0581170089112585
2308,0.1676121712222736
2309,0.1159047005795278
2310,0.1286173633440441
2311,-0.1158897759464375
2312,0.0193112327003547
2313,0.1349961429673489
2314,0.1091632954472404
2315,-0.044969805987404
2316,0.2243445932952979
2317,0.1855406269993733
2318,0.0
2319,0.0703279841442268
2320,-0.0703774792066444
2321,0.0575484366007896
2322,-0.1088208936115654
2323,0.0255983617048458
2324,-0.0896746092749079
2325,0.1189060642092732
2326,-0.2509567726959067
2327,-0.0816275273138236
2328,0.0627510040160785
2329,-0.0125517760763212
2330,0.4373906523369087
2331,-0.1125985237082311
2332,0.0375187593796734
2333,0.0874671998000842
2334,-0.1000625390869271
2335,0.0187582067154387
2336,0.0812195426714953
2337,0.0873907615480564
2338,0.0374391613627868
2339,0.1121914734480222
2340,0.0249252243270139
2341,-0.1497753369944961
2342,-0.0249687890137456
2343,-0.0375921538555565
2344,-0.1437058345319314
2345,-0.2947817360762662
2346,-0.0125454773554197
2347,-0.0376506024096221
2348,-0.1005025125628297
2349,-0.138382186438545
2350,0.3051944088384301
2351,-0.2018348623853287
2352,0.018345257750872
2353,0.2865853658536578
2354,-0.2874090380969846
2355,0.3169765315452668
2356,0.1703888517008465
2357,0.2488770183319149
2358,0.0970285021224964
2359,0.2661183016813824
2360,0.1328823387291609
2361,0.0
2362,-0.2361203608403553
2363,-0.248846807477541
2364,0.1091305929428924
2365,0.0873493647484205
2366,0.0014537824390316
2367,-0.0767458777885525
2368,-0.0244967851001368
2369,-0.115097432161727
2370,0.0485407438869076
2371,-0.2067246306317282
2372,0.0303914417700044
2373,0.03038220817888
2374,-0.3597999756067834
2375,-0.1198322348711735
2376,0.1077328225999562
2377,0.0358980495392927
2378,-0.0838323353293331
2379,-0.1139020442419505
2380,0.2928870292887083
2381,-0.1570903796510568
2382,0.4958598915827765
2383,-0.0834674774935997
2384,0.4096900605628771
2385,-0.0594106463878293
2386,0.1542294459603863
2387,0.2130934059429295
2388,-0.011839924224491
2389,0.4068156358705418
2390,0.0058955311873546
2391,-0.0944175616664679
2392,0.0294967848504412
2393,0.1943005181347224
2394,-0.1178967224711253
2395,0.1177578897786252
2396,0.0823626308977446
2397,0.0235266439242562
2398,-0.2594645594999396
2399,0.4928998943785794
2400,0.3603363138929804
2401,-0.1403274306715723
2402,0.0734508547008448
2403,-0.5235602094240845
2404,-0.2085155041366801
2405,-0.4662792269225556
2406,-0.1760086650419651
2407,-0.0406338886631466
2408,0.0406173842404564
2409,0.0473645036876603
2410,-0.2645861601085389
2411,0.0067838002849134
2412,0.0610169491525446
2413,0.0948252506095816
2414,0.0676864762420622
2415,-0.1151995663075258
2416,0.1488598687326604
2417,0.033820346320354
2418,0.0405679513184599
2419,0.0540613596431842
2420,0.05403214912874
2421,-0.1217203137679245
2422,0.0743293465774806
2423,-0.1556578234975759
2424,-0.4350190320826443
2425,0.0312636778590704
2426,0.099943781622835
2427,0.3795892968263754
2428,-0.4563355629180407
2429,0.1684972541188281
2430,0.2365832399452094
2431,-0.0622975330176889
2432,0.1430793157076141
2433,0.1986713851120588
2434,-0.0434782608695609
2435,-0.1492908683752234
2436,-0.0373366521468589
2437,0.0
2438,0.1118846345101981
2439,-0.0373087924387528
2440,0.0248663434042151
2441,0.0807503571650384
2442,-0.0683739433117936
2443,-0.0621967906455991
2444,-0.099613995766403
2445,-0.0872382851445755
2446,-0.1372769249968793
2447,0.1868460388639831
2448,0.1368329394203252
2449,0.1986343885785184
2450,0.1272984441301321
2451,-0.1842142553493123
2452,-0.0070856656982859
2453,0.0070851636672742
2454,0.6615990990991174
2455,0.7127882599580586
2456,-0.0924683739974897
2457,-0.0614501679731352
2458,-0.1682557487380882
2459,0.4188774085451149
2460,0.0837053571428603
2461,-0.0558347292015721
2462,0.0998443766419988
2463,0.1231197771587645
2464,0.0417652791312837
2465,-0.1533742331288335
2466,0.0278784499581767
2467,0.0418001950675785
2468,-0.1814628699050746
2469,-0.3080369644357307
2470,0.0
2471,-0.1261741202859994
2472,0.014017381553133
2473,-0.0982180440578187
2474,-0.4085657931811665
2475,0.2366127023661241
2476,0.0870971755630302
2477,-0.1495327102803795
2478,-0.049869093629231
2479,0.0124657192720083
2480,-0.0873362445414761
2481,0.0997133241929431
2482,0.1741943511260427
2483,-0.0373412994772232
2484,0.0373273609555818
2485,-0.0497945972862022
2486,0.1243317170210226
2487,0.2232973576479253
2488,-0.0235758335298053
2489,-0.125481426264131
2490,0.0
2491,-0.1368499626772822
2492,-0.137037498442755
2493,-0.0249221183800573
2494,0.2733938113582687
2495,-0.0497326868083949
2496,-0.0373134328358223
2497,0.02486943546381
2498,-0.0124362641462568
2499,0.1614104792649735
2500,0.2954035212099728
2501,-0.02954908102357
2502,0.2181861068522258
2503,0.4870606185082942
2504,0.4963213826929781
2505,0.2330187580100231
2506,-0.4682195949900403
2507,-0.5532015065913525
2508,0.2231356429829852
2509,-0.0940402021864494
2510,0.409740107703124
2511,0.3383502508458663
2512,-0.3394989463825708
2513,0.1052508478540561
2514,0.2391646736277177
2515,-0.2162983748392403
2516,0.1226134174111099
2517,-0.0642673521850979
2518,-0.1404165691551656
2519,0.0584726932522644
2520,-0.0350959288722521
2521,0.0
2522,0.1051770480308393
2523,0.0233672157962498
2524,-0.9554140127388564
2525,-0.3754940711462405
2526,-0.0527287107830296
2527,-0.3903923774234126
2528,-0.066212010858766
2529,0.3299676631690094
2530,-0.0594294770206044
2531,0.145061321376763
2532,0.0922266139657541
2533,0.3021148036253642
2534,0.3664441826986012
2535,-0.2361275088547718
2536,-0.091911764705892
2537,-0.0330991872310666
2538,0.2883897583655366
2539,-0.0589699908268925
2540,0.0262020175553465
2541,0.0
2542,0.2222222222222244
2543,-0.0411934325898822
2544,-0.0372841444270122
2545,0.0523012552301336
2546,0.2087682672233776
2547,-0.0326306858970249
2548,-0.0457038391224818
2549,-0.1569448077426165
2550,-0.0130013651433282
2551,-0.071558678116064
2552,-0.1890112755002229
2553,-0.123988514748106
2554,0.0260960334029175
2555,0.0130463144161841
2556,-0.0391542678151933
2557,-0.0130531262237372
2558,-0.1176163094615831
2559,-0.026143790849668
2560,0.0392003136025103
2561,-0.045754624485256
2562,0.0783750244921981
2563,0.2020597053838964
2564,0.0781555295037153
2565,0.0130242250586156
2566,0.0065116884808171
2567,-0.1499934785444044
2568,-0.065257113025316
2569,0.0717313335506913
2570,-0.1044454598864133
2571,-0.0261181847861521
2572,0.0326370757180045
2573,-0.0261164794985583
2574,-0.0391900718484665
2575,0.0394684909880293
2576,0.1707381140005193
2577,0.0656254101588097
2578,0.0655823714585482
2579,0.1571503404924103
2580,-0.2165496423649928
2581,-0.0853802705897776
2582,-0.078874720652034
2583,0.1181722689075675
2584,-0.2105263157894692
2585,-0.2109704641350165
2586,0.1053740779768154
2587,0.1840652116749941
2588,-0.1448321263989459
2589,0.0263261813873845
2590,-0.0922266139657354
2591,0.1052908660173707
2592,0.3671649619722018
2593,-0.0393545848091317
2594,0.1800504141159561
2595,-0.08846657929228
2596,-0.2101392172314113
2597,-0.0131354262445883
2598,-0.3426914458942808
2599,-0.3836993913733875
2600,-0.0125039074710911
2601,0.4790940766550586
2602,-0.0747198007472008
2603,-0.2371738859068752
2604,-0.0999625140572263
2605,-0.0124968757810611
2606,0.1746506986027951
2607,-0.0749063670412013
2608,0.0748502994012004
2609,-0.0311973544643307
2610,0.1059586138120091
2611,0.0124641655241245
2612,0.031150707121041
2613,-0.0436300174520027
2614,0.0
2615,-0.0623674691280992
2616,0.0623285963600064
2617,0.0
2618,-0.0204479599419532
2619,0.0827208172418108
2620,0.0124564025909381
2621,0.0124548511645349
2622,-0.1122194513715753
2623,-0.037420481476863
2624,0.0124719381391932
2625,-0.2693965517241418
2626,0.0403931600915593
2627,0.7085561497326219
2628,-0.2277904328018246
2629,-0.0536264914867838
2630,0.0803750837240485
2631,0.26720106880426
2632,0.1200960768614937
2633,0.0436158761789364
2634,0.1029980013324369
2635,0.4114909613973516
2636,0.1588500264970869
2637,-0.1858242633395282
2638,0.0265392781316295
2639,-0.0839345098330803
2640,0.1368700265252003
2641,-0.1328021248340086
2642,0.0398247710075682
2643,0.1577224350223326
2644,0.0013253810470573
2645,0.0132520540683685
2646,0.1983864568178887
2647,-0.0661725780836383
2648,0.0529100529100423
2649,0.3690036900369018
2650,-0.3359462486002271
2651,0.29435647584247
2652,0.3506405933917803
2653,0.2287405812701661
2654,0.0067272115708169
2655,-0.0605815831987098
2656,-0.0823240441450845
2657,0.4040526033279536
2658,-0.0537056928034264
2659,-0.1142549902547321
2660,0.0201585808359099
2661,0.0671501477303212
2662,0.0536912751677936
2663,0.1340482573726465
2664,0.0760814821958746
2665,0.0845824411134834
2666,0.0535045478865787
2667,0.0534759358288663
2668,-0.0668896321070196
2669,0.2269087026161261
2670,0.0666933440042645
2671,-0.146940956452043
2672,-0.0267236771779743
2673,-0.1070090957731384
2674,0.186915887850468
2675,0.345040049291437
2676,-0.0431486161622521
2677,-0.4520123839009225
2678,-0.0867625185919598
2679,-0.0496031746031823
2680,0.1794887664789206
2681,0.0927529062577329
2682,-0.4222553402881314
2683,-0.1617116556785613
2684,-0.0746918959292945
2685,0.3844246031746059
2686,-0.3546761246966542
2687,-0.1807754644059472
2688,-0.0920932113077378
2689,-0.0951786160379715
2690,0.3857160632076674
2691,0.359533845772368
2692,-0.0682339805222909
2693,-0.0768532624147922
2694,0.0085661080074508
2695,0.111607142857147
2696,-0.161470624767104
2697,-0.043491767629712
2698,0.2479082739386462
2699,0.1176179274483086
2700,-0.6066734074822924
2701,0.1640378548895841
2702,-0.0126198889449837
2703,-0.1706592503634295
2704,0.0821018062397344
2705,0.2331296074601503
2706,-0.0819775507630189
2707,-0.0252302258105339
2708,-0.1769240490332371
2709,0.1388187783947494
2710,-0.113708149084004
2711,0.0
2712,-0.0252748641476181
2713,-0.1645569620253107
2714,0.1832080358834999
2715,0.0189489641232953
2716,-0.1518218623481659
2717,0.0379410648792044
2718,0.025287646984461
2719,0.1136650669360992
2720,0.2205280070568926
2721,-0.0189059742878756
2722,-0.2400505369551455
2723,-0.0695366331626611
2724,-0.4636098056649242
2725,0.1524390243902496
2726,-0.0890019071837166
2727,0.1776875237974369
2728,-0.0507936507936587
2729,-0.0254032770227308
2730,0.0507807540941881
2731,-0.101664760452406
2732,0.1395939086294409
2733,0.0
2734,-0.114343793672981
2735,0.0634840020315024
2736,-0.0254000508001145
2737,0.1648281983010139
2738,-0.0253646163601905
2739,0.0633713561470359
2740,0.0126726650614509
2741,-0.1014842065203581
2742,-0.0253774901662175
2743,0.0760745530620036
2744,-0.0824820760104025
2745,0.1077449613385647
2746,0.2150265621047327
2747,0.0884620245166096
2748,-0.0063191153238489
2749,-0.069558618945247
2750,0.1543209876543202
2751,-0.3095975232198126
2752,-0.070412617941131
2753,0.0070407660353382
2754,0.5113477164471769
2755,-0.5068994649394529
2756,0.3228070175438652
2757,0.0981491867638715
2758,-0.3376477208778768
2759,0.0562429696288051
2760,-0.0773939351298203
2761,0.0281353309418246
2762,0.0070333380222389
2763,-0.1197098795859558
2764,0.1616985376828024
2765,-0.0105466690103812
2766,-0.0598001969888898
2767,-0.0351889647406453
2768,-0.0845248996266849
2769,-0.0845964046528054
2770,0.1970027439667917
2771,-0.0985984928515996
2772,0.0070422535211203
2773,0.0
2774,-0.0140864910550853
2775,0.1188539972476079
2776,0.5227131300559894
2777,0.024884907303733
2778,0.6182762458266353
2779,0.1235025318018949
2780,0.0246944067168737
2781,-0.3966778232304365
2782,0.074321813452251
2783,-0.1165732427203833
2784,0.2029702970297048
2785,-0.018567803428855
2786,-0.1053283767038336
2787,0.1052175527635003
2788,0.0865747325459246
2789,-0.434755605241921
2790,0.2787068004459414
2791,-0.0681747753331351
2792,0.0681283289979026
2793,-0.3168685927306737
2794,0.0682975288712365
2795,-0.1118846345101981
2796,-0.01865091700342
2797,-0.0559840756407087
2798,-0.0497883993029525
2799,-0.2370555208983128
2800,-0.1042433161638382
2801,0.1714005876591583
2802,-0.1348535000613138
2803,0.1591187270501954
2804,0.3172279160566019
2805,-0.1099303774276159
2806,0.0976205003050619
2807,0.2555988315481911
2808,0.0121698916879702
2809,-0.1340482573726534
2810,0.1945998540501053
2811,-0.1949792834511291
2812,0.1034755615070835
2813,0.0182570593963005
2814,-0.1218620521569513
2815,0.2200848725088427
2816,-0.1351515889443616
2817,0.4967288587351718
2818,-0.5971968312004986
2819,0.0365497076023405
2820,-0.0121847203606739
2821,0.5814657783161769
2822,0.4342057652876607
2823,-0.1449450416716877
2824,0.1447352550958754
2825,-0.6081780538302263
2826,-0.155520995334376
2827,0.2327385570209552
2828,-0.2592688618097003
2829,-0.3120936280884198
2830,0.2594033722438245
2831,0.0648088139987185
2832,-0.0453867600337298
2833,0.2517151815557296
2834,0.5280494081317495
2835,-0.2062919030428011
2836,-0.1420271142672684
2837,-0.3953593881651524
2838,0.0971250971251008
2839,0.3355704697986643
2840,0.1473046344899046
2841,-0.1345980126468049
2842,-0.2587656876698002
2843,-0.415746394699243
2844,-0.5486610058785131
2845,0.1955671447196944
2846,0.1302083333333259
2847,-0.0912289847517179
2848,-0.3596887057746461
2849,-0.0719895287958018
2850,0.8587911367510177
2851,0.0196631054597896
2852,-0.0065547981122121
2853,-0.2365308804205083
2854,0.0262743037309645
2855,-0.1447178002894348
2856,-0.1185458377239244
2857,0.2758439511362062
2858,0.0787504921905791
2859,-0.2697900901493693
2860,-0.0329120589784171
2861,0.0657808183133947
2862,-0.1053602001843781
2863,-0.131873928524342
2864,-0.2777043110288201
2865,0.1122779208770804
2866,-0.0594766058683607
2867,0.0594412522290492
2868,-0.1919004764425569
2869,0.0529100529100423
2870,0.0528820729772689
2871,0.0132187706543359
2872,-0.0793755787802649
2873,-0.1125753261373524
2874,-0.1658264791721942
2875,0.448690114343613
2876,-0.1014198782961567
2877,-0.3343509230992728
2878,-0.0872981230903568
2879,0.0654307524536556
2880,0.0799070172889621
2881,0.0725900116143977
2882,0.0870322019147117
2883,0.0434971726837772
2884,0.1303214596003524
2885,-0.1014639802870088
2886,0.0434656621269213
2887,0.0
2888,-0.2614758861127144
2889,0.0418186464697943
2890,-0.2019496580823354
2891,-0.0873743993010081
2892,0.2179598953792378
2893,0.0
2894,-0.0872600349039966
2895,0.1162115049389864
2896,0.0145243282498052
2897,0.0725689404934852
2898,-0.2473446820893375
2899,0.1597908192911089
2900,0.2463054187192153
2901,0.4291845493562162
2902,0.0980031851035137
2903,-0.461510060919328
2904,-0.3643774703557333
2905,-0.0123533045089449
2906,-0.3408738766656408
2907,0.3212454438747206
2908,-0.1299022640108919
2909,-0.1610904584882223
2910,0.2102139235810581
2911,-0.0990221562074493
2912,-0.0247616689364989
2913,-0.1301679786772327
2914,-0.1427684667908244
2915,0.4449388209121239
2916,-0.2602230483271298
2917,0.1361217671080304
2918,0.0
2919,-0.0371379054221356
2920,-0.0867302688638426
2921,-0.1116348300669675
2922,0.1115103456820582
2923,0.2595155709342658
2924,0.0494071146244961
2925,0.3092385001932674
2926,-0.7006617360840875
2927,-0.3254360843530331
2928,-0.0260416666666614
2929,0.1949317738791496
2930,0.0519547993245772
2931,0.0973204437812273
2932,0.4070819333160994
2933,0.1483966707529635
2934,0.2766696692832187
2935,-0.3097973409061506
2936,-0.0516595634766783
2937,0.244782272610149
2938,0.2634115001606145
2939,0.1731657260133285
2940,0.2431222008957286
2941,0.1533154465312257
2942,0.1403419239601932
2943,-0.1021711366538931
2944,-0.1598976654940838
2945,0.0575300434671461
2946,-0.2949096037953635
2947,0.0320451195283031
2948,-0.1070169225320633
2949,-0.2464625675328122
2950,0.068810615011097
2951,-0.192520325203247
2952,-0.2281616688396312
2953,0.0
2954,-0.0260824204486124
2955,0.2341920374707163
2956,0.0780031201248079
2957,0.0519750519750416
2958,-0.1952870719958228
2959,0.1430057202288084
2960,-0.071554023287591
2961,0.0065044880967993
2962,0.1169438669438529
2963,0.1621586560290588
2964,0.0259386550807473
2965,0.0971754340502757
2966,-0.0259201658890749
2967,-0.1297690111601275
2968,0.1101821245706056
2969,-0.0973141300116813
2970,-0.0129769011160016
2971,-0.0909208988180379
2972,-0.0519818063677609
2973,0.0129937629937511
2974,0.0389660994934421
2975,0.21926996001548
2976,0.2316304207952549
2977,0.0128667009778758
2978,-0.0772598506309583
2979,-0.0386448537936379
2980,0.0763296876146489
2981,0.0523607358806137
2982,0.2182284980744566
2983,-0.0385257480416092
2984,-0.1543408360128675
2985,0.0257168574000206
2986,0.2948717948717999
2987,-0.1540832049306684
2988,-0.0665568521435676
2989,0.0151593011305344
2990,-0.0128485159964089
2991,-0.0257036370646395
2992,0.0642178268687351
2993,0.0898242012062201
2994,0.0256574727389301
2995,0.1217246460375409
2996,-0.211864406779669
2997,-0.205867215645904
2998,-0.0643749195313469
2999,-0.0515264717248566
3000,0.2260938954648247
3001,0.278514588859427
3002,-0.2126528442318059
3003,0.0
3004,0.3050210546679492
3005,-0.3059542796385043
3006,0.3575685339690242
3007,0.0132415254237167
3008,0.1388429752066168
3009,0.0594687458702282
3010,-0.039661554732947
3011,0.1254373803393396
3012,-0.0198098256735348
3013,-0.0793021411578142
3014,0.1056245048851311
3015,0.0
3016,-0.0396248844274219
3017,-0.1322576378785799
3018,-0.0794176042356085
3019,-0.0132380195922569
3020,-0.1723909295849485
3021,0.170904869134009
3022,-0.0584144645340754
3023,-0.1924353019243666
3024,-0.1195854371511947
3025,-0.2597402597402696
3026,-0.434782608695648
3027,0.1880514971792209
3028,0.2165127020785301
3029,0.1297390802940801
3030,0.0
3031,-0.0072082462337052
3032,-0.1732977110260529
3033,-0.0072212593876511
3034,-0.1156737998843237
3035,0.0144571345959304
3036,-0.0506255876184227
3037,0.021691973969632
3038,0.1011268419531828
3039,-0.050589000505885
3040,0.0866488555130367
3041,0.1081938834391065
3042,0.0879203240080238
3043,0.0705746795333524
3044,-0.0720668780628587
3045,0.0
3046,0.0935992512059871
3047,0.2119481265941128
3048,-0.1979699085739008
3049,-0.0360074895578157
3050,0.1973116290541331
3051,0.14776505356482
3052,-0.6818745350855407
3053,0.0247892910262893
3054,0.1917486237397005
3055,-0.0556999628666759
3056,0.2346258335391426
3057,-0.0679641643497149
3058,-0.0123586479639015
3059,0.0802667325265469
3060,-0.136020774081859
3061,0.111166007905125
3062,0.0863877576206434
3063,-0.0493888134337649
3064,0.1541022005794242
3065,-0.0369982117531
3066,-0.0839330017156866
3067,0.0592117436624953
3068,-0.0678928527342212
3069,-0.0741198270537396
3070,-0.2104481307254292
3071,0.0989364333415759
3072,-0.0123685837971615
3073,0.2959674435812172
3074,-0.1234720335844036
3075,0.4500450045004427
3076,0.3204306588054345
3077,-0.0384664700602655
3078,-0.6062951496388015
3079,0.6153846153846205
3080,0.3322259136212689
3081,0.2231146809460026
3082,-0.0829399004721165
3083,0.3560076287349029
3084,0.2536461636017611
3085,0.2593131364240244
3086,0.0063243106501333
3087,0.0505689001264122
3088,0.2899281482415278
3089,-0.2717563041142684
3090,0.2458706342201581
3091,0.169928881616201
3092,-0.0944941413632211
3093,0.3634218140962342
3094,-0.0873225279557617
3095,-0.0314208508766488
3096,-0.03143072667839
3097,-0.0377311030059126
3098,0.1632345554997431
3099,-0.2643837341054938
