,INTU.US
2734,-0.1332237308313805
2735,-0.0841623482240678
2736,-0.1799958316754856
2737,0.0037892423409904
2738,0.0605911423323897
2739,0.0964739709443082
2740,0.081274689549599
2741,0.0812086874409726
2742,-0.06614381555325
2743,-0.0283553875236251
2744,0.0302366014059959
2745,-0.0075597218022308
2746,-0.0718689715171909
2747,-0.01513259940227
2748,-0.0795093139481976
2749,0.1983789604942384
2750,0.1547391948649593
2751,-0.2223680971527066
2752,-0.1002069849196723
2753,0.0476167019686983
2754,0.0820304168785785
2755,0.2389564477323747
2756,0.4245471361402909
2757,-0.2008605978460588
2758,-0.0841709569338867
2759,0.2543160365823748
2760,-0.0032605683170546
2761,-0.0872963425279989
2762,0.2839245037422721
2763,-0.0235981479522474
2764,0.1900507614213131
2765,0.0576317412903045
2766,0.1475141435263934
2767,-0.099793111841306
2768,-0.1275406586621989
2769,0.1800194615634144
2770,-0.0811556565492614
2771,-0.2489545535903107
2772,0.0105753821373564
2773,-0.1246192190528917
2774,-0.1206921859964459
2775,-0.0490316253983745
2776,0.1656155923408885
2777,0.0220228384991828
2778,0.2197444453487462
2779,0.3455099922138586
2780,0.1595232118419689
2781,0.1891260597929246
2782,0.1509111157738526
2783,0.1225154353328052
2784,0.1882542236524471
2785,0.0
2786,0.0144789974098733
2787,0.0466327908921276
2788,0.0466110548563838
2789,0.0947395465347857
2790,0.1507134840468261
2791,-0.027264125222535
2792,0.0993350957301937
2793,-0.1243232404251016
2794,0.212101808868264
2795,0.0479999999999927
2796,0.0767410628637235
2797,0.1309276704454632
2798,0.0550550949899907
2799,0.0996381143686132
2800,0.3507285890122809
2801,-0.4426778687652931
2802,0.7022546068958151
2803,0.2974388671001164
2804,0.0355221092239053
2805,-0.2334106973309396
2806,0.1185427148915962
2807,0.3085730792967189
2808,0.4145199675706723
2809,0.2972543088837283
2810,0.0338859347304753
2811,0.4075698969393301
2812,-0.0207722067873144
2813,-0.1430131572104663
2814,0.0103998752015029
2815,-0.0520264294261455
2816,-0.0572618427902205
2817,0.1870518549309018
2818,0.0129880250409152
2819,-0.4147321195680609
2820,0.2731316494550403
2821,-0.5913598660282049
2822,0.2661864871212667
2823,-0.0039146604032064
2824,-0.5867065679634624
2825,0.2002161843462874
2826,0.1912514711651561
2827,-0.3938558487593457
2828,0.0369103570461815
2829,-0.4200746250216187
2830,-0.08062043109674
2831,0.1249783881245902
2832,0.08144126357354
2833,-0.236242872515426
2834,0.1223007362751407
2835,0.0839340377209378
2836,0.1577442571231497
2837,0.2139747657345108
2838,0.0393362015980393
2839,0.2672616712436188
2840,-0.0049041243685895
2841,0.0416676879335316
2842,-0.1036638102890965
2843,0.0104266333014445
2844,-0.3705443811110985
2845,-0.1270248280283167
2846,-0.3513373085582698
2847,0.0432798723862076
2848,-0.0309237543911731
2849,-0.6799671224688083
2850,-0.0918184893442215
2851,0.2049625039183925
2852,0.1540869146503053
2853,0.1922383755857153
2854,-0.0144199572207941
2855,0.3687474558820057
2856,-0.0874743867805852
2857,-0.0707484950955606
2858,-0.0551902865095786
2859,-0.1909383386008439
2860,0.1330612244897911
2861,0.052793242464971
2862,0.0167950286715115
2863,-0.0576161325171069
2864,-0.055245964642587
2865,0.0312162324408681
2866,0.0599952003839692
2867,0.0239923224568192
2868,0.0383729854182579
2869,-0.0191901746305853
2870,-0.0047977738329371
2871,0.0779030885578313
2872,-0.085166614687047
2873,0.1437366744124817
2874,0.2389886002437683
2875,-0.3289862495567582
2876,0.5641527913809982
2877,-0.0803779725146591
2878,-0.0127444733101314
2879,-0.0539480137322172
2880,-0.310919574158251
2881,-0.3762851471067582
2882,-0.0840186620275208
2883,-0.2318346642360273
2884,0.2746709876299226
2885,0.0848980236529856
2886,-0.0039489012182324
2887,0.0710297338357944
2888,-0.0710802219282399
2889,-0.1641484059805476
2890,0.1855580559832598
2891,0.0226960992312947
2892,0.0936569592050047
2893,-0.0177486787094801
2894,-0.0049304316099786
2895,0.0443542028071214
2896,-0.1243461955985385
2897,-0.2255148266107468
2898,0.1599778796018333
2899,-0.1503283487617673
2900,-1.322717016365387
2901,-0.3644220006767777
2902,0.0403304494893573
2903,0.7502001394520129
2904,-0.0348751598444802
2905,-0.1487633240194674
2906,0.1369332127632165
2907,1.102551326766573
2908,-0.2715824803679179
2909,-0.6628238358672787
2910,-0.9227205289049732
2911,-0.3395231006294266
2912,-1.0317167132830145
2913,-0.3760991630469371
2914,0.5347875339181677
2915,-0.0949291986393367
2916,-1.3983957219251386
2917,0.3118586240904165
2918,0.7919823357529132
2919,-0.0277733693064641
2920,0.2322267377421215
2921,-0.8905869353958308
2922,0.2827483672277379
2923,0.0928357338001554
2924,-0.156739811912219
2925,-0.9525000000000006
2926,-1.1105221423196348
2927,0.5388560653676959
2928,-0.4799797903246122
2929,0.4826910023380242
2930,-0.0301772915880811
2931,-0.3862465919418289
2932,-0.7067676819037041
2933,-0.1782803585982041
2934,0.3122857795719446
2935,-0.5527118622432751
2936,-0.1470099455423998
2937,-0.6436220485002818
2938,0.3209449061249653
2939,0.637137468780264
2940,-0.2542253791024195
2941,-0.1112674255019829
2942,0.6858884796138673
2943,0.2129331541991005
2944,-0.609538383065541
2945,-0.0102025200224507
2946,-0.3095816809517665
2947,-0.1909742248881722
2948,-0.3021109197027772
2949,-0.3612623538822889
2950,0.5068156689892741
2951,-0.4756756756756837
2952,0.0074551757557616
2953,-0.7231249812272762
2954,0.5503737612856411
2955,0.5074595815501779
2956,-0.0654255635520214
2957,-0.415086451458771
2958,0.2917969331546875
2959,0.2805861132142677
2960,0.5756542531993059
2961,-0.589440551134343
2962,0.0356209926383295
2963,0.2295242185070493
2964,-0.2851245192236236
2965,0.0512070769664671
2966,0.0711939069881296
2967,-0.00444981718669
2968,0.2138744579133623
2969,-0.0103617739357051
2970,-0.2017205576979976
2971,-0.173840690608156
2972,-0.1361374169598898
2973,0.4082267696000705
2974,-0.4644585039077044
2975,-0.1201865294937743
2976,0.3186773691146617
2977,-0.3993360436864069
2978,-0.1928221938345131
2979,0.0385495723406878
2980,-0.0168682828088084
2981,-0.0844126088319761
2982,0.0265226406905564
2983,0.2381353282178358
2984,0.2447510497900376
2985,0.0143950481034529
2986,-0.0456051077720699
2987,0.02759547434221
2988,-0.0564225690276143
2989,-0.1225991009399242
2990,0.0528579322937869
2991,-0.1082355204925891
2992,0.1177177177177199
2993,-0.2082405479254207
2994,-0.0614265410835149
2995,0.0072261296849478
2996,0.182727447586072
2997,0.0
2998,0.0180290628493103
2999,-0.0420855177721156
3000,-0.2129144851657988
3001,0.0958939935489416
3002,0.2799221086306443
3003,-0.0783003601816449
3004,-0.1533555234128566
3005,-0.5044224538050609
3006,0.0267727584643558
3007,0.1550901239532215
3008,0.1082761390824478
3009,-0.108393503382927
3010,-0.1856619900863607
3011,0.0367685681269104
3012,0.1154249737670458
3013,-0.2085487460787474
3014,-0.1825938866162128
3015,0.0052668539325794
3016,0.1253693134495904
3017,0.1846439260024064
3018,0.0314933076721109
3019,0.0069980230584995
3020,0.0139940874980193
3021,0.0131177360536682
3022,-0.0376183227477178
3023,-0.1226284533048248
3024,0.0105099055860052
3025,0.0300426605780207
3026,-0.2107418111753372
3027,0.4626854937309728
3028,-0.5011444404288601
3029,0.1947770884432266
3030,0.1584557764332969
3031,-0.0372269523134684
3032,-0.0853344871517555
3033,0.050454086781038
3034,-0.0072082462336984
3035,0.2803335250143799
3036,-0.0743316149142794
3037,-0.0575801924138118
3038,-0.1850783578502023
3039,-0.0890129189020147
3040,0.0384772623427766
3041,-0.0565454348584455
3042,-0.0662140036598367
3043,0.1844563943881957
3044,-0.0715505423410752
3045,0.0024050024050002
3046,-0.2096739209023219
3047,0.1083345370504089
3048,0.3371042623894884
3049,-0.2079726870552051
3050,-0.0733993299958569
3051,-0.3825699252807831
3052,0.1292452830188576
3053,-0.0878128924433761
3054,-0.2983180543980475
3055,-0.0037883092775659
3056,0.1021798365122547
3057,0.0056763353578877
3058,0.0151346033788079
3059,0.2236798640932368
3060,0.1347810514807125
3061,-0.0056554688383615
3062,-0.1321353065539197
3063,0.2419757271041
3064,0.0141211025756976
3065,-0.2169934147215837
3066,0.0956685250552448
3067,0.1557485813233428
3068,0.0282244028186941
3069,0.0705112535960739
3070,-0.0432656132430433
3071,0.0507642845056088
3072,0.0882894390802921
3073,-0.0733151611993582
3074,0.0526088345264214
3075,-0.559081701553003
3076,0.2102255882273597
3077,-0.1754954371186287
3078,0.1159623526873619
3079,-0.2541433476626917
3080,0.1673459472590365
3081,-0.033750489382096
3082,-0.0384903672791318
3083,0.1557443365695756
3084,0.611128980379536
3085,0.4907713645577807
3086,0.0133344000853431
3087,-0.1682962013143271
3088,0.0640717603716186
3089,0.118658756082926
3090,0.2858282371709773
3091,-0.1117972742759837
3092,-0.2449554650684985
3093,-0.0032021347565044
3094,-0.2233127849912358
3095,0.073492076217958
3096,-0.1820567053090966
3097,-0.2038900067069056
3098,-0.2622553964091245
3099,-0.4933099067441516
3100,0.1938020610103728
3101,0.0149056287380598
3102,0.0456276596735302
3103,-0.5364264449811846
3104,0.4176533104618442
3105,0.2380908093227381
3106,-0.0037203072973793
3107,0.5255074662768385
3108,0.1791835649827183
3109,-0.0147971624916689
3110,-0.1424475071686422
3111,0.1920271792315362
3112,0.0230748640890505
3113,0.3485955004506874
3114,0.221175995521423
3115,0.1566881081972446
3116,-0.0709906729149068
3117,-0.1807646165067476
3118,0.0130425997024131
3119,0.0422328314359196
3120,0.2637169438136292
3121,0.2083409481340667
3122,-0.139087149079461
3123,-0.0512689054088645
3124,-0.496834977182381
3125,-0.7656065959952915
3126,0.333915947095185
3127,-0.4283524803835499
3128,0.2912672082756482
3129,-0.5119991597962475
3130,-0.4218741760270059
3131,0.1356066091764824
3132,-0.1199514921438321
3133,0.3271451657404134
3134,-0.5016035256437379
3135,-0.1800600552931915
3136,0.1096723044397366
3137,0.0290613193839036
3138,0.0316932097298165
3139,0.2555321390937901
3140,0.4784688995215281
3141,-0.0340943364061934
3142,0.1623397876490854
3143,0.2181580666231168
3144,0.1329386486179736
3145,0.1121999530871263
3146,0.1249446859463305
3147,0.0676325989126735
3148,0.0130045776113221
3149,-0.7151277013752504
3150,0.3159874608150447
3151,0.0263253563325063
3152,0.1864364364364375
3153,0.1299610116964865
3154,-0.1326359518506543
3155,-0.0325439343113191
3156,0.1000350122542975
3157,-0.0475392198563809
3158,0.0974853771934175
3159,-0.0568988263835532
3160,0.0243792663716212
3161,-0.0675574238102341
3162,0.4458836716901142
3163,-0.0872600349040054
3164,-0.1910899621567045
3165,-0.0424824759786485
3166,0.271647705324538
3167,-0.0735734237829249
3168,0.0174550532379106
3169,-0.0449045777722215
3170,-0.0224573310709731
3171,-0.2376128661114
3172,0.2768632146064086
3173,0.1792650134448686
3174,0.12681835136143
3175,0.2858840127719543
3176,0.005568858940819
3177,-0.0743066262934166
3178,-0.7995655756123105
3179,0.0860617399438795
3180,-0.466147889177102
3181,0.3110478189176975
3182,-0.0829836611266078
3183,0.0398350360858732
3184,0.1852406257016707
3185,-0.1086427153186305
3186,-0.1688682077454175
3187,-0.0675929402929053
3188,-0.1344275548285873
3189,-0.1685530800956669
3190,0.0395331325301273
3191,0.2155734335986508
3192,-0.2216992676544416
3193,0.2094742478183697
3194,-0.1156732559670489
3195,0.152118389423088
3196,-0.1391657577011338
3197,-0.0432729393614453
3198,-0.2139995286353977
3199,0.0028281076189193
3200,-0.4892127176381598
3201,-0.4314523026628365
3202,0.2767300365814432
3203,-0.4015376417751415
3204,0.1880449028434686
3205,-0.2838203360128022
3206,0.2394344785649116
3207,0.2190009385754459
3208,0.1750832828588863
3209,-0.1440594434756434
3210,-0.0170625817581887
3211,-0.0891840607210678
3212,0.236630383341221
3213,0.0652673596988294
3214,-0.0028377918195895
3215,-0.1136406682071333
3216,0.0577339882828302
3217,0.0690437907878575
3218,0.0472679145396105
3219,0.0113430127041854
3220,-0.0681044267877437
3221,0.0018917538449879
3222,0.1528090227211281
3223,0.1435361575313982
3224,-0.0641703155669481
3225,0.1668077478464412
3226,0.635776661801448
3227,-0.1635404019129333
3228,0.1360981886568374
3229,0.1186356895699501
3230,0.2342497842436169
3231,-0.0641515951540849
3232,0.0813569350623697
3233,-0.1053571741473359
3234,-0.2878746627725769
3235,-0.1512071786227645
3236,-0.1390061063396719
3237,0.0297781527619247
3238,-0.1864604828083434
3239,-0.3693075483468542
3240,-0.0099822814504306
3241,-0.1774999999999948
3242,-0.0350122542889977
3243,0.0325008125203118
3244,-0.1602604231876765
3245,0.2360758940281525
3246,0.1147833464336014
3247,0.2526321029444673
3248,-0.465104648545912
3249,0.2295237382431352
3250,-0.2844399945387521
3251,-0.4663709935530985
3252,-0.2222476801466439
3253,0.4379861760613217
3254,-0.5562628313204673
3255,0.339482888690765
3256,0.3712476654671333
3257,-0.1505474452554801
3258,0.1594169892962982
3259,0.0841923225703698
3260,0.1862408866883175
3261,0.0408654391899577
3262,0.1609320458769616
3263,-0.1430030643513779
3264,0.102040816326528
3265,-0.1771841352051185
3266,-0.0659195781147047
3267,-0.0363826545694397
3268,-0.0842057350933101
3269,0.1147975130994181
3270,-0.0534491777924254
3271,-0.1275306870715771
3272,-0.0022773855613734
3273,-0.1722387617059611
3274,0.1150734875242099
3275,-0.4290119318943619
3276,-0.0617085211418655
3277,-0.3756816804686026
3278,-0.3852392538523956
3279,-0.7407810882945614
3280,-0.1636750504664801
3281,0.0477157775626811
3282,-0.2062841530054632
3283,0.7659459093065787
3284,-0.1507046460477386
3285,0.3942092487034473
3286,0.2435043034832515
3287,-0.3574233029162473
3288,0.2835079382222732
3289,-0.3740040110575086
3290,0.1407307171853807
3291,-0.3448931374412681
3292,-0.3433523176281415
3293,-0.0149898477849111
3294,0.6081373930003263
3295,0.5495689655172317
3296,0.0995774685792729
3297,0.0376637701433876
3298,0.4139261362875289
3299,-0.2807554874936235
3300,0.2483267507035996
3301,-0.0181350827117482
3302,-0.2101769911504489
3303,0.3794020874986353
3304,0.092796476879509
3305,0.6562500000000071
3306,-0.0320415132972344
3307,-0.0171959636383553
3308,-0.0762675073040733
3309,0.2017986229293225
3310,-0.0015613290032461
3311,0.2398679168873187
3312,-0.102250796037571
3313,0.0647885568263252
3314,-0.0693865140683007
3315,0.3650854066818256
3316,0.0652067597674405
3317,0.2068356470005014
3318,-0.0465015345506507
3319,-0.057384803883556
3320,0.0077541019199262
3321,0.0829001092421951
3322,0.04104581642452
3323,-0.1762650430421806
3324,0.1434746905067989
3325,-0.0140799306834176
3326,-0.0346703070488999
3327,0.3713218626540814
3328,-0.366181313919223
3329,-0.2955493741307277
3330,0.3249144391976779
3331,-0.080643762681885
3332,0.0128970028015788
3333,0.0720195806619264
3334,0.1125054089138861
3335,0.0681058992681313
3336,0.2689954448667156
3337,-0.0782261545101448
3338,-0.0582989657331595
3339,0.0474803064638021
3340,0.0107898144151822
3341,-0.0129494539646916
3342,-0.0464237516869041
3343,0.086295237581571
3344,0.1690680795158461
3345,0.0860751866755562
3346,0.1074783431138625
3347,-0.0731387269559177
3348,0.1996565049377429
3349,-0.113912351967681
3350,0.2227271246620514
3351,0.1739695959677971
3352,-0.4278039939258372
3353,-0.1766582154248674
3354,0.1584139012281204
3355,-0.1308215593929991
3356,-0.1441110965544339
3357,-0.5483196390640762
3358,0.1857208599040347
3359,0.3047681468130264
3360,0.0884028550848139
3361,-0.0597895081698692
3362,-0.0778688524590201
3363,-0.7914608152542033
3364,0.0297328994532367
3365,-0.0330474726945144
3366,0.1105866041659721
3367,-0.1123632638223443
3368,-0.2119556217916828
3369,0.0446894086101563
3370,-0.0215217535262557
3371,0.2197003485471762
3372,0.0775782384788107
3373,-0.2349359716753371
3374,-0.0827924228374619
3375,0.0304981970183454
3376,-0.3691299337366671
3377,0.1366611522692927
3378,0.1310945496992041
3379,-0.4111293434552847
3380,0.6093517572629312
3381,-0.1202225013457873
3382,0.278247488167783
3383,-0.1675867507886541
3384,0.0931165389298931
3385,-0.2783314478622471
3386,0.1076252488833921
3387,-0.1419076701993827
3388,0.0412978291706147
3389,-0.1942970225780205
3390,-0.041395198157017
3391,-0.0017998236172838
3392,0.2171262115696386
3393,-0.2356393224244332
3394,0.2209289794158886
3395,0.2427902059685211
3396,-0.0026877866972452
3397,-0.0519908926298566
3398,0.1217612405321796
3399,-0.5799189554254889
3400,0.180722891566265
3401,0.2547709464981018
3402,-0.0144230769230774
3403,-0.2228512919351952
3404,0.2307498167221595
3405,0.0830969712834992
3406,-0.1228749368793053
3407,0.0384587649929015
3408,-0.0400131196863474
3409,-0.1067834962206931
3410,0.2545140222819828
3411,0.0947526236881515
3412,-0.0732169863408327
3413,0.0959301628414596
3414,-0.1152488655189844
3415,-0.1845219495967212
3416,0.0233514501467009
3417,0.098503231386499
3418,-0.1178621253668179
3419,-0.0120281940869425
3420,-0.0457280385078213
3421,-0.1349592712199359
3422,0.0325242426067556
3423,0.2367447002836162
3424,-0.0168273275799882
3425,0.3056525881232065
3426,0.2981451676736749
3427,-0.1823852823006972
3428,-0.0793608803767026
3429,0.2822548735128843
3430,-0.322862360070916
3431,0.1717214414033544
3432,-0.1534635127268836
3433,0.0343851667680576
3434,0.2421187395049318
3435,0.4547711041476805
3436,0.1603595830913022
3437,-0.2656973075304951
3438,0.4515174913949986
3439,0.2883987994258022
3440,0.0443493686736971
3441,0.2111258919483141
3442,0.2852841159826717
3443,0.0648542077409982
3444,-0.115573908865426
3445,0.137460609754509
3446,-0.055793434540022
3447,-0.2341006632852215
3448,0.0974468914441629
3449,0.0415600607815953
3450,-1.1275822011212624
3451,-0.650704082151391
3452,-0.4186022767880044
3453,0.1070882202957715
3454,0.532589398934827
3455,0.1215867065200773
3456,0.3143740925446637
3457,-0.5522407007743949
3458,-0.1627629002314395
3459,0.0978162832353174
3460,-0.3122053164105366
3461,-0.1454823889739645
3462,-0.3072196620583688
3463,0.0345502706437843
3464,0.6344887216133064
3465,-0.0890857259214067
3466,-0.1784894691213189
3467,-0.0867701102490893
3468,-0.4434646638127608
3469,0.5937213331974274
3470,-0.0816076711210836
3471,-0.1813954676681688
3472,-0.2291845383660137
3473,0.0908230357919559
3474,-0.612628381682925
3475,-0.3203261502620834
3476,0.0300215609392133
3477,-0.1302628942046734
3478,-0.0018218918524979
3479,-0.2850252137689003
3480,0.0474816465174021
3481,0.1183811874235038
3482,-0.6229408903613031
3483,0.0009177006093523
3484,-0.5332595257865091
3485,-0.1737490989076088
3486,0.2211876483859635
3487,0.088577272476012
3488,0.1251449288698216
3489,-0.0902593575007384
3490,0.1939569985384191
3491,0.1477769210999859
3492,0.2060949135775329
3493,-0.2414837939583242
3494,0.0789019780542522
3495,-0.4016212232866735
3496,0.2719188652899276
3497,-0.145356860291811
3498,-0.2638084344906585
3499,-0.4428632312338997
3500,-0.4739094985731646
3501,0.1602604868866209
3502,-0.2870007780909984
3503,-0.3684071180311099
3504,0.1747820974874164
3505,-0.1869398207426423
3506,0.0422356750668783
3507,0.3761411740704763
3508,-0.3480219049081359
3509,0.0434838214605488
3510,-0.0460629014509831
3511,0.0102351526317188
3512,0.3671128107074564
3513,-0.0229498164014624
3514,-0.1660238563510597
3515,-0.108672027820042
3516,-0.1267313551294207
3517,-0.1538500987204712
3518,-0.0513096795710481
3519,0.1997081189031345
3520,-0.2001077503270922
3521,-0.2791319895550704
3522,-0.0955878679630739
3523,-0.0705560995722296
3524,0.3390004622733559
3525,0.0848086504823524
3526,0.4957805907172884
3527,0.1511775771283095
3528,-0.3879039932329982
3529,0.4578385110600476
3530,0.2502187226596588
3531,0.029737435933311
3532,-0.0840350846478237
3533,-0.1156819098031798
3534,-0.068404251587327
3535,0.0543430624945322
3536,0.0192793045428876
3537,0.0402950296956881
3538,-0.0052561496951385
3539,0.0385302462433057
3540,0.040265401516083
3541,0.0909520228079656
3542,0.1449629733128278
3543,-0.1364161040959762
3544,-0.045492721164612
3545,-0.1524577236484718
3546,0.2107177518776684
3547,-0.0603663977883199
3548,0.0244905099274007
3549,0.2164464382342175
3550,0.1754887762490859
3551,-0.0036206958977482
3552,-0.161380986055955
3553,-0.0208569485377481
3554,0.4846045554632974
3555,-0.0867083348386691
3556,0.2863987607399388
3557,-0.2356169824776705
3558,0.0297817807699878
3559,0.0757507439805343
3560,-0.1137553717814444
3561,0.238676381846172
3562,0.1825014384349803
3563,0.2269363591514529
3564,0.0062784773795576
3565,0.1325689716947347
3566,0.2697825659716623
3567,0.2103799318939453
3568,0.0641425389755035
3569,-0.0766734424592471
3570,0.0285215159185653
3571,0.1246261216350825
3572,0.0729420555427212
3573,0.072000640005684
3574,0.3710657291131665
3575,0.2298741616702673
3576,0.2529311649016625
3577,0.0543388380938789
3578,0.0708265457893645
3579,0.070776417297759
3580,-0.0850038960119037
3581,-0.0850762141084754
3582,-0.4128995515056483
3583,-0.1354433989164647
3584,0.1968363886451587
3585,0.3297365653031997
3586,0.1097915141784466
3587,-0.205839208820316
3588,-0.0283996781369821
3589,0.0756751643569959
3590,-0.1254942817228304
3591,-0.1398966187698522
3592,0.0189654354938087
3593,-0.4476830023336656
3594,-0.3488816669852751
3595,0.1527008971177673
3596,0.0238538237679554
3597,0.2711961176134709
3598,-0.0095165588123383
3599,-0.7526727072246959
3600,0.5784545845889029
3601,-0.2578737821128433
3602,-0.1280216070222794
3603,0.8064084016503218
3604,0.3656941515628765
3605,-0.0560867475027988
3606,-0.1230078083217553
3607,0.2853105084926521
3608,-0.0960845544078674
3609,-0.0427224907212157
3610,0.0773745997865582
3611,0.0026680184626853
3612,0.0160055485901785
3613,-0.034690718898435
3614,0.2289669861554882
3615,-0.1332977872567315
3616,-0.0533475593491719
3617,-0.0600520451057492
3618,0.04935175798965
3619,0.0293356801877519
3620,0.2354631440316055
3621,-0.2654324281064943
3622,-0.1282119771355356
3623,-0.0053424511165674
3624,-0.1873360809291838
3625,-0.0192083748514314
3626,-0.3191540610848802
3627,-0.2390322814303327
3628,-0.4048484848484887
3629,0.2695743626319183
3630,-0.0471675293889974
3631,0.4526848061642176
3632,0.0096306640342764
3633,0.2629461980861424
3634,0.6003102995584166
3635,-0.1458144093321254
3636,0.2741424110229168
3637,-0.0333850005961574
3638,0.0857735102808979
3639,0.0857000023805588
3640,-0.2601556160198517
3641,-0.0752391530221054
3642,0.0119412965859724
3643,-0.4474031426172369
3644,-0.0840336134453836
3645,-0.1587148903424454
3646,-0.0264594809130822
3647,0.0649038461538417
3648,0.06006006006006
3649,-0.1202645820805772
3650,0.4923306613582606
3651,0.4194690265486733
3652,-0.2555184896018267
3653,-0.122586032298744
3654,0.2038934789546429
3655,0.2264284450734075
3656,0.0671757884316213
3657,0.016791127214887
3658,-0.1486896722631863
3659,0.0663352850648316
3660,0.0088439224564999
3661,-0.1434771056593852
3662,0.0920239970269339
3663,0.1290208554259287
3664,0.0229710388210548
3665,-0.0406575923634266
3666,0.0070703856895329
3667,-0.1327457123134922
3668,0.0813511362631596
3669,-0.1186302631113128
3670,0.0123926706205275
3671,0.0672292695009103
3672,-0.0920826618972537
3673,0.0495583992636989
3674,-0.2590811491846106
3675,-0.3828317930819039
3676,-0.4059122088300525
3677,-0.9798229802803337
3678,0.2656291923799326
3679,-0.4176209079886869
3680,-0.601740167511444
3681,-0.2363745041569321
3682,0.6022306840584455
3683,0.250525294973333
3684,0.0874725807102742
3685,0.5700140496420674
3686,0.6368495226952381
3687,0.8319599182543422
3688,0.0935244217292695
3689,0.6048862237817179
3690,0.0851352404952814
3691,-0.2059093411635113
3692,-0.3076842160626981
3693,0.3589864528469996
3694,-0.0026204077354412
3695,0.3264815733799984
3696,-0.2726613936242198
3697,0.3421986741139036
3698,-0.1136645719287708
3699,-0.1373698257365579
3700,0.1178037287441191
3701,-0.2413102633875847
3702,-0.0899303682006276
3703,0.1052361396303965
3704,0.3351154997313965
3705,0.2016849629818645
3706,1.074617065070525
3707,-0.2311654108501836
3708,0.4129777150347845
3709,0.2690131992457557
3710,-0.224260444489237
3711,0.0277099025115282
3712,0.0730000503448531
3713,0.3511764410776185
3714,0.3275245643423262
3715,-0.3286008127226213
3716,-0.3650461972256603
3717,-0.2549217566885388
3718,0.4735169624577643
3719,-0.5341313735888962
3720,-0.0935288169868565
3721,-0.2254819994426397
3722,0.2815389854693257
3723,-0.2493161787053111
3724,-0.0354699771978683
3725,0.0932148276609596
3726,-0.1889538040527343
3727,-0.0260693880211171
3728,-0.2089909654947163
3729,-0.0697122192449404
3730,-0.0610136106782315
3731,-0.2228606383675871
3732,0.1962366177528677
3733,0.0348743433815089
3734,-0.0981803901034266
3735,-0.3964690162749441
3736,0.0678574555643118
3737,-0.2127799591988879
3738,-0.1735958512789005
3739,0.0856258370474549
3740,0.1884601056253055
3741,-0.0241111744333779
3742,0.1466436122480157
3743,-0.0985890807115915
3744,-0.0175300201595196
3745,0.0941351605770719
3746,-0.1370118268608946
3747,0.2285601802235207
3748,-0.1708914839077126
3749,0.168416447944003
3750,-0.2568928680435423
3751,-0.2217747074868093
3752,-0.1250638080653417
3753,0.0714139971434331
3754,-0.0995685363425122
3755,-0.304737516005121
3756,0.0166425562966465
3757,-0.4152204653554465
3758,0.3037410127263645
3759,-0.2531157651291311
3760,0.2102725850706592
3761,-0.151522933894918
3762,-0.123425044998719
3763,-0.1313113107958471
3764,-0.0334827177664439
3765,0.0360453141091623
3766,-0.1994185131582598
3767,-0.0069659442724424
3768,-0.0025800459248297
3769,-0.1214093821037328
3770,0.098064516129031
3771,0.0567419787475568
3772,-0.055483155056072
3773,0.0966793853769207
3774,0.4951130037710697
3775,0.0768801407011909
3776,-0.0305507563945855
3777,-0.1603849238171592
3778,-0.0760295670538571
3779,0.0970546037640264
3780,0.0485037643138864
3781,-0.2113316004142099
3782,0.1708860759493675
3783,0.0990578961789
3784,-0.1181658964782347
3785,0.0021100607697482
3786,-0.1870897502298965
3787,-0.502475194934882
3788,0.0636983247340619
3789,0.0106152604984829
3790,0.1229855810008568
3791,-0.1103846480428035
3792,-0.1288062677214882
3793,-0.1839824535252605
3794,0.0319311989100769
3795,0.0191550494838846
3796,-0.0468453889232006
3797,-0.0063884156729073
3798,0.3776146633289432
3799,-0.1444656893987692
3800,0.1780045351473979
3801,0.7539102059187629
3802,0.0472377181932651
3803,-0.0427571618246051
3804,0.7127535972830453
3805,0.1026739877683986
3806,-0.135221215202879
3807,-0.3273872924398283
3808,0.2025242805352973
3809,0.1965426363514529
3810,0.1494168283490591
3811,0.1269544300414257
3812,0.0311720698254333
3813,0.110094191697342
3814,0.3336141159780093
3815,-0.1921133579860321
3816,0.143047238855618
3817,-0.0155269170197176
3818,-0.0865820087025988
3819,-0.0088809946714077
3820,0.0199782459100161
3821,0.0310676164480807
3822,0.149566257852231
3823,-0.0853809988468
3824,-0.0510328607246706
3825,-0.0263125309559124
3826,-0.4259023222557292
3827,0.0217566979548682
3828,0.5548085987605718
3829,0.0610071586881116
3830,-0.2058393369806682
3831,0.2554840303184632
3832,-0.0123512065584794
3833,0.0671146116995341
3834,-0.0887934895069153
3835,-0.257001749469753
3836,-0.0123871607079149
3837,-0.0774797390482388
3838,0.0743252659450774
3839,0.0294117647058908
3840,0.0479645990314161
3841,0.1837837837837922
3842,0.0092655506825538
3843,0.0223867347017694
3844,0.0563210764269305
3845,-0.0169763565652221
3846,0.0239155088217326
3847,-0.0409045303696822
3848,0.3461005999077065
3849,-0.3442048559124543
3850,1.1742714723926235
3851,-0.8588601169854375
3852,0.7548256064991626
3853,0.2822606366014057
3854,0.3781018650907119
3855,0.299358517462578
3856,-0.4502641125183035
3857,-0.9970834705896414
3858,-0.15530699283818
3859,0.2664483716152177
3860,0.0401116708917626
3861,-0.1623141824025698
3862,-0.173865447462054
