,COST.US
3010,-0.1998583663443014
3011,-0.0730832262922408
3012,-0.076463613293593
3013,0.0299115946203423
3014,0.0806518922200289
3015,-0.0363873939716133
3016,0.0373257743105748
3017,0.067189923591095
3018,0.0739935048426279
3019,0.1320277744047188
3020,0.0408280367231643
3021,-0.1835105794954529
3022,0.033153567323839
3023,0.002210188971155
3024,-0.1416524645315478
3025,0.2036978390826116
3026,-0.1080255973698045
3027,0.2323401929009217
3028,0.4625310945273624
3029,0.2713388634778065
3030,-0.0853507138423445
3031,0.0460293928889783
3032,0.2644428841078942
3033,0.0125872503335388
3034,0.1390202931011012
3035,0.0559629486684826
3036,0.1098752819168294
3037,0.1059077254871886
3038,-0.0825413087162573
3039,0.0884372996297272
3040,0.0767676767676769
3041,-0.0015392252309873
3042,-0.3905586031059133
3043,0.0617712917921273
3044,-0.0077220077220006
3045,-0.1159644375724821
3046,0.0444332824604482
3047,-0.2148997134670513
3048,-0.3263149716416653
3049,0.1764420746485638
3050,-0.1851924819732808
3051,-0.3122529644268781
3052,-0.1927290968133744
3053,-0.1560103654344425
3054,0.0528569163274984
3055,0.2846149791809371
3056,0.0592596494462574
3057,-0.1939569864098202
3058,0.144927536231887
3059,0.1552263937488424
3060,-0.1132592319443581
3061,0.086581453673646
3062,0.0844048276406159
3063,0.1496534341524872
3064,-0.149877731324444
3065,-0.1527401048113091
3066,-0.0685166152792028
3067,-0.1768743400211235
3068,0.2869251625470465
3069,-0.3791466940199697
3070,0.0857753841279784
3071,-0.0945769287787294
3072,0.1814512938197391
3073,-0.1267728389192663
3074,0.2765486725663746
3075,0.0254855435451437
3076,-0.3846357428939541
3077,-0.3434661756634634
3078,0.1943703284858391
3079,-0.0247441630286831
3080,-0.320933366431424
3081,0.3322376559573031
3082,0.188735822764704
3083,-0.1280454958892819
3084,-0.0264991917746669
3085,-0.0141348999513984
3086,0.1085440971425561
3087,-0.0414934096105823
3088,0.0502964845404433
3089,-0.0953895071542066
3090,-0.0229694153400348
3091,0.1446743943965024
3092,-0.1696622660516273
3093,0.0353338162288097
3094,0.1358503881439629
3095,0.0774981154348253
3096,0.0072979704943323
3097,0.1248261413053152
3098,0.1072810411537132
3099,-0.1814754127244168
3100,-0.2990446807934882
3101,-0.0876793098768762
3102,0.1416515647399211
3103,0.0867494885563713
3104,-0.1084056150158763
3105,0.143100280959598
3106,-0.0256711658762723
3107,-0.0660860968804833
3108,-0.0596861471861445
3109,-0.1273264161677531
3110,-0.044936609026022
3111,0.1335200936508195
3112,-0.1116393507033625
3113,-0.0394415830848541
3114,-0.0841042893187558
3115,0.0569414316702918
3116,0.1543168097030059
3117,-0.1165501165501183
3118,0.0920710571923675
3119,0.0406030912486896
3120,-0.1056796011272453
3121,-0.0135505027236541
3122,-0.1574332944273999
3123,0.1761231236113307
3124,-0.1519674355495257
3125,0.0174298448743789
3126,0.1466931874689147
3127,0.1638286253289045
3128,0.2599589017355379
3129,0.1878073491981098
3130,-0.0185370555740898
3131,0.1653239238522841
3132,0.0333004440059178
3133,-0.0522720059468618
3134,0.1421512451788576
3135,0.0714188964549187
3136,-0.0357222044295488
3137,-0.096172815150928
3138,-0.1568346567543848
3139,0.0986959793725487
3140,-0.0938491744977346
3141,0.109781670161601
3142,0.0313704445034047
3143,-0.1376074286278687
3144,0.0543022165177396
3145,0.0567382884771981
3146,0.0517777010700674
3147,-0.0518045242617804
3148,-0.0617101105845181
3149,-0.051863377046746
3150,0.0179724612877197
3151,0.043278554659599
3152,0.2047447820639487
3153,-0.174489795918371
3154,-0.1021450459652706
3155,0.1122334455667812
3156,-0.0183688464364502
3157,0.1396121431992586
3158,-0.0775091022202269
3159,-0.0176874414881294
3160,-0.0200579497224932
3161,0.0642339338696352
3162,-0.3475161587954166
3163,-0.1632916581266743
3164,0.0819168543927982
3165,0.173770826944693
3166,-0.1433104719009087
3167,0.1022599447796298
3168,-0.010227040294541
3169,-0.0573042446072556
3170,-0.0358279847270442
3171,-0.0378896489575231
3172,0.0429913812516708
3173,0.128808014720915
3174,0.2894887058631573
3175,0.1416603570817927
3176,-0.0641546554894972
3177,0.2006146491377816
3178,0.2542362572530358
3179,0.2245363627536543
3180,-0.204319906596608
3181,0.0367883681647593
3182,0.2785267445807718
3183,-0.0752226347334455
3184,0.0266120226665477
3185,-0.0436122706533269
3186,0.2940073320346941
3187,-0.1854833294100093
3188,-0.133490314123411
3189,0.0836799786555482
3190,0.1513647041728221
3191,-0.1455215735732877
3192,-0.0218330017951518
3193,-0.0169841077277811
3194,0.0606207565470417
3195,0.0193948797517554
3196,-0.1310870515123611
3197,0.1284941935171114
3198,-0.0485118975428834
3199,0.0218255892909185
3200,0.1998237917472815
3201,0.3683124592774864
3202,-0.3815268340539993
3203,0.0290602637219081
3204,0.2608601137639833
3205,0.4992700840444296
3206,0.1619788011301383
3207,0.5690053142949075
3208,-0.1559139784946244
3209,0.0
3210,0.1252908537676831
3211,0.2570785874959726
3212,-0.0342174386068419
3213,-0.0872984663782854
3214,0.0553798881683451
3215,0.0410714285714318
3216,-0.1215761996710201
3217,-0.0608250742423757
3218,-0.104764548393169
3219,-0.1425753228120443
3220,-0.1059226943861029
3221,-0.1564354299277168
3222,0.0754635618801134
3223,-0.1655748326254335
3224,-0.1387712437147407
3225,-0.1278987790345939
3226,-0.0468141416158993
3227,-0.193071538533503
3228,-0.1486139469629653
3229,-0.3532369578881138
3230,-0.0088002715512427
3231,0.0289068194957668
3232,0.0628014469453376
3233,0.1329620430997791
3234,0.0802145739854092
3235,-0.1244119795911143
3236,-0.1204407533515154
3237,0.1233290098743516
3238,0.1187205454727847
3239,0.0400922120877939
3240,-0.0200501253132792
3241,-0.0928179013119947
3242,0.2027838974564396
3243,-0.0576137872297833
3244,-0.1002983877034119
3245,-0.0903501066633237
3246,0.0225824258543764
3247,0.1378135257711179
3248,0.1076291549859849
3249,-0.1679829509840689
3250,-0.3201078257939478
3251,-0.1574936018224266
3252,-0.0140639063906422
3253,0.1852995676343492
3254,0.2073293735290846
3255,0.0699946804042892
3256,0.0531676740541744
3257,-0.0966345951850839
3258,0.0300177362258729
3259,-0.2969120806594366
3260,-0.1786568381959854
3261,0.0168781119018825
3262,-0.1436700659192041
3263,-0.0422737649015117
3264,0.064777784036506
3265,0.1687004442445095
3266,0.0140563942537332
3267,0.0
3268,-0.1379426834074523
3269,0.0450222297259182
3270,-0.0112568244498284
3271,-0.0408226467151794
3272,0.1475879905543781
3273,0.0
3274,-0.2677791245032121
3275,0.0828603388987931
3276,-0.0248642824582496
3277,0.1158988368723875
3278,0.0868486352357353
3279,0.2248860096143875
3280,-0.0983036426043028
3281,-0.4114219355908965
3282,-0.2578016174972471
3283,0.0830927106919498
3284,-0.0249340287156906
3285,0.1224422031295462
3286,0.0653289780681283
3287,-0.0383825390568273
3288,0.2111757520548191
3289,-0.0104563633182491
3290,-0.0309645616287958
3291,-0.1231813129385989
3292,0.2139679255043956
3293,0.0560678737701394
3294,0.0080445032674357
3295,-0.1014345746993208
3296,-0.0787254759783702
3297,-0.0476723458939638
3298,-0.0082915302018912
3299,-0.0892134691591126
3300,0.574858905073434
3301,0.0578117360217955
3302,-0.3206652257444735
3303,-0.045049103522833
3304,0.1169606782339311
3305,-0.0750202635765867
3306,0.0165083367100406
3307,0.1453619061891074
3308,-0.2072922917421275
3309,0.3114371257485111
3310,0.2441032766227996
3311,-0.0470029283451753
3312,0.2800953516090577
3313,-0.1342682381023558
3314,-0.0671792192281752
3315,0.0313404769721999
3316,-0.068697729988041
3317,0.0089597706298637
3318,-0.1375721506115918
3319,0.2302012731935624
3320,-0.1558484250791952
3321,0.0895736295234716
3322,-0.3595828838547251
3323,0.0149803757078091
3324,0.2450760632415772
3325,-0.0440049100215387
3326,-0.3019954932980125
3327,0.6550301482800923
3328,0.0280783517523089
3329,0.2669182447824313
3330,0.0712807541963675
3331,-0.0621218047534642
3332,0.3781974878518331
3333,-0.0435689880529243
3334,-0.2505747126436723
3335,0.0114929318469167
3336,0.0183853101371967
3337,-0.0367841460330524
3338,0.1092214503947188
3339,0.0560949298813341
3340,-0.1908660258473954
3341,0.1423716358960238
3342,0.0436109899694717
3343,-0.2139209642544985
3344,-0.0414212076583226
3345,-0.0345295918602189
3346,0.0322172362213752
3347,0.0414050100062123
3348,-0.0046007683283197
3349,0.1080012868238492
3350,0.0351588911426627
3351,0.3986746760768305
3352,-0.1456742830936956
3353,0.1162153721707758
3354,-0.0178679710555072
3355,0.0040423639744485
3356,-0.0107807993962807
3357,0.1507037326085207
3358,0.0887287588728868
3359,0.1717844105647376
3360,0.0402457674867798
3361,-0.1206143001818496
3362,-0.0580574930451983
3363,-0.0215073998897855
3364,0.0309073317566139
3365,-0.0766551459809755
3366,-0.0417070283069716
3367,0.0752850075285087
3368,0.0376283395151283
3369,-0.0537836820308687
3370,-0.0376627569138024
3371,-0.0969409737182285
3372,-0.0053858997145577
3373,0.0269222485462047
3374,-0.183407055777324
3375,-0.2861168310393396
3376,0.2054942677914749
3377,0.1861550877856554
3378,-0.1553702645316621
3379,0.2106728237883642
3380,-0.0662040873790313
3381,0.042433791629792
3382,-0.092896647079158
3383,0.0820273712386123
3384,0.1293493726555475
3385,-0.040977419285267
3386,0.2195011728248901
3387,-0.0775310662675281
3388,0.0495092130187743
3389,-0.034453057708877
3390,-0.0463177396942975
3391,0.1688280964363346
3392,0.0075268007870814
3393,0.1277920962199371
3394,0.0429368827823075
3395,0.0
3396,0.0536423130565389
3397,0.0605576623026827
3398,-0.0069483165344189
3399,0.1819544043668984
3400,0.6319582260130345
3401,0.0182938842137845
3402,0.0871717001293522
3403,0.234251167749079
3404,-0.0463105896881651
3405,-0.0294790628465595
3406,0.0939638729944966
3407,-0.0533213594140256
3408,0.0617024260272128
3409,0.2057181241865775
3410,-0.1499649614576103
3411,0.1119977600447927
3412,0.0979020979021042
3413,-0.1232285890326549
3414,-0.0110357777674455
3415,-0.0474707665267753
3416,0.1088343970440049
3417,-0.0644239657152511
3418,-0.0196111391270222
3419,0.1454708219101387
3420,-0.1476467572345473
3421,-0.2198511862979125
3422,0.1289924567454744
3423,-0.0729619755857979
3424,-0.219366088252673
3425,0.4107079505939892
3426,-0.2842105263157972
3427,-0.4719264278799586
3428,0.3448858017991961
3429,0.1324726624596587
3430,0.2115079555833282
3431,-0.2047156860383956
3432,0.1130677444187902
3433,0.1129400456566071
3434,0.1104150164422448
3435,-0.0168051087530592
3436,-0.0937162080980519
3437,0.2062300664252688
3438,-0.1785874725476433
3439,0.1040076793856506
3440,0.0515692647182355
3441,0.1640325670498089
3442,0.0478697941598823
3443,-0.0886376158876948
3444,0.0155690487311219
3445,-0.244190569489864
3446,0.1060155425501312
3447,-0.0599995200038399
3448,0.0
3449,-0.1490205504146147
3450,-0.3131821201480481
3451,-0.0926167802607621
3452,0.0138431046735867
3453,0.142667457024302
3454,0.0675299441989467
3455,0.0106614859742132
3456,0.1135933358576339
3457,0.0473081653893435
3458,0.0638252606198099
3459,0.059062559062559
3460,-0.0378143316316808
3461,-0.0141823854772378
3462,0.1628318584070791
3463,0.1249175073064892
3464,-0.0754788187564848
3465,-0.0377536573855517
3466,-0.0472143531633589
3467,-0.0377857547704574
3468,0.0259709597450156
3469,-0.0992602746200968
3470,0.1675160437901046
3471,-0.0235993769764397
3472,-0.0944867009968427
3473,-0.0165379072459643
3474,-0.0094511258653601
3475,-0.0943839791031808
3476,0.2020289792105678
3477,0.1193369206734966
3478,-0.1455857108711275
3479,0.1943586965432305
3480,-0.0990339737327741
3481,0.056410145147653
3482,-0.0933808200139
3483,-0.0804155528025916
3484,-0.0870113767375158
3485,0.0047418951658426
3486,0.0039586731919475
3487,-0.1001545864268717
3488,0.0152385928247982
3489,-0.0697107005925394
3490,-0.0343443113093904
3491,-0.0441266242260424
3492,0.2084248908923913
3493,-0.1389978213507574
3494,-0.0340420857817001
3495,0.2036191221888697
3496,-0.0424295832109388
3497,0.0902173913043522
3498,0.0543183052688756
3499,0.1713517265313249
3500,0.2973522458628782
3501,-0.3510864606456457
3502,0.2012216776759691
3503,-0.0223787551018191
3504,0.104419766515128
3505,0.0869093320815774
3506,-0.2166425847407459
3507,0.0449853205795998
3508,0.073343270163485
3509,0.0971681315946224
3510,0.0304576923985698
3511,0.0873506775579594
3512,-0.1252806996808823
3513,0.0803042112473074
3514,0.1344466459099899
3515,0.0801319820881526
3516,0.0847737013139955
3517,0.0799999999999941
3518,0.0799360511590668
3519,-0.1436206531207959
3520,0.0023543815039767
3521,0.018831505108042
3522,0.0188279595198832
3523,0.1292748854154451
3524,-0.0141047039187574
3525,-0.2518758818952779
3526,0.4633518849102287
3527,-0.1893740136770192
3528,-0.4836535666146851
3529,0.189928513018009
3530,-0.2672718303954536
3531,0.4503804734195277
3532,-0.4522852306390278
3533,0.0912993442566675
3534,-0.1629125751038874
3535,-0.1537523526760819
3536,-0.0849009047252641
3537,-0.0477795768853042
3538,-0.122252637733552
3539,0.119452112975166
3540,0.2726671078755718
3541,-0.1219221288663838
3542,-0.0318158920380742
3543,0.3276869004518932
3544,-0.2291117615118751
3545,-0.0039731941832551
3546,-0.0132457348733587
3547,0.1454910985900469
3548,-0.1085747576929103
3549,0.1110993545656586
3550,0.4810417464572954
3551,0.280823148813803
3552,0.1995470953566033
3553,-0.1616923802465742
3554,0.2575934056088113
3555,0.2725059805446044
3556,0.1138184171185092
3557,-0.0055785515848741
3558,-0.0055788628046008
3559,0.1170190239498885
3560,-0.2345870709011392
3561,-0.2048446315035417
3562,-0.0898989600223038
3563,0.0920548926548631
3564,0.0872327100295218
3565,0.0719263981503865
3566,0.0233069448662316
3567,-0.0583796353229212
3568,0.0860085338337445
3569,0.034614826311741
3570,0.0078156402125783
3571,0.0758657622277828
3572,-0.2236335987118704
3573,0.0223583597907181
3574,-0.2263305322128831
3575,0.7933734751817146
3576,0.1121879771884488
3577,0.4374806081290801
3578,0.2784653465346464
3579,-0.1797780670758118
3580,-0.0558243394119857
3581,0.2814287923302999
3582,-0.243890113971427
3583,0.4680017279683897
3584,0.1448158989369981
3585,-0.1774828304653101
3586,0.2478600899069986
3587,-0.0246381275023049
3588,-0.1604047134308044
3589,0.0585750840090013
3590,-0.0647828232971308
3591,0.0
3592,0.2339037301489569
3593,0.2302638346374559
3594,0.1349544632179416
3595,0.2194126496854023
3596,-0.1369875605122794
3597,-0.1687996808151525
3598,-0.1536593140321071
3599,-0.466339324315985
3600,-0.0081994186365375
3601,-0.0850830245642931
3602,-0.5519247821375033
3603,-0.0221105805062566
3604,-0.0552379374154137
3605,-0.3186301673500989
3606,-0.0651538045663151
3607,0.2778622577345228
3608,-0.2550101172492213
3609,-0.0145820523212864
3610,-0.0062102330223608
3611,0.2399860383828347
3612,0.0564728126114292
3613,0.0505594695399897
3614,0.0524658971668409
3615,0.1571503404924025
3616,-0.1739946973044618
3617,-0.2825015232925225
3618,-0.1386731750610162
3619,-0.0860513532269263
3620,0.0124897653311913
3621,-0.0819444444444488
3622,-0.0138908181691933
3623,0.2936206753275538
3624,0.0581363158186247
3625,0.1692787157238616
3626,0.1486989846290638
3627,-0.0367740924055438
3628,-0.051514732563694
3629,0.1766837408012143
3630,-0.0253939701067078
3631,-0.0372658295843651
3632,-0.1142780317289701
3633,0.0716524854456
3634,-0.1884422110552835
3635,-0.3195751001485385
3636,-0.2730575677566356
3637,-0.1582171190922832
3638,0.1602202464232476
3639,-0.2874148505216425
3640,0.169445574081605
3641,0.1804158585539694
3642,0.0394503995761925
3643,-0.123010946845732
3644,0.151558688144057
3645,0.0129568705214177
3646,0.0247809141904556
3647,0.0202711833866462
3648,-0.1195174202277662
3649,0.1935585514618202
3650,-0.6064116720670534
3651,-0.1886142294927299
3652,-0.4701080519669905
3653,0.6408979813524174
3654,0.233003395708396
3655,0.7671350731287592
3656,-0.0242028738671694
3657,0.2084265139994771
3658,0.0429192224467549
3659,-0.3499389849974958
3660,0.0206331691650759
3661,0.101268999139651
3662,0.1163685840628911
3663,-0.0519452604428024
3664,-0.0806697380922381
3665,-0.2137826961770721
3666,0.2151154452889798
3667,-0.0071710290426814
3668,0.245005991022409
3669,-0.2366227480505398
3670,0.2283560723614
3671,-0.044159748067565
3672,-0.0698311518558947
3673,0.012532225723277
3674,-0.2401916939328947
3675,0.3070866141732325
3676,0.0839190181474858
3677,-0.0603531974074413
3678,-0.0735274808959777
3679,0.1376742234518146
3680,-0.1445962597207171
3681,-0.2143327104771371
3682,0.0089735873902325
3683,-0.1143662565534686
3684,0.1465299755081897
3685,0.0270888672645526
3686,-0.0842304756389653
3687,-0.1164260931482534
3688,0.0057445518985967
3689,0.0026350461133045
3690,0.1447178002894386
3691,0.04471095681448
3692,0.0289222517287505
3693,0.0467795683664988
3694,-0.0257616781893105
3695,-0.0841905864400668
3696,-0.0236842105263092
3697,-0.013159626266617
3698,-0.0579359018249731
3699,0.0605326876513215
3700,0.0110263308781269
3701,0.0308641975308737
3702,-0.2829854969932856
3703,-0.330501519419739
3704,-0.128817323709047
3705,0.3132852888756092
3706,-0.1030585106383049
3707,-0.0953923286820344
3708,0.0232880510119252
3709,0.1207301404457081
3710,-0.2598556357579158
3711,0.2834806103691831
3712,-0.0687026284295787
3713,0.0110798413366619
3714,0.0442997319866315
3715,-0.0376689563483305
3716,0.2144736551175117
3717,0.1038123426249121
3718,0.1213351276224958
3719,-0.0375176553672351
3720,-0.06404169335071
3721,0.1411339228614998
3722,-0.0518494820567726
3723,-0.2470815687677912
3724,-0.0969491675522523
3725,0.0537697253068423
3726,0.2405886819770311
3727,-0.1101071653708817
3728,0.3420354600027852
3729,-0.1421348183703326
3730,0.2347854386535847
3731,-0.0953998650440991
3732,-0.0290937867309057
3733,0.0349003594737105
3734,-0.0384051393059191
3735,0.1533849264449615
3736,-0.0126907269834126
3737,0.1177733250035314
3738,0.056521518201394
3739,-0.1222645541978462
3740,0.0789229340761448
3741,0.1448687489134844
3742,-0.2265071436868446
3743,0.1345613994385504
3744,-0.1324164846907943
3745,0.0487612324982089
3746,-0.0232250272894123
3747,-0.099967452457341
3748,0.0371833604462061
3749,-0.1349716094200838
3750,0.2169149627280664
3751,-0.2240222477266803
3752,0.2279378069568706
3753,-0.1334259443011164
3754,-0.0805481689084088
3755,0.0121359223300985
3756,0.0727625515401371
3757,-0.4295932150844788
3758,0.0154983837399924
3759,-0.4142091686270028
3760,0.0362476664592376
3761,0.1109976468498867
3762,-0.0907451501116698
3763,0.2102882483370271
3764,-0.0809968156046488
3765,0.1049193730197371
3766,0.1133032195208402
3767,0.2980329823167147
3768,0.0242782731526345
3769,0.1080318363207463
3770,-0.2032475422511909
3771,0.156608434797961
3772,-0.2942282591863462
3773,-0.2483865959947545
3774,-0.3494013441937174
3775,-0.0193814547166135
3776,-0.2136514983351939
3777,0.229770506325621
3778,0.1741004808489458
3779,-0.1771773434472029
3780,0.0096884472187148
3781,0.2347385426879006
3782,0.1915656008820268
3783,0.1513692032475605
3784,0.0550130656030776
3785,0.0137513751375168
3786,0.1784488675360267
3787,0.0164694902692767
3788,-0.076916737631522
3789,-0.0274778116670694
3790,-0.027485364043653
3791,-0.0329933188529335
3792,0.0412246468422014
3793,-0.0577478344562179
3794,0.0549677064724599
3795,0.0988440734740827
3796,-0.1484862650204756
3797,-0.1294052863436198
3798,-0.0606093999669321
3799,-0.1904551602307537
3800,0.1855443496250252
3801,-0.4363409693002979
3802,0.2368280586836205
3803,-0.3051252728973997
3804,-0.2005260553660204
3805,-0.0886224423302572
3806,-0.0782574670666374
3807,0.0651720542231491
3808,0.1717587050434518
3809,0.059819501157382
3810,0.0415962563369214
3811,0.023392420855651
3812,-0.05981638969078
3813,-0.0572484321736111
3814,0.0806032241289657
3815,-0.0182040412971809
3816,0.0285981697171416
3817,0.0571636439224724
3818,0.0662139880295484
3819,-0.1677634145707029
3820,0.1169074093318062
3821,0.0337618491105039
3822,-0.1534619986474618
3823,-0.022113821138206
3824,-0.1080841754349464
3825,0.5890510648230737
3826,-0.0810773670468487
3827,-0.4694187491371105
3828,0.3713892709766225
3829,-0.1018918844490966
3830,-0.2193272364022985
3831,0.2902391370153192
3832,0.0110062460446359
3833,-0.0936406951444633
3834,-0.0744170663138696
3835,0.0550933832846643
3836,0.1121269028898548
3837,-0.1343197222681466
3838,0.0055102490632526
3839,0.0110192837465621
3840,-0.024799537075301
3841,-0.0441075120606547
3842,-0.0303331127288808
3843,-0.0386206896551686
3844,0.1019648910078001
3845,-0.0622097018456608
3846,0.0731861894133549
3847,-0.0661758623542088
3848,-0.1076515402451262
3849,0.0137995749730939
3850,0.2377965924532311
3851,-0.0235238767348942
3852,-0.1439639828290112
3853,0.017011030999332
3854,-0.1323375262054495
3855,0.1569858712715766
3856,0.1776013372335997
3857,-0.047034230467731
3858,0.0261233019853768
3859,0.0156715248393674
3860,0.0208910012012284
3861,0.0522002401211015
3862,-0.062679550796555
3863,-0.0026117161586854
3864,-0.1163566002954655
3865,0.0
3866,-0.0013073946239921
3867,-0.1466429244788945
3868,-0.0500669524316808
3869,0.0657433104676148
3870,0.1568463428661114
3871,-0.0432036839247845
3872,-0.0221821130555266
3873,0.0366080066940319
3874,0.1488250652741496
3875,-0.1557554223777358
3876,-0.708326448356199
3877,0.1370793787748136
3878,-0.2898801540258797
3879,0.1070975694297431
3880,0.0333542157222807
3881,-0.2381931963361604
3882,-0.4207665126393046
3883,-0.157900468256566
3884,0.0204684220153232
3885,-0.1098661551205517
3886,-0.0763541962084737
3887,-0.2205819173551296
3888,0.2918991341343008
3889,0.1479973878972518
3890,0.1955246578318562
3891,0.0325768270170436
3892,0.0434169108867879
3893,-0.086909288430196
3894,0.0694791236945509
3895,0.0173667643547127
3896,0.1495643126544409
3897,0.0021675517503083
3898,0.083381160189284
3899,-0.2551241966301918
3900,0.3728160247701516
3901,-0.1709023008513351
3902,-0.0158267915928119
3903,-0.339844370335078
3904,-0.0603826352253218
3905,-0.0502381542883719
3906,0.0438596491227996
3907,0.2551950419249019
3908,0.1724738124624247
3909,0.4755905511810995
3910,0.031486146095725
3911,-0.0209426721904993
3912,-0.0961452076342468
3913,0.0571815632777884
3914,0.1132894861062897
3915,0.3527806958403236
3916,0.3016944913399711
3917,0.0125039074710733
3918,-0.1361651511120161
3919,0.1671875000000078
3920,-0.2789006925511536
3921,0.0438527799530106
3922,-0.1032858962387569
3923,0.0154873499075299
3924,-0.0627411613389106
3925,-0.0925170068027142
3926,-0.068073519400953
3927,0.1359619306594153
3928,-0.0452958307432148
3929,-0.0662873632057603
3930,-0.2291950886766643
3931,0.285675418310437
3932,-0.0462736131525983
3933,-0.0776365790871486
3934,-0.1268308649046809
3935,-0.0491199345067558
3936,-0.0956022944550576
3937,0.1064149090016061
3938,-0.0300234728969959
3939,-0.2092364919382373
3940,-0.1355718667835244
3941,0.0191681042744853
3942,-0.0082155767334792
3943,-0.2167850764922932
3944,-0.0384647063668454
3945,0.2170825680834892
3946,-0.2010486151143276
3947,-0.0659250103007853
3948,0.120716617739855
3949,-0.15662783029237
3950,-0.2641871066331784
3951,0.2467413349868984
3952,-0.1591491343839787
3953,-0.041421803401772
3954,-0.0906923714759447
3955,-0.1167406023815053
3956,-0.0856831282131279
3957,0.0519022162246298
3958,0.0181624763239277
3959,0.114033951017234
3960,-0.0518604952677416
3961,0.1062011086359698
3962,0.0828200217402539
3963,-0.059562346238513
3964,-0.0388601036269371
3965,-0.0259134490800784
3966,-0.0025914120604293
3967,-0.1245426947925485
3968,-0.0110284338975181
3969,-0.0486785399034217
3970,0.1348198081410375
3971,-0.0207458119392106
3972,-0.0389135341271635
3973,-0.1090767432800976
3974,0.6014765862976881
3975,0.2998367591972088
3976,0.0148005015725538
3977,0.2010462611549823
3978,-0.2715323061732444
3979,-0.2019993816345497
3980,0.2344280162043314
3981,0.0760284387457371
3982,0.0102730578783987
3983,-0.3929414919400527
3984,-0.3612387695110348
3985,0.1467639580792483
3986,-0.0682607976170743
3987,0.0929963421438733
3988,0.0392497107916042
3989,-0.0247954376394752
3990,0.0513827918864789
3991,0.0260563452981888
3992,0.0030969340353139
3993,-0.0247816120438643
3994,0.0557275541795628
3995,0.0392003136025083
3996,0.215137883825546
3997,-0.0150516233618512
3998,0.003726733651788
3999,-0.0453178428706849
4000,0.0263099043634886
4001,0.1995562499179581
4002,0.4274733319389225
4003,0.1618376403027941
4004,0.0704280460129853
4005,-0.0208719246523478
4006,0.4713000350553739
4007,0.0506099143524508
4008,-0.0854089864384663
4009,0.082742869007763
4010,-0.0623295675886272
4011,0.0564542817652599
4012,-0.1761616266673624
4013,0.3226767918929088
4014,0.0919236645174702
4015,-0.0181290790427828
4016,-0.2232258734361246
4017,-0.1117376503910835
4018,-0.0624041186718347
4019,-0.0650465733465161
4020,0.0078049795769777
4021,0.1947444952222683
4022,-0.0272716647403395
4023,0.1594792936234237
4024,-0.2521707481932019
4025,0.0922472344002084
4026,0.0726364771308576
4027,0.2309939533935688
4028,0.1819723085617421
4029,-0.2540714087739536
4030,-0.2189466531028757
4031,0.0212314996432667
4032,0.214488024834022
4033,0.1899721826446913
4034,-0.090544853656888
4035,0.1040182710354422
4036,0.0158263621976018
4037,-0.0837236666440396
4038,-0.0498064340857185
4039,-0.0147177031326059
4040,-0.0144027805519
4041,0.0924455304418732
4042,0.0192275066447954
4043,0.1073325048017224
4044,-0.0825446362947655
4045,0.0104696343293597
4046,0.03135384406719
4047,0.0259895815677388
4048,0.1478088188834166
4049,0.0608917254910892
4050,0.04177622686949
4051,0.1496785591598404
4052,-0.0957877931966212
4053,0.1495978026290008
4054,0.0049046054244891
4055,0.1004434209559335
4056,0.2151221062409845
4057,-0.1726396728416941
4058,-0.0134701574783881
4059,-0.0563614977455445
4060,-0.0441284628585454
4061,0.0416595192001411
4062,0.06856862985185
4063,-0.1434649859600594
4064,-0.1166245181565876
4065,0.12261212879178
4066,-0.0073572689817612
4067,0.0514743731156791
4068,-0.090775269872425
4069,-0.1351185358064147
4070,0.1006233740735208
4071,-0.1991884913316125
4072,0.0196690679320534
4073,0.1166488623666128
4074,0.0135048863134132
4075,0.3372164316370324
4076,-0.4842465837820459
4077,-0.0702836004932244
4078,-0.2992901135323603
4079,-0.0817903572535464
4080,0.2679702255304948
4081,0.2303069116705262
4082,0.0467784425240657
4083,-0.0246262959588304
4084,-0.0123146643022539
4085,0.2395606825636734
4086,-0.047935103244836
4087,0.1301156310608039
4088,-0.1918583200098322
4089,0.1056562976067636
4090,-0.083612040133787
4091,0.0933615055771204
4092,-0.0331789080452685
4093,-0.0221241657345776
4094,0.1190826949518652
4095,-0.0294724432655338
4096,-0.0270237071612857
4097,-0.0049136427290466
4098,-0.0688383527965513
4099,0.1448421466097056
4100,0.0463147845771695
4101,-0.0215079177499294
4102,0.0059084194977789
4103,-0.0413760491783925
4104,-0.1408767506007908
4105,0.0402343056623771
4106,-0.0840893478930197
4107,0.3963666391412072
4108,-0.1476755862720775
4109,-0.1810822326374196
4110,0.2078707421930352
4111,0.1768492536961494
4112,-0.2174067159770208
4113,0.0369454869811952
4114,0.038631372641628
4115,-0.1738595640501031
4116,-0.1403487993367418
4117,0.0432111188720132
4118,0.1087971996546823
4119,-0.099435349266668
4120,0.2220516151892748
4121,0.0318802248146202
4122,-0.0768076382242047
4123,0.1109524202972172
4124,0.2037835418286354
4125,-0.5959336293526418
4126,0.1218942891228721
4127,0.0570243649559427
4128,0.1423579655752585
4129,-0.321985926099039
4130,0.077839184245352
4131,-0.0856964786537968
4132,0.0778452436556156
4133,-0.0519237758969802
4134,0.1412923715082029
4135,-0.2664413828957718
4136,-0.0260010400415927
4137,0.0948138142428408
4138,-0.1183324230839208
4139,-0.0963190503462291
4140,-0.0052067062376293
4141,0.0754402851122552
