,ROST.US
503,-0.1780415430267017
504,-0.0435402153261612
505,0.7152401163247746
506,-0.4341648247552866
507,0.2048211753584299
508,0.2592912705272243
509,-0.0235774913549207
510,-0.0471772291240667
511,0.4929191769032121
512,0.015645779550963
513,-0.0391297542651409
514,-0.0508945699408822
515,-0.03524712148508
516,0.039148136548698
517,0.0234833659491202
518,-0.0469888010024295
519,-0.0234999216669286
520,-0.1411986193912712
521,0.0587981654972387
522,0.4254488680718091
523,0.1091703056768674
524,-0.0077984870935189
525,-0.1105059594285267
526,0.2598016060462906
527,-0.503069212765511
528,-0.0112368441877047
529,0.0553622271433036
530,-0.269627279936561
531,0.1267226358308338
532,0.0316706254948472
533,0.1265222204649664
534,0.1736659299021258
535,-0.0157903047528898
536,-0.0394913513940424
537,0.0157940456447887
538,0.1025560113600581
539,0.0788270534447377
540,-0.0067795861929795
541,0.1170078740157494
542,0.0432883396954128
543,-0.1695048880479371
544,-0.1183992422448541
545,0.2440944881889781
546,0.0629524708844808
547,0.1100455903159885
548,-0.0157232704402484
549,0.0550011785966788
550,-0.2422285022204371
551,0.4341184982715703
552,-0.217531421205282
553,-0.2665804992325699
554,0.3862557334835357
555,-0.0805347507449418
556,-0.0805996614814286
557,-0.1210458360232339
558,0.0564561658198186
559,0.3456036007072872
560,0.1845166466105126
561,0.2081498679048842
562,0.0959769655282768
563,-0.084050430258158
564,-0.1001602564102564
565,0.1600000000000022
566,-0.0160025604096623
567,0.0399904023034449
568,0.0399744163735186
569,0.0559328805433538
570,0.1356527290137149
571,0.103626943005189
572,-0.2156894072535517
573,-0.2562870414864708
574,0.0240211386019706
575,0.0655881066899769
576,0.0568107328584643
577,-0.002185075931399
578,0.1723235319780168
579,-0.0960698689956326
580,-0.161833530157899
581,0.1615720524017487
582,0.0261940103029783
583,0.1569174439891837
584,-0.1134578460464264
585,-0.0567611229969853
586,0.0392807262569847
587,0.1394700139469984
588,-0.0873321299355501
589,-0.1255282757463957
590,0.1951176983435022
591,0.0435729847494528
592,-0.1833420639077996
593,0.2308261835285924
594,-0.0610101538327514
595,-0.030514385353092
596,-0.2096802376376106
597,0.0611193573736203
598,-0.1749322137671677
599,-0.0525072197427166
600,1.1931210400724126
601,0.3893283062169537
602,0.501549502528143
603,0.1465798045602545
604,-0.2039983680130559
605,0.0896787868905914
606,0.4221464523461684
607,0.0
608,0.158054711246195
609,0.1497248300420866
610,0.1293242806336862
611,0.1291572489505946
612,-0.6009420172161726
613,-0.1545343635624219
614,0.2676833225178442
615,0.0648508430609584
616,-0.2437835202340298
617,-0.3874862340416923
618,0.0611446274254058
619,-0.3682186400458251
620,0.1470708391208487
621,-0.0408697073728928
622,0.3583645544876997
623,0.1865709559017812
624,0.4858021195696114
625,-0.3400822524517611
626,-0.6287306008754413
627,-0.7133696697659511
628,-0.0802181934862895
629,-0.2734877734877762
630,0.1606167683906222
631,0.1403424355427219
632,0.1081470800288433
633,-0.1283388144701986
634,-0.0240693196405657
635,-0.2009807862368357
636,0.0080385852090073
637,0.0642673521850886
638,-0.1367548869761095
639,-0.2176717188003837
640,0.1690140845070372
641,-0.3310723514211858
642,0.0726216412490949
643,-0.1697381183317232
644,-0.0808930593755009
645,0.2179352651545694
646,0.1289802498992314
647,0.0805477245267889
648,0.0483052894291828
649,-0.1209092374657355
650,0.2871042347874626
651,0.047827819848547
652,0.0159400653542647
653,0.278175170879029
654,-0.0715819613457322
655,-0.0557058729906154
656,-0.1195123894510329
657,-0.0159375249023908
658,0.1829462297168342
659,0.1112347052280316
660,-0.1033961663882887
661,0.1905215527506508
662,0.1268532466502787
663,0.015854141894578
664,0.0673347328395403
665,-0.0356605119264614
666,0.0950043543662453
667,0.0079164027865665
668,0.1028074337682955
669,0.0237191650853898
670,-0.1028888009497504
671,0.0276931597895405
672,-0.0435367687801842
673,-0.0395945517896714
674,-0.0554631170271827
675,0.9485458612975411
676,0.6004002668445605
677,-0.1411819198068913
678,0.1098852211050867
679,0.2839144707656758
680,-0.6339285714285658
681,0.0089277743058701
682,-0.1430487259722939
683,0.2586053147850956
684,-0.1428826576174286
685,-0.4485109436670255
686,-0.1842282633116138
687,-0.3607666290868145
688,0.0856087230783084
689,0.5085298895794405
690,-0.4387212967131935
691,-0.2527760223887344
692,0.6547085201793758
693,0.0627408801649127
694,-0.1166547020818336
695,0.2416972518127258
696,0.347903657448707
697,0.0980304785669721
698,-0.1070568293335626
699,-0.6284226591255974
700,-0.6672900374022412
701,-0.8141228897077751
702,-0.0557341907824203
703,0.4736303123399956
704,-0.1624070433370475
705,-0.1369511255670603
706,-0.5897800163588638
707,0.3603139879037462
708,0.2011986301369858
709,0.0085609108809221
710,0.0089881484842072
711,0.0081314730805467
712,0.3964363357346889
713,0.2720741402031996
714,0.393800813008133
715,0.0359795974518012
716,-0.324868354000346
717,0.3132672932012569
718,0.2659911336288771
719,-0.1395230847285574
720,-0.0253742704897243
721,-0.2841511514483294
722,-0.1571659162348163
723,0.0
724,-0.0169937972639952
725,-0.1311590084379011
726,-0.2586131322871936
727,-0.2813186813186753
728,-0.2555966860567656
729,-0.2075513358357248
730,0.356419959517734
731,0.0087997184090154
732,0.0
733,0.0439792417978689
734,0.385525278191534
735,0.0525440056046959
736,-0.0043788588693746
737,-0.0643229960845405
738,-0.04743221620673
739,0.1510111179199855
740,0.0350048131618027
741,-0.1331954643439256
742,-0.147433084686259
743,0.0263204070889639
744,0.0526131182041408
745,0.0876117049237728
746,0.0
747,0.0744145327205023
748,-0.1402708981720918
749,0.161925601750549
750,-0.1395781637716953
751,-0.4048582995951497
752,-0.8163265306122386
753,-0.4731861198738238
754,0.3105467982231975
755,-0.2640706290398815
756,0.4394914456129353
757,-0.2202296680824297
758,0.3136270973812182
759,0.0
760,-0.2082105676684349
761,0.1764705882352896
762,-0.1964636542239685
763,0.2430228911884621
764,0.2502345949327441
765,0.521197977440697
766,0.0544238843103663
767,-0.2025553131816694
768,0.4729782119872723
769,-0.1942200124300808
770,0.0621118012422457
771,0.1279416896057008
772,0.3284643326377486
773,-0.5205096333126069
774,0.2557148392096183
775,-0.216328819806102
776,-0.4022202558120827
777,-0.2985315475229986
778,-0.291309273345201
779,0.0
780,-0.1134154244977321
781,0.1940491591203178
782,0.1332310549477104
783,-0.0605962672699384
784,-0.2998379254456972
785,-0.0567582907646212
786,-0.0649087221095321
787,0.0851201815897239
788,-0.2185463822043168
789,-0.0292563998374655
790,-0.1709540866167321
791,0.0894672631150869
792,-0.118073368348191
793,-0.0611097531165997
794,-0.1305376519539943
795,-0.0612269888566787
796,0.0122438984572692
797,0.1792552758086848
798,0.3005686433793585
799,-0.1220008133387486
800,-0.469483568075124
801,-0.1567398119122279
802,-0.0117568679703731
803,-0.3804836138704968
804,0.006765793407286
805,0.0550401006447612
806,0.0275124788743438
807,-0.1298701298701348
808,0.0707881075979262
809,-0.2009693817236044
810,0.2750815420285254
811,0.0824564158944589
812,-0.1179337998270348
813,-0.0078628715206722
814,-0.0786905886056094
815,-0.2484913028044
816,0.0748857007725042
817,0.0945030713498224
818,0.2043382584092981
819,-0.2205419029615636
820,-0.0157554750275689
821,0.0708494056522108
822,-0.3634352532195686
823,0.3934839065082238
824,0.1022012578616428
825,0.0773129456232311
826,0.0257643421504647
827,-0.266942219925947
828,-0.2936350289316773
829,0.2756007234518932
830,-0.1725476662928158
831,-0.4245364754808481
832,0.1254705144291057
833,-0.1256281407035141
834,0.0519570488396278
835,-0.0173220162827041
836,-0.0086617583369345
837,0.2936350289316896
838,0.1379905131522178
839,-0.043140638481447
840,0.0258776848098
841,0.0086251509401336
842,-0.0517777010700744
843,-0.1988759187202678
844,-0.0692221164662217
845,-0.0952710895548236
846,0.0951804101410395
847,-0.0649378760985225
848,-0.0996706534928142
849,0.0
850,-0.0247096614776386
851,0.0411658159064689
852,-0.2641571735182377
853,0.2470355731225273
854,-0.3968253968254001
855,-0.3234635481463055
856,-0.0705482010208687
857,0.0124481327800834
858,0.0497677504976793
859,-0.1079465249522506
860,0.3062913907284688
861,-0.082850041425016
862,0.0
863,0.1199884149116604
864,-0.0289711116629389
865,0.0992309600595423
866,-0.0289507423797599
867,0.0785188858583344
868,-0.1075624689723609
869,-0.0496688741721873
870,0.1322751322751294
871,0.0082665123584402
872,-0.0330769866865062
873,-0.0827609037490759
874,0.305280528052809
875,-0.5223049918657414
876,-0.2747488623679981
877,0.0664964928462648
878,0.3015397775876871
879,0.179318589360425
880,0.3912562728587172
881,-0.0255232261357724
882,0.0934976625584355
883,0.4737331867016226
884,0.6179326579511535
885,0.6058327066098508
886,-0.5207895842083197
887,-0.3625021075703866
888,-0.3128964059196656
889,-0.1058201058201058
890,0.3921072603086292
891,0.2942660164788921
892,0.276683155864843
893,-0.07551602617888
894,-0.193358554014295
895,0.5517933283170274
896,-0.1129943502824901
897,-0.2372638478021167
898,0.1907553173672768
899,0.2755741127348629
900,0.4560203455231044
901,-0.5023796932839832
902,-0.1058761249338188
903,-0.4342046964997865
904,0.1062228910330216
905,0.1590808661069437
906,-0.2480730043412785
907,0.1238828422263521
908,-0.0177006814762458
909,0.0619140279497677
910,-0.1772107035264955
911,0.123893805309735
912,-0.1151767520155891
913,-0.3288888888888929
914,-0.1335113484646245
915,0.1776988005330989
916,-0.0444444444444419
917,0.0444247001332715
918,0.1915470975294044
919,0.1275352050305475
920,0.0973279065652092
921,-0.0088487744447313
922,0.088409512863579
923,0.022097494144169
924,-0.0044196941571728
925,-0.4910861670518313
926,-0.9162085623854692
927,-0.4014049172102392
928,-0.4283194759385279
929,0.1174398120963011
930,-0.012584420487437
931,0.6708333333333389
932,-0.0708835425092721
933,0.0583406259115665
934,-0.1377065598397648
935,0.1915868388171628
936,0.2824154830135421
937,-0.1205871346001879
938,0.1328848469747905
939,0.1492722975494403
940,0.0041462807861428
941,-0.008293249295078
942,-0.132868294303269
943,0.124409056979341
944,0.297692880178627
945,-0.074478649453826
946,0.0992063492063412
947,-0.3359462486002131
948,0.0124409056979234
949,0.0828706389326332
950,0.1906152411080013
951,0.2144880615135577
952,-1.0220768601798855
953,0.609508329947176
954,0.2634245187436699
955,-0.5091649694501018
956,0.0081459758879155
957,-0.077446704438918
958,0.0773867709351571
959,0.2032355093081863
960,-0.1589384992688176
961,-0.1752039151712977
962,-0.0898032492448358
963,-0.1881236708653605
964,-0.1720606308889864
965,-0.5023056653491431
966,-0.1154163231657053
967,0.7283738440134222
968,-0.1065049975421886
969,-0.3205391633105947
970,0.4337152209492644
971,0.4683363877010815
972,-0.2940816076461213
973,0.0245007962758682
974,0.0285760940561812
975,0.0652741514360299
976,0.1791822772438498
977,0.2194229987809801
978,-0.4161906316304805
979,0.1100468718157659
980,0.2804422045195894
981,0.4209163024121825
982,0.266408331315087
983,0.1933768431230319
984,0.5130260521042089
985,-0.180686609114631
986,0.4039030632648128
987,0.1876022831597009
988,-0.1879548908262012
989,-0.1361524907896858
990,-0.3213883978788411
991,0.2244668911335587
992,-0.305564490189768
993,0.2486564530360169
994,-0.6377139166935795
995,0.0443781014241391
996,-0.2385959236493058
997,0.5229704722825695
998,-0.140998267735577
999,0.7635723994563032
1000,0.274663424737725
1001,0.2739110911540122
1002,0.3445652660312392
1003,-0.4747902560090694
1004,-0.4035752979414847
1005,-0.1175088131609958
1006,0.0632339656729967
1007,0.0
1008,-0.3899519361567125
1009,0.0407922766622868
1010,0.0950914689367904
1011,-0.3909446313301272
1012,0.0
1013,0.0318109520563606
1014,-0.0227272727272778
1015,-0.3832816207337121
1016,0.0911743253100004
1017,0.3633720930232481
1018,-0.419631454114207
1019,0.1002460585072445
1020,0.254522316153078
1021,0.2719608376393773
1022,-0.009066183136904
1023,-0.2089579358590024
1024,-0.410509031198676
1025,-0.3752814610958243
1026,0.3407579787234014
1027,0.347854894815307
1028,-0.1908555306613474
1029,0.3019648397104404
1030,-0.0579446214974489
1031,0.0124151630524634
1032,0.1033527636529
1033,-0.0449993630604752
1034,-0.2742203052422063
1035,-0.1578466395281197
1036,0.2155351073530555
1037,-0.1078838174273821
1038,-0.1329566229017754
1039,0.0913242009132415
1040,0.0166016435627094
1041,-0.0336296339352022
1042,0.000415178942126
1043,0.099543757776848
1044,-0.0414937759336076
1045,0.1491547895260248
1046,0.0496935564021766
1047,-0.2033279389186193
1048,-0.1954099451189085
1049,0.0
1050,0.3553495558130394
1051,-0.3721795766457236
1052,0.1896064698370967
1053,0.1429675425038657
1054,-0.4112671684643448
1055,-0.3582275523713168
1056,0.1166770379589341
1057,0.1126607357911582
1058,0.0038847020433497
1059,-0.1400451256516041
1060,0.2909119118730848
1061,-0.1670681482632709
1062,-0.0777665448324086
1063,-0.1557753719137137
1064,-0.1013566193669074
1065,0.0
1066,-0.085836909871233
1067,0.1713796058269057
1068,-0.2890625000000035
1069,-0.1956947162426614
1070,0.1953125
1071,0.2338269680436565
1072,0.1711795829442879
1073,0.0777484061576693
1074,0.3409267007593349
1075,-0.3116073747078676
1076,-0.952464173365959
1077,-0.5579719695971099
1078,0.3633339170022693
1079,-0.2105632567116993
1080,0.4019573575672787
1081,0.47830246108357
1082,-0.8197799307351612
1083,0.2667016439314381
1084,-0.2981932994211572
1085,0.1138852387209896
1086,-0.6702531087397523
1087,-0.9344829366513544
1088,-0.2410993129294215
1089,-0.5157181936409602
1090,0.0605937832212576
1091,0.2836968180192993
1092,0.0564572032959653
1093,0.4949333333333293
1094,0.6271530783499636
1095,-0.0618702492487123
1096,-0.2747496233271313
1097,0.1592779400053152
1098,-0.1284720684003103
1099,-0.0753679730448605
1100,-0.3967887791824237
1101,0.1934057837539084
1102,-0.1475742482936696
1103,-0.064605445316112
1104,-0.0461680517082152
1105,0.0184638109305724
1106,0.2486416797126901
1107,-0.0460659664639737
1108,0.0552486187845194
1109,0.1195622183390137
1110,-0.1104870638062835
1111,0.1287356321839085
1112,-0.101251840942562
1113,-0.0552587953582632
1114,-0.0829569545580269
1115,-0.0184382778648437
1116,-0.1477241251961929
1117,-0.1201700868922124
1118,0.2075550020755447
1119,-0.1154414480975249
1120,0.1107011070110742
1121,0.1335851490165332
1122,-0.1106755821996814
1123,-0.0876950060001835
1124,0.3128738382258244
1125,0.3947958725886027
1126,-0.0269251480883155
1127,-0.3196326475487363
1128,-0.2934802239479888
1129,-0.3170577045022142
1130,0.1627928009405739
1131,-0.0497669999547505
1132,0.5175983436853027
1133,0.0
1134,0.2782764811490146
1135,0.491290754801248
1136,0.15162326079201
1137,-0.1429081814934001
1138,0.0223244184489044
1139,-0.1206973625391194
1140,-0.0447227191413212
1141,0.2498215560314071
1142,0.0624164065983124
1143,-0.0713839564557977
1144,-0.5112107623318324
1145,-0.1841951570151384
1146,-0.0404494382022487
1147,0.4206945936269234
1148,0.1072961373390598
1149,-0.1612036539494956
1150,0.1176174073762921
1151,-0.4303071211609898
1152,-0.0590966652595974
1153,0.378469301934401
1154,0.0336304018832958
1155,-0.5494969989009988
1156,0.1940600742490632
1157,0.1053563150575245
1158,0.2354425057809553
1159,-0.0715247391450637
1160,0.0840760047082514
1161,0.0084068936527995
1162,-0.122048735322584
1163,0.2728112146394599
1164,0.3263052208835346
1165,-0.0334784064278473
1166,0.0752697164840588
1167,0.2211373972545588
1168,-0.1797358301287319
1169,-0.041816509157825
1170,0.1252923488139038
1171,0.0083521256159735
1172,-0.1715122359339036
1173,-0.1382372654155548
1174,0.0920733238469904
1175,0.2264611096594418
1176,0.8891574585635369
1177,-0.0561433815590565
1178,0.1035419992234266
1179,-0.2118460873324602
1180,-0.1645591546856157
1181,-0.2605071205279586
1182,0.194999350002174
1183,0.0476437976437912
1184,-0.0173280194073782
1185,-0.1822758441107612
1186,-0.0434178534213243
1187,0.043399010502558
1188,0.0953867499132842
1189,-0.3524344080407143
1190,-0.1241586617003311
1191,-0.141785184538866
1192,0.330463518566828
1193,-0.0522056904202454
1194,-0.1786881673567335
1195,0.1696832579185584
1196,-0.0827345961245363
1197,-0.0915271966527231
1198,0.0261437908496741
1199,-0.4200577579417204
1200,0.138465798947652
1201,0.4274093478560626
1202,-0.4107060452238185
1203,0.0553454478369175
1204,0.2392564645256327
1205,0.165365181442345
1206,-0.3966057922892387
1207,-0.2218524681087029
1208,-0.092524056254634
1209,0.2768038383465558
1210,-0.4914232730644424
1211,0.4145929325293975
1212,0.1484418218698019
1213,-0.0276676196624429
1214,-0.3424023690542333
1215,-0.09689186460335
1216,0.1152849740932651
1217,0.1201367710932404
1218,0.2120988565105163
1219,-0.1662663957140149
