,CHTR.US
2222,-0.2014017562233142
2223,0.0845172455427208
2224,-0.4352043978549703
2225,0.4550590252074585
2226,-0.5760188087774223
2227,-0.1569858712715855
2228,-0.1328292633084747
2229,0.4296447018312732
2230,0.13910814486003
2231,0.2183440165941594
2232,-0.0764788512564396
2233,-0.098426734575905
2234,0.2680004362797665
2235,0.0140213123948451
2236,0.0249205656968363
2237,0.2346360034185364
2238,-0.112004729088548
2239,-0.222949797318376
2240,-0.1702300448220443
2241,-0.2850475340255816
2242,-0.1568652057287173
2243,0.047037426112036
2244,0.0172440821445389
2245,-0.2955881890506581
2246,0.1444406066505593
2247,-0.2502557645392353
2248,0.0597738033441862
2249,0.2682605421686804
2250,-1.1460822538045472
2251,1.1546052120402093
2252,0.657640829306697
2253,0.038579056201969
2254,-0.3064825707386568
2255,-0.2731731545290853
2256,-0.0155236114129626
2257,-0.7058382121891906
2258,-0.6680620691825887
2259,-0.5960532252574565
2260,0.2124802527646172
2261,0.1309499392581671
2262,0.0992970400025211
2263,-0.3241567970146057
2264,-0.0822928041272977
2265,-0.2824903588262323
2266,-0.3375849933916152
2267,-0.0557644509591521
2268,-1.10831883497648
2269,0.1889264955340919
2270,-0.774521797603515
2271,0.3753147801381877
2272,-0.0371417036738018
2273,-0.2817768133309596
2274,-0.2809444931631456
2275,-0.3513972833795474
2276,-0.166391480756194
2277,0.0511711803912153
2278,0.0166278683072824
2279,0.3390781154395227
2280,0.1997328414222932
2281,0.2487278080227454
2282,-0.172885018750399
2283,0.0673289463655038
2284,0.0241309676518097
2285,0.0799492385786796
2286,0.0659463298331027
2287,-0.0088781787050461
2288,0.0937670269516857
2289,-0.1224269719940412
2290,0.089361540314087
2291,0.0823222472707124
2292,0.0433586839215204
2293,0.0275267674083039
2294,-0.1851194400770954
2295,-0.0076082270294876
2296,-0.0958286000774238
2297,0.0957368567878059
2298,-0.0545553737043035
2299,-0.0901610199624163
2300,0.2318840579710133
2301,0.2142960440687318
2302,0.2334701800868263
2303,-1.8039791694485232
2304,0.373814369903295
2305,-0.1352080405490893
2306,-0.1380625883734068
2307,-0.0674092811233984
2308,0.3186747388729934
2309,-0.1993187166274479
2310,0.1763421970241483
2311,0.1899549687171995
2312,0.0013283387795362
2313,-0.3372029481933767
2314,-0.2994452242497171
2315,-0.0775950874282482
2316,-0.0294412847106092
2317,-0.3552218961731363
2318,-0.2085982868024666
2319,-0.0707042139711496
2320,-0.0930119702361615
2321,-0.1863706344704637
2322,0.1752588438308825
2323,-0.093108613221415
2324,0.1186063750926606
2325,-0.5239286831404418
2326,0.014334301984651
2327,0.3557840884006608
2328,-0.0909764371027962
2329,0.1531254460751954
2330,0.0389150484492294
2331,0.0842449064233471
2332,0.0815861381266409
2333,-0.0583097934537597
2334,-0.0155516964308862
2335,-0.2025816170168635
2336,0.1193286466575102
2337,0.3573528746550848
2338,0.1007068848649136
2339,-0.3101809280820563
2340,0.3336710919499476
2341,0.0702989964656965
2342,-0.265128490319571
2343,-0.0090539876348462
2344,-0.1606425702811256
2345,0.0019432191368202
2346,-0.0006477439079679
2347,-0.1336135325861318
2348,-0.0298449360929109
2349,-0.0519311911716945
2350,0.8045182450618338
2351,0.239164245678903
2352,-0.4125290980345868
2353,-0.5958027033436065
2354,-0.0326167531504858
2355,-0.089048833513701
2356,0.0059500845772698
2357,-0.0876215935249174
2358,-0.1234164039731221
2359,-0.0059481322864566
2360,0.0783795128583309
2361,-0.0858825453950745
2362,-0.2131147540983532
2363,0.3416010693598625
2364,0.0141076188566929
2365,-0.0795113396546039
2366,-0.1893272442872473
2367,0.1578086672117778
2368,-0.1146037982973122
2369,0.2775510204081639
2370,0.0608164234009683
2371,-0.0838782948210632
2372,-0.0490148752720015
2373,-0.1286436644854267
2374,0.0668796908672134
2375,-0.165206360444861
2376,0.6433836999692211
2377,0.014653517576881
2378,0.0717507175071764
2379,0.1695708104315404
2380,0.0306887430767544
2381,-0.1646747125511406
2382,-0.1546671357992039
2383,-0.102728166595742
2384,0.0982289467511249
2385,0.0446961759124174
2386,0.0607791446982957
2387,0.1707098406415732
2388,0.0164308268038962
2389,0.1109748262367839
2390,0.0160595663917094
2391,-0.094987578547434
2392,-0.1404864342786786
2393,0.0036583670512796
2394,0.078227811083487
2395,0.0467685832042398
2396,-0.015348296704504
2397,-0.1148786091639424
2398,-0.0365989342390349
2399,-0.0688533716177652
2400,-0.2789913390051255
2401,0.6865998842980225
2402,-0.420418584030209
2403,0.042787939913503
2404,-0.1224008935265157
2405,0.083697999273855
2406,-0.0355556235233057
2407,0.1915562610659984
2408,-0.0779042236309464
2409,-0.2342601665850031
2410,0.0390281232064274
2411,0.0107124547590156
2412,-0.0865396397500389
2413,0.1223840411210308
2414,-0.0627611860333351
2415,-0.2409083934325512
2416,-0.0445188130363484
2417,0.082828437763644
2418,0.0919469772431092
2419,0.1117438158217025
2420,-0.0336875631641851
2421,-0.0053596722943177
2422,-0.2779420007217195
2423,0.0866856914909848
2424,0.1042209484106402
2425,-0.6468252896535066
2426,0.0876968118836048
2427,0.0903135362467256
2428,-0.2283259251253164
2429,0.0904378813239124
2430,-0.0540219329047562
2431,-0.0689254388928823
2432,-0.0608535727808638
2433,-0.0182594052844059
2434,-0.1551070170685426
2435,-0.1492334825668189
2436,-0.0977756049865595
2437,-0.0271672688744662
2438,-0.0040752564015448
2439,0.2817550086016608
2440,0.1271696632709581
2441,0.0743524576867014
2442,0.0364869795537752
2443,0.0486256500303928
2444,0.0722109369200305
2445,-0.1493687312444264
2446,-0.0473337570831617
2447,0.3571043553255836
2448,-0.0242620299231788
2449,0.2748859122650293
2450,-0.2802489653599288
2451,0.4412289524056755
2452,-0.1079904838460977
2453,0.3785580819723898
2454,-0.4493231714253192
2455,0.8619023069983281
2456,0.1688727342908076
2457,-0.059542967492759
2458,-0.0740812316809873
2459,0.2121299778227648
2460,0.3475169354451194
2461,-0.1218593166257782
2462,-0.2741311810149971
2463,0.0883512847079917
2464,0.2379807692307714
2465,0.1592012736101896
2466,0.4610680214687257
2467,0.1986839177289633
2468,-0.4654876442173282
2469,-0.2689958289634956
2470,0.0831913480998128
2471,-0.2863881401617382
2472,-0.062611376005392
2473,0.0304936765744454
2474,0.169833691159026
2475,0.1107582050655694
2476,0.7244150510162678
2477,-0.1441202189331843
2478,-0.0307767068923529
2479,-0.0243033052495102
2480,0.0736657195359751
2481,0.4568969685248813
2482,0.0241686001546753
2483,0.103013134174605
2484,-0.1095713825330244
2485,0.009667128540577
2486,-0.2212210757480348
2487,0.1338450622460235
2488,-0.2440956337595562
2489,-0.1911147822425317
2490,-0.00647888692722
2491,-0.0372674833106517
2492,-0.0226897021166228
2493,-0.292578264685796
2494,0.0178765865470582
2495,-0.1252928924759332
2496,0.3154881144516346
2497,0.2725699218686906
2498,-0.1831264382718227
2499,0.0421175403356613
2500,-1.344001467851432
2501,0.258823529411767
2502,-0.4728132387706886
2503,-0.3208316589038948
2504,0.0737302919587828
2505,0.0098736176935288
2506,0.1413218523022226
2507,0.2668117633176544
2508,-0.2418284332408994
2509,0.1522249780192339
2510,-0.2183147678104039
2511,-0.3590048175278859
2512,0.0936230813861538
2513,-0.01582612365478
2514,0.001318826244641
2515,0.1001304330641218
2516,-0.0013175230566522
2517,0.1906765730817338
2518,-0.208204303767449
2519,0.1197715128063345
2520,0.2088340754166872
2521,-0.1512720002104624
2522,0.0893678538572677
2523,0.0197096117206461
2524,0.05253135465232
2525,-0.638485248789089
2526,-0.1859146053253426
2527,-0.0027572841538944
2528,0.3450414520788831
2529,0.0306086410548287
2530,-0.0761871848442504
2531,0.0894594764266332
2532,-0.2706785849175238
2533,0.2010302801859487
2534,0.2553458134252362
2535,0.1173525269910811
2536,-0.2415458937198188
2537,-0.0070586574433478
2538,-0.0902753791565817
2539,-0.0298390263054659
2540,-0.1320941642685335
2541,0.0235826808791587
2542,0.5830037981212615
2543,-0.0954347758065042
2544,0.6913910165778546
2545,-0.1384696766966403
2546,-0.1605086409748909
2547,0.1882038200709143
2548,-0.2885800302618916
2549,0.1635208372266795
2550,-0.2337947453205392
2551,-0.1770846721791424
2552,0.1710790813053236
2553,0.236100641454164
2554,-0.1753057164139425
2555,0.3040340909090909
2556,0.1418439716312056
2557,-0.0695518871272244
2558,-0.0227159792716643
2559,0.0212916962384637
2560,-0.1862938892760058
2561,0.045486204886915
2562,0.0639240865958357
2563,-0.0639649756222435
2564,0.0894708438662759
2565,-0.0213071208397814
2566,0.2295885829282471
2567,0.1245594417472286
2568,-0.1055622073128402
2569,-0.1838313577968569
2570,-0.1279226778480692
2571,-0.0568868662447525
2572,0.028435345134008
2573,-0.12242167148287
2574,-0.1554034787567767
2575,0.1079739373254772
2576,0.470933374507829
2577,0.361538461538465
2578,-0.6456807519006486
2579,0.3441039409931032
2580,0.2654724254945901
2581,0.0884125714988691
2582,0.0103009253920897
2583,0.4748060532798727
2584,-0.1471106547956422
2585,0.0995070573466791
2586,-0.2516958777126348
2587,0.2357912787849038
2588,0.3547208385142987
2589,0.0465116279069691
2590,-0.1986400794560248
2591,-0.0978877655588167
2592,-0.1831094902813966
2593,0.4203732242855174
2594,-0.0030518043793365
2595,-0.1436408367842873
2596,-0.6018493608713309
2597,-0.4408313260453367
2598,0.0216122757726367
2599,-0.3609884576651835
2600,0.3986129816251096
2601,0.0881588715664341
2602,0.2576246085494458
2603,-0.2551888397414051
2604,-0.142489855341832
2605,-0.03710759109759
2606,0.0587643233199144
2607,0.3041202896089703
2608,-0.0092634049188595
2609,-0.0525201971052152
2610,0.2895648825567956
2611,-0.0053911262062595
2612,-0.1589052508157526
2613,0.1224999229560345
2614,0.1907046845683013
2615,-0.0230744381374278
2616,0.0046146746654318
2617,0.1428505598820254
2618,0.0966761808304937
2619,-0.1891056685577261
2620,0.1105736005528722
2621,-0.0783843600147533
2622,-0.1138636713340527
2623,-0.1525635296111955
2624,-0.0940922412463386
2625,-0.0088794175102216
2626,0.3475071190694663
2627,-0.1579142428978904
2628,0.1833593360461914
2629,-0.0168912125477608
2630,0.1405622489959839
2631,-0.2899951667472135
2632,0.0466996247926639
2633,-0.120920933832065
2634,0.0354575637430337
2635,0.0402764576050007
2636,-0.1322815338205246
2637,-0.0355027676021152
2638,-0.0161402262859578
2639,0.1611421757416568
2640,-0.0967788763972486
2641,-0.013712220815157
2642,-0.18991126699099
2643,0.1984062973836207
2644,-0.0274295303096427
2645,-0.0225941287542543
2646,0.0048413646193029
2647,0.0508085003427645
2648,0.0829989202082203
2649,0.1641164261234705
2650,0.5181555809114724
2651,-0.1075052072834869
2652,0.6057287110066274
2653,-0.4851893110714289
2654,0.1106053801138138
2655,0.4305051260145267
2656,-0.2448848505934832
2657,0.1229601315138895
2658,0.1707827989699626
2659,-0.1015052154982424
2660,-0.0200379384968844
2661,0.0400598226685122
2662,-0.0748342954885537
2663,0.096123037487973
2664,-0.2167456048807905
2665,0.1002445968162316
2666,0.0467589376369399
2667,-0.0467808118475777
2668,0.2320278433412022
2669,0.0426535862335617
2670,-0.0626867264191244
2671,0.1172332942555679
2672,-0.1026844653073175
2673,-0.0907646925345973
2674,-0.187218336698818
2675,-0.3318407743917407
2676,0.0470731371711118
2677,-0.4839249588845612
2678,0.2250813197025956
2679,0.3955885011751963
2680,-0.18765940180848
2681,0.1150714673421326
2682,-0.2095934322556387
2683,0.1817036709932886
2684,-0.2154672083575014
2685,0.0493082344751454
2686,-0.5328881663835734
2687,0.290746272996213
2688,0.1726952799042273
2689,-0.285980410705714
2690,0.1830410970844155
2691,0.3863741606853379
2692,-0.2902589109485661
2693,0.1738525730180872
2694,-0.037682251659467
2695,-0.0609084053599502
2696,0.352601156069372
2697,-0.1324005006619972
2698,0.0245929505030645
2699,0.567462600690456
2700,-0.4239761590217811
2701,-0.1985562345118385
2702,0.794026477729074
2703,-0.6485622512179796
2704,-0.1554659360280748
2705,0.6119389284949363
2706,0.2746163000030617
2707,0.0823170731707261
2708,0.1020299389343139
2709,0.1080045027229359
2710,-0.3495702880520178
2711,0.105218213425225
2712,-0.022878757835971
2713,0.0122005154717849
2714,0.2009040683073735
2715,-0.0975030088819126
2716,-0.1632790087285504
2717,0.0427089688834613
2718,0.0426907361102599
2719,-0.2751956947162357
2720,-0.0015288883452827
2721,0.0183432947614614
2722,-0.0107014003546826
2723,0.0091717875813912
2724,-0.229821658393087
2725,1.4966748436680322
2726,0.3152121674723684
2727,-0.3959300097918284
2728,0.5658407179545057
2729,0.0944526679354441
2730,-0.1220915051130241
2731,-0.2987081932401364
2732,0.2830401761766277
2733,0.0775817076439076
2734,-0.1200429330019078
2735,-0.0989567135061841
2736,0.1918898326607802
2737,-0.3561188006655083
2738,-0.1446387929750897
2739,0.0446479192652144
2740,0.1450721468554695
2741,-0.079321798621776
2742,-0.2356866503389725
2743,-0.0593117703675579
2744,-0.0266441198203831
2745,-0.2607246149681632
2746,-0.0555951532430486
2747,0.0854579119783539
2748,0.3604677565849176
2749,0.2251391189839049
2750,-0.4335505809011135
2751,0.5116783896931333
2752,0.0507192268135665
2753,0.1434982625455441
2754,-0.2552891396332786
2755,0.054976811063024
2756,-0.0691211736493171
2757,-0.1610715496778549
2758,-0.0834311410269145
2759,0.2088478092147066
2760,0.0944566627192343
2761,-0.0521898582410613
2762,0.0901929283107127
2763,0.0675989691157235
2764,-0.0662344983089102
2765,0.0126815933717583
2766,0.2487841902566527
2767,0.0940839453470516
2768,-0.1223181396395136
2769,-0.0168743144809748
2770,-0.0281317692069558
2771,0.0463958834197881
2772,0.018273826258082
2773,0.2467889393684434
2774,-0.1952878036444338
2775,-0.1586075074220278
2776,0.0961564506080929
2777,-0.0942136548797996
2778,-0.0847963530784468
2779,-0.3307787593754611
2780,0.1006160301094774
2781,-0.3041574596939252
2782,0.2313428773610643
2783,0.106033006171661
2784,-0.0244751441313975
2785,-0.0204001142406521
2786,-0.0830293461098728
2787,-0.130840102491403
2788,0.1727914665505628
2789,0.0380812490649656
2790,0.0339895584076571
2791,-0.0163176502583634
2792,0.0475705062861057
2793,0.1682519437170123
2794,-0.0787604731060198
2795,-0.1325745987068908
2796,0.1459586427882915
2797,0.0420726907521591
2798,-0.1318203438200757
2799,-0.1456218187756947
2800,0.2046939761487036
2801,-0.2459820802691719
2802,-0.4789529627210687
2803,-0.0922899442414955
2804,0.3385283597342843
2805,-0.1676285045234034
2806,-0.1204279034014546
2807,-0.0153761387952801
2808,0.5080219016719484
2809,0.0019122165139
2810,-0.2159082198431076
2811,0.0861612299994197
2812,0.2139868423566655
2813,-0.2912565548692823
2814,-0.2336777679611832
2815,0.0716524854455819
2816,-0.2629890955740801
2817,0.1409172431463006
2818,-0.3832205961780842
2819,0.3262130446764414
2820,0.1593273697546748
2821,0.245107425989056
2822,0.154230504499442
2823,0.1069545952277918
2824,-0.0726290439724328
2825,-0.1721146884860724
2826,0.4325059503570146
2827,-0.164158873093617
2828,-0.0272537116148412
2829,0.2263735367296112
2830,-0.0721108057362067
2831,0.2470141150922823
2832,0.1619252162955101
2833,-0.0101637033824866
2834,0.18531293538395
2835,-0.131379347708299
2836,0.0067716727385937
2837,0.0379069924862888
2838,0.0230096640589145
2839,-0.0027070925825792
2840,-0.0839903546560465
2841,0.1589223039000301
2842,-0.0967995234485042
2843,-0.0196345269771605
2844,0.030458089668619
2845,0.1527336622288295
2846,-0.0622134462191856
2847,0.1283194208066625
2848,0.1523999622371769
2849,0.138720538720535
2850,0.0211819529760617
2851,0.2513587946435109
2852,-0.5332317653780213
2853,-0.1077878559015704
2854,0.185168920897006
2855,0.1789928183697805
2856,-0.3041139657926816
2857,-0.3707027170155462
2858,-0.0574035914041781
2859,0.0250158188266216
2860,0.0793989207628124
2861,0.1424208609854976
2862,-0.151459451510931
2863,0.0609877069357097
2864,0.000734786250679
2865,-0.1000308918930939
2866,0.0705602187366807
2867,0.2785229488250696
2868,-0.1100642775380822
2869,-0.1300447442085992
2870,-0.0845637978704529
2871,-0.0308937109231388
2872,0.0676261742697161
2873,0.0264554152765252
2874,0.2857812820588043
2875,0.1563608460859175
2876,0.4941366294983648
2877,-0.5562798783137812
2878,-0.3518055474792055
2879,0.2212052422016053
2880,-0.3272764368969343
2881,0.1270148104006998
2882,0.377910344028729
2883,-0.1885861838860293
2884,-0.0929287062581655
2885,-0.3774904898631461
2886,0.0036435978342421
2887,0.1375385690167156
2888,0.094513835371436
2889,0.1538930588423097
2890,-0.0639209704365425
2891,-0.1892147587511925
2892,-0.1326259946949555
2893,0.3138166497166887
2894,-0.1812082002168683
2895,-0.0429553264604751
2896,0.207791452941784
2897,-0.0087192826936856
2898,-0.4452034798855541
2899,0.0
2900,0.4087804715930678
2901,-0.0502919844552063
2902,0.8999917620891491
2903,0.6612219512594254
2904,0.0948378762856322
2905,0.2056035115774343
2906,-0.0702155453951769
2907,-0.0571848705171183
2908,0.1647473330505972
2909,0.0652039252763164
2910,-0.2631363896379854
2911,0.1599138423380086
2912,-0.0228500546769143
2913,-0.3225700812156188
2914,0.1332711946168152
2915,0.2955094787212795
2916,0.0366704831132462
2917,-0.1260607049608414
2918,-0.1045478306325121
2919,-0.1103870086755937
2920,-0.2146925062482171
2921,-0.0803693710686681
2922,-0.1815702126260975
2923,0.0246414666600918
2924,0.049258657208997
2925,-0.3773475999105345
2926,-0.1828748211007165
2927,-0.0361543356279285
2928,-0.0824998914475185
2929,0.0405098453392101
2930,-0.1623023751213651
2931,0.007245116791276
2932,0.1302422505860868
2933,0.1683076056256584
2934,0.2622459492366842
2935,-0.0800346095608839
2936,0.1425609123898406
2937,-0.1962255439487524
2938,0.1138541801778378
2939,-0.268782243031172
2940,-0.0940175885211723
2941,-0.1477532809919723
2942,-0.0971479113199171
2943,0.2329012845735467
2944,0.0578302105019629
2945,0.2293478731230302
2946,0.015864316824831
2947,0.0014421898210229
2948,-0.0346245401428275
2949,-0.1459242349813608
2950,0.110778007795996
2951,0.0933816612251768
2952,-0.0470588235294161
2953,0.3668155993160086
2954,-0.3320604349991667
2955,-0.0955586023515643
2956,-0.0803891945834371
2957,0.4188951381939848
2958,-0.1485935448199504
2959,-0.048402710551794
2960,0.1063726912290855
2961,-0.2895619163734146
2962,-0.0339553867795747
2963,-0.0894727350913428
2964,-0.0763528333842289
2965,-0.1070083522103453
2966,0.2121758424629
2967,0.2496870266494145
2968,-0.1059351372310059
2969,-0.163670661340428
2970,-0.1319426119081742
2971,-0.1237623762376218
2972,-0.604364857302749
2973,0.2275169939840592
2974,-0.2701189643106998
2975,-0.1587164170490322
2976,-0.3097319516007622
2977,-0.0267830644168813
2978,0.546412681957577
2979,-0.3873672038736648
2980,0.1227082431066872
2981,-0.4145888901774344
2982,0.3366225060317447
2983,0.2687184363900969
2984,0.151778906328686
2985,-0.1426307448494466
2986,-0.14066726780884
2987,-0.2126641047887996
2988,0.3136070795439905
2989,-0.0446995039797063
2990,0.3219500977348524
2991,-0.0024434309795339
2992,0.1129886724189799
2993,-0.2933363744015754
2994,0.1806970894717947
2995,0.2065434099743333
2996,-0.1508317292498733
2997,0.1305501757406166
2998,0.010041312829936
2999,-0.0531036957301764
3000,-0.1380872587351806
3001,0.4786757666532878
3002,0.094873001303541
3003,-0.738950705538633
3004,0.9771786467229926
3005,0.7635569537131774
3006,-0.617691799449931
3007,0.0307214942934894
3008,-0.1353575438758395
3009,0.2179418310183346
3010,0.2526025719534738
3011,0.1848993750095388
3012,-0.2236005819741056
3013,-0.1165304589153453
3014,0.3422825970691893
3015,-0.074930421751215
3016,0.4058756786804797
3017,0.0646850219929005
3018,-0.4103339981202493
3019,-0.0435739840381741
3020,0.0229284174806393
3021,0.2089752585496818
3022,0.1355735981842256
3023,-0.1059814723037703
3024,-0.6469089569648279
3025,0.3020431399835486
3026,0.335702690349729
3027,0.0669380940755777
3028,0.1093437799908827
3029,0.2354381503978904
3030,-0.343344935662209
3031,0.1525397075011837
3032,0.2118477834444916
3033,-0.2690625295024761
3034,0.0078667065246571
3035,-0.0330510875381718
3036,-0.4712207463630642
3037,0.1547254412832767
3038,0.1340207811046501
3039,-0.0268113427751431
3040,0.0992610565788194
3041,0.0928724342022286
3042,-0.0503968753937155
3043,-0.2257193818761643
3044,-0.0568567683244647
3045,0.0962479093691839
3046,-0.2546783301959937
3047,0.1784304437075628
3048,-0.1755801262278586
3049,-0.318956488622315
3050,-0.7990837524025237
3051,-0.0737754591204989
3052,0.1749102434277201
3053,-0.0026302984073519
3054,-0.1000513421360949
3055,0.2128134729319659
3056,-0.0525741624278718
3057,0.0630492177956291
3058,-0.0131369792829717
3059,-0.0170809901718604
3060,0.0879553659336999
3061,0.0177192095919976
3062,-0.0505581089954026
3063,0.2332040666596757
3064,-0.0681734752740025
3065,-0.0813498832235553
3066,0.4454313891973049
3067,-0.1386545278551642
3068,0.1528093409607344
3069,-0.0078369905956041
3070,0.0091423197983382
3071,0.2670244359922977
3072,-0.1728873492128792
3073,-0.1627131934914728
3074,0.0130676249591666
3075,0.3825246627743059
3076,-0.1036478277142814
3077,0.7628571428571475
3078,-0.2922803599060066
3079,0.0551303438844684
3080,-0.0136054421768746
3081,-0.2052179902987787
3082,0.035864403861879
3083,0.1954369411612957
3084,0.0772559819736152
3085,0.1335886042491099
3086,0.025710980016864
3087,-0.1244243585709797
3088,-0.240846403073668
3089,0.1131270316326202
3090,-0.2627422828427912
3091,-0.0430910657856872
3092,-0.0646784045993597
3093,-0.1050329486921266
3094,0.0876902951281591
3095,-0.2767727148231911
3096,0.1123126322913177
3097,-0.0064799948159982
3098,0.0093591164993939
3099,-0.1456380677721688
3100,0.4253623243943342
3101,0.1064188154590631
3102,-0.2471334059895334
3103,0.1241798000858443
3104,-0.3075598203850649
3105,0.4378846801604577
3106,-0.1617887238626789
3107,-0.0606116405039177
3108,-0.0906158808170836
3109,0.1533507130808158
3110,-0.0199395677715225
3111,0.2783768488352431
3112,-0.5057647963105247
3113,0.047632949708816
3114,-0.0565307637587376
3115,0.1769043654417209
3116,-0.2407581188560612
3117,0.2133800006140411
3118,0.1104057410985413
3119,-0.2860306329581124
3120,-0.2126675913083673
3121,-0.0057793446223233
3122,0.0381291306558301
3123,0.3500207249113393
3124,-0.284816947378148
3125,0.128724451227344
3126,-0.1800385796956477
3127,-0.0629101671408837
3128,-0.1733027785734635
3129,0.1293940849480835
3130,-0.0564755048589498
3131,-0.0995680608582981
3132,-0.1513716712580277
3133,-0.0114797382619735
3134,0.1447219475848616
3135,-0.0415711009174259
3136,0.2773250993509936
3137,-0.0243075911177143
3138,-0.3241956075798641
3139,0.3103191854478834
3140,-0.1102346423100573
3141,-0.2123294549732462
3142,-0.2632336018411863
3143,0.1005891651099197
3144,0.1119595797209583
3145,-0.046671597102043
3146,-0.0510057471264394
3147,0.1907274891371432
3148,-0.2357371817907381
3149,-0.0258802892841315
3150,-0.0854494155582382
3151,-0.0403225806451612
3152,-0.4911097784333068
3153,-0.0113470578700032
3154,0.0542743039523093
3155,-0.1257178081302886
3156,-0.3303875136305334
3157,0.048801913035002
3158,0.1729471658587583
3159,-0.3446421587798216
3160,0.1984062449178772
3161,0.0633847454046037
3162,-0.1627895619332888
3163,0.1998310371718251
3164,-0.0487630441142931
3165,0.564076869615815
3166,0.0815548718942524
3167,0.31713579690429
3168,0.1422669474496607
3169,-0.2530217566478727
3170,0.1384060769924059
3171,-0.2193548387096796
3172,0.1031193606599617
3173,0.1078366676860116
3174,0.5904000000000087
3175,-0.3294774212987811
3176,-0.4051298914830701
3177,0.1982251627809272
3178,-0.149877731324444
3179,0.0243163491301904
3180,0.0243104377192944
3181,0.0433457678768508
3182,-0.0302198163160753
3183,0.0551404518838145
3184,-0.0301991382934062
3185,0.0026270852489139
3186,-0.0039407831649707
3187,-0.0946683321280688
3188,-0.1923355596832948
3189,-0.0606356194719476
3190,0.0421635153831016
3191,-0.1035394670025762
3192,0.1836589604507849
3193,-0.0526898150587461
3194,-0.1847418463970328
3195,0.2684785469860475
3196,0.1406284910694402
3197,0.1010976314269184
3198,0.0826478806722021
3199,0.1113848411783235
3200,-0.087848649327008
3201,-0.660055583628105
3202,0.1293171424065683
3203,0.0740659028948779
3204,-0.2412633460586595
3205,0.2249594149447663
3206,-0.2132297194844615
3207,0.0899493443166295
3208,-0.3956796064592116
3209,-0.0487410542333396
3210,-0.2104644513628638
3211,-0.0206536072319392
3212,0.0428775607432262
3213,0.1838759788225546
3214,-0.1190268365840885
3215,-0.0222232804736711
3216,0.4157445463167871
3217,-0.1948144511142465
3218,0.1075864251245866
3219,-0.0522383334388538
3220,0.1864433559803997
3221,-0.0079007663743311
3222,-0.0063210126262349
3223,0.0671156837509089
3224,0.007105861546229
3225,-0.1636434689158816
3226,0.0520782475669775
3227,0.4278074866310138
3228,0.3230495881117751
3229,0.4134026091012814
3230,0.1926565736028457
3231,0.5222474207046319
3232,0.2346987713766397
3233,-0.2320493164686483
3234,0.4150961400830214
3235,-0.1162346347366438
3236,0.1192767060544855
3237,-0.0270433648308929
3238,-0.2327954588940679
3239,0.1258061947607416
3240,0.1685187834851505
3241,-0.0230574129582631
3242,0.0151042991605232
3243,-0.3062005613677074
3244,-0.0574455862641242
3245,-0.0574786051858315
3246,0.1100460917688618
3247,-0.3713842065664468
3248,-0.1105769230769318
3249,-0.088218782580793
3250,-0.3509332790827894
3251,0.3699038684271576
3252,0.0578770691052172
3253,0.0852958609822081
3254,-0.2231334308938489
3255,0.2413852913968652
3256,-0.0954888740993781
3257,-0.0825357292827987
3258,0.0969216525865002
3259,-0.0173621158631871
3260,-0.1448939376376492
3261,0.0188326645322973
3262,-0.0797401919563827
3263,0.0724385720908669
3264,-0.0471072523426864
3265,-0.0950294518759209
3266,0.0275581985640807
3267,-0.0856487530122277
3268,-0.043569187870348
3269,-0.0653965209050779
3270,0.0058126861875991
3271,0.0334117783782239
3272,-0.0319693094629195
3273,-0.0436135260081927
3274,0.0218020086917308
3275,-0.1057698203445859
3276,-0.5017693648003572
3277,0.1856037889621863
3278,0.7114829686856011
3279,0.2664758192228042
3280,0.3701680927240641
3281,-0.1002277904327969
3282,0.1258853684801299
3283,0.0682045530328187
3284,0.03030394860451
3285,-0.0409270740173685
3286,-0.0652226671520543
3287,0.0121329774326681
3288,-0.1328807793647539
3289,-0.0007593245049197
3290,-0.1368654764439273
3291,0.2275899739030163
3292,-0.0668043240617111
3293,-0.0189821036726574
3294,0.0887573964497096
3295,0.0879214164443256
3296,-0.0758518158924724
3297,0.0894251026873049
3298,0.0605904539739729
3299,-0.4412189815448716
3300,0.0650745985371797
3301,-0.2643848464664931
3302,-0.0720951111352902
3303,-0.3371231250085342
3304,-0.1750092290023069
3305,0.0102533955828433
3306,-0.0868875114595721
3307,-0.288172574204441
3308,0.4657579151528352
3309,-0.3440099776599086
3310,0.0910590925584816
3311,-0.0671412226553681
3312,0.0301359542481459
3313,-0.1193161947734027
3314,-0.0899107755662282
3315,0.1042152318788896
3316,0.1342024539877325
3317,0.2363484842274981
3318,-0.1902597935886537
3319,0.2532647948281969
3320,-0.1743804365665487
3321,0.030080122508139
3322,-0.0465090829503217
3323,-0.3397088797842209
3324,-0.1794406402112124
3325,-0.34995220916967
3326,0.5137958006779072
3327,0.065140588717643
3328,0.5161477234607216
3329,-0.7179660444294387
3330,0.5262836279197742
3331,0.1296838764799253
3332,-0.1114997479800244
3333,-0.0481360646093039
3334,-0.2090256190374116
3335,-0.2548474753212411
3336,0.0475693591946884
3337,-0.3418224371015788
3338,-0.063169247361541
3339,-0.0323654521915915
3340,-0.230169151154709
3341,0.0532658118404538
3342,-0.312074092429702
3343,-0.1232777937151521
3344,-0.0442134657151672
3345,-0.297968678279418
3346,-0.0334645975687453
3347,-0.3107044716462667
3348,-0.2222013582449336
3349,-0.7345523329129837
