,LULU.US
3297,-0.3451036691422103
3298,0.006901597029562
3299,-0.0898013318228257
3300,0.0378600823045297
3301,-0.6127856906260427
3302,-0.2590329436769303
3303,0.1790094808725122
3304,0.0794965220271455
3305,0.2886641521398877
3306,0.4949388720914854
3307,-0.4915592110216914
3308,0.4882390136362424
3309,-0.058763854474781
3310,0.3668849475932464
3311,1.1623734892706683
3312,-0.0219602254323952
3313,-0.1589618815896217
3314,0.1764924950209737
3315,0.0434727298446589
3316,0.5955016410322289
3317,-1.0495786078451617
3318,0.3719143596001424
3319,0.1116018702777898
3320,0.1135436978399485
3321,0.1947419354838721
3322,-0.0354641855289929
3323,-0.3335168037298466
3324,-0.7009879038831581
3325,0.1526886479309576
3326,-0.848024994420878
3327,-0.4776106016099727
3328,-0.8639601945041389
3329,0.8474443240964361
3330,0.586543606206534
3331,0.6709625988175054
3332,-0.7383777995895427
3333,0.2802865151043394
3334,0.2817151349792555
3335,0.1528239202657802
3336,-0.3333333333333333
3337,-0.0502474576120449
3338,0.0557746791844845
3339,-0.5945927821800919
3340,0.5280828923377952
3341,0.5220084052200871
3342,-0.2594637748652819
3343,0.0664849411608295
3344,-0.1198162817013957
3345,0.0022187708009742
3346,-0.0177533176512325
3347,-0.1066334918025543
3348,0.4907595720222891
3349,-0.3861346589143866
3350,0.09672461310155
3351,-1.3863514239656167
3352,-0.4764668565335312
3353,0.2181847566970605
3354,-0.6152178331865252
3355,0.1799047722107898
3356,0.6076902393116406
3357,-0.2628563725820492
3358,0.1809753833112476
3359,-0.3138202383684108
3360,-0.0796995731344939
3361,-0.3069043312127784
3362,-0.4143026245969167
3363,0.4105691056910532
3364,0.0622917964412475
3365,-0.0758910421466403
3366,-0.1907684369887063
3367,0.8488152934841074
3368,-0.1861293194140966
3369,-0.1864764066807193
3370,0.1928601292028084
3371,0.0646943864141812
3372,-0.1525336788963574
3373,-0.05942894189471
3374,0.037804120649147
3375,0.4982095593959229
3376,0.2241356353468534
3377,0.4462707670554926
3378,0.0971130926105759
3379,-0.1126897496519855
3380,0.0971280987174671
3381,0.677483008112263
3382,0.0525923653416207
3383,-0.0306882946076252
3384,0.2841530054644833
3385,-0.5660273671484285
3386,0.2204285745618835
3387,0.1226751955135933
3388,0.1509252373244669
3389,-0.2873626253098476
3390,-0.0823280167729612
3391,-0.2078979210207882
3392,-0.2381634948287613
3393,0.1464322283021488
3394,0.1901098901098921
3395,0.1503231398883005
3396,0.0383889790725247
3397,0.2865454863617477
3398,-0.127028625243663
3399,0.3600733240223538
3400,0.5992659708682117
3401,-0.3135156901659547
3402,-0.6717822498914124
3403,-0.973627273258886
3404,-0.5261146871234057
3405,-0.365792501253727
3406,0.1972560796090254
3407,0.2701274296787712
3408,0.2474921285787588
3409,-0.374834631780107
3410,-0.5379363343481196
3411,0.0059110388650919
3412,-0.0413943999290509
3413,0.1328766314297659
3414,-0.0177200236266988
3415,-0.0591016548463491
3416,0.1239596245794274
3417,-0.3435408398981129
3418,0.0547588391126114
3419,0.0458579881656724
3420,0.1359097086804879
3421,-0.1509098979138899
3422,0.3391329991153152
3423,0.2735052789459606
3424,-0.0088235294117566
3425,-0.2450746268656702
3426,0.2911174673456765
3427,-0.0909706424006015
3428,0.0568412505075056
3429,-0.0270745904968095
3430,0.0027073857483189
3431,0.1702748722938445
3432,0.0918100072907879
3433,0.0647650916156216
3434,0.1374366713377144
3435,0.0430988040081955
3436,0.0941898328803159
3437,0.1746185256823646
3438,-0.1964953837043466
3439,-0.278017706758792
3440,0.1778304682868912
3441,0.0026943284386342
3442,-0.040431266846355
3443,0.1802674415476137
3444,-0.0969540276319015
3445,0.1102980738190102
3446,-0.2562235348059566
3447,0.0
3448,0.1561868856873679
3449,-0.0781544763650138
3450,-0.7921434019832131
3451,-0.4372696312793612
3452,0.3862003950439914
3453,-1.3881935278321345
3454,0.1545103385594198
3455,-0.0773148990358449
3456,0.6641066184775237
3457,-0.8485676860868991
3458,-0.3279700141701335
3459,-0.3647207248537749
3460,0.3838404057493343
3461,-0.1464106730131077
3462,-0.4690194275204093
3463,0.2842797863316465
3464,-0.0275185176691825
3465,-0.7537993218694197
3466,0.0144385150276064
3467,-0.0046205382927068
3468,0.0484921258024245
3469,-0.1630604480114683
3470,-0.1146204788588905
3471,-0.0834298957126335
3472,0.539369352756771
3473,0.0184365781711008
3474,0.4656497304736719
3475,0.2605088775355285
3476,0.2271121429292362
3477,-0.0252410520470407
3478,-0.2644665747149748
3479,0.0088569476427929
3480,-0.4959055999186177
3481,0.1941698288005854
3482,0.0798884098402226
3483,0.201217428719679
3484,0.1276541961577339
3485,-0.1899455489426364
3486,0.1769687776513686
3487,-0.0379362670713288
3488,-0.1966428803113732
3489,-0.2346964693929477
3490,0.2432473521512279
3491,-0.0012669293433637
3492,-0.3021097359545107
3493,0.413490255631494
3494,-0.1089517825018387
3495,0.0278636202441756
3496,-0.1598376252695663
3497,-0.0355320930940804
3498,-0.287619629403379
3499,-0.4756789934018756
3500,-0.5882204438161076
3501,0.313321840671441
3502,0.036477987421379
3503,-0.3699168002827969
3504,-0.3026542396920398
3505,-0.0735014573564728
3506,0.12150975875249
3507,-0.0278537425301217
3508,-0.23350253807107
3509,-0.6449964876428832
3510,-0.0958834057785732
3511,-0.0829119495567824
3512,-0.1527500128145993
3513,-0.130879975363767
3514,-0.1956755950620901
3515,0.1594228942571768
3516,-0.0488005342374268
3517,-0.0462534690101629
3518,-0.1106166233632615
3519,0.0796833230516148
3520,-0.0308546744831853
3521,0.0282754543351301
3522,-0.3197606952216282
3523,-0.187772952840783
3524,-0.2079428364314202
3525,-0.0748023081855111
3526,0.4982228028070733
3527,0.1244007524728345
3528,-0.650480989464039
3529,-0.5928975178176478
3530,0.3016799130181815
3531,0.236800293326808
3532,0.3956418528212342
3533,-0.3022070270765313
3534,0.0930175818478497
3535,-0.5689485952643729
3536,0.098051231768597
3537,0.7602019096271969
3538,-0.231636696129226
3539,0.5245126277172972
3540,-0.0242608036391157
3541,-0.1427356656948576
3542,0.0698006130314765
3543,0.1000485083676886
3544,0.1483365119728783
3545,0.0332889480692451
3546,0.4428911451899693
3547,0.2044259311542458
3548,0.2265220717274977
3549,0.1033893733704847
3550,0.7860619851240822
3551,0.2882409838330922
3552,-0.0131747814414369
3553,-0.2199163869909757
3554,-0.6388513128162169
3555,0.122949488387201
3556,-0.5036961033509841
3557,-0.1354349095154662
3558,0.3258466193413191
3559,-0.1025139209244886
3560,0.0209643605870095
3561,-0.0023294276596219
3562,-0.0675990675990723
3563,0.2325581395348837
3564,0.0534597773284099
3565,0.0278842802370174
3566,-0.0907061121964934
3567,0.1370340262455073
3568,0.0371479649880356
3569,0.0603290252221843
3570,-0.0069615259664987
3571,0.0301575150207612
3572,-0.0766123415517444
3573,0.166875260742588
3574,-0.1718053491827526
3575,-0.089934797271967
3576,0.4129866898867939
3577,-0.0311080694332109
3578,0.0454468906938875
3579,-0.020575978105365
3580,0.1602205827557895
3581,0.5803615528993438
3582,-0.1409669840484711
3583,-0.5558111485520345
3584,0.0956521739130412
3585,0.226813579068706
3586,0.1312059810122597
3587,0.1766915435180229
3588,0.239134186327434
3589,-0.0086292976984351
3590,-0.226104576455476
3591,0.0111186608190786
3592,0.124620585840139
3593,-0.2002868305227244
3594,-0.0977662273374268
3595,-0.0408557420888336
3596,-0.0941806285317724
3597,0.0049566294919409
3598,-0.0942647350664803
3599,-0.0893832555367995
3600,-0.1192892221413161
3601,-0.2671761654006908
3602,0.181412224392978
3603,-0.0077532602459439
3604,0.2798824802845305
3605,-0.332009432791377
3606,-0.0465650513767662
3607,0.1704475021693353
3608,0.0681325487767019
3609,0.2147746411409478
3610,0.177499241139828
3611,0.0522908059443801
3612,0.0246593921459962
3613,-0.0462577481728294
3614,0.0446958371222164
3615,0.3027043638598515
3616,-0.1970686045079401
3617,-0.1696431325375563
3618,-0.0061383737504652
3619,0.1662612016136622
3620,-0.05546140810353
3621,0.12616937469226
3622,-0.1001124339642948
3623,-0.1094732946836123
3624,0.0030836596873316
3625,-0.8010997345468325
3626,-0.1067691650651264
3627,0.1634451392836833
3628,0.0875677466688632
3629,0.1795459377731691
3630,-0.4270563951695203
3631,0.5450684285040118
3632,-0.0885635000295211
3633,-0.0957401541298353
3634,0.0755893607974661
3635,-0.0335303962848519
3636,0.071286894923256
3637,-0.0567027359070096
3638,0.2780133823390837
3639,-0.27405027405028
3640,0.1933506248526408
3641,0.1177343659289529
3642,0.0612201666431348
3643,0.1011074796021554
3644,0.0211575532465031
3645,0.0469946896000725
3646,0.1079710825274707
3647,-0.1195446727420598
3648,-0.3753597207151931
3649,0.3361779156969243
3650,0.755262735015255
3651,0.0096407224114755
3652,-0.4162767433605539
3653,0.4529392868615563
3654,-0.8406083477753932
3655,-0.3918699186991818
3656,-0.1172103926548198
3657,0.7529001195592596
3658,-0.2348216165444048
3659,0.2278235579253462
3660,-0.1537341208835556
3661,0.1922020867655039
3662,0.2353205057554022
3663,0.1208334352617188
3664,-0.079116064813313
3665,-0.3199327817993824
3666,-0.4240697126860284
3667,-0.5230483150099655
3668,0.0423922259179717
3669,0.0488901926273515
3670,0.7938175997930527
3671,0.0145485112023587
3672,0.576975619163953
3673,0.190888675008011
3674,0.7798822218685305
3675,0.3980298951950183
3676,-0.3073387907511274
3677,0.1405461220743486
3678,0.3401652231083663
3679,-0.0285934864037874
3680,0.5290252851332395
3681,0.3994334277620467
3682,-0.1919257228719701
3683,-0.0294702174777066
3684,-0.0625000000000077
3685,0.0879906900173149
3686,0.144549628705853
3687,0.0340001133337123
3688,-0.2129532354694908
3689,0.0737693289828318
3690,0.1360043068030539
3691,0.132993774759471
3692,0.1158814052740242
3693,0.0790759411448989
3694,-0.1442389275411479
3695,0.194766703361842
3696,-0.2291631301986086
3697,-0.1672003854110508
3698,-0.0794123486202188
3699,-0.085157114876935
3700,0.3819677189398567
3701,0.1593422352528761
3702,-0.137051932513095
3703,-0.042737953345823
3704,-0.6965430034934311
3705,-0.5040387722132418
3706,-0.3371587888218899
3707,-0.0345923507664421
3708,-0.6156188818794831
3709,0.184561936814683
3710,-0.219785002393696
3711,0.5475360876057681
3712,0.054075099498183
3713,-0.1451315931983138
3714,-0.0433199602730516
3715,0.1468638180524546
3716,0.2603299988129468
3717,0.2228826151560232
3718,-0.1812180441395448
3719,0.2174193826150703
3720,0.233234398422759
3721,0.1145529431954798
3722,-0.3271349862259036
3723,-0.135772935928104
3724,-0.6682142624693519
3725,-0.3899881164586897
3726,0.1107210041394892
3727,-0.0365444559893024
3728,-0.0415788066882608
3729,-0.0445685761825461
3730,-0.0713606089438657
3731,0.4764300298878506
3732,0.0916508987701047
3733,0.1682358844189938
3734,-0.3316651366638054
3735,-0.030540284590422
3736,0.0482901554404103
3737,0.1832313739397714
3738,-0.035476718403549
3739,-0.2162834794975166
3740,0.2305645876441116
3741,-0.1598768356229336
3742,-0.4909107137544188
3743,0.0654119466000566
3744,-0.6765049241176972
3745,0.5714455787374672
3746,0.282866751092397
3747,0.1797955858391337
3748,0.1567676289635508
3749,-0.2074811784930904
3750,-0.1930319591303321
3751,0.0059400059400005
3752,0.2399928890995829
3753,-0.0207444286391634
3754,0.3970069513113117
3755,-0.152245247878926
3756,-0.121352039306212
3757,-0.2551928783382829
3758,-0.1188354129530532
3759,-0.0773027293809977
3760,-0.0544686127222043
3761,0.4215593340837658
3762,-0.2018403086969447
3763,0.1881286385115759
3764,0.3469044315195756
3765,0.007380400608155
3766,0.2723311546840992
3767,-0.4109143583528079
3768,0.082705656476157
3769,-0.1034890597279783
3770,0.1535191308455475
3771,0.0590109760415403
3772,-0.2870247077970195
3773,-0.3071991451849779
3774,0.4976373301831076
3775,0.6007082033555398
3776,0.4093284913621169
3777,0.308664581000915
3778,-0.3538577848712676
3779,-0.0830206921193358
3780,-0.3469439406082673
3781,-0.2494925575101503
3782,0.4210880916287687
3783,-0.1771703366236343
3784,-0.2293699197733739
3785,0.108753035582301
3786,-0.1522746018653696
3787,0.0253726609578189
3788,-0.1132478858630585
3789,0.060291939919604
3790,-0.099527772483741
3791,0.0338703190160604
3792,-0.1452178798189551
3793,-0.015902296291582
3794,0.1693372563131069
3795,-0.004233610634826
3796,0.0126992189980321
3797,0.1162741533127467
3798,0.0
3799,0.1899054692775224
3800,1.2734306254254388
3801,0.0348536148177714
3802,1.0575407251707918
3803,-0.6661927826360218
3804,-1.488105224306279
3805,0.4060218215843312
3806,-0.0329938896118748
3807,-0.8567960755887387
3808,0.2069174348967125
3809,0.2523057551083512
3810,-0.2650208187380075
3811,-0.2967212838122775
3812,-0.1791902628687446
3813,0.6999932854361232
3814,-0.1210084033613491
3815,0.1057703607944521
3816,0.0453096157073303
3817,-0.0067129862719369
3818,-0.6214326724982377
3819,-0.3490815427370612
3820,0.5326321467098113
3821,0.3158814436454055
3822,0.166065587519921
3823,0.2426372155287894
3824,-0.1105638757664033
3825,-0.535774672003075
3826,-0.4925366713984644
3827,-0.575408843125384
3828,0.7642108878584927
3829,0.0879356568364665
3830,0.0525193196068563
3831,0.3332941641473763
3832,0.1589163822525607
3833,-0.2941648392790287
3834,-0.0053487376979105
3835,-0.1585736939099027
3836,0.0342744526798269
3837,-0.1362120188337228
3838,0.9823495677661902
3839,0.1431646818032411
3840,-0.2466379631106203
3841,0.1433121019108304
3842,-0.1169093421192499
3843,-0.3262816685148794
3844,0.0170788876164331
3845,0.2318492203620583
3846,-0.1533971067601189
3847,0.2762020099007821
3848,0.1336728198599608
3849,0.4036262969928716
3850,0.22374070266675
3851,-0.9184389588990908
3852,-0.0152587890625034
3853,-0.0641280117262587
3854,0.3287170902450111
3855,0.3820381431733394
3856,0.0908787979764355
3857,-0.0304536687580239
3858,0.2540426175003838
3859,0.6008712633318312
3860,0.2233246901182585
3861,0.1959611069558632
3862,-0.0119685227850813
3863,0.0627952873632068
3864,0.2594768707685897
3865,0.2855018587360534
3866,-0.035700473031269
3867,0.2833113309699287
3868,0.0429973608516557
3869,0.2219066216935913
3870,-0.0073974345697013
3871,0.1049333451568142
3872,-0.3143068939955529
3873,-0.0682452079995306
3874,-0.0623496927050798
3875,0.3952306489444788
3876,0.3311903370348849
3877,0.3977879111283469
3878,-0.0744384749821869
3879,0.5100397985600401
3880,-0.4679450370813734
3881,-0.4100956619187568
3882,-0.1089360041623427
3883,0.0065032190934638
3884,0.4676602424065871
3885,-0.0696311170126734
3886,-0.2776740334183009
3887,-0.4747764798016188
3888,0.0798813191829297
3889,-0.3780068728522247
3890,0.0507024746078646
3891,0.1877367115058079
3892,0.8642175109241029
3893,0.014563342448912
3894,0.4045124899274764
3895,-0.1323263619932949
3896,-0.3627882871209988
3897,0.2423498238924613
3898,0.0804277165986852
3899,-0.5614143316341494
3900,0.0529528162537269
3901,0.4881160384946032
3902,0.0637472283813797
3903,0.2433090024330887
3904,-0.1661681621801325
3905,-0.0221606648199401
3906,-0.0277085065115053
3907,-0.1609680284191785
3908,-0.1389583680729253
3909,-0.0138977680184593
3910,0.0680527200255557
3911,-0.2017868574132221
3912,-0.0278404187199038
3913,0.1140155728587388
3914,0.2496532593619909
3915,0.0637595985917495
3916,-0.2166967634393748
3917,-0.0333490815107146
3918,0.0722041711794248
3919,-0.1000750562922071
3920,0.0302913247313327
3921,0.0447222222222226
3922,0.1926835692205307
3923,-0.2598954858794758
3924,-0.11130899376669
3925,0.1583151779230256
3926,-0.3265530943856453
3927,-0.207201682144732
3928,-0.1872549593305761
3929,-0.1318372249728968
3930,0.3183225278897353
3931,0.1574527641707381
3932,0.5076731165327377
3933,0.1419466975666306
3934,0.0781543983558742
3935,-0.8774619304162623
3936,-0.0087607867186393
3937,0.3709522562625403
3938,0.3161252900232111
3939,-0.2238176903177161
3940,0.3158321743161891
3941,-0.0811970769052399
3942,-0.1568399651466638
3943,0.1565943626029357
3944,-0.1132239802583789
3945,0.2461627570228852
3946,-0.0086888522026325
3947,-0.1334068037469851
3948,0.4676269376208771
3949,-0.1242774566474008
3950,0.4926727496669381
3951,-0.71390597706387
3952,0.9085825795677624
3953,-0.484459680875197
3954,0.2439147052906928
3955,-0.7422419252691594
3956,0.4262940167490661
3957,-0.4446583984696645
3958,-0.1814858999416135
3959,0.053275153483175
3960,0.0735163637285523
3961,-0.2872832663853288
3962,-0.0053900296654939
3963,-0.2494774940103061
3964,-0.1212152144233258
3965,-0.6847379239465623
3966,0.1052334385667783
3967,0.1281689779805696
3968,-0.1231937992454426
3969,0.0772956473882331
3970,-0.3426145136386962
3971,-0.1030396702730639
3972,0.4411161263849064
3973,-0.1515423933424169
3974,0.2638590019469283
3975,-0.5294159730999517
3976,-0.1983273596176784
3977,0.482724181390144
3978,-0.2025352649637738
3979,-0.0882402041449058
3980,-0.1516689556338427
3981,0.0513261238033791
3982,0.5035509845371855
3983,0.296026145029129
3984,0.3798334394979625
3985,0.5700211118930346
3986,0.128687103387546
3987,-0.0405694060273419
3988,0.2020395752444276
3989,-0.2273952692406937
3990,0.3550422469672858
3991,-0.1426733414428702
3992,0.1121600149546596
3993,0.1143657369588071
3994,0.1363525120328263
3995,0.1477878371773665
3996,-0.4887974180270433
3997,0.0610039711014194
3998,-0.0587010921677385
3999,-0.4699358537559623
4000,-0.0145161290322632
4001,1.2581621277273416
4002,1.1616924820551562
4003,0.0260289869121685
4004,0.3056510137535179
4005,0.3543132289028509
4006,-1.1032433457672155
4007,-0.4253968253968175
4008,-0.127145581691029
4009,0.0127129417747151
4010,0.275744033469622
4011,-0.0999381335363815
4012,-0.975492551657862
4013,0.936210726753426
4014,0.2785617579835704
4015,0.1736960161753855
4016,-0.0063189156740645
4017,0.3902439024390272
4018,0.0644745325596339
4019,0.055008958601833
4020,0.3601854171886674
4021,0.453645532916595
4022,0.756544340615135
4023,0.0525746095562133
4024,-0.0773754255648406
4025,-0.867117628365191
4026,0.1284647704259019
4027,-0.1149947041912529
4028,0.381351461344825
4029,-0.4618552954359542
4030,0.0015142567270841
4031,-0.3281527733466977
4032,0.1622933414227114
4033,-0.066022629825525
4034,0.2843763999370435
4035,-0.1370029097963137
4036,-0.0970873786407746
4037,0.1112535158808237
4038,0.1280002421380702
4039,0.2927329792370917
4040,-0.1511213201958532
4041,0.0151098485993204
4042,0.0573844759891264
4043,-0.1027935663320933
4044,-0.0574764800193598
4045,0.0
4046,-0.1211497107550586
4047,0.0998487140695867
4048,0.2785863275152904
4049,-0.0432564597923239
4050,0.1780097051866569
4051,0.1522465805388887
4052,-0.2380289939961937
4053,-0.3760365502627418
4054,-0.1730061349693212
4055,-0.6259800229649538
4056,0.2979011509817286
4057,0.5082669932639287
4058,-0.1791323125245431
4059,0.2325752197223897
4060,-0.0342859941713915
4061,-0.1987632508833928
4062,0.181257042081029
4063,0.1736068660293019
4064,-0.1567359733548951
4065,-0.2750423614351328
4066,-0.2091741313121286
4067,-0.0172290728297504
4068,0.0442837109749813
4069,0.1032220010322099
4070,0.0393072104164169
4071,0.0196497433252239
4072,-0.1525177732405118
4073,-0.0664631744781365
4074,-0.1034941599724054
4075,-0.9006329920557393
4076,-0.1467804037524724
4077,0.5184746264866562
4078,0.0063482658653686
4079,-0.5682060012768708
4080,0.313971742543175
4081,-0.2840153602314628
4082,0.1561238795190868
4083,0.1166910657076807
4084,-0.3619870962246851
4085,-0.1770477815699624
4086,-0.0256038235043109
4087,-0.303899327997264
4088,0.234862071910501
4089,-0.2032476840461241
4090,-0.1843317972350259
4091,0.0642604691014268
4092,-0.1297601046660056
4093,0.1616702355460375
4094,0.0962669804257115
4095,-0.0055196115220401
4096,-0.1208499335989314
4097,-0.1415701415701469
4098,0.0300210147102942
4099,-0.124527653727238
4100,0.9898606901735104
4101,-0.6586913397034934
4102,0.7320666225723054
4103,0.0060125060125005
4104,0.0630914826498531
4105,0.5735280939152132
4106,0.2562345439918999
4107,0.0238300914479711
4108,0.1478552951439888
4109,0.1612175204157311
4110,0.1541791443057437
4111,-0.0979402861043462
4112,-0.1396855588908284
4113,0.0861147404679782
4114,0.2454171276569016
4115,-0.3473336900303176
4116,0.0401123144805428
4117,-0.1472951258703816
4118,0.4384665521123476
4119,0.1301852180602395
4120,-0.2283443551496215
4121,-0.0296639079232196
4122,0.0563296768455374
4123,0.1568836397004329
4124,0.3069023519343761
4125,-0.0116689734166952
4126,-0.1314186040954843
4127,-0.1555544919350924
4128,-0.391851600921615
4129,0.1657392305478343
4130,0.1484887675432304
4131,0.1816877838871601
4132,0.0119517150711154
4133,-0.1819966953231753
4134,-0.3627662525001096
4135,0.0809283757458832
4136,0.2530456986542866
4137,-0.024917938519775
4138,0.0167688769643525
4139,-0.0280358379480686
4140,0.1906151344111799
4141,-0.1724964063248747
4142,0.0502861521515376
4143,-0.2473958145794037
4144,-0.3298090123070353
4145,-0.062658151584526
4146,0.2715823880023061
4147,0.0072096320684505
4148,-0.1878024703248091
4149,0.3096346790840623
4150,-0.3299476472616724
4151,-0.5833385886359409
4152,-0.5102525908788432
4153,-0.1523567687668501
4154,0.0253863484910938
4155,-0.1589168229348758
4156,-0.3828606068340582
4157,0.2037762282293713
4158,-0.4798925040790863
4159,0.1070612486217796
4160,0.0287544529465428
4161,-0.1840471160617081
4162,-0.1635087044339684
4163,-0.3329312424608042
4164,-0.0466643066327621
4165,0.2567970981927758
4166,0.1634405845404588
4167,0.4815818848668445
4168,0.0701150524269275
4169,0.0095602294455161
4170,-0.1851733605772249
4171,0.1339114908812521
4172,0.1369121533416139
4173,-0.012737636531548
4174,-0.2650063856960358
4175,0.2236916150815867
4176,-0.4891565583736141
4177,-0.2039949001275045
4178,-0.0425170068027146
4179,0.2206007127099872
4180,-0.6891445494930968
4181,0.7012781359574599
4182,-0.0028278143822613
4183,-0.3120301818285033
4184,0.0184347480820926
4185,-0.0695331346672355
4186,0.2307703198221788
4187,-0.0127435432714136
4188,0.0820576667326958
4189,0.0226314747234671
4190,-0.1501586582049041
4191,-0.375383915367988
4192,0.1590005678591715
4193,0.0806560746109912
4194,-0.2572103077535795
4195,0.0142194920797461
4196,0.2581267373915087
4197,0.1133337111123639
4198,0.0820994819239646
4199,-0.3522827353049828
4200,0.1968024050286969
4201,-0.3427944604415193
4202,0.1451339065666327
4203,0.4063599421823463
4204,0.027265043487735
4205,0.0040895892689295
4206,0.0095414644784821
4207,-0.2623954518121629
4208,-0.0875417191005069
4209,0.1584180050256703
4210,0.1173100531987469
4211,0.0763296349807738
4212,-0.0572800174567616
4213,0.0490730643402417
4214,0.1891182192954987
4215,-0.2632799497994794
4216,0.1443905628507681
4217,0.1740549360891994
4218,-0.0762070654836352
4219,-0.0814172762066803
4220,0.0677518578000359
4221,0.0707232815602619
4222,-0.0176839470569825
4223,0.1643262623244746
4224,-0.3570844463828169
4225,0.0639526174481119
4226,-0.4403807760192098
4227,0.783717058046725
4228,0.4600657236748146
4229,-0.0244380324382633
4230,-0.6746374309392378
4231,-0.1920693963854521
4232,0.3265036351619387
4233,-0.0718927934663829
4234,0.0919381715796107
4235,0.3236060597382501
4236,-0.0028638524543189
4237,0.2770241325146281
4238,0.1596760856548152
4239,-0.1484908192695342
4240,0.034255373811768
4241,-0.266185814872061
4242,0.060070368145536
4243,-0.0060073976811325
4244,-0.1831312870776402
4245,-0.2528372360293048
4246,0.0975917793277576
4247,0.1862250744900395
4248,-0.1966384866013125
4249,-0.2143206467017647
4250,0.0976908460456643
4251,0.0568645122526901
4252,-0.3088778156849666
4253,-0.3575054543883465
4254,-0.0475459791229987
4255,0.3252768084098159
4256,-0.1618227717004337
4257,-0.3942380591357197
4258,0.0173261429840038
4259,-0.3248340521690016
4260,-0.0445623111536293
4261,0.0912151156477393
4262,0.0651112316874685
4263,-0.6465846785644028
4264,0.045851528384275
4265,-0.31759938670463
4266,0.0569164422845364
4267,-0.1457869756327528
4268,-0.4879606987861509
4269,0.0748453562859037
4270,0.1823774994506791
4271,0.2870226331587831
4272,-0.0065734694771965
4273,-0.0570025431903865
4274,0.2209437140419554
4275,-2.1318681318681363
4276,0.2156511568405255
4277,-0.1158790954111795
4278,-0.7793676550130344
4279,-0.4544331933810896
4280,-0.2351776209926943
4281,1.1888163205401074
4282,-0.1543436719094505
4283,0.8200605022414986
4284,-0.3376648706633812
4285,-0.6675665725856
4286,0.0515135161654408
4287,0.2166224038967533
4288,0.0855965467907325
4289,0.2707284057511527
4290,-0.0964331925490055
4291,-0.1344546032366917
4292,-0.0525871662855055
4293,-0.1629183203488707
4294,-0.069870922663927
4295,-0.6154415392205241
4296,0.027126334738974
4297,0.697913605642086
4298,0.0318245244681621
4299,0.3658625820141954
4300,-1.0139752688958794
4301,-0.5234446828072303
4302,-1.355548928979669
4303,-0.0223696965177918
4304,0.7658440933811876
4305,-0.6092113752543511
4306,0.0917317466220415
4307,0.3274232408723021
4308,-0.2315846832119686
4309,0.1335707925200266
4310,0.0618001137122092
4311,0.0889130381091194
4312,-0.1013647151898655
4313,0.6484574572607551
4314,-0.1833282067056301
4315,0.1474292032680196
4316,-0.0663871848145556
4317,-0.1983247105198342
4318,-0.2073766849355589
4319,-0.0271638473885698
4320,0.2782702915681628
4321,-0.0233998793058784
4322,-0.0036948542995754
4323,-0.1949750728071524
4324,-0.3889893709273787
4325,-0.1414145598313528
4326,-0.0087456846950542
4327,-0.1706012541497623
4328,-0.2125496719342057
4329,0.1107726391581321
4330,-0.2951081484567527
4331,-0.0764393176053741
4332,-0.0011581848926352
4333,-0.1171136698322133
4334,0.1355981662403468
4335,-0.0253427819749332
4336,0.0460544595720988
4337,0.2978045571022971
4338,0.2854446260445222
4339,0.0356678517597995
4340,0.1780217760830563
4341,0.0826256598577033
4342,-0.0620076705785044
4343,-0.2117327564382904
4344,-0.2561144439317059
4345,-0.0923787528868307
4346,-0.2686180066691425
4347,-0.1786252812768185
4348,0.0104380501722315
4349,0.1528573910022507
4350,0.6600743532030079
4351,0.6507537688442149
4352,0.0
4353,-0.8732122567542534
4354,0.2894364417487903
4355,-0.1467908483498643
4356,-0.1216298398540488
4357,0.2124001213715059
4358,0.2924566357402098
4359,-0.3059960043496901
4360,0.2321180774567972
4361,0.3419577078775884
4362,0.0628203839581867
4363,-0.1762070180738027
4364,-0.3118489994318575
4365,0.0895605227307175
4366,0.083184189962437
4367,-0.1970045210011801
4368,-0.2354430379746852
4369,0.0202490634808099
4370,0.2902354692981435
4371,-0.1023179435356608
4372,0.1059950283284371
4373,-0.0732406460330139
4374,0.1248581157775266
4375,-0.3421446943534091
4376,0.4141398021066114
4377,0.2388154752427957
4378,0.2160582086232665
4379,0.5509778537679402
4380,0.2163892041871664
4381,-0.2814051285294347
4382,0.2900469749992168
4383,0.3346373191308849
4384,-0.1589299763965367
4385,0.0990363604923514
4386,0.051849291393024
4387,-0.0345781466113459
4388,-0.0629089079013552
4389,-0.0566500912695936
4390,0.2386185243328072
4391,-0.0722656863669268
4392,-0.1337129733045838
4393,-0.0173070266528231
4394,-0.1812650725848542
4395,-0.0551980822608991
4396,-0.0883949993686164
4397,0.1701859439016768
4398,0.1227611822846127
4399,0.1288902860735696
4400,-0.5642540620384121
4401,-0.183497099561976
4402,-0.1422643746295252
4403,-0.5813086898196419
4404,0.223081499107674
4405,0.1039964344079699
4406,0.1305676726312346
4407,-0.0445315283220621
4408,-0.0386088919248004
4409,-0.1952067227290869
4410,0.0701775253501581
4411,0.068346606442399
4412,-0.1547619047618993
4413,-0.0848934363969513
4414,-0.0521547356499834
4415,0.2363418128775765
4416,-0.0877574098321581
4417,0.1188919272381337
4418,-0.0952040937760303
4419,-0.0610273432267043
4420,0.0844737789225999
4421,0.1042935670776999
4422,-0.3309086572859568
4423,0.3001931936394682
4424,0.402593173677515
4425,-0.0573666226024538
4426,-0.0461640195136563
4427,0.0237002295180048
4428,0.0187072072633963
