,GOOG.US
504,0.124944326857515
505,-0.0956718829212938
506,-0.0763985675762088
507,0.1218521527213704
508,0.0425709713276595
509,-0.1935198496074347
510,-0.1419842195811721
511,0.0284678372746891
512,-0.0482604481892543
513,-0.1763423816128321
514,0.0467385965746089
515,0.1092014053746169
516,0.1090822859852882
517,0.094764273868755
518,0.0469652181120003
519,-0.0924371407691301
520,0.117186575232213
521,-0.1231421178397866
522,-0.0514980237154204
523,0.0859261035509454
524,-0.0828353253652079
525,0.1710859909643791
526,-0.0014344741501299
527,-0.1297903713000058
528,0.1115374532281365
529,-0.0736975918298047
530,-0.1148519579751767
531,0.0691975470662539
532,-0.154860171780069
533,0.1800776761506329
534,0.0493843644791255
535,-0.0601213879451732
536,-0.1041278575454623
537,0.1840338698604073
538,-0.0859451501878559
539,0.118253484071453
540,0.0995138581380026
541,-0.1187003031863278
542,-0.156605106854326
543,0.2158201403545427
544,-0.0786718288100831
545,0.3042229954556518
546,-0.0723052040719238
547,-0.0237902650235523
548,0.1411147590833838
549,-0.0109292733458791
550,-0.252987227029249
551,0.1337310976237012
552,-0.1518607579026296
553,0.3251207650093639
554,-0.1768756705260269
555,0.0809325082745801
556,-0.0127475491808649
557,-0.0121322040102104
558,0.0495324221559933
559,0.089325133217663
560,0.0305870663924049
561,-0.0772457771623726
562,-0.029386681462764
563,-0.0273391410165212
564,-0.0234390420422276
565,-0.1218668686802162
566,-0.0197661011365515
567,0.0189389260805495
568,0.1184337141306083
569,-0.1144522758711442
570,0.0839160839160824
571,0.0600215419780812
572,0.0759968943971765
573,0.0049292852947051
574,-1.0560442343056655
575,0.642396219949513
576,0.1320691965469321
577,-0.3880676457068193
578,0.0169327527818049
579,-0.1395267716993251
580,0.0368060129402298
581,0.1199742492878341
582,0.0536483487795315
583,-0.2257959792810314
584,0.2202222528422129
585,-0.0331289174340297
586,0.122692274251044
587,-0.2333688389658036
588,0.0411373260738008
589,-0.1347245174390808
590,0.1340599349543123
591,0.09331921457135
592,0.0089443059822876
593,-0.2707524348327751
594,0.1679378968561154
595,-0.2401408826511465
596,0.3745698488187758
597,-0.2483144896955543
598,-0.2874149659863927
599,-0.2581965216544152
600,0.2203233643294051
601,0.3793047331722515
602,0.2709113607990103
603,-0.1127904109361342
604,0.0964492780767648
605,-0.0337247064701451
606,-0.0183229503281496
607,0.1301731344276605
608,0.0453113178526652
609,-0.1073657927590481
610,-0.0120697046251925
611,0.0536605657237921
612,0.0116458981483105
613,-0.0049913483295764
614,0.1018029510390247
615,0.0174488892951094
616,0.0448484496140096
617,0.0605917238345446
618,0.1007462686567096
619,0.124223602484472
620,0.0831605992528048
621,-0.2164367544438054
622,-0.1070890457867901
623,-0.0344630000249099
624,-0.0673104090146043
625,0.4894080299546148
626,0.4040337369572182
627,-0.0590264282856102
628,-0.502557848825357
629,0.071961982348944
630,0.243465540652652
631,0.1410041388265234
632,-0.2743051670413406
633,0.2006632376827232
634,0.0916187443160892
635,-0.2504643249325499
636,-0.0355996162022391
637,0.1217379231408809
638,-0.4785641374617235
639,0.0815937988712888
640,-0.0404732995262261
641,-0.259838572729222
642,0.0610009610207254
643,-0.5954727614920721
644,-0.2439938004955605
645,0.356979593094634
646,0.233842811169788
647,-0.0061496412709202
648,-0.0534108146217446
649,0.2415158293890572
650,-0.0080629349220648
651,0.3337487336575286
652,-0.00874302700737
653,-0.2528414326943404
654,-0.2707037981663943
655,-0.0296496514442182
656,0.0368760791422749
657,0.4450040829210315
658,-0.0229931603927394
659,0.1122657630558257
660,0.0517354502611687
661,0.2438624253630512
662,0.0399726682610205
663,-0.0950680865324838
664,-0.0078659639738856
665,0.0201738369270167
666,-0.0716855689592863
667,-0.0234444520501042
668,0.0475507921140901
669,0.0574384502559032
670,0.0526242050840437
671,0.3195051417165434
672,0.0306467485502416
673,-0.1919097665865479
674,-0.3023719222552455
675,0.0629833344665477
676,0.4485212024496486
677,0.1920117480568164
678,0.2939018034722234
679,0.3898704316473072
680,0.076926062761781
681,-0.0164112337541911
682,0.1443161634102949
683,0.118449004447566
684,-0.216209084661973
685,0.128382187147697
686,-0.0062222022410299
687,-0.012453001723122
688,-0.0784618639335263
689,-0.205492909468069
690,0.061450008299291
691,0.0825714295796158
692,0.0652382430107048
693,0.0169238146278017
694,-0.0208065170243045
695,0.0444145214335232
696,-0.1055075654923138
697,-0.0393602807111762
698,-0.228031814772347
699,-0.1254065083852305
700,0.21215773716446
701,-0.0292542038121704
702,0.4132551505333241
703,0.4889901799778695
704,0.3616594256861805
705,-0.2510855264259147
706,-0.4043697478991663
707,-0.1368256121389412
708,0.279097088193339
709,0.0489816184734521
710,-0.0910006715916734
711,-0.0196479160614169
712,-0.0657041264207862
713,-0.1755747421509049
714,0.2925852335764011
715,0.0261432205494437
716,0.1946040093115305
717,-0.0026796450810218
718,-0.0633467177015489
719,-0.1167746048790315
720,-0.1997202571482386
721,0.1316284317412585
722,0.009065422129702
723,-0.226813074394008
724,0.0692746673302668
725,-0.4071750065716729
726,0.000178820499986
727,-0.0368505976594412
728,-0.1853113014803424
729,0.2274466608970599
730,0.0046488508398204
731,0.0246685829507934
732,-0.0583985211669941
733,-0.3886519728868418
734,0.1654572571739894
735,0.1703650680028711
736,0.0128830930875093
737,0.0655033796682595
738,0.2446763347068398
739,-0.0453283269921257
740,0.0326471485480925
741,-0.0669446804864289
742,0.0089251607421449
743,-0.1183089328605722
744,0.0067906860379777
745,-0.0062549704675939
746,-0.0032169454388233
747,-0.069212197084859
748,0.2025754749814891
749,-0.2467320086025192
750,0.3015906086802056
751,0.4501793577123897
752,-0.0666873079762796
753,-0.0142921797956243
754,-0.3077154135896504
755,0.138391084341865
756,-0.0392148170628815
757,-0.1343631663952068
758,0.1013098649201732
759,0.0806076418771265
760,-0.1934569545470055
761,-0.0391164799950799
762,-0.1082425042493448
763,-0.0338693123503175
764,0.2089364723876075
765,-0.0040969614202762
766,-0.018306525820578
767,-0.0421524786231412
768,0.0491690767481503
769,-0.0656017767147885
770,0.0150314807033385
771,0.0030745265229204
772,-0.0044411799873634
773,-0.1467980343768177
774,-0.0756441203156826
775,0.2726352439529474
776,-0.1313132088801545
777,-0.0787731372074416
778,-0.0788352381977775
779,0.1731372390944562
780,-0.1037595545256389
781,-0.1562674405625606
782,0.0953629753248308
783,0.2401365632851818
784,-0.2634615384615349
785,-0.1428962095913798
786,0.1123418269397267
787,0.0761190070698418
788,-0.0334574206251496
789,0.0196091247793882
790,-0.0238442279661985
791,-0.0080769230769244
792,0.106041279257412
793,0.0936588361737908
794,-0.1018232118499024
795,0.1205055090973934
796,-0.1125728073275997
797,-0.0303616106258111
798,0.1485125717619019
799,-0.1371879167034997
800,-0.0091678392200169
801,-0.1776929465882881
802,-0.027959514622837
803,0.1348224970083809
804,-0.1782189295675608
805,-0.112412140511173
806,-0.2743803376803688
807,0.3095220004558945
808,0.1652846369127653
809,0.1132552510159133
810,0.007576361751338
811,-0.0329081861606227
812,0.0779216638168433
813,0.0657218650670399
814,-0.0757370409936736
815,0.080057673388599
816,0.0445893598639981
817,-0.0254861279801794
818,0.0035838583022126
819,-0.1863088897665782
820,0.0382843811688714
821,-0.1129866811460116
822,0.1968394125100633
823,-0.0127523571935133
824,0.0800366336830694
825,0.0066091094398972
826,0.0358154980266615
827,-0.3408837157371735
828,0.0404570248740898
829,-0.4565186163596843
830,-0.0773140299543628
831,0.1264176018125578
832,0.1243367830524344
833,0.088758120144947
834,-0.2729578965072589
835,-0.0982070203990074
836,-0.0755220731826891
837,0.0957884770487644
838,-0.121830048837341
839,-0.1253223138752737
840,0.0907893581526046
841,0.0523038255509376
842,0.0908348034075377
843,-0.0670311852938441
844,-0.0384436467046511
845,0.0180775333118155
846,0.0584107026649651
847,0.0212198056195663
848,-0.0259615418349279
849,0.0066653569824895
850,-0.2416067187085394
851,-0.8230777412194101
852,-0.2745390805349046
853,-0.1136602385487372
854,-0.1497042134492227
855,0.5198682314185586
856,0.0116656487816309
857,-0.0827572944889086
858,-0.0680377300139174
859,0.0467111567537163
860,0.0456599057964023
861,-0.1306272859775108
862,-0.0939335445977895
863,0.2245223749935617
864,0.0314026697417246
865,0.0553958660620651
866,0.2610322920551112
867,-0.0157396793895754
868,-0.1037841837014372
869,0.0616159818164453
870,0.240918598198654
871,0.0370375427553213
872,0.0610660980810222
873,0.0403248838634782
874,0.0956480560362999
875,-0.4295123924292512
876,-0.0624544239713324
877,0.1362369337979043
878,-0.2301451765552312
879,-0.1317157237157586
880,0.1231711704160124
881,-0.0730493380122242
882,0.3701627253448332
883,0.2350861318359052
884,-0.0082307243315474
885,-0.1126956521739054
886,-0.0389717037593737
887,0.0587709567146706
888,-0.0121729815457726
889,0.1229696119162562
890,-0.0298829007262284
891,-0.0813754538246513
892,-0.1431332601995552
893,-0.1450847315758034
894,0.1551078207067348
895,0.1372088090162783
896,-0.0588030619345878
897,-0.2144463622574434
898,0.0501866315360264
899,-0.0407932722480256
900,0.1808387028625837
901,-0.416217638124006
902,0.0871133681928039
903,-0.0485611892189911
904,-0.0263020579239145
905,0.0504575096886921
906,-0.0602460755197315
907,-0.0318302387267904
908,-0.2356734773749192
909,-0.193720390509622
910,0.1559687296527818
911,0.1067022624280596
912,-0.2191978084479551
913,-0.1645087780689109
914,0.1133844842284678
915,0.2721600807821092
916,-0.1529412766464827
917,0.0693487176869058
918,-0.1440099528772212
919,-0.0396397471580788
920,0.1553336908136119
921,-0.0293730763827718
922,-0.0843590628475026
923,0.0149097322212054
924,-0.1006353673617384
925,0.3501864227923414
926,0.1412036719403905
927,0.4647128921121773
928,-0.2958853444290293
929,-0.0819149592481758
930,0.0623398687437544
931,-0.0514054243003721
932,0.0373406598677025
933,-0.0174743709226542
934,-0.1807128855080266
935,-0.0656148190637791
936,0.0058388043502395
937,-0.006354396727312
938,-0.0429535551798551
939,0.0645604395604433
940,0.1902281023461528
941,0.0592611876901159
942,0.0434849600246522
943,-0.0870456235585198
944,-0.103259005145805
945,0.0867171888549629
946,-0.07923930269415
947,0.0034541654371135
948,-0.0458375729456427
949,-0.1648225107332306
950,-0.1183077712526482
951,0.2488234206822027
952,0.1140914814850028
953,0.2554786437532844
954,-0.1963663890991668
955,0.0399632054747347
956,0.1508755029183293
957,0.1169368212881718
958,0.2202936746987994
959,-0.0141209696399238
960,0.1546205217620142
961,-0.0086952230324682
962,-0.0286789578724974
963,0.0263118957029917
964,-0.1296498493975764
965,0.1100068636760951
966,0.1047258109206017
967,0.0497552137361915
968,0.2210617521017377
969,-0.147278858917166
970,-0.0427009525597254
971,-0.2233874950031744
972,0.3084958249919091
973,0.2763180041517976
974,-0.0856336657292163
975,-0.1935109967289792
976,0.0687130054086996
977,0.1387057722186516
978,0.1585491771591319
979,-0.2752806783386933
980,0.1166495123266128
981,-0.2604422604422582
982,-0.039819289250264
983,0.0709852208278957
984,-0.0164594900014757
985,-0.1722610493158775
986,-0.0773311398215934
987,-0.0300548871217334
988,0.2967145644796086
989,0.0486043257309814
990,-0.2599231060811275
991,-0.2368534025471587
992,-0.3993044374315681
993,-0.0441113787531894
994,-0.0711740242090852
995,0.3797180648954698
996,-0.0776343766997941
997,0.0355903550137926
998,0.0116149472014218
999,0.6303748851966176
1000,-0.0133159525111121
1001,0.2258599109146989
1002,-0.2537733005250647
1003,-0.0357653791130179
1004,-0.0087667927915922
1005,0.095991816172161
1006,-0.0571372485785673
1007,-0.0624342336022518
1008,0.0378671005020871
1009,0.1767507953785855
1010,0.062960618133348
1011,-0.0796385982906453
1012,-0.0201324892860239
1013,-0.0119023436341403
1014,-0.0052423484824692
1015,-0.071854608661525
1016,-0.0280432145936952
1017,-0.1108935351876365
1018,0.1233745750236578
1019,-0.0508477548086131
1020,0.007714236623682
1021,-0.1358848314606703
1022,0.0087773194066532
1023,-0.0635882014024516
1024,-0.1586949713750943
1025,-0.0058966899913372
1026,0.0722804481387663
1027,0.0406412282682442
1028,0.0245357829859066
1029,-0.1297169811320826
1030,-0.0157257430413622
1031,0.0019656792404686
1032,-0.0920784949494609
1033,0.0365819120145948
1034,0.1680725067935928
1035,-0.0530416435837256
1036,-0.0074656775298845
1037,-0.1767375585025029
1038,0.1383642359896555
1039,-0.0976341560744239
1040,-0.0082083326775035
1041,0.0884897719379307
1042,0.0855033737635009
1043,0.049960345815896
1044,0.0054963174672919
1045,0.0800251059155799
1046,0.0537134836526872
1047,-0.1250301780060707
1048,-0.1169229801800953
1049,0.0483179082666841
1050,0.1461531789400791
1051,-0.3053793751468162
1052,0.2926316142857808
1053,-0.3731766621461876
1054,-0.2489907255864671
1055,0.0117825722664424
1056,-0.5034999385975693
1057,-0.1277924404842874
1058,0.093889710301977
1059,0.5762318537130111
1060,-0.2030303758793786
1061,-0.0255765657448917
1062,0.15126281532186
1063,-0.0524128472624233
1064,-0.0955262248997716
1065,0.0969622851652182
1066,0.2100794553624615
1067,0.1153668666359061
1068,-0.2059067312306329
1069,-0.084702841474705
1070,-0.2385214297280975
1071,0.2331623185241849
1072,0.1177522405634583
1073,0.1576263732435913
1074,-0.1635540513428877
1075,0.1033333333333319
1076,0.1604827795321647
1077,-0.0014791258366292
1078,-0.0629023902908411
1079,0.1544270313804701
1080,0.2686002940233657
1081,0.1023243830170876
1082,0.0242869391465094
1083,-0.4208978168004496
1084,0.0638883246856368
1085,-0.1210911141306893
1086,0.1297962770809067
1087,-0.1231162838847042
1088,0.0826303156324261
1089,0.0115686788731268
1090,-0.106306862616406
1091,-0.0242253437779606
1092,0.103820674723543
1093,0.0941258111430095
1094,0.1823815717238659
1095,-0.0431269628297212
1096,-0.0081100011059186
1097,-0.048868194181912
1098,-0.0370798082918608
1099,0.346350269689942
1100,0.2090003512821756
1101,0.2432135899243819
1102,-0.331498650147545
1103,-0.0783318253409692
1104,0.4661324349791047
1105,0.1922532749637919
1106,-0.1147761240665372
1107,-0.2139696058784235
1108,-0.0501253132832004
1109,0.0922289782615061
1110,-0.0306828499566944
1111,0.1469362234264314
1112,0.0029177973131323
1113,-0.0218882697635479
1114,0.0839387476255487
1115,-0.0913120160775883
1116,0.1016323657432306
1117,-0.0750309502669737
1118,-0.0104220513932198
1119,-0.0725901327481721
1120,-0.140579991686345
1121,0.1761973076217287
1122,-0.0375472469524189
1123,0.04045121874934
1124,0.2931392931393007
1125,0.068846482041738
1126,-0.183623346569011
1127,-0.3665844407827202
1128,0.3860703862160643
1129,-0.0852995569769501
1130,-0.0143061259142283
1131,0.1465551553747697
1132,0.1715348981450954
1133,-0.394041700314256
1134,0.032582952793627
1135,-0.0638693124377274
1136,-0.1275361047769317
1137,-0.1053555750658623
1138,-0.0551469691128001
1139,0.2909904868494692
1140,0.0685644262470388
1141,-0.2403084527157699
1142,0.0092605228783459
1143,-0.1371460923124952
1144,0.1715040220616528
1145,0.2851868046446264
1146,-0.0894741448897691
1147,0.0974026762660579
1148,-0.0439841365500981
1149,-0.0817168317216878
1150,-0.0219133596054204
1151,-0.3131531531531551
1152,0.1313587533514509
1153,-0.7330731441418137
1154,-0.321090340413152
1155,0.2307037977101292
1156,-0.5471841982371065
1157,-0.4331034684919119
1158,0.3559836284042075
1159,-0.3113108383784002
1160,-0.1344103274074196
1161,-0.1283402430202329
1162,-0.3071947666388011
1163,-0.3392824803840706
1164,0.0753762070441546
1165,0.1820701960046983
1166,-0.3180367517353308
1167,0.190090209800521
1168,0.479745050885468
1169,0.1666724731328649
1170,0.1561636111324819
1171,-0.0468893667371301
1172,-0.0474613666308137
1173,-0.0412479238544993
1174,0.311047106640553
1175,0.1282182280834134
1176,-0.4918782129418593
1177,0.0450271487220277
1178,0.1195430578221266
1179,-0.1807153079614096
1180,-0.015241377025282
1181,0.0784646098123765
1182,0.0155580713288001
1183,-0.1126745627232809
1184,0.12196378104668
1185,-0.1297447063775354
1186,-0.0766169154228837
1187,-0.2340456655008698
1188,0.1056078428767787
1189,-0.1588296830225236
1190,-0.1120546120546047
1191,0.0449348444755074
1192,0.0658610332199066
1193,-0.0109780439121732
1194,0.0299311583358306
1195,-0.0688890885674119
1196,-0.1736886672311838
1197,0.0799428411517155
1198,-0.090851350067256
1199,-0.0081692535969687
1200,0.0320817072741983
1201,-0.4884339201017472
1202,0.2141686203310215
1203,-0.353344389165275
1204,0.0696032614099551
1205,0.2769808427092696
1206,0.3189288208858737
