,MAR.US
526,0.3274087932647395
527,-0.2881458151846189
528,-0.5186582244375466
529,-0.067403612833644
530,0.033690452125856
531,0.0807917592405605
532,-0.1753557698792681
533,0.1094773718693643
534,-0.2312782767236147
535,0.0472462203023712
536,0.0741889795643175
537,0.0539265251095275
538,-0.0674536256323739
539,-0.0067458175930861
540,-0.1689303331306169
541,0.0877666756683739
542,-0.0472813238770639
543,0.0674991562605429
544,-0.1690331304935767
545,0.1215559157212363
546,0.0809716599190122
547,-0.1216051884880275
548,0.1888064733648018
549,0.1414046192175473
550,-0.1570105197048202
551,0.5030306817471767
552,-0.6731253145445352
553,0.0062904950619556
554,0.297908369657245
555,0.4712858926342044
556,0.3607413857445034
557,-0.2431573040713354
558,-0.6573257873286753
559,0.2300419510362554
560,0.1375601825798779
561,0.0406262695709226
562,0.1154950680484469
563,0.0686256160708623
564,-0.0999188159620287
565,0.1371998752728399
566,-0.243810952738176
567,0.0812043225685523
568,-0.018742971385731
569,0.0561973150171735
570,-0.1250390747108578
571,0.0312500000000071
572,0.0687027668478006
573,0.3423378563425762
574,-0.3685887424251911
575,-0.0686718857299782
576,-0.3376283332185
577,-0.1310887263695306
578,0.1632489994971619
579,-0.5833650881629434
580,-0.0103935698447995
581,-0.0415915707749911
582,-0.0901963505168913
583,-0.0208188757807086
584,0.0277507978354322
585,0.0970335458830155
586,0.124601965942134
587,0.0968188105117471
588,-0.1107726391581255
589,0.1106500691562908
590,-0.0807013123999057
591,0.5175061107859845
592,0.0928664786407036
593,-0.0412910329640095
594,0.0137617835271521
595,0.2299797480520231
596,-0.010298661174038
597,-0.2305336682379712
598,-0.2448951434878516
599,-0.1243265644426072
600,0.310775670704624
601,0.1646298993224968
602,0.0696026322449919
603,-0.5951433754495415
604,-0.1402301048538731
605,0.2828449755291563
606,0.1776537021762585
607,0.0507324497431568
608,-0.5003027309518477
609,-0.4192000000000007
610,0.5473871809560267
611,-0.2501947767294148
612,0.1224268689057489
613,-0.223556463975469
614,0.1848900223143079
615,0.0191228964813877
616,-0.1979945072491552
617,0.0829610721123136
618,0.0637755102040961
619,0.0
620,0.0698491360630581
621,0.0448464772582354
622,-0.0701217568687354
623,0.1400471067540893
624,0.2223069105691021
625,0.38918841718141
626,0.2812789290037814
627,0.0355922551252726
628,0.3617277821122202
629,-0.263120466505479
630,0.3260561383612191
631,0.0920614687345056
632,0.2119991520033799
633,-0.0707163566932991
634,0.292614137140837
635,-0.0246843924113101
636,0.2181562280084463
637,-0.0351988736360316
638,-0.0704473406129078
639,0.1337412876450776
640,-0.021180775455616
641,0.0070363073458984
642,0.0913884007029845
643,0.098321511342079
644,0.0491365997473126
645,-0.0210629783051331
646,-0.0210674157303378
647,-0.0948933328647378
648,0.1158463806782422
649,0.0350926445816837
650,-0.2470152326060005
651,-0.3539311142632931
652,-0.0937349231511445
653,-0.179520817510178
654,-0.1105965300338874
655,0.1035768540256909
656,0.1654487798152551
657,0.1479951815522308
658,-0.0792229264260189
659,-0.2036378697407845
660,0.161957270847681
661,-0.0551648048544918
662,0.1100016049075639
663,-0.1273837028863011
664,-0.058657097508804
665,-0.0897914076529876
666,-0.0622019489944041
667,0.062715498187606
668,0.1373982618292112
669,0.0964718853362836
670,0.061979202534263
671,0.0688183882733427
672,-0.0431677559582908
673,0.0259489967993949
674,-0.0723240115718348
675,-0.1884980616708655
676,0.4778422766529682
677,-0.2839698991906696
678,-0.0639340768629703
679,0.2338766832033905
680,-0.0851184565186583
681,-0.007093707881103
682,0.0638026371756723
683,-0.0070896845090329
684,0.1062322946175476
685,0.0070816514411297
686,-0.156039435420951
687,0.1840707964601705
688,-0.0070801472670567
689,-0.0035401989591782
690,0.0176978620982424
691,0.0212329251893277
692,0.106052036199099
693,-0.0141422712487697
694,-0.0566011037215113
695,0.0636357208513069
696,-0.0070711356243949
697,0.1482736708324563
698,-0.1060220525869421
699,-0.2693125442948231
700,-0.1948161951550093
701,0.080910257321705
702,-0.1573281342714317
703,0.1312169312169321
704,0.2575360972726562
705,-0.3644067796610227
706,-0.237852531430514
707,-0.170183798502385
708,0.4236570072869005
709,-0.0678311005596051
710,-0.7431451268471894
711,-0.7834022038567465
712,-0.1173897079737108
713,-0.0636481241914544
714,0.352354761086281
715,0.2229463213857015
716,-0.0858221764504021
717,0.1713502398903382
718,-0.4561494104484044
719,0.0516129032258084
720,0.158886932623354
721,0.1415094339622573
722,0.0728456956764005
723,-0.0600265832011382
724,-0.2622302467543569
725,-0.2481223175965695
726,-0.0268312315535229
727,0.2242077435330987
728,0.568975843481745
729,0.1528239202657739
730,-0.4270652609101736
731,0.1266244585138272
732,-0.0199973336888422
733,-0.0566912328675812
734,0.1498401704848124
735,-0.2670940170940209
736,-0.2678093197643125
737,-0.0468886060687397
738,-0.2518215089144814
739,0.010071845833623
740,0.4412059629654365
741,-0.2950050284948023
742,0.3274525527933579
743,-0.066871740002671
744,0.0601483659693934
745,-0.1405434346138455
746,-0.1273202439187815
747,-0.2283565048022053
748,0.1743211532014879
749,-0.464771655664824
750,-0.3192168546499174
751,-0.3345195729537358
752,0.0284616479294094
753,0.5026548672566429
754,0.1166778630272545
755,0.0565391003215749
756,0.1728517002963204
757,0.1830282979072433
758,0.3019728989679212
759,0.049122807017539
760,0.1961058971844804
761,0.3106999476348355
762,0.1324826552313201
763,0.0836033023304452
764,0.1009187082405416
765,0.3295064340466819
766,-0.4074667409626022
767,0.039616534228625
768,0.1064821254694637
769,0.1597111311714393
770,0.1040510543840217
771,0.1177856301531323
772,-0.0762723616696808
773,0.4452421219756395
774,-0.1763363529493087
775,-1.0669610007358343
776,-1.4660965180207672
777,-0.9109589041095976
778,1.351351351351351
779,-0.3170153247797315
780,0.1338252216882133
781,-0.135565647664874
782,0.0474254742547379
783,-0.1492739856154151
784,1.1535881958417162
785,-0.3364737550471063
786,-0.1820265623946482
787,-0.4401408450704264
788,0.0879507475813513
789,0.2025521571804816
790,-0.3081507568318123
791,-0.3704710760655206
792,-0.1668198685868004
793,-0.4067819785328494
794,-0.184931506849322
795,0.4975124378109383
796,0.3835839641535678
797,0.145752830316591
798,1.284882553704086
799,-0.9116693679092344
800,-0.0406903801159498
801,0.0643849542527948
802,0.3377237419790611
803,0.323167036962223
804,-0.2429641627859983
805,0.0876601483479594
806,0.1951679117033394
807,0.1780255953780433
808,0.3714610802489839
809,0.0869332620034743
810,0.0868577537248583
811,-0.147206423553027
812,-0.0435117314322038
813,-0.2583892617449603
814,-0.1512350865400734
815,0.010081322669525
816,-0.0268907563025156
817,0.0201640005377074
818,0.2012342366514699
819,0.0067073579716888
820,0.0469294717082282
821,-0.1544349694487274
822,0.1809651474530709
823,-0.0804936946605689
824,0.2408993576017031
825,-0.6941458997677303
826,0.1925343811394927
827,-0.1554475512091498
828,-0.0177123514130471
829,0.0629376130910221
830,-0.1023783272956335
831,0.0393607809178911
832,-0.0630169358014953
833,-0.22895941891679
834,-0.1898433792121459
835,-0.6889411015092946
836,-0.2595224786393059
837,0.238986696407231
838,-0.0717474489795945
839,0.2861685214626386
840,0.0397298371076656
841,0.039714058776816
842,-0.031781344350871
843,0.1586546089163912
844,0.0634215950531142
845,-0.039654215243078
846,0.0713266761768928
847,-0.1349099277835106
848,0.1742850352531085
849,0.2765049770895831
850,-0.0131035838301842
851,-0.1969408520974088
852,-0.0985674858719974
853,0.0722306126469139
854,-0.059132720105127
855,-0.3560596070156878
856,-0.1584995377096877
857,0.3192784964286979
858,-0.1912739504666372
859,-0.0759075907590819
860,-0.5976095617529918
861,0.3375024816359071
862,0.026463777704262
863,0.3099854900408909
864,-0.2976781107362685
865,-0.3351806989015335
866,-0.1362488369001622
867,-0.2198094984346982
868,-0.0066613375965833
869,-0.3274744369444691
870,0.5582508141157728
871,0.3641901734869628
872,-0.2456023896448752
873,-0.2061992816283106
874,0.1925247294695559
875,-0.0989329376015933
876,-0.0424178154825042
877,0.2116402116402196
878,-0.467786519243034
879,0.1910016977928764
880,0.1659663123697766
881,-0.5574888147148616
882,0.1134993260977488
883,0.3182011030971494
884,-0.4903005755702393
885,0.6705251270468782
886,-0.0211789622308514
887,-0.0812519871409963
888,0.2431632365379185
889,-0.1340955607311721
890,0.2604533295790543
891,0.0914269639215102
892,0.2245456459195798
893,0.3182597139160021
894,0.0034972371826225
895,0.062910666853071
896,-0.0279681163473584
897,0.2232454304450908
898,-0.3008886711916638
899,0.3764377831997156
900,0.5349552982559125
901,0.314120826941324
902,-0.1389904901243582
903,0.1242054504274245
904,-0.036544364858947
905,-0.205068111908599
906,-0.1466920932961629
907,0.0073340667400006
908,-0.051364837100083
909,0.2123453174196324
910,-0.0952799765464639
911,-0.058668231152819
912,-0.0807339449541384
913,0.0366837857666994
914,0.0
915,-0.239014524728823
916,0.1211987659761951
917,0.1210520523825394
918,0.1355410652795093
919,0.1170874496889839
920,0.0511995318899891
921,-0.0878477306002961
922,0.1753873136509859
923,-0.3446505829727938
924,0.1098740111339039
925,-0.5143889892951347
926,-1.4098406880022556
927,0.0070487065623393
928,-0.1836028529058617
929,0.2957121734844663
930,-1.202271297331456
931,-0.7304503857886375
932,1.0264971229665565
933,0.4173740803621982
934,0.0070736365565472
935,0.7163424397780616
936,0.6662248421640187
937,0.19842651256701
938,-0.1568982950385233
939,0.5995702502252783
940,0.1315242973833571
941,0.131351538195643
942,-0.1592577205373343
943,0.3484560979817311
944,0.0982989999145139
945,0.1668157731745946
946,0.3053068505368551
947,0.3316466083151078
948,0.3780782724207081
949,0.0850803158181323
950,1.0463075469150689
951,-0.505444553750111
952,0.1185877888459598
953,1.205061257280586
954,-0.3830645161290276
955,0.8333200044784852
956,-0.2340681362725502
957,0.0333889816360676
958,-0.2057647590210312
959,0.3583811174823272
960,-0.0200066688896306
961,0.2195900984828403
962,-0.2133902373966345
963,-0.1937596044631659
964,0.1001201441730114
965,0.183217295712719
966,-0.0533280005332883
967,0.1763375033271325
968,-0.0532623169107939
969,-0.0732893597174929
970,-0.267218919099476
971,0.0066800267201008
972,0.0900991090199348
973,-0.3180235672201354
974,-0.3291462349701142
975,-0.2263269329050173
976,-0.6762219772142503
977,0.095461888676748
978,-0.4907205844371623
979,0.3566176470588335
980,0.0514441096494401
981,-0.1840671476954793
982,-0.6819866567827928
983,-0.0890339813028673
984,0.2183971867480936
985,-0.0965580715655946
986,0.1149518874907347
987,-0.0074024724257834
988,-0.1007750789157755
989,-0.1960056425866879
990,0.2444082358169252
991,0.2806499261447529
992,0.3459188930595413
993,0.0220750551876388
994,0.124935694862929
995,0.0624288494730329
996,-0.0036724201248589
997,0.0146875229492412
998,-0.0771690001102339
999,-0.1160349738387897
1000,0.4380724810832315
1001,0.5938242280285035
1002,0.5785807061046164
1003,0.0196757437431179
1004,-0.0157430730478558
1005,-0.458643049185523
1006,-0.3093519473308484
1007,0.13276551518724
1008,0.0810511318663946
1009,-0.4332445645693403
1010,0.2259678188196479
1011,0.5365257178920875
1012,0.003944306393717
1013,0.122124172707218
1014,-0.2131859455191441
1015,0.0276275802186498
1016,0.1379473435282966
1017,0.2006057506981831
1018,0.0746796635484622
1019,0.2352756646537615
1020,-0.1236724838538692
1021,-0.0648228176318144
1022,-0.2994719836078457
1023,0.003940265573896
1024,-0.2171852787869147
1025,-0.3652058432934865
1026,0.0964901700639226
1027,0.1445260749126876
1028,0.4137931034482744
1029,-0.6458232737807781
1030,-0.10876132930514
1031,0.0302023557837579
1032,0.1929221679628583
1033,-0.894160583941605
1034,0.115438361990399
1035,-0.3964865194583418
1036,-0.0479063111224974
1037,-0.1843360234776255
1038,-0.3281705259929438
1039,0.0366067448387201
1040,-0.2365090574732893
1041,-0.0060851926977786
1042,-0.1292466765140374
1043,0.4472765149194401
1044,0.4337455237583862
1045,0.145589668615987
1046,-0.0152313644256287
1047,0.0030461800901641
1048,0.2188449848024398
1049,0.0850340136054339
1050,-0.2003039093797431
1051,0.7812499999999907
1052,-0.0205634382068689
1053,0.3279360524697808
1054,0.2283494086772829
1055,-0.3591462580380392
1056,-0.0616058594017409
1057,-0.0192384187799795
1058,0.1081247435371292
1059,-0.2261978202755586
1060,0.0513821806597588
1061,0.0513557929334351
1062,0.02053809817211
1063,-0.06507963692413
1064,-0.023982458544605
1065,-0.0617072334590355
1066,-0.3854360245027203
1067,0.0240839497677595
1068,0.3941055517477841
1069,-0.3714914694551403
1070,0.0343855305687249
1071,0.1716325689962927
1072,-0.138665170705273
1073,0.3914948983085617
1074,0.4499284204785579
1075,-0.0243444173257443
1076,0.3105164903546952
1077,0.4337050805452397
1078,0.4502559674335347
1079,-0.3465989973386162
1080,0.0556723988618108
1081,-0.0711875947878356
1082,0.0216610966703954
1083,-0.0867195242814759
1084,0.0371517027863791
1085,0.1576458223857039
1086,0.3941008035961789
1087,0.3894988652395209
1088,-0.3415910140021584
1089,-0.0708302537570711
1090,-0.0616294835449419
1091,0.2275102994527483
1092,0.1105583195135475
1093,-0.357517105344272
1094,0.2214158312319414
1095,0.0645379390884721
1096,0.2941627087482875
1097,-0.228189197406688
1098,-0.1651951887285921
1099,0.0461226246848392
1100,0.4825174825174809
1101,0.1675509634180459
1102,-0.1678321678321742
1103,0.4732739420935459
1104,0.5674740484429018
1105,-0.5637135500034812
1106,0.2222067911950511
1107,0.1802176474665691
1108,0.4588263704419167
1109,0.2031260758796306
1110,-0.2761858730925756
1111,0.1241293703882342
1112,-0.3112894299944581
1113,-0.0692233144122901
1114,0.2916844396773584
1115,-0.6129166666666642
1116,0.166389351081537
1117,-0.4596740493104865
1118,0.6091651668281846
1119,-0.3647479765171818
1120,-0.1112849939140995
1121,-0.3454773869346765
1122,-0.1467812958691605
1123,0.0698470349933605
1124,-0.4278900112233342
1125,0.0976181179226901
1126,0.8581198787018598
1127,0.2509975543827947
1128,0.109289617486349
1129,0.1284750378972417
1130,-0.2575474734470608
1131,-0.2646185620240071
1132,-0.1680889578484554
1133,0.257931390250197
1134,0.0386747453912426
1135,-0.1290822253775581
1136,-0.0032271597766776
1137,0.3825628496110068
1138,-0.0257251270178095
1139,-0.0386025863732884
1140,0.4355902888988577
1141,-0.0673055350790155
1142,0.092859430035229
1143,-0.1924927815207002
1144,-0.0288822566669795
1145,0.0384948513136382
1146,0.1952999935967077
1147,-0.0480476632819684
1148,-0.1379266102129865
1149,-0.2830674215131226
1150,-0.5133526485070627
1151,0.2560536875605226
1152,0.1312789331859308
1153,0.0828443217121191
1154,0.1034482758620728
1155,-0.0068970273811924
1156,-0.117387101229123
1157,-0.0829302004146541
1158,0.0276357606743266
1159,-0.1037416142195211
1160,-0.2009702009701954
1161,0.0900090009000868
1162,0.093383599073075
1163,-0.0034587714443798
1164,-0.1108033240997206
1165,-0.1039861351819796
1166,0.0311861117848764
1167,0.0311763890813467
1168,-0.1387539891772007
1169,0.0138734739178761
1170,-0.010406188213248
1171,0.0208080457777014
1172,0.107392780433729
1173,-0.0728029121164972
1174,0.190311418685125
1175,-0.1479144068632247
1176,0.454813166677569
1177,-0.4139834406623705
1178,0.0919117647058734
1179,0.1245819946233019
1180,0.0786215029810683
1181,-0.4144736842105233
1182,-0.2212780322870756
1183,0.3126068095175403
1184,-0.0197225691933289
1185,-0.4755928396855983
1186,-0.1985571513667237
1187,0.0727513227513129
1188,0.1057082452431454
1189,-0.0099111301992234
1190,0.0099101479915531
1191,0.1451378809869368
1192,0.4335260115606913
1193,-0.1908522540309447
1194,0.2363600551506884
1195,-0.0656987057354932
1196,0.065655570875185
1197,-0.0656987057354932
1198,0.1246719160104972
1199,-0.3291639236339697
1200,-0.2074823315827151
1201,0.0259285667984834
1202,-0.2729931751706311
1203,-0.4111734760475104
1204,0.0130514226050706
1205,0.6676605950606087
1206,0.2715107634624006
1207,-0.1035397657412778
1208,0.2066515983209513
1209,0.1869279360577491
1210,-0.0322393448965007
1211,0.0257848256301115
1212,-0.3038924091555663
1213,0.4569736757417827
1214,-0.329329717163884
1215,-0.1876172607880057
