,CRWD.US
3392,-0.0490918016691324
3393,0.4204145482987943
3394,0.3895597974289108
3395,-0.1023641238118488
3396,-0.1049113133432568
3397,0.405792875540656
3398,-0.4834456489891635
3399,0.4907915836532343
3400,1.360459827151313
3401,-1.3027815013404882
3402,-0.4861827289373439
3403,-0.1834436806814837
3404,-0.1224455328491775
3405,0.7584328514561082
3406,0.0669988693940775
3407,-0.7722170647312063
3408,0.1011719079335676
3409,-0.1477603748891773
3410,0.0211041701840211
3411,-0.3048264182895846
3412,0.190154236213825
3413,-0.0169054562359968
3414,0.0506906602458396
3415,0.4708850115619107
3416,-0.1178599991581433
3417,0.2728570229199923
3418,-0.2989347816934057
3419,0.2058823529411803
3420,0.0042015041384777
3421,-0.0252153813826443
3422,-0.6030687846794152
3423,0.4823494761644296
3424,0.4815342098651728
3425,-1.4100499439404697
3426,-0.4916521560995636
3427,0.8520951507097918
3428,0.6817792122648648
3429,-0.3897831157436526
3430,0.1869220273889397
3431,-0.5385357923080698
3432,-0.0254090862892628
3433,-0.3518792391248904
3434,0.015296757087498
3435,-0.2991791750837486
3436,-0.1716188524590204
3437,-0.2465078060805206
3438,-0.1388531756235589
3439,0.5326579750607862
3440,0.1117469725614493
3441,-0.235595390524972
3442,-0.2563790528095689
3443,0.0863435580933702
3444,0.005643051351765
3445,-0.3655648233961528
3446,-0.4409223064487578
3447,-0.3828064164460406
3448,0.1296142679386147
3449,0.1294464868223476
3450,-0.4883945841392605
3451,-0.1646808098421018
3452,0.004843318641929
3453,-2.430917299201273
3454,1.754642491592335
3455,0.6137465667491895
3456,0.81581665745789
3457,-0.4706507047692577
3458,0.5616089857437795
3459,0.5869440732964257
3460,-0.1505412315706457
3461,0.5961995249406155
3462,0.1186239620403321
3463,-1.4342782884920775
3464,-0.8179173193119045
3465,0.88283955367449
3466,0.7067812798471911
3467,-0.4147984750761306
3468,0.579261025029799
3469,-0.3972812559831574
3470,0.2339907358769921
3471,0.1525771229676218
3472,-0.0023840743831185
3473,0.5477048558421856
3474,-0.7308335323620736
3475,0.1099134190786652
3476,1.4666663626628609
3477,-0.0074486480323884
3478,-0.5267112959649799
3479,-0.5015550009598855
3480,-0.0883867496733384
3481,0.3274920999712578
3482,0.1128668171557622
3483,0.9380507494930822
3484,-0.3174784228736688
3485,0.0743904579610402
3486,0.1249169939476784
3487,-0.4479344777667988
3488,0.0800548425181803
3489,0.493043949505625
3490,0.2830473887083454
3491,-0.3368576234323039
3492,0.2037310326559834
3493,-0.2941232281447379
3494,0.3045781309118451
3495,-0.0302777988040209
3496,-0.2694394899624441
3497,-0.2053466174848703
3498,0.2623815812529538
3499,-0.099392558845881
3500,0.550234252993237
3501,-0.1899936668777673
3502,-1.5741476520225623
3503,-1.1792181936521244
3504,1.4005285013212456
3505,0.417277545956924
3506,-0.6546087482972673
3507,0.3656927426955805
3508,0.4055119588480397
3509,0.4894634583769251
3510,-0.0504663464234279
3511,0.0406182493646621
3512,-0.3990620896642217
3513,-0.1314800901577846
3514,0.1163183370230018
3515,-0.1954960712808683
3516,-0.0037596811790325
3517,0.5087154933792013
3518,0.1083585547210777
3519,-0.303575444119632
3520,0.1197873774051034
3521,0.2948531332810885
3522,-0.2428156135303298
3523,-0.2215680297094018
3524,0.3176721237945906
3525,0.7111910406278138
3526,-0.9663735673285936
3527,0.1613860162333708
3528,-0.1816155528955288
3529,0.2039008918089412
3530,-0.761673831267926
3531,0.0415300999875524
3532,0.6348682854433739
3533,0.1676699149797452
3534,0.3598859978265777
3535,0.1658069270449525
3536,-0.9130344970047426
3537,-0.2443468897539979
3538,-0.120247128581507
3539,0.716314684451035
3540,0.315988181221278
3541,-0.5736926823228423
3542,-0.0702131174624101
3543,0.6931627086665837
3544,-0.0903567840866974
3545,-0.0615346444566852
3546,-0.1419609617639203
3547,-0.7397124031328982
3548,0.2892442461055281
3549,-0.12825817128672
3550,1.1665165336567471
3551,-0.2232668781151059
3552,-0.3917263631766498
3553,0.0088693476860027
3554,-0.5066666666666606
3555,0.4361843352929935
3556,0.3590325018896619
3557,0.2074297567414499
3558,0.0301625004713044
3559,-0.162386706948643
3560,0.0717008188988255
3561,0.052804284690524
3562,0.2389328918405324
3563,-0.0395242038695932
3564,0.453404279237074
3565,-0.103152722294108
3566,-0.0356472795497288
3567,-0.037537537537546
3568,-0.0112625295641298
3569,-0.1278051347592496
3570,-0.3205369937400881
3571,0.1092402154669154
3572,0.0414187815347378
3573,-0.033899581905147
3574,-0.2984510766906009
3575,-0.3054684848363792
3576,-0.483489146571445
3577,0.048125125325849
3578,1.1457342213764727
3579,-0.5289887678064953
3580,-0.4145642972857016
3581,0.1291766586730558
3582,0.0399520575309719
3583,0.1635355590124034
3584,0.3933253873659041
3585,0.2891890821217835
3586,-0.1309004363347927
3587,-0.137793735211207
3588,0.3352731591448951
3589,-0.0645705661214411
3590,-0.0761164740629179
3591,-0.4719987254042868
3592,-0.255570641322584
3593,0.2946329033285591
3594,0.0716161375029867
3595,-0.2153110047846858
3596,-0.1317523056653541
3597,-0.1479408236705336
3598,-0.1160882270525567
3599,0.060009601536248
3600,0.1446542032116828
3601,-1.9013322386834235
3602,0.0671266082416371
3603,0.6041960115649773
3604,-0.2657350454351086
3605,0.1836325864371585
3606,-0.3854389721627502
3607,1.1212578708988534
3608,-0.7587422317039296
3609,-0.1877183852501656
3610,0.0780002228577931
3611,-0.1327391992728153
3612,-0.9027742595251016
3613,0.893554505895054
3614,-0.4333046953793378
3615,-0.0598019061857477
3616,-0.7038542607648315
3617,0.0263405456255853
3618,-0.0188182160331243
3619,-0.0225869597952124
3620,-0.1734670789652234
3621,-0.0018855472800963
3622,-0.1321627489851874
3623,0.0132145284301234
3624,-0.0906960925100178
3625,-0.254440824673638
3626,0.565118698571844
3627,1.3804682399029846
3628,-0.2571655678683232
3629,0.5764492585189015
3630,-0.2143023526671362
3631,-0.3224901850813225
3632,0.1306945481702768
3633,-0.1964269011318005
3634,0.4913072999878542
3635,-0.0206208217234504
3636,-0.2994537560110203
3637,-0.0536260155309921
3638,-0.4434851968282268
3639,-0.1668429091763552
3640,0.1478248627340549
3641,0.0046926325668657
3642,-0.2351834430856068
3643,-0.0188182160331163
3644,0.3329113330520035
3645,0.1498197481155453
3646,0.3032584530318123
3647,0.037467338559161
3648,0.0932314003356409
3649,0.3206170716974107
3650,-1.1406345599160972
3651,-0.1926613538838767
3652,-0.4486277269528421
3653,0.1800061465513441
3654,0.7293301964667481
3655,-0.1455196193967889
3656,0.0697867143542533
3657,0.624160201118286
3658,-0.3566923311148904
3659,0.3122154286457774
3660,-0.9455022980958744
3661,0.0131302521008408
3662,-0.0394062787337464
3663,-0.0832602979842233
3664,-0.1580056179775216
3665,-0.5827300017658454
3666,-0.2300884955752257
3667,0.6462390644920204
3668,-0.3426657703010097
3669,-0.1560484227268652
3670,-0.0243056322778826
3671,-0.1216760320339833
3672,-0.0221278102318919
3673,0.7292856515244691
3674,-0.5655208977644257
3675,0.1433727196321849
3676,0.1333070010861962
3677,-1.7124491538191116
3678,0.0953241019466173
3679,-0.3423278292388275
3680,0.0301962757926533
3681,-0.2876899005703291
3682,-0.8654482512854395
3683,-0.6507481041197019
3684,0.1177132913659807
3685,0.6861848124428295
3686,0.9365558912386632
3687,-0.0503778337531457
3688,0.2913401647578925
3689,0.312961618387121
3690,0.28211913916213
3691,0.2003766343203614
3692,-0.3360500000000002
3693,0.1447900544210854
3694,-0.074597520644218
3695,0.0046465151136627
3696,0.06241418050181
3697,-0.1585332919913218
3698,0.0210000000000007
3699,-0.6339941632283339
3700,-2.3611870557240144
3701,-1.0879123640109505
3702,-0.168621331856852
3703,1.8088774817760604
3704,-0.0147800296589213
3705,-0.93808049999027
3706,-0.1498600839496342
3707,1.6319307904050302
3708,-0.1082570613128623
3709,-0.4349115350400294
3710,-1.2026378507068594
3711,-0.7688624565294057
3712,-1.6302014983552555
3713,-1.0755371472948396
3714,0.5048163601710142
3715,-0.909657968603805
3716,-2.50699347275875
3717,1.5707767346724584
3718,1.584597914731094
3719,0.1211496326846166
3720,0.1826789481809387
3721,-0.9926203097391254
3722,-0.2396332569285161
3723,0.4821400798382386
3724,-0.0207415089447716
3725,1.0340684802196844
3726,-0.3401214104275162
3727,0.2019420812924288
3728,-1.4709229171517064
3729,0.6169244767970883
3730,-0.7684582805745932
3731,0.4130793982085349
3732,0.7273433621824628
3733,0.0592746235586921
3734,0.093785018532887
3735,1.0575692963752623
3736,-0.0896325067224414
3737,-0.709250343878957
3738,0.0
3739,0.474359614520406
3740,-1.1158234878319742
3741,-0.4106463878327008
3742,-0.0101404451655479
3743,-0.2490596726644204
3744,-0.1935221022611506
3745,0.428488121497933
3746,0.3159278168124146
3747,0.2521050773962587
3748,0.474219044034622
3749,-0.0150568395693749
3750,-0.1784906229574228
3751,0.1054746358613801
3752,0.2954579598377502
3753,-0.0952380952380941
3754,-0.0501504513540593
3755,-0.5989014842121856
3756,-0.1783584352572409
3757,-0.3474071256498046
3758,0.5973986690865104
3759,-0.0152775907995681
3760,-0.2373900737895425
3761,-0.1670632309016415
3762,0.3883005547150833
3763,0.3968054648651324
3764,0.0395220763902472
3765,1.1568329791181662
3766,-1.506694517686551
3767,-0.2385569876602513
3768,0.7444126464976841
3769,-0.003407038942452
3770,-0.2253713505207335
3771,-0.9201185471086968
3772,0.309193348907509
3773,-0.2617801047120388
3774,0.356946732564532
3775,-0.1013519316991104
3776,0.4003627217821328
3777,-1.171888523455077
3778,-0.1786116843255391
3779,-0.0624663809408154
3780,-0.744690149462458
3781,-1.2119603680113074
3782,-1.185872647589589
3783,-0.0477154610989988
3784,0.094910886837017
3785,0.6047239612976625
3786,-0.3695306781869878
3787,0.3929727230698169
3788,0.1012523314681676
3789,0.4615384615384672
3790,-0.842802633234094
3791,-0.764447629232129
3792,-0.6723950116524978
3793,0.5751924215512209
3794,-1.0944848225737502
3795,-0.9495036685369086
3796,-0.2856648199445968
3797,0.4995693367786377
3798,1.0137353033958916
3799,0.1307022585520522
3800,0.54026724999778
3801,0.1771493786457073
3802,-0.0507485409794487
3803,-0.0507743082000527
3804,0.0085039733863647
3805,0.5134272722566263
3806,-0.1939524291497995
3807,-0.512907464711122
3808,0.1016303197120512
3809,0.1184282874423724
3810,0.1290047876236472
3811,0.3596952733700934
3812,0.1051126807938109
3813,0.3018108651911463
3814,0.0788296121119322
3815,-1.0922301652408355
3816,-1.046822821684854
3817,0.5370898212056189
3818,-0.4044465468306479
3819,-0.7386228258279778
3820,-0.3052894370428366
3821,0.6025762116613727
3822,-0.1234896774807373
3823,0.2041300735817739
3824,-0.0783903841128783
3825,0.1162625160157434
3826,-0.0949983375290878
3827,-0.2189746275051211
3828,-0.1525625744934413
3829,-0.0715648854961859
3830,-0.4553079319434405
3831,0.0933706816059724
3832,0.3126491646778048
3833,0.0810797920541744
3834,-0.6383795718536931
3835,0.0095987713572711
3836,0.1581292826680646
3837,-0.1896348928202838
3838,-0.1129481880226786
3839,0.1435538425233936
3840,-0.1496770127619329
3841,0.6068198723720829
3842,0.5970481491196044
3843,-0.40801813066584
3844,-0.3199481936372491
3845,-0.044629201145142
3846,-0.0824240521234037
3847,0.2681384925527967
3848,0.276336802214451
3849,-0.2402185014028187
3850,-0.0348377500293571
3851,-0.513445989809772
3852,-0.4843045781608264
3853,0.2484521039555134
3854,-0.545213029600111
3855,0.0336927223719708
3856,0.1523756753012846
3857,-0.1605486402917629
3858,0.0831781993900296
3859,-0.1626596842021727
3860,-0.115184493784006
3861,-0.2109536697978033
3862,0.4122403678452482
3863,0.5597162002364948
3864,0.0855011476664094
3865,-0.2973621103117527
3866,0.6622516556291327
3867,-0.7101386689698141
3868,-0.5567508025095488
3869,-0.176953936874676
3870,0.3131446049651187
3871,0.028949903660889
3872,0.4364299074384906
3873,-0.1802196556175842
3874,-0.2431729518855618
3875,-0.2801255735329553
3876,0.185696545234366
3877,-0.0603926486903702
3878,0.0771195835542471
3879,-0.1834950987493338
3880,0.1494696239151409
3881,-0.0767705602513766
3882,0.2896418400628434
3883,-0.2135486981677822
3884,-0.1013562430619276
3885,0.2276287460386498
3886,-0.1508078128767816
3887,0.4226096143687247
3888,-0.4340905802343979
3889,1.1627348291932866
3890,0.6871212482702667
3891,0.275993338091845
3892,-0.420509389783531
3893,1.016933118910215
3894,-0.7673609456174564
3895,-0.0954152950717945
3896,1.178633727782754
3897,0.5299193397111215
3898,-0.2350286734981667
3899,-0.8557138454974313
3900,-0.5937336067528278
3901,-0.0978590352531131
3902,0.1988543246766051
3903,1.0710969718392889
3904,0.0306257067470777
3905,-0.2882389075272946
3906,1.2597396538048882
3907,0.013995148348573
3908,-0.690260955749557
3909,-0.1178047404063283
3910,0.6355140186915952
3911,0.1458151064450277
3912,0.944050287721564
3913,-0.2386026686434332
3914,1.1415620934234263
3915,-0.8187530412338427
3916,-1.4901337684924736
3917,0.0579399141630862
3918,0.6947108212930979
3919,0.0894225855901924
3920,0.2576804007021501
3921,0.3740099673931396
3922,-0.0171822760167641
3923,-0.1950557605054401
3924,0.076267954747671
3925,0.0825554073791924
3926,0.3102051152190365
3927,-0.0844808650840536
3928,0.3871076327526666
3929,0.046263195525093
3930,0.2433396265995318
3931,0.5569810376118689
3932,-0.0688877755510988
3933,0.187523440430049
3934,0.1913238780518271
3935,-0.0707566802630549
3936,-0.3508478823824256
3937,0.2042432578883785
3938,-0.4606172270842906
3939,-1.1122881355932173
3940,-0.1591511936339582
3941,-0.2659574468085106
3942,0.6027281378872721
3943,-0.0793692787978079
3944,-0.3824294895628612
3945,-0.2022459949970854
3946,-0.1492457758115093
3947,-0.4820309570992478
3948,-0.1126005361930337
3949,0.1499089838312459
3950,0.4105571847507386
3951,-0.6952833480980463
3952,-0.3701606041124571
3953,0.1221238461745475
3954,-0.2941970310391295
3955,0.4727878364583869
3956,0.1234170422837616
3957,-0.069806153680945
3958,-0.2368265245707506
3959,0.66830624465355
3960,0.0882987821391819
3961,-0.1312045357295603
3962,0.373015027176803
3963,0.455656989481171
3964,1.23378543964169
3965,0.4584454912516838
3966,0.4146596858638781
3967,0.1196472497866435
3968,0.1228429365311541
3969,0.2375989995831568
3970,0.0583236127312057
3971,-0.1330713621251323
3972,-0.7612122231095821
3973,0.5185030315701481
3974,-1.116231871802467
3975,0.8011072896569067
3976,0.5340008343763042
3977,0.0604557109800121
3978,-0.0563180509782616
3979,0.220612720612721
3980,0.1786678854863416
3981,-0.3084232901262788
3982,0.2162611769598593
3983,0.0062379140415506
3984,-0.1353377196635367
3985,0.0686627410998607
3986,-0.1270833333333361
3987,0.0873819105707153
3988,0.4558866188719894
3989,0.4564830641007166
3990,1.2448900615655143
3991,-0.230963169308335
3992,-0.3059456018109182
3993,0.2540130534485696
3994,-0.024701813818898
3995,-0.031769564756954
3996,0.063498782939996
3997,-0.2440059410142353
3998,-0.2979357310065882
3999,0.0035467281432845
4000,0.0004965394745298
4001,-0.0750337190317204
4002,0.2314853341275017
4003,0.4113062491183447
4004,-0.2474722477550691
4005,-0.0636762416867153
4006,0.113074204946994
4007,-0.3083684826143992
4008,0.1557136284814374
4009,0.1835461281516613
4010,-0.0422659645898827
4011,-0.0813468204003742
4012,-0.2481917458516482
4013,0.0354433968951463
4014,-0.8009737327731833
4015,0.078974841432408
4016,-0.2206975189714106
4017,-0.3590876805303548
4018,-0.122476393662824
4019,-0.2058275443099341
4020,0.2645107794361463
4021,-0.3407290015847802
4022,0.1858662553881436
4023,0.0434816981579513
4024,0.0516769730884743
4025,0.4617653420374717
4026,-0.480104318963134
4027,0.1696252465483261
4028,0.0709555345316961
4029,-0.1737482230295363
4030,0.0933419495132811
4031,-0.0956030872570655
4032,0.0495342595516326
4033,0.1497595964372962
4034,-0.1737070667193042
4035,0.0236817177139257
4036,-0.2492778854904538
4037,-0.1902874132804716
4038,-0.3740400302415335
4039,-0.7954284908023054
4040,-0.1130043259468502
4041,1.1743561108396765
4042,0.0646960245949489
4043,-0.4573961180015398
4044,-0.2317741255794441
4045,0.3149551721856445
4046,0.1504072145129114
4047,0.2632083529432454
4048,-0.3656403079076332
4049,0.3972956018679816
4050,-0.3707849447320562
4051,0.3167492130086254
4052,0.5725974206073962
4053,0.1177366853660139
4054,-0.3780077687113766
4055,0.0859554073765375
4056,-0.3205351543446505
4057,-0.2024856863566485
4058,0.1446723954611286
4059,-0.0784984125876644
4060,-0.1004741527884537
4061,-0.0392341823009484
4062,-0.1522070015220708
4063,0.2007891888116732
4064,0.5816108999907292
4065,-0.5311218784942298
4066,0.1674418604651226
4067,-0.1607230206610602
4068,-0.0046588553192438
4069,-0.1096030968704881
4070,-0.7518443682157766
4071,0.1360863444392266
4072,-0.9952606635071064
4073,0.0994271104587888
4074,0.1418372653775154
4075,-0.5132348049232448
4076,0.3032169422466416
4077,0.0205576718484092
4078,-0.1109164238344673
4079,-0.2374275121209297
4080,0.0759475994811402
4081,0.3974358974359006
4082,-0.5231120410880703
4083,-0.0475782662479752
4084,-0.0857142857142889
4085,-0.2095811812132801
4086,0.1235344581069453
4087,-0.0381424620959207
4088,-0.0572464459498161
4089,-0.522498635264771
4090,-0.8018237559940226
4091,0.9769197835986532
4092,-0.433898835118448
4093,0.2534409482590689
4094,0.3651761780816587
4095,0.104781123874566
4096,0.0019403535324118
4097,0.0097008265104098
4098,0.4481013636188145
4099,-0.0463768115942046
4100,-0.6222049387517102
4101,0.1417393161563439
4102,-0.007767141109529
4103,0.1105593917293693
4104,0.1394592081816121
4105,-0.0008135186657923
4106,0.2982117338071233
4107,-0.3527131782945833
4108,-0.0077525389565012
4109,-0.2603863044576643
4110,-0.0641661319489084
4111,0.0369304929249056
4112,-0.0349990278047955
4113,0.0505286069651723
4114,-1.2820512820512735
4115,-0.1825877231991137
4116,0.1196634791242166
4117,-0.7687852140487642
4118,-0.4708496455401472
4119,-0.7837909890695808
4120,0.1915810760470359
4121,-0.4973793988661925
4122,0.3570476951772
4123,0.0479386385426672
4124,-0.2135690261391241
4125,0.0427382349802515
4126,-0.3964002571244807
4127,-0.0241112331556331
4128,-0.6498409103165529
4129,0.4760703532152194
4130,-0.100467415247414
4131,0.5875126849329672
4132,-0.2087347463069933
4133,0.1896418173562273
4134,-0.173917696794557
4135,-0.540715035106123
4136,0.3458259610744635
4137,0.0750066970265281
4138,0.1123836026972107
4139,-0.2823265901091529
4140,0.5621155341865346
4141,0.576449912126533
4142,-0.4554923908054166
4143,-0.0317886408589908
4144,0.0176572377017379
4145,-0.05299978800086
4146,0.1199887069452399
4147,0.0331976147108011
4148,0.1057253445853333
4149,-0.1496841139307556
4150,0.1163364591412398
4151,-0.0988425784609298
4152,-0.4465830143201531
4153,-0.1988918880522809
4154,-0.0515253273634958
4155,0.3523246343968005
4156,-0.1276369438042948
4157,0.2334547769799328
4158,0.1201201201201313
4159,0.134107139643944
4160,-0.0874347814571794
4161,0.0344182434340469
4162,0.4253225069422603
4163,0.4060913705583645
4164,-1.3398111717996466
4165,1.928751949525881
4166,-0.3151930746036375
4167,-0.478889757623152
4168,0.5999268488515692
4169,0.4809300526900958
4170,-0.4564657893458931
4171,-0.24583181209687
4172,1.9006231942885747
4173,0.5697870420930123
4174,0.6861265679524722
4175,0.0259293307875477
4176,0.1835250935272047
4177,0.0087519691930647
4178,0.1298872180451239
4179,0.6489565339184772
4180,0.5155596841616412
4181,-0.0487929552266633
4182,0.3080700453998056
4183,-0.0185339634881014
4184,-0.218249361504527
4185,0.1066889321829567
4186,-0.9482334761536868
4187,0.1542885195315165
4188,-0.7703180212014091
4189,-1.1978129135613411
4190,-0.6555193325621358
4191,-0.5445413692836228
4192,-0.5047821466525013
4193,-0.1241354850150816
4194,0.3498975047713328
4195,-0.5365454997690334
4196,-0.0533276450512066
4197,-0.1495406964323716
4198,-0.0124632778420813
4199,-0.0124648313686271
4200,-0.2248715019988561
4201,0.227920227920223
4202,0.4167036084759327
4203,0.2140986623256993
4204,0.0377803279106138
4205,0.1106713780918709
4206,-0.4187069760840277
4207,-0.5386893082658453
4208,0.0320970042795916
4209,-0.4244041330157772
4210,-0.2063594602354251
4211,0.1844853217746364
4212,0.3818360246230886
4213,-0.4354682627862914
4214,0.3051934616180444
4215,-0.444236614449375
4216,-0.593215909684833
4217,-0.3040629095675033
4218,-0.0577003776752064
4219,0.9353564747453812
4220,-1.0664920253369956
4221,-0.0258982979617504
4222,-0.925165018688866
4223,-0.573211048309703
4224,-0.2057118431246778
4225,0.1168252355317313
4226,0.4071438328605573
4227,0.1645529318121396
4228,-0.6752641757396288
4229,-0.0887605603678733
4230,-0.0749143835616517
4231,-0.2145002145002175
4232,0.4271678769756574
4233,0.1812173542266301
4234,-0.1280819724623807
4235,-0.1121974675428797
4236,0.5895474824729199
4237,0.4441624365482251
4238,0.0369998414292474
4239,-1.057317751808557
4240,0.2848475880437932
4241,0.1551303833936677
4242,0.3899926416482716
4243,0.1904386993763893
4244,-0.5496436879223201
4245,0.4612529172868756
4246,0.0385759947095845
4247,0.5462484242833932
4248,-0.3796075554740601
4249,0.0119552916100998
4250,0.0609494852279174
4251,-0.2126198259081179
4252,-0.0992647058823462
4253,0.3304850570846197
4254,0.0048000293131592
4255,-0.0690067862784276
4256,-0.3151506234597495
4257,0.0266600476203575
4258,-0.2405175273692266
4259,-0.4703355307014438
4260,-0.0037035665345694
4261,-0.0222263382107806
4262,0.0518345736606265
4263,-0.2189239332096382
4264,-1.4843450951247914
4265,-0.5971031176096719
4266,-0.0760355162933254
4267,-0.0450917617351284
4268,0.3325693227270597
4269,-0.0359663714426939
4270,0.4252842689587199
4271,-0.1322365914337528
4272,0.4084821428571393
4273,0.0446229361891987
4274,-0.0446428571428546
4275,-0.2371682999955256
4276,0.2544188537761083
4277,-0.0938212035920026
4278,0.6524633821571233
4279,-0.7333008733349242
4280,0.0938491088578243
4281,0.0513427238431185
4282,-0.0109394290511128
4283,0.3734430604982274
4284,0.0711237553342801
4285,0.0137783289109368
4286,-0.105003225734697
4287,-0.1002093261479509
4288,-0.0089082891630707
4289,-0.7384214268784125
4290,-0.6104831401726528
4291,0.1523406601936656
4292,-0.0499797508159301
4293,0.0071462601238755
4294,0.8338648335813603
4295,1.4755510042590898
4296,-0.6111553411698621
4297,0.741429401510749
4298,-0.0581395348837209
4299,0.2459054423978105
4300,-0.1393857733587378
4301,-0.2141826139591095
4302,0.3895923194657035
4303,-0.2091466815393275
4304,0.1829700530353314
4305,-0.1274153997512926
4306,-0.5083775617298915
4307,1.3534748768019096
4308,-0.1152711176687569
4309,0.0576023593926407
4310,0.0552677029360988
4311,-0.2354407589502069
4312,-0.0924150359263531
4313,-0.0485414451481622
4314,-0.1174743024963194
4315,-1.8495438456553208
4316,0.8942687747035584
4317,-0.267512137124736
4318,-0.4028848545138036
4319,0.0795189105909232
4320,0.3022495292835126
4321,0.069320657555959
4322,-0.3527950310559046
4323,-0.9480337078651616
4324,-0.020068231988772
4325,0.4942339373970391
4326,-0.7696951403561733
4327,0.2659174150820336
4328,-0.3719063410408926
4329,-0.6321069590045193
4330,0.0459944786363759
4331,-0.1090263691683587
4332,-1.0853863953012597
4333,-0.7501936683365275
4334,1.0855405992184108
4335,0.5764640154400889
4336,0.3542689407358758
4337,-0.2638656315015021
4338,-0.3212703797465795
4339,0.0961043078508329
4340,-0.3459794798377493
4341,0.2716690792996102
4342,0.4127335202812067
4343,-0.0316068112678219
4344,-0.2812995245641869
4345,-0.0713662675442101
4346,0.1385754444312445
4347,0.2330541949755109
4348,-0.132502719272227
4349,-0.0534251454351145
4350,0.0079142099639943
4351,0.1580340563391433
4352,0.1459681237178381
4353,-0.011836654172421
4354,-0.0789733464955532
4355,-0.3248425306025405
4356,-0.2850474251378064
4357,-0.3170770880717908
4358,-0.1264565043894668
4359,0.1195695496213676
4360,0.0637297857085942
4361,-0.0757364371985481
4362,-0.2871858505002577
4363,-0.1608008008008015
4364,-0.4455906070931164
4365,-0.6675638234712046
4366,-0.1506322590874838
4367,0.2648849529532646
4368,-0.4009050132973408
4369,-0.3225549538069457
4370,0.8214849921010996
4371,0.2933706117466398
4372,-0.2585968652532674
4373,0.2078264895052561
4374,-0.0185994972618953
4375,0.0703684598088673
4376,0.1459184704630047
4377,-0.315596402650673
4378,0.1339320885527469
4379,-0.0925775514420519
4380,-0.0046133190859393
4381,-0.3098920223074695
4382,0.102730254059817
4383,0.2476761638099558
4384,-0.208697025948894
4385,0.0907584247494237
4386,0.1241452696711238
4387,-0.0374546601482523
4388,-0.3322784810126483
4389,1.5160827699242028
4390,-0.5821026914212881
4391,-0.7593570007765468
4392,0.2799345715054832
4393,-0.4589783664896365
4394,1.0815604296119483
4395,0.283135002051702
4396,-0.0784365259600271
4397,-0.3706776769436599
4398,0.5065923024872337
4399,-0.2363628889710973
4400,-0.4563004563004638
4401,-0.3959205671406592
4402,0.0704283702046513
4403,-0.49125728559534
4404,-0.2002336058735148
4405,0.2973776696404447
4406,0.3419547376274511
4407,0.1655218074981402
4408,-0.4113516433290436
4409,-0.1060665931826198
4410,-0.089508742714406
4411,-0.1501000667111346
4412,0.6359399274987039
4413,0.3200495560602955
4414,-1.04643032988676
4415,0.3336931985474565
4416,0.609666878017851
4417,0.2044293015332137
4418,0.9640877319836106
4419,0.1756369848182321
4420,0.2902792438345599
4421,0.937062571444198
4422,-0.535910546184354
4423,-0.0837897451299688
4424,0.4239350429792706
4425,0.1348276132658839
4426,-0.4003724394785761
4427,0.1216109879104349
4428,-0.1217590603065441
4429,0.3686877096168053
4430,-0.1453072891853296
4431,-0.7052727534424021
4432,-0.0480007680122854
4433,0.4824687111875375
4434,0.0143287003868754
4435,0.1430819859779572
4436,-0.1911406317197769
4437,-0.2353689506491559
4438,0.1918921503011738
4439,-0.1674836601307175
4440,0.0183789744532204
4441,0.7398548668261195
4442,0.091131857672299
4443,0.7696635987299514
4444,0.8725099601593617
4445,-0.1876022831597009
4446,0.5241215008933862
4447,-0.4972388697861383
4448,0.0183921803311372
4449,-0.1878647373890793
4450,-0.6558036612351621
4451,-0.2096520582187679
4452,0.1811010946555009
4453,-0.0442887627330133
4454,0.1808536291294866
4455,0.1164144353899965
4456,0.3480278422273686
4457,0.3666799521721865
4458,-0.4443732735497873
4459,0.2602600684071144
4460,-0.0007187350263547
4461,-0.2401536983669525
4462,0.119932837610931
4463,0.1476986946628895
4464,0.232067858025203
4465,-0.2807828887604289
4466,-0.3037524653484528
4467,0.4343917525773239
4468,0.3738548128671775
4469,0.4506529130075062
4470,-0.058067684249291
4471,-0.5865525118854109
4472,0.219730573353046
4473,0.2008443661105911
4474,-0.0697292863002409
4475,0.00820277253711
4476,0.2413976514872564
4477,0.0620702006609407
4478,0.1625571521881134
4479,0.089729994289909
4480,-0.0448851348594334
4481,0.2746749679545917
4482,0.1016280818715827
4483,-0.3242251223491093
4484,-0.0857177843993548
4485,0.1670741646291754
4486,-0.2532886673747874
4487,-0.0122574055158329
4488,0.1631654089333084
4489,0.0939619249938678
4490,0.3176413096595541
4491,0.0183221025630534
4492,-0.353436299746662
4493,-0.1883084984444113
4494,0.3351672674381781
4495,-0.1108932728832147
4496,0.4351362342415588
4497,0.5339373837068171
4498,0.2501613944480328
4499,0.1204969795155161
4500,-0.1206423499031659
4501,0.4178720668595275
4502,0.1864886001323481
4503,0.2899188227296334
4504,0.5290373906125746
4505,-0.1274494185120253
4506,0.7031614582097429
4507,0.4848284012863147
4508,-0.2485204766038002
4509,-0.0592159804192513
4510,0.098556593530758
4511,-0.0433616097849715
4512,-0.5374957853190224
4513,0.2512562814070316
4514,-0.3930734091150585
4515,0.1326189592064081
4516,-0.554755427535068
4517,-0.0452543744116404
4518,0.1517557414610699
4519,-0.7299661853899335
4520,-0.4312435987278375
4521,-0.3624756546202053
