,TSLA.US
883,0.1206396845713686
884,0.3881390793842258
885,0.5728627839542926
886,-0.1878385111429384
887,-0.281988665701133
888,-0.4733481501311206
889,0.1030034089573157
890,-0.0632232073280034
891,0.5315572055061022
892,-0.0365171210580582
893,0.03071410289225
894,0.2196342833793026
895,0.2247901710869041
896,-0.1263874149684309
897,-0.2348239076428461
898,-0.1185094149146213
899,0.2946711207713938
900,0.1728678379293376
901,-0.0759263326326237
902,-0.2333547471419978
903,-0.3749873737373803
904,0.503762515546286
905,-0.0490183756064435
906,-0.3860906429797188
907,0.0460320963521151
908,0.0863144365620467
909,-0.1855732572525093
910,0.3597484276729576
911,0.0603409262332199
912,-0.0452761847268354
913,-0.1972138037061142
914,-0.1672494098935829
915,0.2606068236182722
916,0.1326451710242676
917,0.1186738666331704
918,-0.0590578389857021
919,0.1358618076986264
920,0.1977353299646453
921,-0.2909661820579639
922,-0.084852294154614
923,-0.081776435805495
924,-0.401682519231506
925,-0.1579304612827365
926,0.7445192248200679
927,0.6264517010520457
928,0.0819249034914804
929,0.2945156682553383
930,0.2797787505514249
931,0.252508157435114
932,-0.022344855604845
933,-0.1362859700035252
934,-0.3726782471872106
935,0.4050591728008382
936,-0.1330274606686536
937,0.2207714812005628
938,-0.0935564027434394
939,0.1498638893137809
940,0.1551592477209329
941,-0.1644848173067854
942,-0.0790964524197846
943,0.0328579895569614
944,-0.0045103891328138
945,-0.3071185473516856
946,-0.0047554347826043
947,-0.013588802826474
948,-0.2660681858313548
949,0.1507098108304817
950,-0.3456229374401276
951,-0.2169274537695558
952,0.4355061431151145
953,-0.1012247629228232
954,0.0267876125008808
955,-0.0382826678765854
956,0.2246670913569383
957,0.2896231217766975
958,0.3998497823656697
959,0.2288617886178861
960,0.2684113403791411
961,-0.2431385188870301
962,-0.0117589166996498
963,0.1467916870757824
964,-0.2366654233233328
965,-0.0902670523152874
966,0.1345243567046327
967,-0.4959276273144913
968,-0.0010568552918416
969,0.0391024412121709
970,0.0020987541288425
971,-0.0401600766564385
972,0.177235131941708
973,0.0112517580872068
974,-0.142255524725699
975,-0.9270189244894116
976,0.2765424716917494
977,0.0345465275603252
978,0.5840281517520509
979,-0.2373263097154834
980,0.0
981,-0.2173223646165544
982,-0.2815373247406761
983,0.3133454036799927
984,-0.2725942547273487
985,-0.4239857818245568
986,0.4803494673892872
987,-0.2022302346138602
988,-0.2478036418246524
989,-0.4693789061078091
990,-0.2304002419694232
991,0.194802131974912
992,0.5208333333333292
993,0.1503928486092192
994,0.1324044218154639
995,-0.2786937549852039
996,-0.2983585573375567
997,0.1972983909904818
998,-0.2769677103349491
999,0.1758328553563098
1000,-1.1223289007513282
1001,0.0331121444291682
1002,0.1948834827990658
1003,-0.626537259855079
1004,0.2155815727504816
1005,-0.3043962807099132
1006,-0.5699392588949568
1007,0.1131236841225847
1008,0.2649779185067774
1009,0.0582944703531017
1010,-0.2990260770785592
1011,0.0847079245723812
1012,0.2302248126561282
1013,0.1388577082657813
1014,0.0629036908761258
1015,0.115618930628644
1016,0.1881051844824289
1017,-0.3366970341800798
1018,0.0315766731482033
1019,0.2577640008951207
1020,-0.1918254139608996
1021,-0.3132132682471711
1022,0.1329220608193721
1023,0.1745781291522753
1024,0.4332726972052264
1025,-0.9493622193842336
1026,0.3335454733662127
1027,-0.6304012345679069
1028,0.1802147635002769
1029,-0.5716521038606875
1030,-0.3217233179465737
1031,0.4070955358801306
1032,-0.3588616902834434
1033,0.2989344236904756
1034,0.287249814677541
1035,-0.3541345401287853
1036,-0.3866199922209278
1037,-0.5711156313565916
1038,0.1941458892668808
1039,-0.3381778011078416
1040,-0.346724794289867
1041,0.3798685787235265
1042,-0.5394662347367029
1043,0.0708968729836362
1044,0.3176694825517238
1045,-0.3297343238479016
1046,-0.1374494296896829
1047,-0.3936550632911342
1048,-0.4386243722585962
1049,-0.0317944804781962
1050,-0.8535943247206458
1051,-0.6387147512894326
1052,0.3554469079569233
1053,-0.9578586013635952
1054,-0.7422043886404683
1055,0.6109356225576085
1056,-0.3394401953715508
1057,0.6373311525072842
1058,-0.2849597264669089
1059,0.0200065933493622
1060,-0.3151968596895095
1061,-0.1359498758718464
1062,0.0044329516069409
1063,0.57071747024284
1064,0.1475118831054491
1065,0.0
1066,-0.2891087652186754
1067,-0.1340670187767442
1068,0.0471222306486006
1069,-0.0110454927026178
1070,0.0544614207071159
1071,-0.2183212863254194
1072,0.0294941749004638
1073,-0.166920247573747
1074,0.2842833996170202
1075,-0.2513803238027249
1076,-0.4162472918336956
1077,0.2671158295902981
1078,-0.27932713076509
1079,-0.2501966955153449
1080,0.2797202797202774
1081,-0.3989930989605505
1082,0.2834554240732148
1083,0.4077867733827
1084,0.4353882573175969
1085,0.2467317084870375
1086,-0.1463307368972985
1087,-0.2977402280130285
1088,-0.3608420408134885
1089,-0.0750920119956366
1090,0.415726333293748
1091,0.0181698776680235
1092,0.479992571081243
1093,0.7919990392093359
1094,-0.1288575070441355
1095,0.978194077690862
1096,0.2947459058468932
1097,0.354750354750351
1098,-0.0627394003434149
1099,-0.0908895609207863
1100,3.152835172300537
1101,0.2013402169142579
1102,0.5977385782007558
1103,0.056081296483047
1104,-0.1649012780569324
1105,0.0555665556655441
1106,1.0667094062756008
1107,-0.2767906569760093
1108,-0.3188764085200861
1109,0.1288175621276213
1110,-0.4989706555699926
1111,0.4803616208878561
1112,0.2206133107173307
1113,0.0102654282692049
1114,0.3477485653247724
1115,0.0911660068284847
1116,-0.0622498833037049
1117,-0.8928817364161247
1118,0.4919563590729611
1119,0.7655887982270598
1120,-0.1890517065915525
1121,0.1338468902914701
1122,-0.0323663336924674
1123,-0.6843444489085276
1124,-0.3763946767038622
1125,-0.1561729409830723
1126,0.1793354040907194
1127,0.0187505127093281
1128,-0.3705184906370539
1129,-0.060495782949606
1130,-0.3239807382717821
1131,-0.0250623014326304
1132,0.0295180296124873
1133,0.4010113482683563
1134,-0.0047041667156774
1135,-0.2180420998043406
1136,0.0365234398011175
1137,0.0094362950537457
1138,-0.0754648023484704
1139,-0.3406953497450694
1140,-0.2469856707516342
1141,-0.0020516347852872
1142,0.1734353820017914
1143,-0.0230905861456542
1144,0.2008981328291237
1145,0.0604219902030314
1146,-0.0391786195325953
1147,-0.2006665206556349
1148,0.4912499779114304
