,MELI.US
402,0.692755298133387
403,0.4641519529160015
404,0.571223375604301
405,0.0558276785655041
406,-0.4915613082476859
407,-0.0668328577061626
408,0.4212697990150358
409,0.1952787704079635
410,0.1452514707540511
411,-0.1155386157942621
412,0.0026759089773883
413,-0.090405205128023
414,0.2247921170245131
415,0.1945731303772372
416,0.3475634286769495
417,0.2834444751344845
418,0.030899707438942
419,-0.2345979215678485
420,0.094474710732916
421,-0.1427384688414755
422,0.1155734385238281
423,0.1889719269878203
424,-0.2598971877882728
425,-0.5115897991703642
426,1.2291634806545322
427,-0.5529463776566018
428,-1.4778933680104045
429,0.6941081517352704
430,0.2087642317282977
431,-0.6388207025503861
432,-0.5043339416058349
433,-0.1161409873289008
434,0.1413809147427995
435,-0.3002819902038663
436,0.4586126479513646
437,-0.2203583757371008
438,-0.1040939260052097
439,-0.2368102574166677
440,-0.4534253326762011
441,0.1672899035622879
442,-0.2532145088625018
443,0.1510425217534036
444,0.1036520963308422
445,0.0750585883085584
446,-0.0318034872359753
447,-0.3183896326020404
448,-0.1014085249010734
449,-0.7202785607693517
450,0.1525449491878716
451,-0.3743440805139407
452,-1.280905077262695
453,-0.2306632813926128
454,-0.265106347577714
455,-0.0702081546910354
456,0.1227827050997737
457,0.0554016620498615
458,0.413243659275362
459,-0.4420026666459841
460,-0.1006268375214872
461,1.1135490948985165
462,0.8700380641653072
463,-0.0979751796211601
464,0.1844512236532198
465,0.0757333101699782
466,-0.0200910068309487
467,-0.87309381309463
468,0.0158764930420537
469,0.0700506225201791
470,0.0568837547653798
471,-0.950261722287256
472,-0.1650908829458574
473,-0.882395607829137
474,-0.1934235976789188
475,-0.0132337650061465
476,0.0258306767637363
477,0.1126459205185465
478,0.1853015075376913
479,0.2593757439823637
480,-0.4575578870518173
481,0.1398408014606378
482,0.5155251541260703
483,0.177258485313769
484,0.4139628552248734
485,0.111446727532934
486,0.3936301793444656
487,-0.0145351983745256
488,0.0132963920394759
489,-0.4416505680582983
490,0.0630088429652085
491,0.0753675330314446
492,0.0526984717443278
493,-0.1173140665152197
494,-0.1884293203484992
495,-0.4039811184095524
496,0.1857230109564123
497,0.0485884434256081
498,-0.1884790613493092
499,-0.2979581105950393
500,-0.6991067779788775
501,-0.8318524813927614
502,-0.02686490266073
503,-0.0618643256420372
504,-0.801775784886523
505,0.2118722543652277
506,0.5986745213549418
507,0.1360444166635959
508,-0.0007353806330149
509,0.1688519535437019
510,0.573722627737219
511,0.1479559484850894
512,-0.0926493332166084
513,-0.2486543412122697
514,0.0467836257310014
515,0.5268152220149785
516,-0.0152723385222782
517,-0.1525922472941299
518,-0.0630432009912001
519,0.1408286693692146
520,0.0741801997047324
521,-0.034920519442728
522,-0.2383098269860049
523,-0.0176581281363006
524,-0.2757319329759288
525,0.2193585562933077
526,0.1970337113897165
527,-0.6700613811751203
528,0.0381430891956363
529,-0.1488477471959317
530,0.1958838106631796
531,0.1109652002626431
532,0.0085350561015874
533,0.4031269310368479
534,0.0362780664770949
535,-0.0745726789253601
536,0.1844554646155684
537,0.0329625858332603
538,-0.3635791914784869
539,-0.0898289970625339
540,0.0416187395748477
541,0.1430029974998982
542,-0.3342417178317067
543,-0.1071508394577958
544,-0.1626337448559688
545,0.5936563207707672
546,-0.1304208201437912
547,0.0831641673760711
548,0.0360030111609453
549,-0.3448502364687335
550,-0.0222555103787708
551,0.5177420316265383
552,-0.4473526644427353
553,0.7133757961783517
554,0.2245477269838656
555,0.1375050242220388
556,-0.1275131961330974
557,0.1700104882092221
558,-0.7617127991187569
559,0.2280988924555275
560,0.085384399717924
561,0.0848874816430821
562,0.2852547824614964
563,0.4126292364040969
564,0.4927988458021926
565,0.1867129783395022
566,-0.3301301166766099
567,-0.35997302309897
568,0.1918416801292384
569,0.1558384824440193
570,-0.1805266834428821
571,0.0445857729322273
572,-0.4359728277400454
573,-1.3851412124482687
574,0.9225468063075968
575,1.8921092241183768
576,-1.7290562555059932
577,1.694938553322525
578,0.5424324352037588
579,-0.0146994475742437
580,-0.363676286933741
581,-0.7542708599793875
582,0.299838707453915
583,-0.1705435990913566
584,0.0372709390206
585,-0.178389927192013
586,-0.0684988375954838
587,0.4730916227662513
588,-0.4968961293314092
589,0.5091695269439832
590,-0.0251377410468325
591,-0.4201462731469506
592,0.311972146575207
593,-0.2321901194811745
594,-0.038021762274113
595,0.3121834232669666
596,-0.3183623523555716
597,-0.1700126730424254
598,0.1755901973661445
599,-0.107266435986156
600,-2.530095627233464
601,-0.6490201068974331
602,-0.5309281647796322
603,0.8852776294714428
604,-0.1945850523908606
605,-1.2511763630578006
606,0.4965035907247549
607,0.5970019319692333
608,-0.0908213467029517
609,-0.7033385106740752
610,-1.0717555481269785
611,-0.2242689038857304
612,-1.4835374527287153
613,-0.7459034729601304
614,0.783065260062282
615,0.3104559346175659
616,-2.565811868830142
617,0.8849557522123996
618,1.649464580755318
619,0.3382847379154551
620,0.6210159464844428
621,-0.5840099722457538
622,0.0488731638145873
623,0.7101214519557455
624,-0.5228371990766274
625,0.2918644045233984
626,0.7340504254981698
627,-0.2394190362969861
628,0.0148993795236262
629,-0.1910764637585078
630,0.2904130613109007
631,0.022487069934782
632,-0.0794357933938636
633,-0.0536368272217309
634,0.657254138266797
635,0.3827500327696892
636,-0.0570517990989678
637,-0.1615795385130765
638,0.0489097074280315
639,-0.0535338938518015
640,0.0987594371040112
641,-0.2951784233457438
642,0.0019743986310818
643,0.0289494634480162
644,0.0072368421052565
645,0.3141416195016995
646,-0.1392291172742545
647,-0.0614430239167905
648,-0.3643954333502525
649,-0.0792073979709735
650,0.0910042316967763
651,-0.227760489322895
652,-0.0735598116439217
653,-0.2605526515539029
654,-0.3571081265059536
655,-0.3790693008096578
656,-0.3209853706837038
657,-0.8153135241124935
658,-0.3851384461219058
659,-0.0443422339121728
660,0.3061504667764989
661,0.3927403209749621
662,-0.2648970301916886
663,-0.526241795562359
664,0.407964924899853
665,-0.8899606502369267
666,-0.4079740354370609
667,-0.0603478267741865
668,-0.1223534525272275
669,-0.0839351942221415
670,0.1414576824330701
671,-0.4913784901584372
672,0.0785699706131518
673,-0.0013980617272137
674,1.081460829544069
675,-1.763911037530282
676,1.2098180462520831
677,-1.888202715286964
678,-0.8177887584928973
679,0.0567929280458339
680,-0.2171478770856398
681,0.1531913842200531
682,0.1905140513129534
683,1.342110465346148
684,-0.5772019013709798
685,0.4500609013398355
686,-0.0179386619585529
687,-0.332801632992314
688,0.1318343281942409
689,-0.0384664700602708
690,0.1846637656781349
691,0.1931271080508124
692,-0.6597396554046524
693,-0.1784936607148384
694,0.3691141870626678
695,-0.1885787408083126
696,-0.2338197930602742
697,0.0276088863802323
698,-0.5329155538559339
699,0.5361930294906172
700,0.5987285822459326
701,-0.7880304563122402
702,-0.4528517178056238
703,-2.6387541859571355
704,1.200037967302908
705,0.6096136567834755
706,0.4997362751320787
707,-0.4535086301345218
708,-0.0880851369813779
709,0.2322557503474999
710,-0.2436086440617054
711,-0.3409521404217679
712,-0.2423190292772078
713,0.1773553741386005
714,-0.6522736460552285
715,0.4494747837411134
716,0.409356198436437
717,-0.2510158013543993
718,1.1271063497377525
719,-0.0062496930954226
720,0.1083592711835613
721,0.1744967637972664
722,-0.1783755340117549
723,0.7365765127705667
724,-0.1107861384383586
725,-0.3638236369073231
726,-0.3199893336888892
727,-0.4709418418221472
728,-0.4638741694002752
729,0.0235456364890069
730,0.34609615271806
731,0.1497782612333665
732,-0.6544094733561843
733,0.1513711705196389
734,0.0403493581930036
735,0.248604951236618
736,-0.0071111707435774
737,-0.2977417048656346
738,-0.5366719338598206
739,-0.5157772611949417
740,-1.16814996345501
741,0.1073698677203229
742,-0.7651294834510582
743,-0.7016412303562206
744,0.2729366769525055
745,-0.4373865064953197
746,-0.7777582262889448
747,-0.2169044386054463
748,-0.0194017214618339
749,-0.1784609947875237
750,0.1318429349383719
751,0.9924871771224264
752,-0.2510561426966113
753,0.7447356717798093
754,0.7837232105336921
755,0.3037391334706655
756,0.2660222706602461
757,0.2798611111111092
758,-0.797278473481223
759,-0.1714387886394587
760,0.1082152537980453
761,-0.5075677578317519
762,-0.0574071008709717
763,0.0707402740921741
764,0.1844286050522899
765,-0.106555071036721
766,-0.2038540214918821
767,0.2721784112793225
768,-0.2007141197101201
769,-0.0972824362905861
770,-0.1404811656407077
771,0.4091733573306826
772,0.5099078808396318
773,0.2038266356738386
774,-0.0405025104573241
775,1.6852749797688058
776,0.7094376106454772
777,-0.410618354509258
778,0.5460238763128786
779,0.6378262053229914
780,0.3027610384994391
781,0.7189005729390653
782,0.1722901134936993
783,-0.4083680070998096
784,0.6104108608391043
785,-0.3077475444310488
786,0.5147373053789052
787,0.1763702118989393
788,-0.301435651152099
789,0.2414581780419711
790,0.0095554791117139
791,0.1380451032157557
792,0.4017005746725835
793,-0.1370445331286032
794,0.6041457769705638
795,-0.4586720051695634
796,-0.3917802468978815
797,0.5955504416050826
798,0.2003715426097594
799,-0.8992793389271605
800,0.3067166560306158
801,-1.413577122857323
802,0.0754692577562803
803,-0.2658496652563644
804,0.5036188786516496
805,-0.1368778919997225
806,0.0847197792444756
807,-0.4172642052129741
808,0.0218712029161589
809,0.1810729083265183
810,-0.1408421052631524
811,0.1039404344467563
812,-0.0971593048251776
813,0.0099902170354368
814,-0.0286187447109146
815,0.0433061624264468
816,-0.017811313422446
817,-0.0956247619510744
818,0.0906801823319292
819,0.0024288744595916
820,-0.3134948996166694
821,0.1945399131055128
822,0.1068825910931122
823,-0.1516466228215914
824,0.0672631203604596
825,-0.2498608792431835
826,0.0483905955380472
827,-0.0528682412127316
828,-0.8825510891533812
829,0.2064558781097911
830,-0.7641064724645091
831,0.2590163011346117
832,0.5266466986211361
833,0.6119370165530599
834,0.0005566828383026
835,-0.0340137531837734
836,0.1912421457493172
837,-0.3690232459541334
838,0.4984596597374494
839,0.1286123722884651
840,0.0626038781163495
841,-0.0399051145055106
842,0.2195492879856229
843,0.1314459607981812
844,-0.4014661276817554
845,0.1210140813868128
846,-0.0723284209126163
847,0.2609190763906946
848,0.1148492327739914
849,-0.0464029432723973
850,-0.3380921565260958
851,-0.310659804330694
852,0.562497118354924
853,1.0802640066197071
854,-0.2351081824178205
855,-0.6567097461248215
856,-0.3006606622446656
857,-0.0600362856671668
858,0.1482213438735177
859,0.2634673885191287
860,0.1548180559837769
861,-0.0952118299056955
862,-0.038427809910436
863,0.043663821405119
864,-0.1700193697115614
865,-0.1815294598263037
866,-0.1491355417711489
867,-0.3649272463556941
868,0.2885898062419856
869,-0.1375497625943953
870,-0.1961278011158105
871,0.0662155182688614
872,0.1038504025029889
873,-0.2134471718249751
874,0.2426863460826372
875,-1.0921393356904583
876,0.2883078594150039
877,-0.4291751857577414
878,-0.6632489787722637
879,0.5851345871931557
880,0.1127824233889526
881,-0.1569574592238171
882,-0.3956692543373279
883,-0.722588951015414
884,-0.0694672493495281
885,-0.0549724821655441
886,0.1451186502703738
887,0.0863655848904286
888,0.0277301603307486
889,-0.0037815284938137
890,0.4042432992279096
891,-0.1464699485154942
892,-0.0157181299197746
893,-0.0660597557676429
894,-0.110845172553857
895,-0.1305529628414969
896,-0.2516343588381838
897,0.0271792375907714
898,-0.0562863647862302
899,0.4476456107434884
900,1.0544138685517122
901,0.4701625466951731
902,0.1844853916552504
903,-0.3546178628960167
904,-0.1077878846417637
905,-0.3416046993120107
906,0.2765062164872754
907,0.2567950082850635
908,0.4248747913188642
909,-0.0467664350614599
910,-0.959479284353246
911,-0.2580994189945352
912,0.1682137834036573
913,-0.2478702614904352
914,0.1759344229069433
915,0.0303922285945825
916,-0.6414813262378632
917,-0.5899982337088138
918,-0.2164106663621289
919,0.3278203362434971
920,-0.0130917618665447
921,0.4733214932145932
922,-0.2775095154235068
923,0.0193111595783434
924,-0.155867796803004
925,0.8847532606208572
926,-0.3017578457039844
927,0.1328517281335864
928,-0.245080310605264
929,-0.0583256701065993
930,-0.5767723868614185
931,0.3902651243730206
932,0.3578440955724261
933,0.736990866713063
934,-0.5523816634060483
935,0.0920494999152409
936,-0.0559729972691838
937,-0.1375772810652998
938,-0.1292517006802705
939,0.232451600861938
940,-0.2449271171738225
941,-0.0348802586243442
942,0.4505534524081689
943,0.131942858592774
944,0.6073699828927738
945,-0.1865514511429031
946,-0.0514017510301332
947,0.1699263932702403
948,0.0084114900954627
949,0.0689266771457768
950,0.2598906319810279
951,-1.1405222726433817
952,0.4063082364574394
953,0.4926108374384345
954,0.1407727700742851
955,-0.025830758132742
956,0.3184023362064865
957,0.230263157894734
958,0.0713775874375508
959,-0.1401337383731399
960,-0.1686324754116859
961,0.0828344440679202
962,-0.2680459075807907
963,-0.3868856808082594
964,-0.4106730598472682
965,-0.0003171230596102
966,-0.1505426203943893
967,0.1531660662641409
968,0.3809824672247652
969,0.4421995496232166
970,0.3153980724976626
971,-0.0702771555321229
972,-0.2415322200207658
973,-0.0096118933844661
974,-0.0180695981527726
975,0.1161819226150052
976,-0.0091387391151006
977,-0.1274518134105481
978,0.260107693711783
979,0.0104292958921664
980,0.0475610312273867
981,0.6183551106564394
982,-0.3156746083296609
983,0.0311680216098294
984,0.1271076523994835
985,0.5161290322580645
986,-0.1848572204196065
987,-0.0996052990407345
988,-0.1292753003520973
989,0.1991355705912921
990,0.2130340448016747
991,0.0562913480262447
992,0.303423803340235
993,0.1027498426643121
994,0.0548768159893724
995,-0.0070606736524625
996,0.1330128205128234
997,0.0550978306830785
998,-0.6279333642787154
999,0.1589866052175945
1000,-0.3916102482410787
1001,0.4085194145877169
1002,0.0630889818891633
1003,-0.2473509933774768
1004,-0.7876118008276568
1005,-0.0333845229351672
1006,0.2397921801105648
1007,0.4601389699252144
1008,0.1165562913907278
1009,0.1335961164534848
1010,-0.2612593496366276
1011,0.5866919801183992
1012,0.0688394459906834
1013,0.0339141543851247
1014,0.1341659015529624
1015,0.065714586153868
1016,-0.161276520113474
1017,-0.2613568114469027
1018,-0.2275538621314688
1019,0.2293419042307747
1020,-0.0637283389687181
1021,0.0125459743930095
1022,0.0633500287054841
1023,0.7957212389815012
1024,-0.241162303871077
1025,1.569685767097968
1026,-0.1851851851851852
1027,0.7170435741864313
1028,-0.0228035073265422
1029,-0.3728615834434656
1030,0.4820162386568166
1031,0.0124897143528745
1032,0.048465978351869
1033,0.6956800746725755
1034,0.1449053746058799
1035,-0.0542779394782681
1036,0.3097695430808359
1037,-0.2008631292437787
1038,-0.1326288941519356
1039,0.2370030025227
1040,0.0319779061739201
1041,0.2840847326197284
1042,-0.3330206720037176
1043,0.0683025366399551
1044,-0.0261652627065149
1045,0.1911491071849734
1046,-0.3258230308390428
1047,0.2096643583663457
1048,-0.2234604340373139
1049,-0.0324013397407846
1050,-0.4934827281045245
1051,-0.0945860733267164
1052,-0.4495451191679859
1053,0.1046802074199986
1054,1.0084469737642705
1055,-0.3676206442342158
1056,-0.1024878782611844
1057,0.0245670801126539
1058,-0.0827576280944222
1059,-0.2422617508972084
1060,-0.119771291002107
1061,0.2982351917526284
1062,-0.1351984713559505
1063,0.3962078954298371
1064,-0.2039053879000061
1065,0.1801909665060307
1066,-0.3574647041153527
1067,0.2053449645517607
1068,-0.2226268161661275
1069,0.2224313970010753
1070,0.1036139094186851
1071,0.0308350921310564
1072,-0.2584235264456448
1073,0.0276055763264201
1074,-0.0510363378725598
1075,-0.4606183314906814
1076,0.518127849040595
1077,0.3907074973600892
1078,0.1317901814258376
1079,0.1839794315248181
1080,-0.3907323259008761
1081,-0.2266564988984903
1082,0.2271982754065768
1083,-0.2038363591120098
1084,-0.221798905862817
1085,0.1504691564720358
1086,0.1602784507474356
1087,-0.0672245777290787
1088,-0.1059776705048246
1089,0.0937023547348796
1090,-0.4391981708938156
1091,0.7488561341291607
1092,-0.7151456202313742
1093,0.0066434235421671
1094,-0.1559647189707306
1095,0.0228837823166815
1096,0.1737208672230683
1097,-0.3106847855049255
1098,0.1202921075603052
1099,0.0127727514635449
1100,-0.6018554191395816
1101,-0.0001406656611679
1102,-0.7445178085930501
1103,0.1990508417755311
1104,-0.0301286098659431
1105,-0.1009671869754927
1106,-0.2397476340693977
1107,0.3452810713668162
1108,0.3118209928129715
1109,0.1496795189394198
1110,-0.0751569684601722
1111,0.0990932485457311
1112,0.0057090719499491
1113,-0.1305142260506395
1114,0.234375
1115,0.1357529608188816
1116,-0.3832357839886762
1117,0.1259330912011077
1118,0.0174659284053365
1119,0.0276250293190155
1120,-0.1051376572825371
1121,-0.1847882906429734
1122,-0.1976507343497862
1123,0.194130500695267
1124,0.3671894124448541
1125,-0.1710236989982823
1126,-0.044811993318954
1127,0.5042275671425236
1128,0.7933667622352604
1129,0.2322819798929643
1130,-0.2251654564023348
1131,0.2742692168892155
1132,0.2016855146582136
1133,0.0160042251154341
1134,0.184906368686512
1135,0.2171816595069886
1136,0.0258877263094492
1137,0.1943174530870556
1138,-0.301779938501791
1139,0.6187078874355976
1140,0.0863304794113622
1141,0.0154420586244027
1142,-0.0101690356665506
1143,-0.0591642827142937
1144,0.0570238312094617
1145,0.1281392129721092
1146,-0.309039913357743
1147,0.3238562220728401
1148,-0.1822287366794719
1149,0.0831222292590211
1150,0.5796617832269444
1151,0.6539372583827494
1152,0.2554666666666647
1153,-0.0811324380297618
1154,-0.6600598002896033
1155,-0.4027015800575013
1156,-0.1737354195994044
1157,-0.1157773720159653
1158,-0.2764094440345486
1159,-0.1624743926229023
1160,0.5298867613926956
1161,-0.2521566672446635
1162,0.1992834448725719
1163,-0.061418081266673
1164,0.1790251337935099
1165,0.5209940891993545
1166,0.3579297365455066
1167,0.1211262333217519
1168,0.3108040388531665
1169,0.274330919646564
1170,-0.1165668662674679
1171,0.802031743349845
1172,-0.3289665365280012
1173,0.3268406095906596
1174,-0.2503771457608812
1175,-0.6833926231042796
1176,0.0907795487431083
1177,0.6216647712361187
1178,-0.1451013245286994
1179,0.6700641238313398
1180,-0.5600555680133893
1181,0.049745804406049
1182,0.2203628350442342
1183,0.023448960338541
1184,0.6382921080436712
1185,0.1979223560331212
1186,-0.1353758846814064
1187,0.4093188804400539
1188,-0.0140234299152116
1189,-0.3950193448472893
1190,-0.0544497058090457
1191,0.2502202262250189
1192,-0.2036163564585912
1193,-0.2415642506622561
1194,0.1804398831746543
1195,-0.3450081798888254
1196,0.2638380486006019
1197,0.0604295101957866
1198,-0.123178437804384
1199,0.5265544286169179
1200,-0.4595288555591697
1201,-0.3667898389669963
1202,0.6509120218912433
1203,0.2351557907113321
1204,0.122158630743492
1205,-0.8178762434848864
1206,-0.3180887372013707
1207,0.1485843591106792
1208,0.1544795671849999
1209,0.1131794591177415
