,AMGN.US
541,0.1346431955318457
542,0.0547747481931611
543,-0.3350002500375119
544,0.1098955991807777
545,-0.2127499812279485
546,0.0555344313474446
547,-0.035384446758928
548,-0.1179034925088917
549,-0.3469428801287197
550,-0.0856957569019836
551,-0.2717201978680452
552,-0.2958166402683271
553,-0.2334703025775121
554,0.2375739507150467
555,0.0116444258133657
556,0.0023288309268725
557,0.2137943855735303
558,0.0789485905354645
559,0.2547711691680484
560,0.0601823989630088
561,0.1132459888770156
562,0.0402603285538734
563,0.0036977120406662
564,0.0
565,-0.0416165726440411
566,0.2812744962419946
567,0.1427387420572807
568,0.0439534139836231
569,0.080248332950101
570,0.2339878876858227
571,0.1191458161488364
572,-0.1330702519157491
573,0.0
574,-0.2622377622377591
575,-0.1362687901886441
576,-0.1748997525808484
577,-0.1324163854598153
578,-0.0021357937677639
579,0.1556276519928595
580,0.0085717941063642
581,0.0298431105047719
582,-0.0298520192758723
583,0.2297579032463907
584,0.0127626988853914
585,0.0552744589480825
586,-0.10214939348798
587,0.0510486238141849
588,0.2630574059145507
589,0.063602442333788
590,0.3465307417684673
591,0.0168567807351029
592,-0.0042249355697287
593,0.0126732004055428
594,-0.0253528268401936
595,0.0316809935159638
596,0.0569932874572511
597,-0.2918103419075554
598,0.1506739743262403
599,0.3214496418036234
600,0.0365814623439499
601,0.4687784452940111
602,0.0
603,0.3379221191572379
604,0.1132682418503499
605,0.1373188217275863
606,-0.1942517793190921
607,0.1177269640027126
608,-0.0407682551186824
609,0.0452775513900311
610,0.2572375147676642
611,0.0272698541694954
612,0.0135427952329365
613,-0.092628154440509
614,-0.0429436759786632
615,0.0767875694475755
616,-0.0090346478745908
617,-0.0542372881355952
618,-0.1357773251866989
619,-0.1904502788736169
620,0.0973974495458576
621,0.0565943767827228
622,-0.2043375452999651
623,0.1225248085549844
624,0.3791811492800087
625,0.2095362264853737
626,-0.1446959356902732
627,-0.279961281452978
628,0.0512710979165817
629,-0.0143504884775374
630,0.0023371584827145
631,0.4027001862197434
632,0.3618146395769557
633,0.4157427937915638
634,-0.1202478956618217
635,0.0092489826119174
636,-0.1946066166249726
637,0.120325805257321
638,-0.3262180711625352
639,-0.089411436670768
640,0.2896065983967378
641,0.1295756397797219
642,0.4890583554376581
643,-0.1900895081664564
644,0.2737709066648256
645,0.1951689933872074
646,0.3842634949679796
647,0.2327598010131985
648,0.0136898786163971
649,0.0501710376282844
650,-0.1193269957440083
651,-0.5378601563593461
652,-0.0620223280380941
653,0.4342629482071727
654,0.2265770958381338
655,-0.4592284961265097
656,0.063851863676281
657,0.0817433259564902
658,0.1214703891035114
659,0.0915167913417116
660,-0.0278606965174102
661,-0.0557524590816719
662,0.0974717033677373
663,0.1450023836008299
664,-0.0158931977113763
665,0.0039731415630302
666,0.0436854646544931
667,0.0793650793650748
668,-0.2147458840372194
669,0.0715307582260286
670,0.0913169492198428
671,-0.0834459190971977
672,0.0735769140817844
673,0.1881341154089982
674,-0.1110934772258376
675,-0.0188706938125039
676,-0.1869590790689829
677,-0.2273875694795437
678,-0.5036184349739717
679,0.0253860799661528
680,0.0
681,-0.152548836815113
682,0.2999577524292267
683,-0.0528373665856493
684,-0.4138370118845476
685,0.1441044333305092
686,-0.0721041693175499
687,-0.0212116069913504
688,0.0720674890838897
689,0.1566071277406266
690,0.0761292505498252
691,0.2068121386063432
692,-0.1267802053839375
693,-0.1142325266542485
694,-0.2970381057455729
695,-0.0127318253193571
696,0.1863853941627473
697,0.1121289694713075
698,0.2384972562262548
699,-0.1267962806424393
700,-0.0293312475557304
701,0.1318166284235757
702,-0.0317437061998027
703,-0.1883745963401462
704,-0.0048930860693795
705,0.2391877379673967
706,0.2653294710450026
707,-0.2807205975687099
708,-0.0757298155612562
709,0.2096487165110448
710,-0.0121903647357018
711,0.2383616286423022
712,0.1990484513059504
713,-0.2311379285175515
714,-0.0170341169027091
715,-0.1608657502193685
716,-0.0195026816187186
717,0.2067874954385166
718,0.0705012884718149
719,-0.0486452303351628
720,-0.0340632603406292
721,-0.0048664168572635
722,0.2451515813490596
723,-0.070439640514943
724,0.1309916553464051
725,-0.63915822427062
726,-0.4235437953017198
727,-0.0327589595754513
728,0.2113934533408942
729,-0.0451757843841791
730,0.199577866266288
731,-0.2333696837513616
732,0.069744126236867
733,-0.0457905409825297
734,0.0174409732063014
735,0.1719334900322147
736,-0.0391900718484665
737,0.0087081464710157
738,0.0435217826522273
739,0.0695863958596079
740,0.1736638735727025
741,-0.2568120484025435
742,-0.0043529360553777
743,0.0304612706701573
744,0.1650881918498546
745,-0.1392151744540125
746,-0.0108773685470035
747,0.1542204266041052
748,-0.0826086956521729
749,0.065174885943952
750,-0.1981110343238785
751,-0.4861111111111164
752,0.2125103945301709
753,0.1153615430760001
754,-0.1386257566655937
755,0.3614263680103117
756,0.0069057594033491
757,-0.3696686844415745
758,-0.194453446918833
759,-0.0231545799759245
760,-0.1159070888775557
761,-0.1811425917324599
762,0.0881711448327058
763,-0.1068475332156546
764,0.1438047965857968
765,0.1112089337843515
766,0.0416859657248742
767,-0.0417033501691318
768,0.0
769,-0.1066889321829435
770,0.1944444444444386
771,-0.1065949854011168
772,0.0602130616025916
773,0.0809903968529366
774,0.0161954560177803
775,-1.3370686361899935
776,-0.4948172162265907
777,0.1065280381796488
778,-0.4558782612417856
779,-0.0428238014688661
780,0.0014131654778337
781,-0.3645936304637568
782,0.156628832578801
783,-0.0364885168491126
784,-0.3121972225212592
785,-0.002153130651966
786,0.0903497827302878
787,-0.0904314873826578
788,0.0
789,0.129021159470158
790,0.5049208386820618
791,0.0321676550806174
792,0.6480237994050144
793,0.123095207776218
794,0.510979729729733
795,0.1307410062840041
796,0.3153115277894559
797,0.3706883913799204
798,-0.0188521156263158
799,-0.683313649401036
800,-0.1524225585386615
801,-0.4593682179889148
802,0.0482043865991777
803,0.2356448975666101
804,0.2303041934555176
805,-0.1585852275457658
806,0.0576341193986862
807,-0.2214199759326151
808,-0.3429289026275154
809,0.0579262405869881
810,-0.3050404299617467
811,0.0145236250968247
812,-0.0259071748346971
813,0.2408154392406014
814,0.0410449562991974
815,0.1783476332787065
816,-0.2464363372795455
817,-0.0193804163068056
818,-0.2810546212378135
819,0.1089298249860784
820,-0.135741122288208
821,-0.1140555231993853
822,0.1115043389731993
823,0.1307252832381048
824,0.3040980836993752
825,0.347764371894954
826,-0.5901670553519492
827,-0.0809755168143354
828,-0.2059582308116376
829,-0.0016706045201797
830,-0.2032714750334718
831,-0.1293041521000001
832,-0.0958726810795209
833,-0.105571284610599
834,0.1891898364346146
835,-0.0503162737205241
836,0.1292175161521808
837,-0.2807573248866074
838,0.3273390535151177
839,0.2270373463787221
840,0.28554431885782
841,-0.1835605988366505
842,-0.1480208184118809
843,0.1834949836760912
844,-0.1647013892204128
845,-0.1769488283118147
846,-0.0143492610130583
847,-0.0191360091852806
848,0.0955885867227398
849,-0.2539530426449454
850,0.0044640864247091
851,0.2538071065989943
852,0.0136235778721007
853,0.1575356166514783
854,-0.1625111308993807
855,-0.2119353039598413
856,0.037910887114762
857,0.1914173789173693
858,-0.1002606777621791
859,0.0556693684866838
860,-0.0757677051299137
861,-0.1383557975542275
862,-0.0938128210855519
863,-0.0312807221378108
864,0.0982142857142852
865,-0.1968151726605823
866,0.0178890876565259
867,0.0312514111196983
868,0.116152369043895
869,-0.0491466356893993
870,0.0357302367128238
871,0.1204443056608742
872,0.0066909026027677
873,-0.0334657088037073
874,-0.013388075687255
875,0.1290745559220626
876,-0.0184426229508145
877,0.2914024627206297
878,0.0436647332734237
879,-0.311398836351713
880,0.1922054553633496
881,0.0653888593730829
882,0.0694274279180004
883,-0.1267634430586801
884,0.013287949873764
885,0.2924989808397884
886,-0.1592421705932852
887,-0.0449346405228697
888,-0.1800622033065959
889,0.0532127885750788
890,0.0388004170329315
891,-0.2890765950467494
892,0.0803437944149391
893,0.0220784008520045
894,-0.1025094308676398
895,0.1725327106055463
896,-0.1194623171181564
897,-0.0163954584580038
898,-0.0204575186710763
899,0.3105689063266372
900,-0.2281277515408601
901,-0.0300258222071049
902,0.4086758901160264
903,-0.0877928089708283
904,-0.2560512102420543
905,0.0699650174912589
906,0.1536864795816498
907,-0.1058962217027258
908,-0.156090532508861
909,0.0979608156737323
910,-0.1722273400889201
911,0.008009932316076
912,-0.0280426247896775
913,-0.0601274702369045
914,0.004008337341667
915,0.1081081081081122
916,-0.1805054151624503
917,0.0280707382604135
918,0.0080195677452912
919,0.0561054782992084
920,0.0240394246564374
921,0.2079085202510936
922,-0.1040624374624852
923,0.0100050025012529
924,-0.0861171192822252
925,0.6400326131267923
926,0.4060089321965083
927,-0.1117772584087006
928,0.0791974656810954
929,-0.3709591944886048
930,-0.3230409279237121
931,0.269555960698422
932,-0.0167251366566146
933,-0.6321839080459738
934,0.2252713495801807
935,-0.1230264506869023
936,0.0041007135241611
937,0.2780731168724865
938,0.0349105203302769
939,-0.0369681231725588
940,0.1653466154976733
941,0.0244897959183682
942,0.1141552511415529
943,-0.0122324159021411
944,-0.020391517128879
945,0.0326157860404486
946,-0.0571102227298746
947,-0.0326450665143165
948,0.0040804668053988
949,0.1222643354933412
950,-0.0048193932383869
951,-0.2076642600149744
952,-0.5365119440668041
953,0.114211997837005
954,0.060343156262109
955,0.1065168974532772
956,0.1160653834993757
957,0.2267792521109765
958,-0.2369897465660713
959,0.1255917302676163
960,-0.1548137397194105
961,-0.145348837209294
962,-0.0872854233343064
963,0.014545454545455
964,0.0823563608177441
965,0.2416392808815001
966,0.0386473429951751
967,0.0289771080846142
968,0.0048292847829192
969,-0.1499322886438393
970,0.1545296503766764
971,-0.1063521222082562
972,0.1833622852731111
973,-0.072432275822109
974,-0.2371732817037798
975,0.3991561879549981
976,-0.4111807949495288
977,0.2568457682588244
978,0.2108309218685486
979,-0.2444987775061139
980,0.0
981,0.2995434544590635
982,0.3766207038485252
983,-0.2565527839711563
984,0.1078774887670516
985,-0.3682250724038125
986,-0.0505841182426499
987,0.1774739852888694
988,0.112555720653795
989,-0.028900540852976
990,-0.132291537475721
991,0.0206662808960946
992,-0.1200082764328541
993,0.1858736059479507
994,0.4359269616713284
995,-0.1618010999838504
996,-0.4269965044366719
997,-0.147071008368555
998,0.1282634780090207
999,-0.5240610572723832
1000,0.211489277985445
1001,0.1669449081803021
1002,-0.3300655204689824
1003,0.0
1004,0.6849650178580055
1005,-0.0538476600744004
1006,0.1905506424976725
1007,0.00977087302751
1008,-0.0635510363707447
1009,-0.0538028857911536
1010,0.0806392493219072
1011,-0.1223301445942309
1012,-0.1691010685226933
1013,0.3954498852707134
1014,0.0731778710117949
1015,-0.1808318264014349
1016,0.2389078498293421
1017,0.0657782541964184
1018,-0.1830518402811676
1019,-0.2054392486793269
1020,0.1416499780198271
1021,-0.3332516540063603
1022,0.0489835904971806
1023,0.3173828125000028
1024,-0.1613928693695958
1025,-0.1024397873005944
1026,-0.0508547510073134
1027,-0.1959785207541253
1028,0.4992004992005107
1029,0.4039619343561716
1030,0.2634331538372165
1031,-0.034878313439767
1032,-0.0465260545905724
1033,0.0890954871198765
1034,-0.4269555830034596
1035,0.3344125002423322
1036,-0.3911875754155133
1037,-0.0447828034034966
1038,-0.7552870090634486
1039,-0.2754062241806732
1040,0.2237575567245119
1041,0.0431626446929508
1042,0.0353024240997895
1043,-0.1728880157170914
1044,0.0333876701298222
1045,0.2331687436319456
1046,0.0704887218045139
1047,-0.1392129566087011
1048,-0.0254961951831794
1049,0.0431287982748534
1050,0.0
1051,-0.0421072330869296
1052,0.0514379237783424
1053,0.1260975154119233
1054,-0.1730994152046804
1055,-0.0233972859148392
1056,-0.1265051773415086
1057,-0.072676122377213
1058,0.1240985295494925
1059,0.0655185323848814
1060,-0.0023400023400002
1061,-0.1429441814688132
1062,0.0164007403762782
1063,0.133370770742663
1064,0.0280701754385975
1065,-0.1593177451853256
1066,0.1123332553241325
1067,0.0187187046656334
1068,-0.0393247380691568
1069,-0.0730850316233337
1070,-0.0925193444209542
1071,0.0830717331209307
1072,0.0795880149812675
1073,-0.1735215495005414
1074,-0.0563089484303768
1075,0.5784865540963062
1076,-0.0117274539697436
1077,-0.4121526142251575
1078,0.5698228085239389
1079,-0.2249212775528631
1080,-0.2726024710727678
1081,0.236739645086192
1082,0.1816264354347219
1083,-0.1408120159586893
1084,0.2886115444617709
1085,0.0935162094763127
1086,0.0545213801697898
1087,0.046710782405607
1088,-0.0623198566643172
1089,-0.0701590271281598
1090,0.112906365583033
1091,-0.0740278968284881
1092,0.0311599283321586
1093,0.070060719290054
1094,0.0389074780172616
1095,0.1127045198398898
1096,0.0951253130399349
1097,0.1376449148927991
1098,-0.0465107077424732
1099,-0.3113350714035512
1100,-0.2529307852898648
1101,-0.0361460299610439
1102,-0.1045310175692595
1103,0.0321530485109169
1104,0.1850594111716809
1105,-0.0904652152614393
1106,-0.1250326652863403
1107,-0.1046382935909123
1108,-0.0259650860168878
1109,0.0038241687464673
1110,-0.2502017756254948
1111,0.012105072025179
1112,-0.0322906155398637
1113,0.0100897992129979
1114,0.0584866085834066
1115,0.0564379585584192
1116,0.0604326981185309
1117,0.0311735512957898
1118,-0.0795678987464176
1119,-0.0746253605211682
1120,-0.2041228779304751
1121,0.0585752085479334
1122,-0.1719812236969824
1123,0.3990165652331663
1124,0.004030307915521
1125,0.3219215155615645
1126,0.5316643111918713
1127,-0.1460280373831724
1128,0.0673521620044028
1129,-0.0921327610615548
1130,-0.0112369651204628
1131,-0.5627500169502909
1132,0.2569824846148613
1133,-0.0157821166072943
1134,-0.072198907991515
1135,-0.00451263537907
1136,0.036088054853849
1137,0.0067660524594539
1138,-0.1441892022524571
1139,-0.0862626308293943
1140,-0.0293958031837905
1141,0.027127226693192
1142,-0.1562252360359539
1143,-0.242168119599732
1144,-0.0665440258000059
1145,0.0658193372673673
1146,0.2264492753623188
1147,0.0633656196252314
1148,-0.0634511156934354
1149,0.0181579424017367
1150,0.1863678535289254
1151,0.2937192781454344
1152,0.2015695600475624
1153,0.0736674508685635
1154,-0.0784817351598135
1155,-0.0023782909601138
1156,-0.2611984607556205
1157,-0.0201769658231692
1158,-0.0381743134588373
1159,0.1619780376837157
1160,0.0499976191609874
1161,0.08088305262157
1162,-0.1572551822730581
1163,-0.2148997134670432
1164,0.0835023261362199
1165,0.0214674172311878
1166,-0.1337537021113982
1167,0.0047766897539961
1168,0.0373874972962168
1169,0.0461520104999396
1170,-0.1314217443249728
1171,-0.0119488588839792
1172,-0.117236099148246
1173,0.1719690455718036
1174,-0.0382299531683133
1175,0.3288802730835627
1176,-0.2386735663744842
1177,-0.5372462413998074
1178,0.3596970081672355
1179,0.093011457320424
1180,-0.1227989006090822
1181,0.3291283435996981
1182,0.0548176259751193
1183,-0.2451705626241757
1184,0.3915789473684239
1185,-0.1370296194792826
1186,0.023184251570197
1187,0.0126443564022596
1188,-0.22811760729976
1189,-0.1713814188688831
1190,0.1731967472805984
1191,-0.1014863521999199
1192,-0.2437370183544644
1193,0.3632216919373289
1194,0.0675304942388032
1195,-0.1267802053839375
1196,0.1518630118836331
1197,-0.4465186380736562
1198,0.2172129414252471
1199,-0.0677134030217091
1200,-0.9619866932237192
1201,-0.4293047408232779
1202,0.0674974481116069
1203,0.1719562679121117
1204,0.4249774447406725
1205,0.3453970929007737
1206,-0.5379532361911139
1207,-0.1357312521208099
1208,0.0762905823514481
1209,0.177695041462183
1210,-0.1949978804578244
1211,0.0031368240250156
1212,0.1238780694326812
1213,-0.0084681175374637
1214,0.0370342937560204
1215,0.3258943638204436
