,AMZN.US
2370,0.1543246236128524
2371,-0.0683736502098412
2372,-0.0979408814679246
2373,0.2750687671917952
2374,0.0883263696098534
2375,-0.1443814850246581
2376,-0.0253210025939343
2377,-0.1759366451108545
2378,-0.0296510907470926
2379,0.1090441835243026
2380,-0.0920353982300852
2381,0.2219252753462788
2382,-0.0044151539858565
2383,0.0964515816001023
2384,-0.0297088532382714
2385,-0.0570971121811112
2386,0.0079458738842663
2387,0.0949659239919799
2388,-0.0591313864103648
2389,0.1961494356931619
2390,0.072070659401297
2391,0.0831588303529659
2392,0.0487868046751113
2393,-0.0439876954966854
2394,-0.0937876960193042
2395,-0.0241312741312796
2396,0.1082953594499958
2397,0.0100930090366185
2398,-0.0762558041367725
2399,0.0475050105083377
2400,0.0055358671150822
2401,0.0703166054094108
2402,-0.0218375467248307
2403,0.1257464314185669
2404,0.0180464696593701
2405,-0.1183563238424692
2406,-0.0368900423093783
2407,-0.1418416780921238
2408,-0.155089795030442
2409,-0.0196427438193378
2410,0.1512255825962632
2411,-0.0075983668641196
2412,-0.2225911913165141
2413,-0.1235453893042511
2414,0.1280178811118908
2415,0.3950520576425556
2416,0.7373618086045493
2417,0.1756638459293837
2418,0.2157575828162582
2419,0.1395669354299441
2420,-0.2704132877153675
2421,0.0499759590867409
2422,-0.2673484295105943
2423,0.1744213179018112
2424,-0.1068669302328255
2425,0.0344424985405673
2426,0.0973948339913845
2427,-0.0110820773645685
2428,0.013203426545793
2429,0.1151115596506552
2430,0.1124451956953778
2431,0.0662885120264281
2432,-0.0158477914139885
2433,-0.1020241830788339
2434,-0.0716574424701438
2435,-0.1467340729352999
2436,-0.1365643334857126
2437,0.1454081930297445
2438,-0.2087023623704475
2439,-0.1358507059806769
2440,-0.2813506013498905
2441,-0.0245872016209892
2442,-0.155466547989906
2443,0.1210874388095402
2444,-0.0135205223272393
2445,-0.2058089807555325
2446,0.0415602921094843
2447,0.0966825431660928
2448,0.0432808034814377
2449,0.0435582658476468
2450,0.0657386267733958
2451,-0.1922546305773874
2452,0.0228398540622306
2453,0.0776544790629265
2454,0.1207815275310813
2455,0.141894288754883
2456,-0.1412035967352758
2457,0.028703758508436
2458,-0.1216334137802811
2459,0.1191209025369079
2460,0.0700915922621215
2461,-0.0618489583333376
2462,0.2196867691871606
2463,-0.0519959348632673
2464,-0.5177859966031334
2465,-0.2843025514004952
2466,0.1579788874090445
2467,-0.2115087518116767
2468,0.168857682547555
2469,0.0050877315712921
2470,-0.3524471172165586
2471,-0.3189629283945542
2472,-0.411483730364082
2473,0.2213020901821937
2474,-0.4119003452362537
2475,-0.0167493396894924
2476,-0.7584633409385177
2477,0.2948411916663251
2478,0.0397338569076542
2479,-0.0095429879256964
2480,-0.2897470236936578
2481,0.7616226658081117
2482,-0.0133630217817243
2483,-0.7292984333949638
2484,-0.1956400223588591
2485,-0.4327930492000105
2486,-0.0986670151594348
2487,0.0842206973996019
2488,-0.2034568030459725
2489,0.1599999999999944
2490,0.249835795883537
2491,0.0369706183297542
2492,0.1394039943074204
2493,0.1130802824099768
2494,0.4017349585615522
2495,-0.0845027455765705
2496,0.0787420968320521
2497,0.3056183599542897
2498,-0.0669010229774549
2499,-0.2099617558775539
2500,0.0109692221907265
2501,0.1348004162685629
2502,-0.1474935243029146
2503,-0.0231655053433133
2504,0.209792005030249
2505,0.0596668287937678
2506,0.2716336825766406
2507,0.0484824978182848
2508,-0.0928088320038805
2509,-0.0397476780984208
2510,-0.2424098642869682
2511,-0.1773308957952517
2512,0.0452263372605669
2513,-0.1248707838957932
2514,0.3540438799386588
2515,-0.6294496485359836
2516,0.1338547465913433
2517,0.0303032121404934
2518,-0.3130097695164628
2519,-0.3436820488040623
2520,-0.0426008900866778
2521,-0.1752421307506042
2522,0.1714669869398107
2523,0.2509041591320017
2524,-0.0533738612822386
2525,-0.4476820790864681
2526,-0.1565396248509644
2527,0.1090945455757588
2528,0.2490833189747753
2529,-0.0947049924357067
2530,-0.1017676064016709
2531,-0.1432125223360048
2532,0.6715935418367629
2533,-0.0063272069900583
2534,0.0935400194003376
2535,0.1335467676722162
2536,-0.3600719842274412
2537,0.0577410727477338
2538,-0.0171895921543131
2539,-0.1784151108657541
2540,-0.2829840972592769
2541,0.1265724768893548
2542,-0.0226392612451658
2543,-0.1160117025686563
2544,0.0087970286917349
2545,-0.0816254659515895
2546,0.0489214899576671
2547,0.2751698616118707
2548,-0.0121982059711662
2549,-0.1380896554908951
2550,-0.0824450242266082
2551,0.1261172995114667
2552,0.2638949528790765
2553,-0.0763992577712342
2554,-0.0791191204293189
2555,-0.0149502958447863
2556,0.0642969702375751
2557,0.0282380916994818
2558,-0.0220008265175302
2559,-0.208848502904818
2560,-0.0315875106815406
2561,0.0876641808879449
2562,0.0141655204444413
2563,-0.1237066691308664
2564,0.2110328777390013
2565,-0.0630005890175634
2566,-0.2549765414641744
2567,0.1460950441482756
2568,0.1979327028810094
2569,0.373082455907071
2570,0.0486326962752226
2571,0.0541915421946704
2572,0.0203742831270806
2573,-0.1999159203844714
2574,0.26604649479219
2575,-0.0636865775255841
2576,0.1679887304421274
2577,0.0137084115415764
2578,0.3398940083171856
2579,0.052217910743392
2580,-0.0054021446514217
2581,0.0306447758037812
2582,-0.1996578873794106
2583,-0.0418045112781916
2584,0.1511996120160855
2585,0.0616730040305121
2586,-0.1412518520522173
2587,0.1219917753031642
2588,-0.0607941899964885
2589,0.5399481104912183
2590,0.3722999003704542
2591,0.0616520910847993
2592,0.0403658190871761
2593,0.1426173593172756
2594,0.2040471657556956
2595,-0.1972192394906099
2596,-0.0430929669199945
2597,0.100563937865357
2598,0.151661037764819
2599,-0.0771242191556962
2600,-0.2275876936343159
2601,0.0999892319288692
2602,-0.109030094153953
2603,0.0638680655055587
2604,0.2156082563834012
2605,-0.0244231377741481
2606,0.0291763665288667
2607,-0.0015356218193349
2608,-0.1239245013807034
2609,-0.1071263660150844
2610,0.1555219513394541
2611,-0.4975362572887192
2612,-0.2136633081054214
2613,-0.2968031567934207
2614,-0.732763532763527
2615,-0.1909622614042164
2616,-0.3956522527831031
2617,0.3713422659749725
2618,-0.01170726135748
2619,0.1590795055421226
2620,0.2649985783338119
2621,-0.1278288175691964
2622,0.0102480308124033
2623,0.0480856778657941
2624,-0.0071137719779985
2625,0.0347003164444726
2626,0.1533714103944082
2627,-0.0618855705789354
2628,-0.1549080496739515
2629,-0.1513683010262242
2630,-0.1674692723153099
2631,-0.0412547146409035
2632,0.0904488193021488
2633,-0.0582554214665506
2634,-0.1871668004662396
2635,-0.1575457478694815
2636,0.0229188272436021
2637,-0.0048704879942491
2638,-0.208432022738032
2639,-0.314032496307241
2640,-0.2760925206180729
2641,-0.1759774463980959
2642,-0.2197861026183951
2643,-0.0377853612964836
2644,-0.2143772921076971
2645,0.0181844740364502
2646,0.2949975255874976
2647,0.0066871541255255
2648,-0.0633451597457763
2649,-0.0830421401656205
2650,-0.0220303661804043
2651,-0.0562984233462672
2652,-0.0077453565098297
2653,-0.0837795613648002
2654,-0.1663446290395364
2655,-0.3738009592326079
2656,0.0789244706294703
2657,0.266314170064673
2658,-0.0624727242292583
2659,-0.273353435201445
2660,-0.0161880208645591
2661,0.1415942979108111
2662,-0.2912187052476491
2663,0.1217431459508393
2664,0.0585100034640182
2665,0.216685982508272
2666,-0.317903410978299
2667,0.2366279069767404
2668,-0.1645143913695485
2669,-0.0763463326077485
2670,0.0966507037743311
2671,-0.0014556040756967
2672,-0.254503426456676
2673,-0.1203917993314265
2674,0.1074159945419541
2675,-0.0078789807243693
2676,-0.0692334657630388
2677,-0.0698664936082352
2678,-0.0002923292796937
2679,0.1205864061455169
2680,-0.1144397203753846
2681,0.0638291656929173
2682,0.0035053690569489
2683,-0.0637214495752962
2684,0.3480829223818855
2685,0.0589499914849906
2686,0.0548443409950601
2687,0.2652242799189781
2688,-0.0702728444821319
2689,-0.2787399128138136
2690,0.1195779173360546
2691,0.4306715194656603
2692,0.2196013349294377
2693,-0.0402212471005902
2694,0.1061861353835425
2695,-0.1938664939373133
2696,0.0074151083589424
2697,0.1017406264078085
2698,-0.0665551222423136
2699,-0.2712200686226031
2700,0.0779057007572362
2701,0.0403007099591213
2702,-0.0269754190282748
2703,0.088122802607946
2704,0.0662752693378542
2705,-0.2135041366426463
2706,0.1027039309247859
2707,0.1225490196078486
2708,0.0982451897643626
2709,0.0858439305272335
2710,0.0823208454801732
2711,-0.089710479815136
2712,-0.1345956082511727
2713,-0.0048396268647643
2714,1.012170225896451
2715,0.1207993269101807
2716,0.1536314218751472
2717,-0.2518363407868352
2718,-0.3860387848084651
2719,-0.0213872071597818
2720,0.4598393837366196
2721,0.0376507256768157
2722,0.1035010135223771
2723,0.3586503115467844
2724,0.0696909499462621
2725,-0.0149825420814019
2726,-0.1222896536430903
2727,0.4987247960647253
2728,-0.1985953547550775
2729,0.1252853445728623
2730,0.0824100060023024
2731,-0.1392849519293179
2732,-0.1370683064109361
2733,0.3121680680445305
2734,-0.1695876129568917
2735,0.295254229601876
2736,-0.078450441688956
2737,-0.2343594513470621
2738,-0.4854424407461409
2739,-0.2531663304191844
2740,-0.3035413153457049
2741,0.3767065283972999
2742,0.0712395075545613
2743,-0.1688548684740037
2744,-0.0559537630609269
2745,-0.1662893322022683
2746,-0.0235360404434429
2747,0.1265835429777145
2748,-0.1608595816200588
2749,-0.0123595589945294
2750,-0.0634346042474381
2751,-0.1793488214824169
2752,0.1878710664495544
2753,0.1140548755650055
2754,0.0928992422116179
2755,-0.0505419507317204
2756,0.1500021028725283
2757,-0.151169563367245
2758,0.0407958188075033
2759,-0.0143173568474798
2760,0.2065257705887259
2761,-0.0544324660690632
2762,-0.0131760800881339
2763,0.5370392574024075
2764,-0.2430441898526965
2765,-0.8891787686896776
2766,0.2966113321443255
2767,-0.3168189287611642
2768,-0.1770267773681362
2769,-0.0557310562690535
2770,-0.3327308008514802
2771,-0.2820365481613579
2772,0.0582609926008514
2773,-0.3080647854399652
2774,0.3033376519313486
2775,0.0345769612655979
2776,-0.2673105286043172
2777,-0.0063297123818787
2778,-0.1481413976761599
2779,0.130146588412002
2780,0.0333676278397317
2781,0.3795013850415462
2782,-0.0313117402400227
2783,0.1634954271076057
2784,0.1014246431482988
2785,-0.0647104208666133
2786,-0.0367933871494234
2787,0.1624013301442183
2788,0.2199171039287451
2789,-0.3144016505139021
2790,0.2326971339335335
2791,0.0788744757348502
2792,-0.1954091944248689
2793,0.2798061830341841
2794,-0.2753348864298173
2795,0.0139759148400927
2796,-0.3171963807669866
2797,0.0241528012913156
2798,-0.0044534714444913
2799,0.0771825593678319
2800,-0.0230579513448028
2801,0.155035596989037
2802,-0.0483116718025063
2803,-0.0283769438060672
2804,0.0293016156706689
2805,0.067447323768345
2806,0.2809580949669164
2807,-0.1466484713933631
2808,0.1089945183023595
2809,0.1493171894703079
2810,0.1712309716968044
2811,-0.1923151725559411
2812,0.0068210745079067
2813,-0.0213385513591387
2814,0.3721801576769986
2815,0.2196398529503452
2816,-0.2733478077505818
2817,-0.042769881939813
2818,0.4145191409897248
2819,0.1403256861273334
2820,-0.0738692560821612
2821,0.0727277248032667
2822,-0.2024304106534454
2823,0.3143331248127584
2824,-0.201538200567827
2825,-0.0579407493508388
2826,-0.0013944570332964
2827,-0.0582400298986215
2828,0.0205510803329371
2829,-0.0907311939404829
2830,0.0217960418325624
2831,0.0704237193139788
2832,-0.0152597109374688
2833,0.2460399069273163
2834,0.116670545341718
2835,0.0269882926647647
2836,-0.0232711837585754
2837,-0.1451121745074909
2838,0.14583139408608
2839,-0.3373198405397117
2840,-0.0087158776609741
2841,-0.0198093905959007
2842,-0.2478467163385089
2843,0.0273571283272402
2844,-0.1298958346159071
2845,-0.0693069001949834
2846,-0.6058483736612371
2847,0.3937171934492654
2848,0.1785587734136807
2849,-0.0753935032076839
2850,-0.1471487422102367
2851,0.0549382716049444
2852,0.019388215550665
2853,0.1463896730465272
2854,-0.1314113639729465
2855,-0.0185155468875337
2856,-0.0729952411500297
2857,0.1353473891649914
2858,0.4462586120082975
2859,-0.0777373215959117
2860,-0.0845685466510855
2861,0.4884079614169961
2862,-0.2023819745121479
2863,-0.0647427931452316
2864,-0.5694132056624706
2865,0.1837859199095239
2866,-0.1947573259336338
2867,0.0296072215875286
2868,-0.1150210388622811
2869,-0.2338093484986545
2870,0.1496204670480228
2871,0.2611552355464206
2872,0.2745440783101293
2873,0.2130345743435438
2874,-0.0686240749665535
2875,0.1319814489045291
2876,0.0706361407736746
2877,0.1458535464433489
2878,0.0730329732712063
2879,0.128964692849673
2880,0.011356776148199
2881,-0.0143524896282119
2882,-0.212421830065664
2883,-0.0614862285987115
2884,-0.1501799280287937
2885,0.2778344859264563
2886,-0.2385291766586742
2887,-0.0143905597927701
2888,-0.1938481256007748
2889,0.0572741290870664
2890,0.1319966058015736
2891,-0.21353523646351
2892,-0.414609694466484
2893,0.4009777178603465
2894,-0.5300823305889735
2895,-0.1268230818008877
2896,-0.1886876361949916
2897,-0.0657980476733925
2898,0.2858976584575809
2899,0.0443510190374472
2900,-0.0136249279146203
2901,0.0313591830140857
2902,0.0493900643653978
2903,-0.3759494073156126
2904,-0.2567991231871112
2905,0.284027729239608
2906,0.3528164612013451
2907,-0.0432164846580586
2908,0.0927161718476426
2909,-0.0199420190780119
2910,-0.0639718270607156
2911,0.176718101434298
2912,0.2006568672919881
2913,-0.2207037857971744
2914,-0.8280570711638797
2915,0.0204200700116633
2916,0.546134596997016
2917,-0.6029479654855153
2918,0.2193785704752042
2919,-0.7872041281172131
2920,0.145815106445025
2921,-0.3768705621726086
2922,-0.2254231290912302
2923,-0.1000587365444574
2924,0.163250872979622
2925,-0.227890676270613
2926,-0.1508251903801896
2927,0.4381946312867504
2928,0.0666768691066246
2929,-0.3561914100572371
2930,0.0941277836300292
2931,-0.1471618159413485
2932,-0.1702049563683294
2933,0.078676344448581
2934,-0.1596776821554968
2935,-0.017778041156176
2936,0.4110502584924899
2937,-0.4439965618423787
2938,0.060427614234849
2939,0.1548934321755273
2940,0.2343616353994484
2941,-0.2258897355189877
2942,0.3756380437784195
2943,0.0462394520696067
2944,0.3387441652062004
2945,0.1404613702912756
2946,0.2055958818650327
2947,-0.0988684582743957
2948,-0.0376379231790157
2949,-0.3313458262350958
2950,0.2134842125095757
2951,0.2392594686263466
2952,-0.0910947781757224
2953,0.1829857169482054
2954,0.0491109229466492
2955,0.0523293618497799
2956,-0.1719524015406493
2957,0.1568702688519394
2958,-0.1378745285284467
2959,-0.2748069976627189
2960,-0.2201877061154291
2961,-0.09961659689242
2962,0.0832050706817219
2963,0.053075392601798
2964,0.0738011976346215
2965,0.0379760626293833
2966,-0.053568703419373
2967,-0.076362525635985
2968,-0.1367041198501906
2969,0.1029681484674358
2970,0.3383112867792229
2971,-0.1026473689613076
2972,-0.0146216113637856
2973,0.0009332856320597
2974,0.0556550506181119
2975,0.085744017218279
2976,-0.0274259718608896
2977,-0.0969673405909746
2978,0.0021772465296296
2979,-0.0645596880195084
2980,0.0216044484688975
2981,-0.0410911569962415
2982,-0.1583891696728367
2983,-0.101278227989928
2984,-0.1145176510289391
2985,-0.0054683996806511
2986,0.078527002048255
2987,0.1698787782443035
2988,-0.060819282519611
2989,-0.5896183174757269
2990,-0.2227047084210585
2991,0.2592214647019981
2992,0.0908198690436055
2993,-0.3436557445482516
2994,0.271773387316655
2995,-0.1199056605158155
2996,-0.0688794242913731
2997,0.0499089894897486
2998,-0.1749871332990167
2999,-0.1329609053709984
3000,0.1650785765968986
3001,0.0102919128670857
3002,-0.0926865869267668
3003,0.1442649538998505
3004,-0.0673974411788065
3005,0.0041836821695163
3006,0.2197254165688874
3007,-0.1474830923267655
3008,0.1859172111245261
3009,-0.064555505997788
3010,-0.0904594635871267
3011,-0.0455441646171846
3012,-0.0252760527035127
3013,0.0719555461572881
3014,-0.2328326592921499
3015,-0.1167002846420664
3016,0.206316598436369
3017,-0.266436683500493
3018,-0.1784362335406607
3019,0.0842482475474472
3020,-0.2253665179089057
3021,0.0167956063882773
3022,-0.0903021178598801
3023,-0.1558537537510696
3024,0.3330932527454619
3025,0.3888972713582849
3026,-0.1181844032132009
3027,-0.1538167163320111
3028,-0.0161704274036842
3029,0.107884137178826
3030,-0.0240129492051994
3031,-0.0943590476451212
3032,0.0637545779398866
3033,-0.0934995547640276
3034,-0.037413814605647
3035,-0.0389136266014723
3036,0.1930066944564747
3037,0.2817467708508795
3038,-0.1059519546359877
3039,0.3351794518459374
3040,-0.0311426016457861
3041,-0.2163934426229457
3042,-0.4230152931473962
3043,0.095580880189944
3044,-0.044379741400255
3045,0.1050438288965682
3046,0.1438097917838963
3047,-0.0412850923284701
3048,-0.0859279989106504
3049,-0.1208206401143335
3050,-0.0923476666607484
3051,0.1826733091806454
3052,0.0971259259778196
3053,-0.0064070677966624
3054,0.3316074777720161
3055,-0.0407074677147618
3056,0.3164822644930992
3057,0.0124985231844509
3058,0.1378530933116428
3059,-0.282088325404138
3060,0.1268719836807778
3061,-0.2293546242377849
3062,0.06070214893331
3063,0.2510478451208907
3064,0.3856408303180376
3065,0.484532240029822
3066,-0.0587848600541113
3067,0.1366616062946376
3068,0.1134927065173301
3069,0.0296222767337061
3070,0.2279730906223851
3071,0.2052285407657892
3072,-0.2573492399073743
3073,0.0487404523742946
3074,-0.0178484797734299
3075,0.1462690785754601
3076,-0.0686671810158011
3077,0.2043292613107235
3078,-0.0908798402830119
3079,-0.0722512710726386
3080,-0.0108388653436
3081,-0.0018819137749755
3082,-0.0176000904985953
3083,-0.0713814031005308
3084,-0.097261261374679
3085,-0.1514719256794655
3086,-0.1219881704614966
3087,0.2760370273613435
3088,-0.3433094143210984
3089,-0.2209325646323273
3090,-0.1936105334337056
3091,0.5191145859775641
3092,-0.2344035748930518
3093,0.1717700250193631
3094,0.2569928824214093
3095,0.1538320463930822
3096,-0.1789736101036175
3097,-0.185589401855004
3098,0.2796941656012314
3099,-0.0801304891760558
3100,0.0288133339243858
3101,-0.2100493711210781
3102,0.096681448890388
3103,0.188253012048187
3104,0.1117510530387708
3105,-0.2280981002383617
3106,-0.3348228474084951
3107,0.1703782905695423
3108,0.2457609013870496
3109,-0.3766218088012917
3110,0.1579598439432873
3111,-0.1944968823293827
3112,0.0038135189245841
3113,0.40607305516961
3114,0.5951035781544267
3115,-0.0128704572779251
3116,-0.0829419249438517
3117,0.2807096691322762
3118,-0.1940466860920476
3119,0.1138285296611051
3120,-0.1135874239580205
3121,-0.1340573161819556
3122,-0.1044568245125272
3123,0.1390318546587918
3124,0.0651561943130503
3125,-0.081865464087617
3126,0.021308762714951
3127,0.0399434673366829
3128,-0.1279902387788462
3129,0.1265719418585723
3130,-0.1585444113095002
3131,0.0058192478700749
3132,-0.5982216315423139
3133,-0.1752956727644966
3134,-0.1266393286528697
3135,-0.0911744990961935
3136,-0.2397875348694939
3137,0.1356317050638446
3138,-0.2082530011057917
3139,-0.0196340106592774
3140,-0.2067258615478492
3141,-0.0844524816310211
3142,-0.3410667804443603
3143,-0.1599374246690232
3144,0.0471983166392437
3145,-0.0036552510548281
3146,-0.0827056882576619
3147,0.2966569592804678
3148,0.0711812950421866
3149,-0.2349630792771238
3150,-0.1426136461459824
3151,-0.4884659746251458
3152,-0.1345521952796969
3153,-0.2051820118021667
3154,-0.331450270194714
3155,0.1090155686816964
3156,0.1623387197750005
3157,0.0321968217033993
3158,-0.0668983492615101
3159,-0.2184023973472479
3160,-0.0329526121114571
3161,-0.2485592875021818
3162,0.3379309344587923
3163,0.0472589792060523
3164,-0.02615029403136
3165,0.3084546169986393
3166,0.0229741477268214
3167,-0.2242677451056897
3168,0.2258272651857319
3169,0.2469879518072277
3170,0.0804678540427165
3171,-0.3557632695884418
3172,-0.2022937241159576
3173,0.0595376440285618
3174,-0.082529283556588
3175,-0.1055831475261454
3176,-0.2375669056191075
3177,-0.5294095468192163
3178,0.2109475985136566
3179,-0.484148100398852
3180,0.6893052852606735
3181,-0.0621352755411231
3182,-0.1417666303162363
3183,-0.1606270881521459
3184,-0.1702327587039128
3185,0.1003012251537434
3186,0.0812679078492511
3187,-0.512058890000958
3188,-0.3307321782001832
3189,0.3575685339690107
3190,0.2997543143528588
3191,0.0906876859633228
3192,-0.0925541364753041
3193,0.0086147484493441
3194,-0.028228694021765
3195,0.0819445805239173
3196,0.1895406883947329
3197,0.0288520219226768
3198,-0.1037959667852906
3199,0.0216441873497142
3200,-0.0249118446924468
3201,-0.1437460091177645
3202,-0.1226610762951894
3203,0.1729128014842246
3204,-0.1906410416555093
3205,0.1333598666995298
3206,0.4420748836411675
3207,0.0006801105800569
3208,-0.2126071188343922
3209,-0.2069270835173665
3210,0.3261717593853125
3211,0.0937356772180928
3212,0.0836120401337771
3213,-0.1058827008961559
3214,-0.3935067069110182
3215,-0.3706597222222206
3216,0.2048745414145381
3217,0.0494976636525565
3218,-0.0396195941500607
3219,-0.1213503544131188
3220,0.0580715059588362
3221,0.0011556385047182
3222,-0.0254305125693229
3223,0.0949851315067691
3224,0.1239907727797053
3225,-0.0881687876719496
3226,0.1744454047824787
3227,-0.0404369729395025
3228,-0.1617901839628689
3229,-0.1564977534132537
3230,0.0419071510940735
3231,-0.1902439871896638
3232,-0.1502198197362115
3233,0.119047963874292
3234,-0.1492496181733524
3235,0.036392634478762
3236,0.2274068673402113
3237,-0.2625235328415541
3238,0.2502922487528817
3239,0.0092784748661636
3240,0.2385051619551875
3241,0.1841700030797665
3242,0.0330965264040952
3243,-0.025406112864726
3244,0.0120518232092981
3245,0.1122200726480869
3246,0.0823609314160805
3247,0.0049168287683746
3248,-0.0935071006954579
3249,-0.1022239875360682
3250,-0.0936903840997544
3251,0.0067797654817423
3252,0.1770231652861712
3253,-0.0216769230769177
3254,-0.0187727542708055
3255,-0.0662100737857408
3256,0.028015947539378
3257,0.045540570635438
3258,0.1172633931110025
3259,-0.0072236345025414
3260,-0.0387459831793298
3261,0.0629993853718556
3262,-0.0593468160279402
3263,-0.2277574367888459
3264,0.169915356711008
3265,0.0561957303330088
3266,-0.2664230927641212
3267,0.1341642716684312
3268,-0.0105895345143158
3269,-0.0360173851983696
3270,0.1360149435084601
3271,-0.0610928974970052
3272,-0.0069566059022269
3273,0.0604556542662043
3274,-0.0713885989987485
3275,0.1030441851048364
3276,0.016466226862296
3277,-0.0739260316385186
3278,-0.1141182773891427
3279,-0.0175597409635431
3280,0.0954277841547456
3281,-0.0830957008191477
3282,0.0348002917172307
3283,-0.0835935466787462
3284,-0.0609097521061887
3285,-0.0858363891694611
3286,0.0869739138867443
3287,0.0275694917821663
3288,-0.0263645950761812
3289,-0.493902654138792
3290,-0.1466215221551602
3291,0.2698425282395066
3292,-0.2751487260569893
3293,-0.6219499477387822
3294,0.095543097987914
3295,-0.612864800476472
3296,-0.3070746657426607
3297,0.0683580049014904
3298,-0.0471862932777565
3299,-0.0654465908004224
3300,0.4530755889536429
3301,-0.242444846034093
3302,0.0820894521758071
3303,-0.2034765680982061
3304,-0.0519784677703697
3305,-0.1569280988063558
3306,0.3421522644665528
3307,-0.1539442426197159
3308,0.2149395022629346
3309,-0.2706490138252701
3310,-0.0828349282296645
3311,-0.1967079508664604
3312,0.010635779962191
3313,-0.068055355686669
3314,0.1837072211189628
3315,-0.2694723618090429
3316,0.0313971742543171
3317,-0.4696237269063399
3318,-0.2113974568703161
3319,0.2388836329233622
3320,-0.2962614291796596
3321,-0.0088031872409123
3322,-0.4459349541832369
3323,-0.2331210191082854
3324,0.2533374629722252
3325,0.1200916313424978
3326,0.2997246329361755
3327,0.1818979419517309
3328,-0.5877642933596792
3329,-0.1670251078504982
3330,-0.0518842249674419
3331,-0.0474504159076798
3332,0.3452872104093973
3333,-0.09517777583369
3334,0.1545002577013057
3335,-0.299781943510179
3336,0.3400601158286033
3337,0.1169269159275051
3338,-0.166528157532465
3339,-0.3072282510960151
3340,0.2452702193412291
3341,0.0075369309617123
3342,0.0521283744082832
3343,0.1161744301885013
3344,-0.025137314461784
3345,-0.1403334237737843
3346,0.2375939849624087
3347,0.2061905176372394
3348,0.5376133839325653
3349,0.1260395129326503
3350,0.2923090185912897
3351,0.3054016528141802
3352,-0.0811209220794146
3353,-0.1636957813428466
3354,-0.1516973897718355
3355,-0.4657730800043039
3356,0.3998511350948965
3357,0.0972629550091903
3358,-0.1707242222811502
3359,-0.1378417326288056
3360,0.1290226460071492
3361,-0.2284707393193689
3362,-0.1411639445752012
3363,0.2642811760810524
3364,-0.8353945061367604
3365,-0.5258364912899178
3366,0.4714602109510339
3367,-0.0135974454347583
3368,-0.0333467890552423
3369,0.1584500018603749
3370,-0.1452613493435775
3371,-0.2988890811965156
3372,-0.1080696932054069
3373,-0.0633254531590056
3374,0.0541866134100929
3375,-0.0214442874474546
3376,-0.0296782989927073
3377,-0.092944120380711
3378,0.117511750881322
3379,-0.0582007160451737
3380,-0.0045563242515561
3381,-0.2222831082514205
3382,0.0276856558849706
3383,0.0515158919167149
3384,0.027719638997827
3385,-0.0165391668310129
3386,-0.0907400915060771
3387,-0.2004416210088786
3388,0.182396256604131
3389,-0.0069142631370968
3390,-0.2693922827034302
3391,-0.0050938110196194
3392,-0.1470875808769026
3393,-0.0368563255377531
3394,0.0656971548156799
3395,-0.3416848850465195
3396,-0.1027348530123261
3397,-0.0260348363531503
3398,0.1143188268658009
3399,-0.1046300802941918
3400,0.1354312644122751
3401,-0.1074062692071221
3402,-0.0133756421019751
3403,-0.420962984979081
3404,0.0251428571428602
3405,0.0839294992206562
3406,0.0499330896598557
3407,-0.1120039625579487
3408,-0.1630295922457617
3409,0.1913032552109381
3410,-0.198008503884525
3411,-0.0114438609795631
3412,0.0137341806559793
3413,-0.2763033311336084
3414,-0.0135743703953401
3415,-0.3210694433324904
3416,-0.1978510037246026
3417,-0.3925889798105687
3418,0.1594603896484458
3419,-0.3225125522066164
3420,0.1057337197182772
3421,0.1368746258509595
3422,-0.0288542746589351
3423,0.1138820092334331
3424,-0.1209742944670805
3425,0.0183534268254928
3426,-0.0870378367807637
3427,0.1290274111519993
3428,-0.0912071041541239
3429,-0.1135152251048812
3430,0.1175958869885074
3431,-0.1851628468033737
3432,0.0602772754671488
3433,-0.023513665056891
3434,0.117731013239479
3435,-0.0195754830626924
3436,0.0687680290360544
3437,-0.0754458988151426
3438,0.0319150217383433
3439,-0.3489350741150105
3440,0.1238456775166211
3441,-0.193471135934826
3442,0.1810041391607745
3443,0.0169606512890097
3444,0.0561450083858669
3445,-0.059645529243164
3446,-0.0130471984873476
3447,-0.2242878560719645
3448,0.0215845454654407
3449,0.2476076555023983
3450,0.0011961579406934
3451,0.1481039116154086
3452,-0.0280759604069238
3453,0.0781036190596762
3454,0.8666644970221531
3455,0.7384478938303107
3456,-0.0057270068019133
3457,0.1464845897918244
3458,0.2016854219007219
3459,0.0053790031577438
3460,0.100426116637564
3461,-0.2034580545367239
3462,0.3657315652902414
3463,-0.5001525391908436
3464,-0.3339827442248817
3465,-0.7987027742787913
3466,-0.0802825505536721
3467,-0.1817220361103812
3468,-0.1992593302406377
3469,0.1249795922963045
3470,0.2902113996385028
3471,-0.2814586312103847
3472,0.0430446341909365
3473,-0.4760276005551683
3474,0.4136750645003655
3475,-0.2224623492701136
3476,-0.0375378553748261
3477,0.0535967661403737
3478,-0.0654873301775132
3479,-0.1733332579300703
3480,0.5377342040577527
3481,0.1645364900379649
3482,-0.1419947307301954
3483,0.0200298972571716
3484,0.5865428417319518
3485,0.2264178301252796
3486,-0.1734598109539462
3487,-0.0329710246164977
3488,0.0463614630113684
3489,0.4901652360193587
3490,0.002097240032109
3491,0.1310553244965772
3492,-0.1246277644295539
3493,0.1489506492125001
3494,-0.0598427977922233
