,NVDA.US
151,-0.7600517563617256
152,0.1139257472188766
153,-0.0517241379310309
154,0.2179148984975315
155,-0.0594266618186848
156,-0.038134052771558
157,-0.3379154756302803
158,-0.0326291530631811
159,0.6638940821854906
160,0.18470913072456
161,-0.5244922570394918
162,-0.558721588951381
163,0.0697482062823481
164,0.1459769894166665
165,-0.0557327900987745
166,0.1860697090023045
167,-0.2962848952421193
168,-0.6564932801425281
169,-0.5082441752009735
170,-0.0581922994527486
171,-0.0740610809019851
172,0.2566046538753011
173,-0.4667786414593153
174,-0.6348395212169974
175,0.6256517205422355
176,0.4567157982146541
177,1.0679811049496832
178,-1.086505190311414
179,0.827013486153538
180,-0.6701903478771539
181,0.8154874079150233
182,0.953305346179811
183,-0.7760183316802919
184,0.0546915057255255
185,0.2012690182165433
186,-0.2959541527670889
187,0.5455659706756324
188,0.7066934847090773
189,0.7833881091547408
190,0.1059194683867431
191,0.0996250178558927
192,0.2111476618192259
193,0.2453294331048492
194,-0.7786354330972809
195,0.6291674086880152
196,0.2638948943954641
197,0.0864045727958684
198,-0.0033233632436183
199,-0.1897912296473856
200,0.5732073823615975
201,-1.6980471222491813
202,0.6810074197411049
203,-0.1956521739130429
204,0.0131138941708621
205,-0.1181645112584378
206,-0.5942675861668204
207,-0.4644728985603533
208,0.6557917284560913
209,-0.1485148514851447
210,-0.367683593361825
211,-0.2290836653386446
212,0.1557993834322363
213,-0.2702280485413296
214,0.2430451938061432
215,-0.0763206795858645
216,0.2944582299420964
217,-0.0960392104914626
218,0.4413472399806797
219,0.2569390479278595
220,0.0881884341065764
221,0.3795646528289487
222,-0.2832477145530124
223,-0.0280733321403429
224,-0.4417584592045336
225,0.6264682850430674
226,-0.5488455189426737
227,0.3898431372549032
228,0.6815775426635964
229,0.0506267517907127
230,-0.1496123237669246
231,-0.2559201693235767
232,0.0384855825584126
233,0.1131795652343677
234,0.2918515059537707
235,-0.1998108532638929
236,0.356450453600627
237,0.213232015817943
238,-0.1164438061598817
239,0.1956302781436412
240,-0.1590812090171761
241,-0.0407569141193666
242,-0.0953649969471177
243,-0.1083426357734881
244,-0.1305274825293156
245,0.0113514671235871
246,-0.749357553406448
247,0.1332157899892265
248,0.4757355378346229
249,0.1829398828406388
250,-0.9866629002643308
251,0.4067539087389154
252,0.4391743522178333
253,0.2725193440070087
254,0.093833714988591
255,-0.4213455717215113
256,-0.2815246395260538
257,0.4799978170843305
258,0.5137430383164642
259,-0.6243110092190615
260,-0.0878777522823699
261,0.1851761610057967
262,-0.2981427174975629
263,0.0268744961032013
264,0.4596787647476808
265,0.1820123801432196
266,-0.1629060494067341
267,0.3754572099895868
268,-0.0096901572227921
269,0.186139948805463
270,-0.4663783888834927
271,0.0461355413641545
272,0.0533915786919129
273,-0.0728597449908953
274,0.5434782608695652
275,-0.1410876824437022
276,0.0686194738269634
277,0.1083717149823937
278,-0.1220670012206746
279,0.279518506830172
280,-0.1083179130748788
281,0.0969407308880237
282,0.57382377333961
283,0.0168980474014886
284,-0.1223353577456597
285,0.1523054173948111
286,-0.0672585418348028
287,0.0761682871096319
288,0.0038530707629892
289,0.0633115429390187
290,0.0402810723716615
291,0.0536792663833614
292,-0.0940270439688403
293,-0.3181487631815273
294,0.0979582678932013
295,-0.2562980165133767
296,0.2645937093372789
297,0.10309278350515
298,-0.269662921348312
299,0.1973625190634241
300,-0.8202470538122859
301,-1.0836024398995474
302,2.1761678400027566
303,-1.5370990102891486
304,-0.5835622498065168
305,-0.4461688031110293
306,0.9910873440285108
307,-1.4796859737346604
308,0.2346422310538227
309,-0.3477363274175858
310,0.0144854059534886
311,-0.3488625626862343
312,0.4284204889203982
313,0.6492789843336918
314,0.1161247928587174
315,-0.5754785120982325
316,-0.0361271676300454
317,1.0272357457587116
318,0.2913116332132989
319,0.2897211212029639
320,-0.2298154350459566
321,0.3939383184866937
322,0.6663256481965627
323,-0.2332508833922261
324,0.148189965422347
325,-0.4204581666253585
326,-0.5446778212887254
327,-0.240877866000519
328,-0.3491495076096769
329,-0.0297850550665271
330,0.7979922711322388
331,-0.4345188172522812
332,-0.0196330406225483
333,-0.8114867661082806
334,-0.3394175738865109
335,0.3328894806924142
336,-0.2634228663171822
337,0.173815162675937
338,0.2201376534224707
339,-0.5374935636274984
340,-0.0569434903648097
341,-0.080508742887629
342,-0.4662195321446198
343,0.0753743745289241
344,0.2111463525147192
345,-0.1361161524500907
346,-0.2967034967326201
347,0.0509415082325066
348,0.0418273077762453
349,0.0745061694742714
350,-0.1345916714351399
351,0.4884190940587823
352,0.4097411362528959
353,0.2064402996971081
354,-0.7856557574589076
355,0.8226299236136183
356,-0.5725320512820458
357,0.0976609404268285
358,-0.1828476109516073
359,0.0545037751879447
360,-0.0721894250513237
361,-0.1767749815189828
362,0.1263147082001894
363,0.0710516608125204
364,0.2575587905935072
365,0.005598790661212
366,-0.2220440881763512
367,-0.2668424182995978
368,0.0016074586079393
369,0.0546237388342702
370,0.0144571345959099
371,-0.178623153422808
372,-0.0273641851106574
373,-0.0620102598793603
374,-0.2980517592323394
375,-1.3021776441134298
376,0.2488869510421843
377,-0.1029212917832887
378,0.1030665195275106
379,0.110420785088958
380,0.3845645306034033
381,0.1964436125409495
382,-0.1499671946761702
383,0.2120031176929094
384,-0.1496859218423415
385,-0.335149535966071
386,0.0952097776247571
387,-0.4969725564205344
388,0.2118644067796645
389,-0.0188359389715584
390,0.4935649131575609
391,-0.0745588600778687
392,-0.3785358885787155
393,-0.5371442200366903
394,-0.1177195570813537
395,0.479402750491162
396,0.017285813061791
397,0.0847856806405972
398,-0.6565990049078128
399,0.5867584213172449
400,-0.2871310732847044
401,0.6169680427612974
402,0.104755760028357
403,-0.8122597245923676
404,0.3631695314171616
405,0.0828545285415757
406,-0.2736345663721016
407,-0.2034954630011058
408,-0.0614730607565823
409,0.1376589206891789
410,-0.3103349282296591
411,0.2577073589768026
412,-0.2056333986896744
413,-0.0287012676393218
414,-0.422731421434416
415,0.0096066093472358
416,0.2085080886758549
417,0.0311466768891646
418,0.2662879120963122
419,-0.0464738226153414
420,-0.0087026458912548
421,0.061263499952209
422,-0.0717325809382512
423,-0.1436712801111112
424,-0.2640929607221797
425,-0.6470297474611281
426,-0.2432432432432396
427,0.1635159711391572
428,0.2090388431688105
429,0.0047567761622737
430,0.0588865024332773
431,0.3190647562420317
432,0.4428520562577909
433,0.1422666034370635
434,-0.4285395465095569
435,0.2093447953320559
436,0.0712155605999895
437,-0.0422130315368714
438,-0.0023155363583747
439,-0.1092165385044041
440,0.1313329178167643
441,0.0845158133534975
442,-0.0845873030006222
443,0.0926040416638148
444,0.1185277327350626
445,0.0022212350066616
446,-0.133451957295366
447,-0.2944588203801307
448,0.2270198085911503
449,-0.3887746894271179
450,0.6032302004280923
451,0.1166180758017536
452,-1.7320952006771888
453,0.0098657545621772
454,0.4262188579696948
455,0.3032384690873436
456,0.0196428532882936
457,-1.0970896899240197
458,0.7149891668308047
459,-0.1950023277527081
460,-0.6779058215775884
461,-0.0808720259347262
462,0.5402620519159436
463,-0.1991597637826474
464,-0.1091118297061938
465,-0.7736905237904848
466,0.1800032727867753
467,0.4485855054036948
468,-0.06560244915811
469,-0.1064687210817954
470,0.2451710241597708
471,-0.4216381089082282
472,-0.1967520923636245
473,-0.0519615484541421
474,-0.3288352415134414
475,-0.0814792425058815
476,0.3803177387786742
477,-0.0727125039304139
478,-0.0904811235395088
479,-0.2148615883987871
480,-0.0387821102726675
481,0.0446780551905429
482,0.2058827386338368
483,0.2028477202533574
484,-0.0728033180187428
485,0.1851419984093681
486,-0.293743647080741
487,0.0426044963404192
488,0.0689373924326501
489,0.056098007905547
490,-0.1914603441040752
491,0.1453507405030986
492,-0.186290587077725
493,-0.1550580308063738
494,0.1220603674540733
495,0.2010385902414386
496,-0.0819231626273086
497,0.1818657595185119
498,-0.2518429129830214
499,-0.0091826159961236
500,0.1998315158360548
501,-0.1973682471274938
502,0.259574094070959
503,0.0037541595522829
504,-0.3698606831628854
505,0.6280290032935503
506,-0.1304091587355281
507,0.0413627133940037
508,0.8352599000671084
509,-0.3229627782280588
510,0.0906963938216759
511,-0.0333993843546353
512,-0.2511244377811083
513,-0.2015548517132179
514,0.2385537356620858
515,0.1178701295461159
516,-0.364966930623223
517,-0.1027559499191732
518,-0.3054759390556582
519,0.2116995221581979
520,-0.1636709743486626
521,-0.3206393172602397
522,-0.0556578549086817
523,-0.1749853126046268
524,0.6009192746270117
525,-0.452427577824294
526,-1.0252377766670748
527,0.2672926021680993
528,0.208346252189034
529,-0.0182443750282955
530,-0.7617918073168449
531,0.2321030355436175
532,-0.1323370986822692
533,-0.1019998540252557
534,0.3881036088046438
535,0.0726059120010867
536,-0.2184300341296882
537,0.3695055879219267
538,0.0294610887005383
539,-0.5102273244954693
540,0.0045098417045634
541,-0.0637706263105166
542,0.072151386727789
543,-0.222962793882668
544,0.1367677228174073
545,0.0569540949994304
546,0.2431707649652273
547,0.3171582619727321
548,-0.2676712059923484
549,0.6450914014895097
550,0.2060317335328186
551,0.2656806978221641
552,-0.5157088727502268
553,-0.1225054337087541
554,-0.3648911275929147
555,0.5170446385027863
556,0.1986258430966003
557,-0.1932492947465917
558,0.3882208496369294
559,0.2693528789244659
560,-0.1845598052305029
561,0.1763944964917161
562,0.1604571070757657
563,0.0421315843314297
564,0.2194855380772057
565,-0.062492676639466
566,0.0702548690527328
567,0.0
568,-0.4705697815771886
569,0.1859208955516068
570,0.1543692355791706
571,-0.3450980392156845
572,-0.0353065787925163
573,0.094062316284542
574,0.2072903629536925
575,-0.3880738286795992
576,-0.0378752012120123
577,0.0614620588890707
578,-0.0121140824789185
579,-0.5492220583337328
580,0.8468379213549482
581,-0.1015348288075577
582,0.6987432001500699
583,-0.0824163961694224
584,0.320748538011693
585,-0.1640112464854706
586,-0.06564756635094
587,-0.2656385904699206
588,0.0023507287259028
589,-0.2521622322249177
590,0.1529483740411393
591,0.0564413715253302
592,0.2673796791443818
593,-0.4168727478273248
594,0.2701179123408733
595,0.2406932866443329
596,0.1130017554125213
597,-0.0913648503022036
598,-0.1736600018774075
599,-0.3154574132492188
600,-1.8091451292246563
601,-0.6281758892489869
602,0.5055732484076361
603,0.9653122332677008
604,0.332619501365446
605,-0.8227416203067742
606,0.2634490388604649
607,0.8786719853051983
608,-0.2723506195142067
609,-0.5072034734556924
610,-0.8097407635835491
611,-0.606485188150515
612,-0.6061338327392916
613,-0.8730590787581358
614,0.3255719781332262
615,-0.7650719167601755
616,-1.2706611570247888
617,0.842023314416835
618,1.102218620200587
619,0.242284618433555
620,0.1858696310045051
621,-0.5742228715201771
622,0.2994011976047941
623,0.0747943156320128
624,0.0242517329884207
625,0.0561079766840207
626,-1.2721762737546656
627,0.63954783121459
628,-1.2831183683842826
629,1.353807583829536
630,0.2968597728917952
631,-0.1423989737010776
632,-0.3007815172519542
633,0.9922629959916718
634,0.4716794410604934
635,0.3282165094630389
636,-0.2688919796012994
637,-0.352030767799262
638,-0.0339429411093054
639,-0.7897929826756065
640,0.4017815429657148
641,0.5051131081499831
642,-0.2236475009775461
643,0.2880369143105009
644,-0.1939277347689157
645,0.0285690267701891
646,-0.2324725289416978
647,-0.5123285102659353
648,0.8029016058032039
649,-0.4577870511662578
650,-0.4307358785981013
651,0.5414340815984399
652,-0.040743936343595
653,-0.7874289639939263
654,-0.1355038459677831
655,0.3950756011543348
656,-0.1990656515911673
657,0.073527283253727
658,0.4843507836611213
659,-0.1677487616024541
660,-0.0697836706210796
661,-0.389411486189412
662,-0.2805232558139572
663,-0.2282328946729465
664,0.0381537469794923
665,0.1702849389416613
666,-0.0533333333333399
667,0.5206687905001439
668,0.0002411614334715
669,-0.1884604233111118
670,-0.0437032510577677
671,-0.0143119620926488
672,-0.0241814576582593
673,-0.2229654403567485
674,0.1790207083413995
675,-0.0074262480738101
676,-0.0538693019281427
677,0.0389935939095576
678,-0.1860292065854339
679,-0.1509110556321394
680,0.001863064741498
681,-0.1960052268060396
682,-0.2718026594021402
683,0.097630757147937
684,0.0476613242371843
685,0.0476386190405013
686,-0.2096750037441973
687,0.4852035641708084
688,-0.1183295096338626
689,-0.2918233346427867
690,-0.0299395595142459
691,-0.3568008112523665
692,0.1050518693605078
693,-0.2237346769948211
694,-0.2431255771876521
695,0.0207273412474116
696,-0.184057765821893
697,-0.2052436440678035
698,0.6371821137905732
699,-0.7957107402004303
700,-0.3035963901818165
701,-0.8043294488613741
702,0.0471204432742979
703,0.0113511613948641
704,0.0508729213075643
705,0.0265691188116082
706,0.6425667678690957
707,0.0450062365784856
708,0.2373255336617434
709,-0.017398346695155
710,-0.09560258912977
711,-0.1131454433244182
712,-0.0172833816170696
713,0.0224222165080986
714,0.1027485229899907
715,0.0462154667762161
716,-0.0590879897238325
717,0.2025433288893499
718,0.2924964760846566
719,-0.2445224611126662
720,-0.1205356524345021
721,0.08198318293683
722,-0.1033162302971655
723,0.2183186951066487
724,0.1355290748222854
725,0.5211272905143511
726,-0.9572649572649504
727,-0.0589140804652208
728,0.0246998024015799
729,0.2300895222258729
730,-0.1583444687087521
731,0.2915720127214953
732,0.0473045847603549
733,0.2651845119563332
734,-0.2393356411857158
735,0.0434897704496498
736,-0.1477048931979951
737,0.1172687724607536
738,0.1031278850016354
739,-0.1297487513243692
740,-0.1250236787270256
741,-0.5063968827976264
742,0.0532425026640323
743,0.3791325447376403
744,0.2415669971145956
745,0.4878902500987876
746,-0.0094101705122811
747,-0.0182214097046381
748,0.1610223642172563
749,-0.0300785802910042
750,-0.199614140011933
751,1.3570027177846036
752,1.1619559176251546
753,0.0994548245381957
754,0.5025167970794757
755,-0.3059612794168067
756,-0.6542486283030691
757,0.234978185049143
758,-0.2631997080138666
759,-0.4084744701453632
760,0.4073689124521173
761,-0.8825711085625376
762,0.3608588440488423
763,0.2566187644972877
764,-0.3772812334199246
765,0.4090539586081835
766,-0.2699199593783799
767,0.2279756825938614
768,0.3599544467731158
769,-0.7426931106471856
770,0.0230796247052348
771,0.3350335033503259
772,-0.7341026695998008
773,0.0055204761309962
774,0.8904538132829348
775,-0.2451792326644511
776,-0.3611992839197771
777,-0.0747729211622426
778,0.6283349124819183
779,0.3750900464515465
780,0.0843860911866252
781,-0.2263681592039863
782,-0.3920785155957329
783,0.2565635430677957
784,0.2930657659447662
785,0.3678550236485324
786,-0.2521892287464917
787,0.2056242922845596
788,0.1432314842282122
789,0.0889152341434532
790,-0.1583217890362127
791,-0.0296941502524014
792,0.2517648220368222
793,-0.0543317198458881
794,0.0345627808225908
795,-0.1780679626057346
796,-0.0841584158415779
797,0.1334849458644436
798,0.2145975678942316
799,0.017263490184471
800,1.2713075261671258
801,0.7911326161637114
802,-0.0989605675631016
803,0.2698850594382166
804,-0.3923914968296824
805,0.2661043197469558
806,-0.0599060427954114
807,-0.2473228450555169
808,0.0924580636639719
809,-0.0561667823041461
810,-0.0264384150170332
811,-0.1886628775161352
812,-0.0232488822652756
813,-0.3890553820435965
814,-0.0448369339254074
815,0.2140794583291973
816,-0.3366868812004915
817,-0.1868416750356174
818,0.2665380007986117
819,-0.1266075831278721
820,-0.2270754023909726
821,-0.3922357437393003
822,-0.0771992475337987
823,-0.3298438131143272
824,-0.4055698256049712
825,0.6049262823342535
826,-0.7883684510250684
827,-0.901418567067693
828,0.2311041043372466
829,0.5363506771204545
830,0.2949223608001933
831,0.9276045975392924
832,-0.3834193229203405
833,0.2889358703312167
834,0.4751801651733133
835,-0.4075740103345875
836,0.0422360467060299
837,-0.2905104052496532
838,0.29054624806419
839,0.6747072190176566
840,0.2649837871761761
841,-0.3516383548223423
842,-0.426929969429717
843,0.6848657750325102
844,-0.5024200336700353
845,0.047326076668241
846,-0.264496797040447
847,0.4859182690508387
848,-0.3410430998174921
849,0.4211446046308376
850,0.0821028762071071
851,-0.2207303693641991
852,1.0033617791569682
853,-0.0776397515527979
854,-0.5438318024511397
855,-0.6402786325010129
856,-0.331051877931186
857,0.1809622470790327
858,0.1466525251731684
859,0.5624780282020151
860,0.5837885416936328
861,-0.991587999709262
862,0.1453786443379403
863,0.0589025726660765
864,-0.5476523096498245
865,0.1813468110457872
866,-0.2059934921801262
867,0.1002719795523788
868,-0.2055532205526874
869,-0.613172639813932
870,-0.8919643214271503
871,0.1632863973126696
872,0.3545819903704491
873,0.0728978899374493
874,-1.32008326059223
875,-0.0917401133645783
876,0.2467602503554313
877,-0.1202562193735059
878,0.1054197175732187
879,0.0473755574796143
880,-0.3870311756891965
881,-0.0016399895040656
882,0.1555566471811572
883,-0.1771566359923299
884,-0.0098265974659798
885,0.234026186579374
886,-0.0556774637277751
887,-0.0622665006226642
888,-0.7262164124909185
889,-0.268096514745309
890,-0.7855891918939265
891,-0.683482232820571
892,0.3230612142414673
893,0.1159498314255117
894,0.2928183242756577
895,-0.4639166624796901
896,0.0432411040593842
897,-0.4858695286478414
898,-0.2326667173624643
899,0.156546186091139
900,1.080351114112093
901,0.6286516505976781
902,0.106725786909346
903,-0.5990663900414943
904,0.7566788490245528
905,0.1926584294484831
906,-0.2549575070821553
907,0.3439071963864015
908,0.2151198524892521
909,0.286006128702759
910,0.0357379894828167
911,-0.244636423190309
912,-0.1086176862383384
913,0.0332915055443149
914,-0.3056768558951959
915,-0.0771208226221109
916,-0.0591609434884425
917,0.4433277029622447
918,0.0508830304581534
919,-0.0230408847699687
920,0.0281531531531566
921,0.0562746201463064
922,0.1226304225640023
923,-0.1817204576284293
924,-0.1717772536150033
925,-0.1353854331918471
926,0.4983471074380142
927,-0.3042285278489363
928,-0.5559908640781426
929,-0.3018268467037438
930,-0.3397651006711371
931,-0.3552846486723153
932,0.3924659946664931
933,-0.1242674100320759
934,-0.1623144527143571
935,-0.0080743241538363
936,-0.3641612641815108
937,0.0947238032011785
938,0.0587293292652039
939,-0.2839996619051751
940,0.2610023975801641
941,0.0070809589641619
942,0.3042272459870677
943,0.1506425468525863
944,0.1930318257956353
945,-0.2468389501788368
946,-0.2363303804799573
947,-0.1341412030404598
948,-0.1299446469555986
949,0.1381913782062169
950,0.7238883143743566
951,-0.0672634138769573
952,0.4019582581808818
953,-0.4347601055845988
954,-0.2230521838365011
955,0.0986162119248442
956,-0.0779483456073102
957,0.0155561317085823
958,0.093249753924264
959,-0.1920481677566721
960,-0.22890438039746
961,-0.4048160045966235
962,0.1226001669449153
963,0.0807986029660912
964,0.1799347281310084
965,-0.0108243130724439
966,-0.1876955161626617
967,-0.1461988304093573
968,-0.0296140304695502
969,0.0869905547148106
970,-0.0156576200417542
971,0.2498958767180436
972,0.3113971351463537
973,-0.1793745288169073
974,0.2773889148130847
975,1.894089646965477
976,0.7968519429414681
977,-0.9266920403773
978,-0.4287708568769406
979,-0.0166217878395037
980,0.2718562477207151
981,-1.0492532613283858
982,0.1860197295273873
983,0.7568652828247524
984,-0.3262805679945269
985,0.1073574437487478
986,-0.5258354089700848
987,0.4012520395591169
988,-1.0328694095241
989,-0.0033307539615648
990,-0.0235563332884618
991,-0.5413452429286855
992,-0.0084592349467837
993,-1.516556746358897
994,0.2467105263157793
995,0.6467967068825183
996,0.5687157267619114
997,0.3037257019438368
998,-0.6624316336583173
999,0.010190217391295
1000,0.4974340435053387
1001,0.0225502993203341
1002,-0.8053721726899327
1003,-0.4260457486557925
1004,0.1046929764668349
1005,0.0773219321386409
1006,0.412193685736285
1007,-0.3226848689834046
1008,0.4868486206483386
1009,-0.0979992757559409
1010,0.2438363587103858
1011,-0.0199172688140347
1012,-0.1927236526539592
1013,0.0728009369164061
1014,-0.2861873236837145
1015,0.201434616341953
1016,-0.083793821904159
1017,-0.1769590271790983
1018,0.4202060365082264
1019,-0.0610348803038139
1020,-0.2742769063378319
1021,0.0203966005665665
1022,0.1305941013111462
1023,0.0368786624131792
1024,-0.1427859990873664
1025,-1.1124850198433596
1026,-1.100067417894638
1027,0.3531737653313944
1028,-0.1826975199403008
1029,0.6647501528117347
1030,0.0677642567406381
1031,0.2655777028956502
1032,-0.4916778266692053
1033,-0.0880821078431442
1034,0.1796704767001684
1035,-0.5052348477571791
1036,-0.0596263492335667
1037,-0.1807814735577056
1038,-0.2511583011583098
1039,0.4037685060565319
1040,-0.6716605694597734
1041,-0.122093023255813
1042,0.1934235976789168
1043,-0.6071456371137239
1044,0.2663742534000435
1045,0.4342995169082019
1046,-0.3013887139132949
1047,-0.2438360955138035
1048,0.089294380277574
1049,-0.5406143877590814
1050,-0.1726057210041144
1051,-0.1779247954491296
1052,0.1238924763478011
1053,0.0025028156676238
1054,0.0312754112716582
1055,-0.2898223426678786
1056,-0.0208439503414423
1057,-0.1739682459867552
1058,0.1644076305220815
1059,0.1466345668841536
1060,-0.2981656940019601
1061,0.1865673046162021
1062,0.0181879758664352
1063,0.3955044230627862
1064,-0.215870980747392
1065,0.1560781078107713
1066,-0.0656746664665124
1067,-0.1898781771694974
1068,-0.0388680617375209
1069,0.0632772609090618
1070,0.4248390477616375
1071,0.2638128422100553
1072,-0.1133687974186757
1073,0.1194549866235205
1074,-0.4436945381827214
1075,-0.1047729918509887
1076,1.1800057224550218
1077,-0.2520965483153385
1078,-0.0940004617566624
1079,0.0176425875575191
1080,0.3946689230125428
1081,-0.0057649193978768
1082,0.1974561174023042
1083,-0.3370997187546348
1084,-0.2812116014217334
1085,-0.8625565610859637
1086,0.1627139159843427
1087,0.5451437066402367
1088,0.0709770067510792
1089,0.417509081644388
1090,0.3390996658148302
1091,-0.2660884990637634
1092,-0.4575718479873421
1093,-0.0110399683157913
1094,0.1384265515309369
1095,-0.1716960235887741
1096,0.0973168197635118
1097,0.2202043678199552
1098,-0.1793874254063547
1099,0.5883220530637046
1100,1.0519982143203772
1101,0.0678873457987254
1102,-0.5368295407766301
1103,0.7553174421469294
1104,-0.0270824864006616
1105,0.0865541301793442
1106,0.0256211930774313
1107,0.3564547206165747
1108,-0.2046569100667925
1109,0.1060772628208749
1110,0.0298855671991386
1111,-0.0849084821643829
1112,0.0101493928887842
1113,0.3954334594556269
1114,0.0278407562540842
1115,-0.263923404419273
1116,-0.0980173423011411
1117,0.157547169811325
1118,0.0846414281317433
1119,0.2149877149877158
1120,-0.1788358363940664
1121,0.0934648565415271
1122,0.1905044965580794
1123,-0.0998099771588671
1124,-0.2327907961060518
1125,-0.4196000632033543
1126,-0.0035114208964625
1127,-0.056214317083891
1128,-0.5333521713791183
1129,0.5182894690607421
1130,0.458202168590417
1131,-0.0139928636395311
1132,-0.301754385964917
1133,0.1751313485113835
1134,0.4237657604241058
1135,1.9493011731099448
1136,1.0155036135605886
1137,0.4144859563406645
1138,1.0145486093731824
1139,-0.2374780500041741
1140,-0.1423547144531942
1141,0.0301366193410042
1142,2.000098446190962
1143,0.213123823517033
1144,-0.3997271262780645
1145,0.1591964681360742
1146,0.5687056846090477
1147,-0.2380017666110392
1148,0.1963617889231617
1149,-0.6991402127274973
1150,-0.040639716956328
1151,0.1479960852648424
1152,-0.2896677200038254
1153,-0.1534477798024463
1154,-0.2307026819186723
1155,0.1200134415054486
1156,0.4730052556139555
1157,-0.7485138029796178
1158,-0.0481109354374319
1159,-0.0892702637955619
1160,-0.0288813886210216
1161,0.1867287812578229
1162,0.1451295112691587
1163,0.1056118285247942
1164,-0.3226738586014332
1165,0.2210475732820797
1166,0.0960153624580014
1167,0.5886412381033234
1168,-0.1984521687235518
1169,-0.002008471925865
1170,-0.232085510233435
1171,0.2247728359636532
1172,-0.1964636542239669
1173,-0.2594282969012693
1174,-0.4875929323163172
1175,0.4561834786788388
1176,0.6359083527790244
1177,1.2997333189666904
1178,0.1425650957606984
1179,0.2455222378748294
1180,-0.014746925185593
1181,0.5285637308377343
1182,0.4014649969423848
1183,-0.5238406355952624
1184,-0.0588479127109391
1185,-0.4904529635452328
1186,0.525555379266945
1187,0.0651990970172223
1188,0.2278833899143505
1189,0.0745904914103121
1190,0.1396236637573832
1191,-0.1419793581909752
1192,-0.0435676553726511
1193,0.025734265734272
1194,-0.1734471714661162
1195,-0.1785556030676145
1196,0.3762883852238656
1197,-0.1968070556997355
1198,-0.3044740962807287
1199,-0.115230528050596
1200,-0.8936185991323463
1201,-0.506838594268257
1202,0.3402833540454809
1203,0.1015880083110694
1204,0.0445037828215415
1205,0.7590658014062537
1206,0.2709764493661257
1207,-0.1417544246567783
1208,-0.583116248357538
1209,-0.6672497534287362
