,QCOM.US
3326,-0.0281164118103143
3327,-0.3890775325410179
3328,0.218818380743964
3329,-0.0989189571115568
3330,-0.0494839530609311
3331,-0.1274065685164261
3332,-0.4586340526895938
3333,-0.0533579965850801
3334,0.1066022315400509
3335,0.3046620376930554
3336,0.1485673859214771
3337,0.0565650852011684
3338,0.0635952515545529
3339,-0.0565610859728595
3340,-0.1345132743362815
3341,-0.0850279883795114
3342,0.2685322592042933
3343,-0.0565650852011483
3344,0.0494699646643061
3345,0.148189965422347
3346,0.0521920668058341
3347,0.0606188764361829
3348,0.1404945181798243
3349,0.0143570976141847
3350,-0.0790603117235071
3351,-0.067811934900545
3352,0.0075340917652308
3353,-0.6140084899939375
3354,0.0303122158229921
3355,0.3699509248772976
3356,0.2335040674902096
3357,-0.5224502157946527
3358,-0.1364773675032275
3359,-0.0606934223503407
3360,0.234635180139269
3361,-0.1136621959536301
3362,-0.1593806921675834
3363,-0.1063668135541607
3364,0.3105354843596126
3365,0.1512516070483163
3366,0.0982169839830944
3367,-0.4325062599590422
3368,-0.262467191601049
3369,-0.2249332825009435
3370,0.1370593162263053
3371,-0.1143466991919543
3372,0.483547695524252
3373,0.1572429464116747
3374,0.5611207351058255
3375,-0.1344371329512472
3376,-0.319420783645668
3377,0.1559177888022671
3378,-0.6347621425005252
3379,0.014262283391558
3380,-0.1428265371705981
3381,-0.1681032941092411
3382,-0.2905516895042694
3383,-0.0789775990809773
3384,-0.3313643567209393
3385,0.251490982251918
3386,-0.100697691145786
3387,-0.1981910561781598
3388,-0.0683685729574832
3389,0.0142774733198756
3390,0.158387329013678
3391,-0.0144009216589935
3392,0.3158196956646553
3393,0.1003872078015307
3394,0.1646502970863983
3395,0.2285551032069089
3396,0.1177100053504693
3397,0.0178316690442063
3398,-0.1035307557745041
3399,0.6279267773520583
3400,-0.0108119796734837
3401,-0.4378477697129211
3402,0.1200683315708218
3403,0.2479802914092915
3404,0.0279062221140627
3405,-0.4110823902513223
3406,-0.1525010387909484
3407,0.1045311311528806
3408,0.483901489551518
3409,-0.0459782549899972
3410,-0.1738832646704831
3411,0.0316346843979673
3412,0.0987066933852993
3413,-0.3692900983107789
3414,-0.0490708331771073
3415,-0.0950257009981241
3416,0.2820491958885961
3417,-0.1896029749570905
3418,0.2308045139442394
3419,0.1830284662842301
3420,0.0270518855164266
3421,0.3083574746078341
3422,-0.1467617349970344
3423,0.2263540824575671
3424,-0.3569690085997214
3425,-0.0074895146794419
3426,-0.0974585801034739
3427,-0.0900427703158821
3428,-0.2180779064521134
3429,-0.3168376584188198
3430,-0.037129049103932
3431,-0.5011755783086802
3432,-0.1367053998632998
3433,0.022779043280183
3434,0.1705514496873395
3435,0.0113688040018086
3436,0.0454545454545471
3437,0.0454338936846905
3438,0.0376202504433825
3439,0.0229302255183764
3440,-0.1060606060605957
3441,-0.1593444115638576
3442,0.1817768688934402
3443,0.1115923663255909
3444,0.0170196671709376
3445,-0.0979778996990818
3446,-0.1901077226521164
3447,-0.0987166831194437
3448,0.0151848758636475
3449,-0.0683786658562554
3450,-0.5444069143651915
3451,0.2299488562026658
3452,0.2885831752055733
3453,0.1854555498559755
3454,0.3734570327855919
3455,0.3525540582889399
3456,-0.1137299501941221
3457,-0.2634476250393268
3458,0.3135779241141468
3459,0.4130718382750755
3460,-0.1713458981778348
3461,0.1015624999999964
3462,0.1975776080790054
3463,-0.0455555988923171
3464,0.1013052795636044
3465,-0.0428783035783724
3466,0.0740077123826579
3467,-0.0350685785536283
3468,0.1284196598824924
3469,0.1437786585839542
3470,-0.2336994624912229
3471,-0.1482290528943655
3472,-0.0780762023735121
3473,-0.0039039625219784
3474,-0.4037315772969476
3475,-0.1271006919926612
3476,-0.0211879370012014
3477,0.0494140900748222
3478,0.0846381718154919
3479,0.1900739176346428
3480,-0.0986540765273869
3481,-0.0070472163495355
3482,0.0774593338497185
3483,-0.1198533558939562
3484,-0.176566141676672
3485,-0.0211924272393339
3486,0.1226242434761503
3487,0.1086772665764567
3488,0.022547914317913
3489,-0.014094432699071
3490,0.0985637848493286
3491,0.0281531531531675
3492,0.1475859160868504
3493,0.0982938987572946
3494,-0.0105325983920336
3495,-0.0034407671927708
3496,-0.0879221281231354
3497,0.1298518986453304
3498,-0.0210614995787708
3499,0.0981904895497368
3500,-0.0075233222991418
3501,0.0676640854071148
3502,0.07512583577494
3503,0.273459449335067
3504,-0.1087527188179567
3505,0.017247456000237
3506,-0.2126700232960212
3507,-0.180682074832478
3508,0.1540947870860932
3509,0.0638521634615444
3510,0.2248538450007367
3511,-0.1726856370598316
3512,-0.1729843561973449
3513,-0.1204819277108408
3514,0.0188217579521756
3515,0.0188182160331243
3516,0.097759061513006
3517,-0.1204637855744591
3518,-0.1810227786996384
3519,0.0678374915202947
3520,-0.0226930207275307
3521,0.0528219425815661
3522,0.0075346594333867
3523,0.0301295570955047
3524,0.2029617379538527
3525,0.3767073161337075
3526,0.0238755391250815
3527,-0.3167735455458522
3528,0.2389394172961324
3529,0.360955379771138
3530,-0.1153313855143823
3531,-0.1848713603451002
3532,-0.1581607067083162
3533,-0.2591274752475309
3534,0.2392159888880332
3535,0.0616950721061032
3536,0.0616570327553082
3537,-0.0848503548287671
3538,-0.0154297176361532
3539,0.2232314679393365
3540,-0.0153976441604513
3541,0.1767599139256211
3542,0.076793119336503
3543,0.1456943485928975
3544,-0.1459069267393624
3545,-0.0691616076231487
3546,-0.1500750375187541
3547,0.1345015755898942
3548,-0.0422898004690375
3549,0.1190384763075041
3550,0.2424739806766804
3551,-0.3180899633260856
3552,0.2836032539741737
3553,0.1267143709004081
3554,-0.0522037437541898
3555,0.1563663440059627
3556,-0.2014474371409462
3557,-0.0373190028362527
3558,0.1341681574239764
3559,0.0521492959844991
3560,-0.0894787860711178
3561,0.1720247936037428
3562,-0.1312562888980132
3563,0.2148691856465393
3564,-0.0475481806682179
3565,-0.1117401668652989
3566,-0.1791044776119471
3567,-0.0746825989544393
3568,0.0149342891278239
3569,-0.0224064530584816
3570,0.1379824724967386
3571,-0.216765706170342
3572,0.1827948966649291
3573,0.0671040858932324
3574,-0.1942327805169512
3575,-0.5224589496539627
3576,-0.2721458701864238
3577,0.1765824504210943
3578,-0.1564519420447712
3579,-0.068068885712337
3580,-0.1499761401595193
3581,0.1565477811053565
3582,-0.0544810678289186
3583,0.0544514021235938
3584,-0.1294895386083266
3585,0.1293220800435596
3586,-0.1977767169064939
3587,0.0409025836798706
3588,0.0102927573751626
3589,-0.2099759763985371
3590,0.0015710382513794
3591,-0.0410004100041015
3592,-0.0273410799726534
3593,-0.0478697941598998
3594,-0.0342044055274202
3595,0.0820232399179798
3596,0.0205016059591342
3597,-0.0410200314486923
3598,-0.041036864783532
3599,0.0683480281593837
3600,0.1089403733023499
3601,-0.5476851175697386
3602,-0.0511434207642238
3603,-0.087751371115177
3604,-0.0658568710668838
3605,-0.0073179656055549
3606,-0.0219587176108923
3607,0.0219538968166857
3608,0.1096491228070216
3609,-0.2638522427440733
3610,-0.0916993727762902
3611,-0.0403640099809238
3612,-0.0147533872235557
3613,-0.2796260856764258
3614,-0.1548101732399616
3615,-0.3254197174765163
3616,-0.5577867023650156
3617,-0.0074377091855852
3618,0.1114413075780131
3619,0.1739909489107398
3620,-0.3905889360434758
3621,0.1932079958385902
3622,0.0668349918312813
3623,-0.1168748903368471
3624,0.1834508348794006
3625,-0.140065830940554
3626,0.0
3627,0.2375462865926105
3628,0.1395381287937047
3629,0.333773729226055
3630,-0.0847668771687636
3631,0.1957352226158255
3632,0.1180101859232724
3633,-6.937699459089751e-05
3634,-0.1667824878387634
3635,-0.0897260226332286
3636,0.1024885612343152
3637,0.3110118274542485
3638,0.0640315658313727
3639,0.22791629256163
3640,-0.0621976503109906
3641,-0.0622363598644457
3642,0.0898162221915126
3643,-0.0553020876538175
3644,-0.0830220008302231
3645,0.1105736005528656
3646,-0.1661359545894923
3647,0.0622621930128006
3648,0.1105659595052149
3649,0.1173384870237351
3650,-0.5870841487279638
3651,-0.2792663597252657
3652,-0.0679758308157125
3653,-0.2878351764884074
3654,-0.3649080127717943
3655,-0.366244468182504
3656,0.289105295191719
3657,0.060827250608282
3658,-0.0684775165487357
3659,0.1752989500291566
3660,-0.2328042328042366
3661,-0.2174410620279214
3662,0.2663217166336892
3663,0.0684358603908474
3664,-0.0951402367089089
3665,-0.3168664579674674
3666,-0.1192532909321677
3667,-0.4561511288588497
3668,-0.5715168365770846
3669,0.1311222522175209
3670,-0.1699760488294822
3671,-0.0077267810230407
3672,-0.057984460164667
3673,-0.182015335760193
3674,-0.1473782190505942
3675,0.1572864665253298
3676,-0.4740964683248576
3677,-0.6083229641918951
3678,-0.166181969256342
3679,0.2245327990604283
3680,-0.4127644814429405
3681,-0.1145952703406549
3682,-0.1495444112123554
3683,0.0
3684,0.034765679321362
3685,-0.1532033426183836
3686,0.2604618857440527
3687,-0.0312651983603053
3688,0.3944636678200645
3689,0.1520176893311214
3690,0.1448975367418808
3691,-0.3461884650003461
3692,0.1555424976668586
3693,-0.2182347235693486
3694,0.221208350615231
3695,0.1725208750258781
3696,0.0034502984508128
3697,-0.0897883067997344
3698,-0.1030172294587799
3699,0.0649485248393519
3700,-0.0463719813623761
3701,-1.39286201719667
3702,-0.7078551302316
3703,0.1056541806171752
3704,0.5979250730687252
3705,-0.5662423223415516
3706,0.365675713744559
3707,0.5982464487188215
3708,0.4044609162139728
3709,-0.0999457921127385
3710,0.5458588853696166
3711,0.2721865654087846
3712,-0.4218127826145643
3713,0.2693004850908823
3714,-0.0269979128795498
3715,-0.3309916238854425
3716,-0.0942524912001674
3717,-0.0579102256198622
3718,-0.1320959219617891
3719,-0.1203180084995827
3720,0.1201734182360153
3721,0.0101601923662995
3722,0.118395237128754
3723,-0.1694226077527785
3724,0.2703433360367705
3725,-0.4390021988020379
3726,0.430318586743184
3727,-0.0075500188750617
3728,0.1055886567614561
3729,-0.332954975406733
3730,-0.1060525717748767
3731,0.1210562154800609
3732,0.0121797980271926
3733,-0.1865241776565201
3734,-0.0227427791676151
3735,-0.2203312566479198
3736,-0.0912547528517144
3737,-0.1294449097692739
3738,0.1292775665399144
3739,0.1072612525561889
3740,0.0901639344262243
3741,-0.0151814179444222
3742,0.2045299598515126
3743,0.0756944970100845
3744,-0.0492256427733167
3745,0.109690596868152
3746,0.0302503214096589
3747,0.0755686541222872
3748,-0.0453617600362911
3749,-0.2197302621609489
3750,0.037927634074195
3751,-0.0759128520458686
3752,0.1023774314640119
3753,0.2194392947675018
3754,-0.0264910687253985
3755,0.0378300673375069
3756,-0.1439612062433685
3757,-0.1061893203883391
3758,0.0265402843601869
3759,0.056309506757515
3760,-0.0222104305639829
3761,-0.0606796116504733
3762,0.0454890068233527
3763,0.0151607034566266
3764,-0.0197127996724506
3765,0.057588845949832
3766,-0.0606566077792194
3767,-0.0531027158246041
3768,0.0568634140793942
3769,-0.0417172330097139
3770,0.0151676020021312
3771,0.113627755473053
3772,0.4149064574532373
3773,0.2408187838651363
3774,0.1502855425308213
3775,0.2985489134208198
3776,-0.5725857132881734
3777,-0.2871148459383729
3778,0.1468428781203968
3779,0.0139830804726352
3780,-0.5553993250843589
3781,0.0772743238496559
3782,0.0596061779802595
3783,-0.045585446372125
3784,0.2522244797870001
3785,0.0909981800364159
3786,-0.0350115538127661
3787,0.2235729756165675
3788,-0.0769123199552406
3789,-0.3015639245388924
3790,-0.119365257688538
3791,0.0
3792,0.0421111734980364
3793,-0.0421289144783052
3794,-0.0772960438479272
3795,0.112304344774336
3796,0.0876608576738314
3797,0.2797997973357192
3798,0.0453655808751533
3799,0.2649191299498016
3800,-0.6837653778558743
3801,0.372072663602527
3802,-0.1534414730381418
3803,0.6371896137330765
3804,-0.4431746024800999
3805,-0.4338917879703315
3806,-0.1980845406546698
3807,-0.30922541820792
3808,0.1763571231744244
3809,-0.3400890314374876
3810,0.2014348785871858
3811,-0.201841457682407
3812,-0.0573226345836972
3813,0.1483977900552443
3814,-0.052513750310936
3815,0.14627145774686
3816,0.1212856276531224
3817,1.149863760217991
3818,-0.5534549838347257
3819,0.0766577232656115
3820,0.3600851110262407
3821,1.3190481317971448
3822,0.8540621330201741
3823,0.0053376034160613
3824,1.0875877725568883
3825,0.1229256299938511
3826,-0.0076834421820905
3827,-0.0076840325803129
3828,0.3445899379738242
3829,-0.0612979848287583
3830,-0.0613355823046723
3831,-0.1689578373396811
3832,0.0614014889860957
3833,0.0843558282208693
3834,-0.2460024600245949
3835,-0.1617001617001678
3836,-0.0539291217257266
3837,0.0615953187557623
3838,-0.1349215527543139
3839,0.0038547529103349
3840,-0.053995680345589
3841,-0.2396968994046036
3842,-0.1006191950464581
3843,-0.065832784726778
3844,-0.2912847599813577
3845,-0.2647975077881646
3846,-0.171633640193477
3847,-0.109340830990327
3848,-0.1799546201392612
3849,0.015645779550963
3850,-0.2361931226120204
3851,-0.0695864230701569
3852,-0.4047602428980112
3853,0.222856744898665
3854,0.3470053438822957
3855,-0.4111498257839745
3856,-0.0418293363078655
3857,0.0209102948351579
3858,-0.1605696732756141
3859,0.0383823580724927
3860,0.3858185610010475
3861,0.0069512025580559
3862,-0.1392175971042858
3863,-0.2512212142358584
3864,0.5068388530167255
3865,-0.0723288859058642
3866,0.0167419242792468
3867,0.0138917830103564
3868,-0.1182197496522861
3869,-0.1323027644314447
3870,0.1564292418396039
3871,0.2601066083443554
3872,-0.0787666051801473
3873,-0.3318479320428844
3874,0.152947719688542
3875,-0.3048988029766145
3876,-0.4784361725106227
3877,0.1222493887530676
3878,-0.5495300072306514
3879,0.2740121142197833
3880,0.3582447301524674
3881,-0.3450612833453498
3882,-0.6093137966052334
3883,-0.2326595899374884
3884,0.1669449081803136
3885,-0.2911843925165652
3886,-0.065559440559443
3887,-0.4095962551199548
3888,0.6178672675728679
3889,0.2682325648832859
3890,-0.0798084596967171
3891,-0.4884806065908544
3892,0.3993900225110822
3893,0.2824040550325752
3894,-0.689001494659322
3895,-0.0620121106004289
3896,-0.7127112417340183
3897,-0.3317360855141825
3898,0.2573529411764664
3899,-0.5173688100517284
3900,0.0432412107538938
3901,-0.6846073760923617
3902,-0.2561993927125512
3903,0.4847340258105016
3904,-0.3315963998105199
3905,-0.3581389452332643
3906,0.8297711843097948
3907,-0.0125738714950397
3908,-0.3073038423385644
3909,-0.1849254485721483
3910,-0.0189573459715646
3911,0.3432097987971835
3912,0.0188887139933896
3913,0.0220319778421408
3914,0.0
3915,-0.0377833753148628
3916,-0.0819310518686732
3917,-0.3605313092979084
3918,-0.075958982149642
3919,0.0885403491019572
3920,-0.2663284717818744
3921,0.0380324543610562
3922,-0.2223492789530489
3923,-0.1947754353803742
3924,-0.066242038216569
3925,0.1131834859484011
3926,-0.5203666740592711
3927,0.9010989010988936
3928,-0.1467351430667561
3929,0.1611485496630521
3930,0.2411399342345517
3931,0.4727272727272768
3932,-0.1019219569015625
3933,0.7997550325924977
3934,0.1316985214569115
3935,0.2876663070837869
3936,0.1292824822236432
3937,-0.0287376966736058
3938,0.2935534291596334
3939,-0.0285182000573125
3940,0.1859533686167865
3941,-0.0644099334430712
3942,-0.1720553444691237
3943,0.143174171379475
3944,0.3424413212527572
3945,-0.128580612900906
3946,-0.1860731410577681
3947,0.1928571428571501
3948,0.2635890859870375
3949,0.4785706689354341
3950,0.3928611516444141
3951,0.0813122108509641
3952,0.1763322884012526
3953,0.2540551104162665
3954,-0.0363067642294574
3955,0.2231505920958714
3956,0.6201052340072111
3957,-0.0662859473791665
3958,-0.2502500277808656
3959,-0.1558152476349477
3960,-0.3161325870006503
3961,0.0314191640158452
3962,0.0223176923506065
3963,-0.0362794072502987
3964,-0.2714349675397275
3965,0.0391608391608353
3966,-0.1176207012434233
3967,-0.0672570339648047
3968,0.1901991496979209
3969,0.5673601067972023
3970,-0.0723629279153885
3971,0.1389660922734852
3972,-0.0222395196263716
3973,0.0611212979941019
3974,0.3433191206600612
3975,-0.5907729508421886
3976,0.3095381581109942
3977,-0.3628965744762724
3978,-0.1597092190769864
3979,0.4713878535408821
3980,0.3256734600442246
3981,-0.0580003279943136
3982,-0.0662440395407513
3983,0.2134825327510887
3984,0.049102515139944
3985,-0.3943692830147335
3986,0.0219046054433056
3987,-0.2310237001006193
3988,0.2304912107770753
3989,0.1257930430977848
3990,-0.0985437424723567
3991,-0.0109505037231768
3992,-0.2469948954388213
3993,0.1479776389345666
3994,-0.0438644588222461
3995,0.1150117750150654
3996,0.0819744795605549
3997,0.027463209147103
3998,-0.1643925694558512
3999,0.1040070067878244
4000,0.3189674356501794
4001,-0.3125232532182572
4002,-0.0297729810197186
4003,-0.4335800254167482
4004,-0.1497342217563952
4005,-0.0299558151726144
4006,0.2316198445905575
4007,-0.05232862375719
4008,0.1790911126035226
4009,-0.0298574307680764
4010,-0.029866348092281
4011,0.2011922503725647
4012,-0.0111785967134823
4013,0.0223521961032679
4014,0.033442599018757
4015,-0.0893842254361124
4016,0.2061493664124717
4017,0.069065496989061
4018,0.0371581450654067
4019,-0.1041511679809662
4020,0.0223131275567133
4021,-0.0520910849828792
4022,-0.0893788172203221
4023,-0.0745378652355354
4024,0.059594755661511
4025,0.4248983149331841
4026,-0.1454757055571843
4027,0.3045685279187932
4028,0.1954114496634449
4029,-0.2321363801233175
4030,0.4764998917045677
4031,-0.2605863192182303
4032,0.4037199913488589
4033,0.0216231800490133
4034,0.0
4035,-0.0360516259283375
4036,-0.0144227302228385
4037,-0.0144248106743467
4038,-0.1010757346040103
4039,-0.1228856440653372
4040,0.1155234657039686
4041,-0.278753212902285
4042,0.3642334181455852
4043,0.3093131966918447
4044,0.172302390695657
4045,0.1004088072868212
4046,-0.1292639138240623
4047,-0.007181844297609
4048,-0.1726618705036036
4049,0.3584229390681003
4050,-0.2467520884739971
4051,0.1721323638522031
4052,0.0815479279412745
4053,0.2292899408284041
4054,0.2949852507374673
4055,0.0
4056,0.3454104505034165
4057,-0.3984357706780728
4058,0.2338648354002328
4059,0.0436327782969291
4060,-0.0640553673980397
4061,0.0295156561786686
4062,0.8175646079719677
4063,0.0109493047191611
4064,0.1056585282620206
4065,0.2618909090909008
4066,0.1582944858333619
4067,-0.0784826684107082
4068,0.1596169193934548
4069,0.094230211655549
4070,0.1780673935520821
4071,-0.3383911717728932
4072,-0.1147678368043605
4073,-0.1762778505897725
4074,0.3338171262699622
4075,0.1832534536227734
4076,-0.0705318098462366
4077,-0.0070536784933278
4078,-0.0141093474426879
4079,-0.1909105109630509
4080,0.3101042841037211
4081,-0.0035232357397001
4082,-0.0365140501553509
4083,0.1033730019012638
4084,0.0105615208590141
4085,-0.1163118567601804
4086,0.0281888653981621
4087,-0.0281968137600395
4088,-0.2331661131915583
4089,-0.262184940624078
4090,-0.1311580067387827
4091,-0.0745368069851563
4092,0.0496665247623053
4093,0.2088717385917201
4094,-0.1098667422738879
4095,0.0531330806560083
4096,-0.1312335958005265
4097,0.134599036554263
4098,0.1979638009049782
4099,-0.1770663644734046
4100,-0.0071761750986862
4101,0.1576269972057024
4102,0.385411462422397
4103,-0.1966603496978622
4104,0.3314326443335733
4105,0.1316866569384648
4106,-0.1818441132425471
4107,0.5848782389848053
4108,0.1804543202887237
4109,-0.1275419825692672
4110,-0.0141733399475457
4111,0.0664995796858236
4112,0.0255593316341013
4113,-0.1240562861092484
4114,-0.131317433276549
4115,0.0567536889897932
4116,-0.1919112943350701
4117,-0.120979220039843
4118,-0.2282453637660639
4119,0.064152826288405
4120,0.3763669933248126
4121,0.1984408221119781
4122,0.1274065685164261
4123,-0.1701644923426043
4124,-0.2772840383931648
4125,0.6538824269097896
4126,1.1528541686088
4127,-0.080547098283014
4128,0.9087827426810516
4129,1.092222282504992
4130,0.511447372411074
4131,0.5458712829483088
4132,-1.3293402194175246
4133,0.6708353569693964
4134,0.3267578361369914
4135,-0.2000848844964433
4136,-0.0181928441479691
4137,-0.1944343176570623
4138,-0.2497411220076902
4139,-0.6005269930755498
4140,0.4088856340778811
4141,0.482827730709658
4142,-0.4300091491308402
4143,-0.5149898841272607
4144,0.055147058823514
4145,0.4362016899002552
4146,0.0384197880203543
4147,-0.4336375329209275
4148,-0.310263262986529
4149,0.1641389513508438
4150,-0.1938562481359908
4151,-0.1044932079414948
4152,0.1639344262295073
4153,-0.1417804641444651
4154,-0.2318623784592388
4155,-0.4356971153846034
4156,-0.0075125835774854
4157,0.1500262545945455
4158,-0.0600465360654601
4159,0.0
4160,-0.0037530493525955
4161,-0.1390559230306692
4162,-0.1128753104071079
4163,0.1202555430289552
4164,-0.2033438770899309
4165,0.1729193293737236
4166,-0.0601820507033657
4167,0.0075221904618556
4168,0.022561480033091
4169,-0.1506364389545745
4170,-0.3249206589088762
4171,0.1772581557608789
4172,0.4393211174526945
4173,0.3666292555181512
4174,-0.4887218045112824
4175,-0.1919079940600627
4176,-0.3253894750768935
4177,0.3444581788215878
4178,0.1303065633358464
4179,-0.1786327722432091
4180,-0.0598090236005152
4181,0.1112446351931372
4182,-0.0790323689093595
4183,-0.0894208281744362
4184,-0.1170718270091505
4185,-0.0309992077980339
4186,0.0344317047137082
4187,0.1066244754763714
4188,-0.1446679526040286
4189,-0.1448775439806885
4190,-0.0068994066510217
4191,-0.0207025050031061
4192,-0.2074545328815316
4193,-0.0622751176307801
4194,0.1381978993919214
4195,0.2618883528600934
4196,0.0482881805550843
4197,-0.131121534004691
4198,-0.0068979788921783
4199,0.0827072851333686
4200,-0.2320017400130451
4201,-0.2034144569560487
4202,0.3979739507959356
4203,-0.3048337930033296
4204,-0.0944424264438761
4205,-0.0036325329652333
4206,-0.3901976515206742
4207,0.0109389243390967
4208,0.3234716871410868
4209,-0.1820565103408098
4210,0.2542311324180971
4211,-0.0581437604476953
4212,-0.1674432149097188
4213,-0.0145623998835082
4214,-0.0210470967023008
4215,0.1700534370569465
4216,0.0835391544384782
4217,-0.0508757903917386
4218,0.0612314716689932
4219,-0.0031234110554228
4220,0.1486854034451586
4221,0.0036263417464428
4222,-0.0362765725894093
4223,0.1340434010795738
4224,0.0108672027820146
4225,0.3883495145631144
4226,0.7118493252261663
4227,-0.0517841801555417
4228,-0.0075678884107416
4229,0.0444971818451514
4230,0.1444070055911379
4231,0.0370137320946155
4232,-0.0259163272861877
4233,-0.0148115233651856
4234,0.1331262480585806
4235,-0.1407198933491317
4236,-0.1780679626057346
4237,-0.1188530678948125
4238,-0.1711436862861955
4239,0.1189149015236157
4240,0.0500678218417471
4241,-0.0054973627516453
4242,-0.159976189590389
4243,-0.0707371556217415
4244,-0.074515648286157
4245,0.0926859954811012
4246,0.3009723150003632
4247,0.1704208654416258
4248,-0.0518941359626522
4249,0.1480494485158169
4250,0.4760323259160773
4251,0.0332005312085006
4252,-0.0442869796279963
4253,-0.0775623268697985
4254,0.5947791607005246
4255,0.525585161340504
4256,-0.290863139387951
4257,-0.1650982334488927
4258,-0.1929863255403585
4259,0.2365366631827814
4260,0.0055005500550161
4261,0.0494804552201742
4262,-0.580623755806228
4263,-0.238345989690154
4264,0.2405374768448131
4265,-0.6035825545171385
4266,0.149975004165978
4267,-0.5754189944134085
4268,0.5279244234509524
4269,0.0166685187243033
4270,-0.4016512328461446
4271,-0.3442581656357472
4272,-0.7927104491085539
4273,0.3261725340231605
4274,-1.2469395889084995
4275,0.4341534008683016
4276,0.4662446457677943
4277,-0.5680085391887806
4278,0.5911778080945893
4279,0.2344045368620055
4280,0.0831066787549211
4281,0.0302114803625317
4282,0.3312255344775653
4283,-0.2793085226843848
4284,-0.0226517668378142
4285,0.0226466369744101
4286,0.1055727320714989
4287,0.0678221552373587
4288,0.1354605659241472
4289,-0.1696129056575284
4290,-0.1850313420436557
4291,-0.0452587493322626
4292,0.1809337054076519
4293,0.0904227262451997
4294,0.0
4295,-0.1660502679447497
4296,-0.3408058164192798
4297,0.2794350879842946
4298,-0.3258069404455272
4299,-0.1897821301146284
4300,0.4935355920913178
4301,-0.1698462285038374
4302,-0.2645663544580965
4303,-0.1644837039293218
4304,-0.3975535168195753
4305,0.0305716906144979
4306,-0.4298434141848432
4307,-0.0798918387413934
4308,0.2023919043238347
4309,-0.4064289673009576
4310,-0.1078815152729297
4311,-0.3041618667957857
4312,0.0259017710876878
4313,-0.4564366888157394
4314,-0.008135791957247
4315,-0.2689541364386366
4316,-0.2843320133616649
4317,0.3362793303043341
4318,-0.3936515871032214
4319,-0.6066320917806088
4320,0.0891864562201425
4321,0.3211669692606128
4322,0.1781083023466528
4323,-0.1314101561277679
4324,-0.015646513956694
4325,0.4096320967803657
4326,-0.3958797755400003
4327,0.428626100267893
4328,0.7110200508262254
4329,0.0640996430470023
4330,0.0531349628055424
4331,-0.2740143096361803
4332,0.2656949821604755
4333,0.287639088638274
4334,-0.0947077319392355
4335,-0.2468479416679455
4336,0.0151883353584524
4337,0.1894944288637914
4338,-0.205073674616444
4339,0.075895567698842
4340,-0.1977186311787003
4341,0.0342088258770667
4342,-0.0190085158150678
4343,-0.060864272671951
4344,-0.0532846159701554
4345,0.030439083783572
4346,-0.7436369211898182
4347,0.0229937916762482
4348,0.3969768684632492
4349,0.0915261993745744
4350,-0.1257565039691869
4351,-0.0235849056603782
4352,-0.2127156700543575
4353,-0.2669994944388335
4354,-0.0015799036258751
4355,0.2049664958612463
4356,0.1181102362204769
4357,-0.3992252658207798
4358,0.3975593681569766
4359,0.2200659962287904
4360,-0.4102240454401988
4361,-0.2689447872172151
4362,-0.0490669367986179
4363,0.1911532385465957
4364,-0.3487634749524395
4365,0.0831584366213946
4366,-0.0515055467511867
4367,0.0277260664633394
4368,-0.0198082560811391
4369,0.1384657989476689
4370,0.0276854928017691
4371,0.0158177791837994
4372,-0.3253193684043455
4373,0.3794166469053861
4374,0.1341964003789088
4375,-0.0098092643051736
4376,0.3326770317061448
4377,0.2167874805230144
4378,-0.4562418844205378
4379,0.1633374099741771
4380,-0.1360729350932215
4381,0.3626749822051971
4382,0.240075742206004
4383,-0.1625685836212213
4384,-0.0474383301707733
4385,-0.1765105227426957
4386,-0.2586441600871385
4387,0.1427309182355794
4388,0.1052381437349364
4389,-0.0849415602065778
4390,-0.033988172116092
4391,-0.0271979329571091
4392,-0.006799945600429
4393,0.0190362232133087
4394,0.0760869565217355
4395,0.0271665308340263
4396,0.0712613254606466
4397,0.0411110568390846
4398,-0.0615008654923089
4399,-0.1121304791029507
4400,0.4277286135693098
4401,-0.7504272234192666
4402,-0.1115739363284779
4403,-0.0893388921977401
4404,0.2821083890126172
4405,0.126047304812053
4406,0.2588374500813447
4407,-0.1407094719691903
4408,-0.0592812152649222
4409,0.0148181077276507
4410,0.0740356852002623
4411,0.0074030204323507
4412,-0.0074035685200409
4413,-0.200296735905031
4414,-0.0222601469169704
4415,0.029671389362801
4416,-0.1188265874489391
4417,-0.0074272133095806
4418,0.0222766763198939
4419,0.0148489123171803
4420,0.0222684085510697
4421,-0.0283631492896509
4422,0.1395417809742676
4423,0.1258886255924078
4424,0.1478852410529555
4425,-0.5717373990215016
4426,-0.2680965147453076
4427,-0.154250457038397
4428,-0.0114272654553661
4429,0.0571037003197774
4430,0.7368779049994236
4431,-0.0226783081982039
4432,0.3697019507497199
4433,-0.3909949247214321
4434,0.1783086154194485
4435,0.3778266508769051
4436,-0.0169204737732662
4437,0.2250984805852432
4438,-0.1634631644213922
4439,0.2586158430314319
4440,0.3743732440752192
4441,0.012096774193552
4442,0.1118818527634754
4443,0.1005923773331881
4444,-0.3617600044869515
4445,0.0868590641636319
4446,0.0727965057677365
4447,0.1174562335700987
4448,-0.0055934668307366
4449,0.4510273400523427
4450,-0.0075637243778767
4451,-0.2730375426621264
4452,0.0909297567629041
4453,-0.0720379146919422
4454,-0.0948766603415559
4455,0.1175088131609879
4456,0.1022417449257731
