,time,close,volume
0,570,1.5538631617737386,94621
1,585,-0.39152819311279763,108799
2,600,-0.6235264921206076,64751
3,615,-0.1677956621714065,77776
4,630,0.22941468253968536,62861
5,645,0.7110536522301235,43485
6,660,-0.12019230769230348,56637
7,675,0.19071055059981684,50447
8,690,-0.218872345016812,43596
9,705,-0.31232605603314706,86294
10,720,0.14821219045267034,54005
11,735,-0.03706678198554536,30246
12,750,0.30179847253018544,47595
13,765,-0.22840916105932746,37059
14,780,-0.08649984553599925,35336
15,795,0.4704363066137901,49660
16,810,0.03688335638543247,216370
17,825,-0.6714524413639507,35738
18,840,0.6181001875826412,86567
19,855,-0.9844109061549021,58225
20,870,-0.5495534877911669,84570
21,885,-1.5151515151515063,97758
22,900,0.47321597577134206,98642
23,915,-0.012620685303218422,102186
24,930,0.22665743247498182,82143
