time,open,high,low,close,volume
571,45.38,45.4,45.27,45.4,23500
585,45.4,45.44,45.38,45.43,15200
600,45.41,45.44,45.35,45.41,22100
615,45.42,45.46,45.4,45.4,14900
631,45.39,45.39,45.35,45.35,9400
645,45.36,45.38,45.33,45.33,8900
661,45.32,45.37,45.3,45.31,25900
676,45.31,45.48,45.31,45.44,28800
690,45.47,45.47,45.37,45.4,22500
705,45.4,45.41,45.39,45.4,8000
720,45.4,45.41,45.38,45.38,5900
736,45.38,45.45,45.27,45.37,52700
750,45.38,45.4,45.37,45.4,4100
766,45.4,45.45,45.4,45.45,5700
780,45.45,45.45,45.42,45.43,11300
795,45.42,45.43,45.41,45.43,7100
810,45.42,45.49,45.39,45.45,15600
825,45.45,45.5,45.45,45.47,6300
841,45.47,45.47,45.39,45.42,28200
855,45.41,45.41,45.37,45.41,9200
870,45.4,45.43,45.39,45.42,33500
885,45.43,45.43,45.37,45.37,14500
900,45.38,45.4,45.36,45.4,25900
915,45.4,45.45,45.4,45.44,14000
930,45.45,45.48,45.45,45.47,34100
945,45.47,45.53,45.45,45.5,41100
