time,open,high,low,close,volume
570,41.82,42.42,41.5684,41.7,802810
585,41.7,41.9865,41.62,41.89,236747
600,41.89,42.3,41.73,42.19,225655
615,42.17,42.58,42.02,42.5,575454
630,42.49,42.7,42.43,42.57,419656
645,42.58,42.83,42.54,42.69,280786
660,42.68,42.75,42.18,42.3,332030
675,42.285,42.85,42.2201,42.85,231159
690,42.85,42.98,42.68,42.94,395377
705,42.93,42.94,42.55,42.55,174210
720,42.55,42.89,42.51,42.79,186927
735,42.8,43.05,42.77,42.88,340502
750,42.9,43.08,42.88,42.9999,152513
765,43.0,43.03,42.75,42.83,302234
780,42.83,43.04,42.8,42.94,103699
795,42.94,43.09,42.92,43.04,111104
810,43.02,43.04,42.68,42.78,120488
825,42.79,42.97,42.74,42.95,67579
840,42.97,43.01,42.83,42.86,98603
855,42.85,42.88,42.66,42.67,67548
870,42.67,42.98,42.62,42.8,155033
885,42.83,42.96,42.75,42.955,124453
900,42.9546,42.955,42.8,42.8,70183
915,42.8097,42.86,42.72,42.78,78821
930,42.78,42.815,42.72,42.735,117713
945,42.73,42.8,42.69,42.79,413351
