time,open,high,low,close,volume
570,228.23,228.48,224.13,226.28,43353
585,226.48,227.6,224.825,225.42,65963
600,225.07,226.17,223.97,223.99,56370
615,223.885,226.625,223.885,225.99,39079
630,226.01,226.61,221.96,222.0,71728
645,222.14,222.66,220.68,221.04,36363
660,221.32,222.11,220.67,222.105,22299
675,221.84,223.975,221.69,223.33,23335
692,223.23,224.805,223.145,224.795,23913
705,224.68,225.435,224.11,224.97,34850
720,224.95,224.95,223.1243,223.45,20346
735,223.38,223.61,221.46,221.47,28783
750,221.605,221.76,220.66,220.77,24886
765,220.84,220.86,220.23,220.23,21707
780,220.0,220.15,218.95,219.71,26541
795,219.815,220.35,219.38,219.38,25761
810,219.36,220.58,219.36,219.985,40790
825,219.93,223.17,219.93,222.41,30165
840,222.4,222.41,220.87,220.87,32810
855,220.94,220.94,219.97,220.83,30777
870,220.83,222.03,220.69,221.27,22130
885,221.28,221.59,220.7338,220.95,32600
900,221.02,221.49,220.33,221.47,31042
915,221.61,222.27,220.46,220.59,35053
930,220.455,222.14,220.285,221.35,49039
945,221.35,222.22,220.02,220.18,171387
