time,open,high,low,close,volume
570,107.27,107.98,104.06,104.06,178007
585,104.05,104.89,103.6021,104.454,141069
600,104.45,105.0,102.08,102.58,228823
615,102.59,102.91,100.69,101.925,225649
630,102.0,102.97,101.94,102.7475,104588
645,102.79,102.85,102.08,102.48,55295
660,102.51,102.94,102.18,102.67,67145
675,102.66,102.66,101.86,102.33,53765
690,102.2982,102.53,101.8701,101.91,58584
705,101.95,102.04,101.3,101.41,84925
720,101.37,101.5,100.85,101.365,83976
735,101.42,101.97,101.42,101.95,48518
750,101.916,101.916,101.3,101.4,39420
765,101.38,101.66,101.07,101.66,46085
780,101.57,101.76,101.2801,101.37,36735
795,101.33,101.8,101.2501,101.657,42048
810,101.6617,102.1099,101.64,101.875,45686
825,101.88,101.89,101.41,101.6,44489
840,101.58,101.5853,101.17,101.39,38851
855,101.3779,101.3779,100.87,101.12,54310
870,101.07,101.09,100.15,100.33,108175
885,100.3002,100.58,100.22,100.47,74557
900,100.44,100.9,100.365,100.57,62741
915,100.6,100.74,100.17,100.35,76884
930,100.38,100.725,100.15,100.345,114700
945,100.36,100.53,99.7,100.22,325697
