time,open,high,low,close,volume
570,200.79,201.145,200.04,200.38,83397
585,200.48,200.48,198.595,198.65,76192
600,198.65,198.68,197.56,197.77,68581
615,197.87,198.26,197.6101,197.7,37942
630,197.7,197.72,196.68,197.06,37322
645,197.11,198.02,196.97,197.99,67048
660,198.05,198.94,198.05,198.59,16825
675,198.53,198.87,198.4,198.69,28574
690,198.7,199.0,198.35,198.35,49564
705,198.47,198.81,198.26,198.64,12658
720,198.54,198.58,198.02,198.325,12172
735,198.19,198.35,197.97,197.97,17189
750,197.9319,198.435,197.9319,198.32,10176
765,198.34,198.54,197.94,198.14,12741
780,198.13,198.3,198.04,198.16,28150
795,198.24,198.51,198.1479,198.2203,24779
810,198.21,198.53,198.13,198.47,19574
825,198.415,198.48,198.215,198.3,10042
840,198.29,198.39,198.125,198.21,15732
855,198.25,198.29,197.88,198.13,22735
870,198.09,198.25,197.79,197.86,12838
885,197.8,198.0,197.74,197.99,19726
900,197.95,198.34,197.91,198.03,16140
915,198.05,198.13,197.65,197.74,20495
930,197.74,197.95,197.67,197.73,26442
945,197.73,197.8399,197.17,197.25,106077
