,time,close,volume
0,570,1.0775286302028726,121023
1,585,0.0943060498220592,116159
2,600,0.15988630307336602,70678
3,615,-0.6454612097480759,61253
4,630,0.03217330687973684,58043
5,645,-0.44214868317680917,67209
6,660,0.62315789473684,81245
7,675,-0.030339264362065042,61228
8,690,-0.32047839008845874,44472
9,705,0.48462388197983597,37619
10,720,-0.10701673028217151,39815
11,735,-0.15004822978813157,33006
12,750,0.5895514436907229,32307
13,765,-0.02486678507992653,51003
14,780,-0.4137832631804327,23360
15,795,-0.06067744583644183,21186
16,810,0.003569134128057286,34151
17,825,-0.14296947601688262,28453
18,840,0.12137655290590883,66723
19,855,0.2741286624657275,48536
20,870,0.13155087819099925,31423
21,885,0.5551037725842355,31071
22,900,0.20465050633359472,32356
23,915,-0.6856615034815996,37285
24,930,0.0248623690285893,57440
