time,open,high,low,close,volume
570,44.44,44.52,43.55,43.92,485078
585,43.95,44.09,43.5,43.51,342511
600,43.52,43.66,43.3,43.55,240893
615,43.52,43.85,43.5,43.59,315704
630,43.59,43.77,43.41,43.7,149428
645,43.7,44.0,43.64,43.8,140320
660,43.78,43.84,43.66,43.7,142152
675,43.67,43.89,43.67,43.87,118189
690,43.87,44.13,43.86,44.01,255203
705,44.01,44.05,43.65,43.77,79636
720,43.77,43.86,43.55,43.58,92607
735,43.57,43.66,43.55,43.62,167284
750,43.64,43.78,43.63,43.73,185269
765,43.74,43.76,43.64,43.66,92606
780,43.67,43.86,43.65,43.83,25937
795,43.82,43.92,43.75,43.85,83463
810,43.85,43.94,43.82,43.85,42869
825,43.89,44.2,43.85,43.95,120653
840,43.92,44.02,43.82,43.9,41376
855,43.89,43.89,43.62,43.75,55408
870,43.76,44.0,43.73,43.98,61513
885,44.0,44.15,43.88,44.12,76144
900,44.14,44.4,44.08,44.35,136269
915,44.34,44.41,44.2,44.29,119832
930,44.28,44.31,44.17,44.22,147308
945,44.22,44.48,44.14,44.31,191896
