,time,close,volume
0,570,-0.030919547337816426,15737
1,586,-0.41760459520298915,9040
2,600,-0.02329192546583498,12533
3,615,-0.18044925642461082,8521
4,630,0.16772269847184856,7780
5,645,-0.14307931570761417,6223
6,660,-0.3746487667811391,12490
7,675,-0.3886416348022344,8113
8,690,-0.06278621513279355,14115
9,705,-0.16328453854370548,12590
10,720,-0.05657530802110572,15107
11,735,1.0080896079651376,11322
12,750,0.22971378903582576,11160
13,765,0.0930405656866429,10983
14,780,-0.08691333498881695,21061
15,795,-0.05590409342195379,8520
16,810,0.20146917521618488,8432
17,826,0.19488956258120257,12168
18,841,0.19142892429294942,8651
19,855,0.12335019119278935,9528
20,870,-0.01233654083393894,20761
21,885,-0.07123254524871142,13081
22,901,-0.15121167161227725,26950
23,915,-0.09281603861145798,12511
24,930,0.06801879792232576,18351
