,time,close,volume
0,570,-0.14775016789792367,97672
1,585,0.08052610387867705,58796
2,600,0.0,48178
3,615,-0.006710958996047146,55305
4,630,0.01789268860012993,54616
5,645,0.27212098231212956,84515
6,660,0.46622116644096145,64061
7,675,-0.4482404888274365,54826
8,690,0.031210986267163003,76346
9,705,-0.15629884338855637,28779
10,720,0.42466149365230416,33332
11,735,0.19305876087342547,38545
12,750,-0.1422222222222192,25067
13,765,-0.16471530962026648,26123
14,780,-0.1158800196104608,28405
15,795,-0.05797359971458948,21713
16,810,0.21359914560341303,25353
17,825,0.051148620099187886,17976
18,840,0.02890173410404523,30706
19,855,0.2837634122550263,31165
20,870,-0.2132764596107659,39797
21,885,-0.16467132493658132,46028
22,900,-0.2096155561502091,45396
23,915,0.4705255681818192,50979
24,930,0.27445772465692986,76449
