,time,close,volume
0,570,0.4477611940298526,48860
1,585,-0.005330774561538944,50437
2,600,0.04795396419437522,24460
3,615,-0.10667804565821265,18616
4,631,-0.27813436029096156,18540
5,645,0.20283975659228964,33877
6,660,0.2768018737357661,37966
7,675,0.05320280910831789,20932
8,690,0.042544139544769245,25056
9,705,-0.03723998510400233,22877
10,720,-0.14384656366542903,21811
11,735,0.11707109408258774,37665
12,750,0.19120458891014108,31255
13,765,-0.07441267141491166,23386
14,780,-0.09576505639496616,40312
15,795,-0.04258037044922956,17224
16,810,0.06382978723404496,24702
17,825,-0.07452358139038984,35462
18,840,-0.15994881637876487,38559
19,855,0.06393861892583362,65315
20,870,0.11708355508249008,42361
21,885,0.01596339062416918,43835
22,900,-0.047913117546850195,46760
23,915,-0.18667662275321045,58265
24,930,0.04797952873440847,74929
