time,open,high,low,close,volume
570,59.61,60.0,59.46,59.9,90904
585,59.925,59.98,59.67,59.8,21180
600,59.77,59.9,59.64,59.76,23522
615,59.8,59.8,59.476,59.55,32554
630,59.6,59.85,59.54,59.781,28791
645,59.77,59.77,59.62,59.68,23286
661,59.7123,59.74,59.63,59.66,18568
675,59.69,59.74,59.63,59.74,22181
691,59.74,59.79,59.7,59.74,26816
705,59.74,59.92,59.74,59.87,27395
721,59.87,59.89,59.77,59.835,30198
735,59.83,59.86,59.79,59.83,13756
750,59.84,59.9,59.8101,59.82,15836
765,59.8,59.85,59.76,59.79,26171
780,59.77,59.83,59.76,59.82,16737
795,59.81,59.81,59.7,59.75,16454
810,59.76,59.77,59.71,59.73,11357
825,59.78,59.85,59.76,59.81,17566
840,59.83,59.88,59.82,59.85,17410
855,59.85,59.88,59.77,59.78,17263
870,59.77,59.8,59.75,59.78,10810
885,59.77,59.83,59.7476,59.83,15869
900,59.82,59.87,59.79,59.81,31958
915,59.84,59.93,59.84,59.88,30436
930,59.88,59.93,59.86,59.8701,46678
945,59.88,59.91,59.78,59.81,163607
