time,open,high,low,close,volume
570,45.62,45.68,44.1,44.37,63990
585,44.44,44.73,44.1933,44.58,123571
600,44.62,44.71,43.855,44.03,89042
615,44.06,44.21,43.87,43.98,205325
630,44.0,44.09,43.89,43.89,87873
645,43.8895,44.02,43.65,43.935,293228
660,43.95,44.23,43.91,44.135,92059
675,44.13,44.13,43.88,44.115,103596
690,44.1375,44.23,44.01,44.15,61991
705,44.16,44.46,44.045,44.085,132135
720,44.085,44.085,43.71,43.85,104401
735,43.865,44.005,43.82,43.98,42265
750,43.97,44.0,43.77,43.845,42129
765,43.86,43.87,43.73,43.765,41467
780,43.78,43.84,43.53,43.81,62067
795,43.805,44.02,43.79,43.8499,59517
810,43.835,43.94,43.795,43.91,61285
825,43.89,43.93,43.77,43.825,62447
840,43.83,43.87,43.57,43.57,115096
855,43.58,43.585,43.335,43.46,59161
870,43.45,43.65,43.45,43.47,47289
885,43.46,43.46,43.34,43.4,41731
900,43.4,43.47,43.28,43.3,49373
915,43.31,43.3875,43.2,43.2,112287
930,43.2,43.7,43.13,43.695,392715
945,43.71,43.8,43.495,43.69,400275
