time,open,high,low,close,volume
570,74.44,75.48,73.36,73.36,114615
585,73.42,73.66,72.55,72.67,98365
600,72.6701,73.5599,72.67,73.5599,55130
615,73.58,74.32,73.33,73.99,69943
630,73.925,74.6,73.59,73.67,59929
645,73.64,73.7466,71.89,71.93,109921
660,72.01,72.5501,71.6,72.04,85685
675,71.98,71.98,71.18,71.445,107525
690,71.445,72.41,71.42,72.14,92604
705,72.16,72.16,71.01,71.215,75151
720,71.18,71.36,71.01,71.06,50170
735,71.05,71.1899,70.75,71.005,106566
750,70.96,71.155,70.84,71.02,69864
765,70.9847,71.32,70.93,70.94,42070
780,70.95,71.04,70.41,70.815,322047
795,70.7973,70.92,70.4101,70.87,57947
810,70.87,71.59,70.81,71.025,163927
825,70.85,70.85,69.53,69.98,231788
840,69.955,70.47,69.11,69.2567,195144
855,69.205,69.8788,69.0,69.2795,176351
870,69.21,69.84,69.12,69.24,94736
885,69.21,69.3,67.69,67.86,440715
900,67.86,67.9293,67.01,67.07,406311
915,67.07,67.493,66.66,67.45,331157
930,67.45,68.18,66.85,67.0256,391510
945,67.03,67.2,66.5401,66.8901,531777
