time,open,high,low,close,volume
570,48.63,49.34,47.55,47.59,105509
585,47.66,48.86,47.24,48.86,85320
600,48.85,49.11,48.345,48.4,59622
615,48.39,48.5291,47.83,48.035,54901
630,48.06,48.3028,47.89,47.92,66232
645,47.89,48.41,47.8504,48.08,58419
660,48.0501,48.195,47.7,47.76,46693
675,47.76,47.785,47.54,47.56,59052
690,47.56,48.01,47.33,47.88,239073
705,47.915,48.18,47.83,48.15,30697
720,48.13,48.13,47.58,47.65,61820
735,47.63,47.87,47.545,47.71,41888
750,47.735,47.81,47.51,47.56,21855
765,47.5675,47.5675,47.27,47.34,41472
780,47.35,47.65,47.1802,47.595,49452
795,47.615,47.95,47.615,47.66,43833
810,47.66,47.73,47.35,47.35,50356
825,47.345,47.38,47.17,47.27,47284
840,47.31,47.51,47.3,47.355,27826
855,47.38,47.54,47.355,47.49,41023
870,47.46,47.78,47.366,47.7,46970
885,47.7,47.8,47.48,47.565,45077
900,47.58,47.61,47.24,47.29,40378
915,47.29,47.515,47.19,47.515,49824
930,47.515,47.765,47.49,47.62,128530
945,47.63,47.63,47.37,47.41,329182
