,time,close,volume
0,570,0.02774717651874948,5209870
1,585,0.9925200598395176,2184337
2,600,-0.20687343107352643,3018223
3,615,0.19287268770401153,1778144
4,630,0.8143155486241902,1297099
5,645,-0.5305672947035466,1518204
6,660,-1.5038546255506577,1285569
7,675,0.35665294924554886,2394541
8,690,0.0,1710342
9,705,0.20533880903489593,1263738
10,720,0.05199211908931248,834472
11,735,-0.024633912686465972,1086645
12,750,0.7856225372919631,458941
13,765,0.24569958011647902,921450
14,780,0.054149180993645935,907152
15,795,1.5888072089162895,718160
16,810,-0.8686280675444323,2614448
17,825,0.24611326035726427,1657962
18,840,0.4536975011942964,758656
19,855,-0.09322826232135802,800495
20,870,-0.4427153206332147,907003
21,885,0.05363368195225535,915651
22,900,-1.1665762344004333,675232
23,915,0.3040105592279672,980294
24,930,0.37132648166810905,1002614
