time,open,high,low,close,volume
570,111.77,114.6,111.53,113.66,473235
585,113.715,114.725,113.56,114.28,232498
600,114.3,115.295,113.91,114.7,424738
615,114.72,115.8,114.69,114.94,222835
630,114.9009,115.3349,114.2,114.67,239704
645,114.705,114.8263,113.64,113.7,306725
660,113.69,114.51,113.66,113.9,161400
675,113.915,114.44,113.84,114.0548,91212
690,114.05,114.49,113.5,113.62,98011
705,113.7,114.6,113.65,114.54,88735
720,114.55,115.02,114.5,114.75,110055
735,114.755,114.91,114.33,114.37,87207
750,114.4,114.42,114.0401,114.29,68830
765,114.24,114.79,114.18,114.53,86421
780,114.56,114.79,114.34,114.465,72189
795,114.44,114.59,114.19,114.56,67452
810,114.56,114.78,114.29,114.77,66226
825,114.7736,114.99,114.56,114.81,64118
840,114.81,114.81,114.29,114.33,49324
855,114.32,114.3884,114.06,114.27,78806
870,114.29,114.57,114.27,114.51,66894
885,114.48,114.56,114.196,114.52,95882
900,114.53,114.86,114.4039,114.6,73875
915,114.58,114.67,114.19,114.2507,78429
930,114.2469,114.335,114.07,114.3,125886
945,114.29,114.29,113.4001,113.55,362003
