time,open,high,low,close,volume
570,154.33,156.2,152.1,154.89,351722
585,154.83,155.76,153.53,154.22,262204
600,154.37,157.19,154.26,156.1081,165394
615,156.19,157.4,155.2493,157.14,160201
630,157.0878,158.99,157.085,157.69,264228
645,157.6744,158.07,156.54,156.665,260745
660,156.62,157.3,156.43,156.531,120879
675,156.5,157.69,156.11,157.12,100342
690,157.25,157.8698,156.805,157.215,78517
705,157.18,157.25,156.475,156.7975,64230
720,156.88,157.95,156.4,157.74,73054
735,157.81,158.51,157.5856,157.91,66845
750,157.93,158.285,157.53,157.73,59661
765,157.8,158.35,157.0,157.41,81677
780,157.53,158.17,156.83,158.06,52737
795,158.14,158.73,157.5,157.84,79415
810,157.94,158.43,157.6,158.14,50627
825,158.23,158.35,157.36,157.4787,67420
840,157.52,157.93,156.92,157.805,79573
855,157.845,159.22,157.7995,159.17,110371
870,159.23,159.23,158.335,158.38,59548
885,158.28,159.79,158.13,158.13,65807
900,158.08,158.14,156.39,156.71,150765
915,156.74,158.37,156.74,158.32,131952
930,158.31,159.4549,158.26,159.13,133416
945,159.21,159.21,158.16,158.39,376473
