,time,close,volume
0,570,-0.5144622877129744,2089423
1,585,-0.042686242523097835,1649583
2,600,-0.5055335428337266,983594
3,615,0.3404139433551198,1146288
4,630,0.05443658138269767,759917
5,645,-0.338238727992988,636420
6,660,0.11961265684669684,543182
7,675,-0.06824075337791342,469993
8,690,0.2823993739580283,672059
9,705,0.3965026433509418,734606
10,720,-0.12214983713353582,628128
11,735,-0.2994827116798436,445380
12,750,-0.13631406761176978,321895
13,765,0.08172160174339727,404746
14,780,0.24117667040319968,312668
15,795,-0.01644347927712503,378397
16,810,0.06735927208528293,307117
17,825,-0.2655228758170035,467262
18,840,0.676223965377333,450109
19,855,0.1485482781904111,689121
20,870,0.09444144630330192,578519
21,885,-0.05399568034558079,890488
22,900,-0.4883342376559949,737620
23,915,-0.21750951604132215,707893
24,930,-0.5582926415826863,1122043
