time,open,high,low,close,volume
570,45.655,45.73,44.95,45.19,1020916
585,45.19,45.46,45.12,45.1621,536088
600,45.16,46.11,45.11,45.95,469213
615,45.94,45.96,45.58,45.72,398594
630,45.73,46.4,45.715,46.03,318676
645,46.031,46.09,45.7,45.71,236937
660,45.72,45.82,45.43,45.44,239865
675,45.43,45.62,45.3048,45.44,417467
690,45.44,45.555,45.22,45.395,361038
705,45.395,45.62,45.32,45.605,168382
720,45.61,45.61,45.37,45.415,145992
735,45.415,45.485,45.195,45.3156,213441
750,45.31,45.65,45.31,45.635,133689
765,45.63,45.76,45.55,45.75,153706
780,45.76,45.83,45.51,45.53,154932
795,45.54,45.64,45.445,45.475,178548
810,45.47,45.81,45.45,45.695,188139
825,45.68,45.77,45.595,45.71,117990
840,45.7072,45.86,45.67,45.8,123960
855,45.79,46.1,45.685,46.01,199622
870,45.9901,46.15,45.92,45.995,176585
885,45.985,46.245,45.9845,46.195,204354
900,46.195,46.49,46.145,46.24,237364
915,46.24,46.365,46.025,46.04,241797
930,46.035,46.205,45.925,46.2,455678
945,46.2,46.41,45.74,46.33,1368774
