time,open,high,low,close,volume
570,89.79,89.89,89.2029,89.81,41747
585,89.86,90.54,89.6801,90.278,155725
600,90.2,90.4,89.8,89.81,43737
615,89.76,89.78,89.34,89.6225,45964
630,89.72,90.35,89.37,90.242,57973
645,90.22,90.5,90.15,90.24,39510
660,90.37,90.61,90.22,90.405,44616
675,90.41,90.64,90.33,90.46,47814
690,90.4,90.61,90.26,90.44,47513
705,90.42,90.48,90.335,90.35,10584
721,90.37,90.45,90.31,90.386,17604
735,90.365,90.42,89.71,89.79,26904
750,89.85,89.85,89.54,89.54,36670
765,89.5501,89.5501,88.88,89.125,44932
780,89.09,89.19,89.0,89.11,24755
795,89.11,89.11,88.76,88.84,22504
810,88.87,88.895,88.485,88.5,44000
825,88.44,88.5,88.0,88.25,71243
840,88.27,88.27,88.01,88.035,60142
855,88.06,88.09,87.66,88.03,57968
870,88.03,88.03,87.69,87.95,34515
885,87.99,88.06,87.52,87.89,67941
900,87.915,87.96,87.667,87.8,115151
915,87.8,88.19,87.75,88.04,51137
930,88.04,88.1,87.61,87.61,87981
945,87.65,87.935,87.56,87.89,116235
