time,open,high,low,close,volume
570,90.45,90.85,90.44,90.75,68020
585,90.71,90.82,90.28,90.58,27559
600,90.61,90.94,90.46,90.94,31545
615,90.94,91.255,90.865,91.2,28893
630,91.2,91.37,91.03,91.17,31501
645,91.17,91.24,90.9,90.96,30699
660,90.975,91.0696,90.67,90.9,22095
675,90.96,91.38,90.91,91.34,26325
690,91.27,91.45,91.22,91.392,22241
705,91.4,91.62,91.4,91.55,10681
720,91.545,91.7,91.47,91.52,22566
735,91.55,91.68,91.41,91.49,18506
750,91.48,91.69,91.4,91.55,20059
765,91.5,91.7,91.35,91.47,18074
780,91.44,91.44,91.23,91.23,17349
795,91.079,91.4,91.079,91.3964,22274
810,91.38,91.61,91.245,91.245,25376
826,91.32,91.57,91.29,91.39,25269
840,91.41,91.485,91.29,91.43,25696
855,91.39,91.4,90.93,91.06,26026
870,91.01,91.2,91.0,91.2,18102
885,91.27,91.54,91.22,91.51,17696
900,91.568,91.57,91.26,91.37,24501
915,91.4,91.47,91.26,91.47,33698
930,91.49,91.74,91.39,91.565,40570
945,91.56,91.85,91.34,91.43,91831
