time,open,high,low,close,volume
570,120.54,126.75,118.84,119.071,2472553
585,119.11,123.34,119.04,123.0,1049692
600,122.93,123.05,120.65,121.295,454594
615,121.33,121.87,120.1529,121.41,476325
630,121.38,123.99,121.05,122.02,770783
645,121.93,123.75,121.6384,123.43,539740
660,123.44,123.48,121.68,122.76,305248
675,122.69,122.77,121.241,121.79,279409
690,121.81,121.82,120.8,121.01,238321
705,121.01,121.15,118.88,119.1865,417329
720,119.1999,119.96,117.5,118.1477,492662
735,118.0899,119.19,117.66,118.0,387781
750,118.0,118.9599,117.25,118.81,344068
765,118.9,118.93,116.58,116.6763,298416
780,116.64,117.74,116.18,116.3,302164
795,116.37,117.7999,116.2,117.375,459492
810,117.44,117.63,116.6101,116.94,198132
825,116.86,116.91,115.35,116.415,473673
840,116.415,116.45,115.48,115.8199,231229
855,115.75,116.64,114.74,116.3648,432984
870,116.35,116.6,115.25,115.69,256195
885,115.71,116.3,115.51,116.025,249198
900,116.025,116.22,113.33,113.7913,445896
915,113.8877,115.34,113.1,114.87,419648
930,114.8818,116.33,114.53,116.11,384895
945,116.12,116.25,114.96,115.5,579594
