time,open,high,low,close,volume
570,184.4039,184.4039,179.58,179.775,209718
585,179.65,181.81,179.062,181.25,83735
600,181.09,181.1,178.2,179.38,164510
615,179.25,181.755,178.89,181.39,80960
630,181.28,182.13,180.32,180.55,69424
645,180.48,182.05,180.23,181.8,102199
660,181.66,182.45,181.465,181.685,90135
675,181.685,182.355,181.46,181.865,74756
690,181.99,183.99,181.7,183.8,144085
705,183.66,183.76,182.46,182.715,66957
720,182.67,184.53,182.2,184.46,94963
735,184.46,184.57,183.59,184.57,39105
750,184.46,184.67,183.1163,183.64,47243
765,183.58,183.59,181.08,181.08,66459
780,181.08,182.0899,180.15,180.36,93078
795,180.29,182.24,180.19,182.23,36626
810,182.34,182.34,181.4429,181.775,34315
825,181.77,181.905,181.2744,181.72,21461
840,181.68,181.68,179.84,179.85,87725
855,179.81,179.85,178.01,178.18,158176
870,178.185,179.1,178.18,178.455,63455
885,178.495,179.44,178.4237,178.45,67712
900,178.38,179.13,177.4,178.68,117380
915,178.57,179.505,178.33,179.505,104499
930,179.44,179.44,178.35,178.6,91574
945,178.66,179.38,178.03,178.03,321581
