,time,close,volume
0,570,0.14969340631291295,23068
1,585,0.030222169512964154,10812
2,600,-0.06922879126530901,13133
3,615,0.20134625634141648,16819
4,632,0.2971855933871379,7927
5,645,0.22974060910714533,8481
6,660,-0.04518308973753759,12770
7,675,0.0216046351762657,11370
8,690,-0.16131253319693767,9466
9,705,-0.10930037910491988,10054
10,721,-0.0029541515676670786,9148
11,735,0.02953279124254968,6406
12,751,0.19257599874235323,4915
13,765,-0.05998998397317375,9408
14,780,0.17764823647176675,7378
15,797,-0.18483924884475425,8036
16,810,0.026539017270017968,6425
17,825,-0.1900653903726414,5568
18,840,0.023629489603014277,6113
19,855,0.019687364649372513,6830
20,871,0.1651008294351144,6627
21,885,-0.14664343992046763,6067
22,901,-0.03199621952360538,8505
23,915,-0.33040300276570794,12309
24,930,0.32489908437531434,17604
