time,open,high,low,close,volume
570,62.63,62.69,62.285,62.34,264701
585,62.35,62.39,62.08,62.15,129136
600,62.16,62.23,62.01,62.02,89143
615,62.02,62.02,61.875,61.99,90077
630,61.995,62.0,61.805,61.82,59048
645,61.82,61.995,61.82,61.89,62285
660,61.8809,61.97,61.835,61.85,47073
675,61.85,61.855,61.66,61.7,84854
690,61.695,61.75,61.605,61.7342,156136
705,61.73,61.74,61.65,61.72,51645
720,61.729,61.835,61.71,61.835,31639
735,61.835,61.875,61.825,61.87,38290
750,61.8602,61.8602,61.78,61.84,36966
765,61.835,61.845,61.78,61.785,20630
780,61.79,61.855,61.73,61.82,51161
795,61.82,61.84,61.79,61.83,45295
810,61.83,61.85,61.75,61.79,45783
825,61.79,61.79,61.73,61.755,40435
840,61.75,61.775,61.725,61.77,56644
855,61.775,61.85,61.775,61.835,77102
870,61.835,61.835,61.745,61.78,62978
885,61.79,61.805,61.735,61.74,50985
900,61.745,61.76,61.6607,61.685,63978
915,61.69,61.7655,61.655,61.76,67646
930,61.76,61.78,61.71,61.78,153399
945,61.775,61.805,61.75,61.76,358608
