,time,close,volume
0,570,0.20886516593177862,358868
1,585,0.41599260457591797,277584
2,600,0.688547165480829,238070
3,615,0.7064721969006432,366441
4,630,0.43090635558509194,517492
5,645,1.1442350829968626,299611
6,660,0.20147750167898681,741997
7,675,-1.3844757149341793,1038854
8,690,0.31674208144796506,492213
9,705,-0.02262955419779388,366680
10,720,-0.29505220154333966,278923
11,735,0.20385050962626572,260382
12,750,-0.40937002501705644,145596
13,765,-0.03412581048800039,198340
14,780,0.12497159736423474,132512
15,795,-1.3471502590673594,171405
16,810,0.041433602651752145,157551
17,825,0.08509659613615234,109876
18,840,-0.23052097740893107,119548
19,855,-0.2773925104022297,159839
20,870,-0.3712296983758621,170024
21,885,0.3007170946102139,194237
22,900,0.15013280979328983,441674
23,915,-0.05777675063554097,535020
24,930,-0.8389652761594186,366247
