time,open,high,low,close,volume
570,213.35,213.47,211.07,212.795,85480
585,212.725,213.74,212.15,212.38,41523
600,212.6,213.06,212.31,212.44,44509
615,212.51,212.65,211.99,212.61,27824
630,212.515,212.82,212.39,212.57,22132
645,212.63,213.39,212.53,213.36,19076
660,213.25,213.3398,212.81,212.88,16536
675,212.87,212.98,212.2225,212.24,20588
690,212.34,213.29,212.34,213.14,14311
705,213.07,213.115,212.31,212.435,10363
720,212.53,213.03,212.26,213.03,18723
735,213.09,213.15,212.74,212.92,13190
750,212.85,213.4,212.74,213.065,19693
765,213.13,213.37,212.7807,212.86,7526
780,212.7326,213.24,212.7326,213.04,10729
795,213.12,213.24,212.97,213.0,7246
810,213.04,213.21,212.865,213.15,8315
825,213.18,213.39,213.1,213.33,9783
840,213.27,213.33,212.76,213.02,9428
855,213.06,213.5,213.0376,213.3988,12631
870,213.46,213.46,213.03,213.13,8641
885,213.05,213.12,212.77,213.12,12728
900,213.19,213.19,212.93,213.13,12031
915,213.08,213.08,212.77,212.85,26984
930,212.88,212.88,212.4,212.42,29715
945,212.42,212.67,212.0,212.14,60394
